1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002:Q4,35707,2381,32507,819,35707,14,141,-44,662,0,16743,-27,-323,84,4554,259,137,0,12902,277,328
2003:Q1,22826,1478,9090,12258,22826,-61,-16,7,-2008,-6,16939,11,119,6,1457,230,-555,0,6433,120,150
2003:Q2,33056,1478,12389,19189,33056,-61,213,8,259,104,14285,543,280,-57,3510,117,872,0,12262,408,313
2003:Q3,36014,1478,18242,16294,36014,-61,570,9,-191,249,15861,4646,776,-7,2572,203,718,0,8874,1399,396
2003:Q4,27643,1478,5932,20233,27643,-61,678,7,368,535,19848,-6687,413,171,2006,229,-2463,0,8778,3143,678
2004:Q1,45124,1189,37099,6836,45124,-33,187,308,1947,395,24011,280,402,60,816,95,-1026,0,16382,-380,1680
2004:Q2,38437,1189,15339,21909,38437,-33,329,307,-1304,-274,25331,-2719,689,76,1497,-28,1057,0,13912,-1095,692
2004:Q3,47748,1189,25934,20625,47748,-34,386,307,348,1006,25587,543,973,115,3111,50,-1011,0,14643,1666,58
2004:Q4,56892,1189,20142,35561,56892,-33,709,308,850,-854,26580,1260,1032,81,4814,-112,-184,0,18077,3944,420
2005:Q1,36671,1985,14865,19821,36671,-12,-67,360,189,72,25747,945,-2599,49,1036,-52,-799,0,11928,-977,851
2005:Q2,63935,1985,56222,5728,63935,-13,928,361,398,723,30594,655,708,67,2556,-7,-80,0,27301,-677,421
2005:Q3,58061,1985,46483,9594,58061,-13,-10,361,1215,1241,37794,3158,1740,132,1846,-14,-705,0,11755,-557,118
2005:Q4,76457,1985,68063,6409,76457,-12,459,361,1041,136,32593,-776,3040,78,4276,-53,592,0,33776,-203,1149
2006:Q1,71757,4414,28025,39318,71757,-13,-922,-104,741,-588,38221,671,1187,13,1932,5561,266,0,16769,6150,1873
2006:Q2,62378,4414,17707,40257,62378,-12,-682,-104,1545,568,33678,1646,812,108,5271,5557,392,0,13089,302,208
2006:Q3,72454,4414,24436,43604,72454,-12,-577,-105,897,701,37373,141,205,55,3390,5559,740,0,20166,659,3262
2006:Q4,83232,4414,35798,43020,83232,-13,-550,-104,549,754,28519,1619,1018,541,1683,5601,-341,0,38768,735,4453
2007:Q1,43668,3237,-3150,43581,43668,-3,-268,503,974,915,3988,2744,360,114,1827,596,480,0,30046,-2488,3880
2007:Q2,76401,3237,21004,52160,76401,-3,-2597,502,645,-518,32318,2321,340,506,4630,531,570,0,34036,801,2319
2007:Q3,85891,3237,38535,44119,85891,-3,-1399,502,194,897,24454,5229,723,255,3829,485,610,0,44667,3665,1783
2007:Q4,58895,3237,16029,39629,58895,-4,-683,503,81,93,37488,3774,-4157,479,3298,619,2655,0,13575,1360,-186
2008:Q1,43870,2183,10338,31349,43870,-29,-43,-201,560,-148,35566,860,156,100,5456,-2277,-518,0,-3142,7730,-200
2008:Q2,39337,2183,-4417,41571,39337,-30,144,-200,872,-174,33866,1194,80,158,5932,-2122,-2884,0,-456,3611,-654
2008:Q3,24739,2183,-29884,52439,24739,-30,-180,-201,0,-409,31665,694,-18,-338,5189,-2346,-548,0,-8023,-635,-81
2008:Q4,22444,2183,-38682,58943,22444,-30,-716,-201,2399,-727,22859,4020,207,307,1940,-1672,-789,0,-4271,-233,-649
2009:Q1,-4006,-2448,-8072,6514,-4006,-32,3357,-81,1389,-611,4019,853,-45,31,-2049,-934,-159,0,-10010,-440,706
2009:Q2,-14733,-2448,-12311,26,-14733,-33,-729,-82,927,1186,-363,-240,143,31,-1846,-779,-255,0,-9646,-842,-2205
2009:Q3,-23978,-2448,-33038,11508,-23978,-32,145,-81,752,574,-15260,1165,108,-248,-1163,-864,8,0,-5403,-119,-3560
2009:Q4,-32813,-2448,-38139,7774,-32813,-33,-108,-82,1706,265,-23567,-1703,-242,-349,-4363,-910,-243,0,-615,-513,-2056
2010:Q1,-24099,253,-20443,-3910,-24099,6,-328,282,935,416,-21075,-225,-339,-183,-3077,422,106,0,-4826,135,3652
2010:Q2,-46542,253,-43639,-3157,-46542,6,-193,281,606,-443,-25109,-1580,-3629,-9,-2661,239,69,0,-8999,-1812,-3308
2010:Q3,-38661,253,-22522,-16392,-38661,5,-136,281,-295,741,-28312,-677,-47,-38,643,1022,99,0,-9374,-1582,-991
2010:Q4,-29118,253,-14969,-14402,-29118,6,385,282,564,589,-26113,352,60,-98,-776,779,-226,0,-2174,-1908,-840
2011:Q1,-25174,1450,-38029,11405,-25174,12,-216,-392,557,-203,-22196,-1515,367,-42,750,-873,-105,0,-2258,13,927
2011:Q2,-31606,1450,-28710,-4346,-31606,12,3992,-392,1396,-425,-17497,-500,-365,266,3838,-930,48,0,-15484,-4310,-1255
2011:Q3,-28066,1450,-20432,-9084,-28066,12,-919,-392,1262,-269,-18745,722,-264,270,4726,-861,756,0,-7068,-6071,-1225
2011:Q4,-11590,1450,2473,-15513,-11590,12,-214,-392,1450,694,-5980,-995,209,335,3388,-1337,-269,0,-7442,-678,-371
2012:Q1,-18740,2187,-37666,16739,-18740,47,-644,-163,217,-254,-7466,196,-288,257,3013,333,-522,0,-10866,-1047,-1553
2012:Q2,-19624,2187,-34782,12971,-19624,46,-367,-163,826,-209,-7983,-66,-263,224,2756,399,-205,0,-9475,-5054,-90
2012:Q3,-10617,2187,-21353,8549,-10617,46,342,-163,548,491,-7098,-514,-416,139,1989,427,-77,0,-5742,-1665,1076
2012:Q4,12853,2187,611,10055,12853,46,1488,-162,111,-435,13974,-545,-119,128,1654,429,34,0,1680,-5993,563
2013:Q1,-3528,2074,-17033,11431,-3528,-86,-1572,67,1259,604,-3149,-1004,-492,224,-1703,-31,-354,0,4892,-2071,-112
2013:Q2,22217,2074,16198,3945,22217,-86,3761,67,537,-186,10597,817,9,727,1868,-24,-138,0,-133050,713,136605
2013:Q3,16091,2074,14940,-923,16091,-86,-834,68,1209,29,13865,674,-1723,465,4767,-29,-509,0,-1851,-1082,1128
2013:Q4,5806,2074,5939,-2207,5806,-86,1648,67,573,544,17011,-253,1007,941,3252,-59,-359,0,-20249,-1364,3133
2014:Q1,10971,1795,-16562,25738,10971,83,1225,-26,254,129,9634,2197,101,332,-1183,539,321,0,-22850,291,19924
2014:Q2,20844,1795,-6517,25566,20844,83,378,-25,868,-326,16047,1057,-153,540,1160,256,721,0,4926,-2054,-2634
2014:Q3,21783,1795,-4185,24173,21783,83,-250,-26,278,-653,10687,807,-157,581,1904,236,-618,0,10095,1000,-2184
2014:Q4,31816,1795,16461,13560,31816,83,2069,-25,-1062,477,23816,1440,-224,616,3426,656,166,0,-2611,1879,1110
2015:Q1,24550,2603,9870,12077,24550,-70,2322,476,191,493,17644,-208,-1782,497,3283,-863,194,0,7303,251,-5181
2015:Q2,38343,2603,25771,9969,38343,-71,2661,477,-628,-178,20036,2503,-516,530,6478,-428,156,0,18412,-5497,-5592
2015:Q3,32468,2603,13694,16171,32468,-71,2755,476,-1424,-325,32367,5380,-42,588,5590,-428,79,0,865,-2414,-10928
2015:Q4,40935,2603,37262,1070,40935,-70,1326,477,-447,709,35449,5522,13,870,12401,-427,-474,0,523,-5240,-9697
2016:Q1,17750,3370,-15400,29780,17750,94,-3436,-135,320,107,24712,4944,164,730,2108,55,137,0,-19575,-744,8269
2016:Q2,24983,3370,-9667,31280,24983,94,-1155,-134,127,120,33830,4383,-152,773,4547,56,259,0,-10752,-2090,-4923
2016:Q3,43439,3370,15681,24388,43439,94,-2886,-134,-138,507,27404,4650,21,1055,3814,57,3059,0,398,-1965,7503
2016:Q4,32010,3370,4201,24439,32010,94,-1561,-135,1118,188,30030,1657,-62,136,7539,56,-1240,0,4444,-275,-9979
2017:Q1,13148,1760,-30684,42072,13148,-98,3965,569,-104,346,26962,1445,-135,-697,6173,921,-1408,0,-15164,-144,-9483
2017:Q2,39140,1760,-6350,43730,39140,-97,54,568,-876,8,23948,3596,-111,1495,7965,923,-721,0,5341,-60,-2893
2017:Q3,19650,1760,-23945,41835,19650,-98,440,569,1532,161,15858,173,195,904,3554,920,-1399,0,-1680,-224,-1255
2017:Q4,51750,1760,27633,22357,51750,-97,8420,568,141,603,18930,2560,12,667,4599,922,934,0,11286,-141,2346
2018:Q1,24885,-885,6632,19138,24885,23,-2074,70,419,-363,13489,-1011,-177,876,7854,-595,183,0,2499,-248,3940
2018:Q2,57815,-885,43026,15674,57815,23,-1316,71,855,528,24065,5516,-126,260,8445,-596,674,0,20674,73,-1331
2018:Q3,6941,-885,1218,6608,6941,24,293,70,543,360,3719,-2584,-115,723,9008,-595,1060,0,-8830,194,3071
2018:Q4,34247,-885,26983,8149,34247,23,-1492,71,984,-381,16807,1983,-103,812,7833,-596,-72,0,-2178,-173,10729
2019:Q1,31809,12423,30427,-11041,31809,108,53,116,652,-42,15421,-131,-104,350,5671,-129,109,0,-215,3785,6165
2019:Q2,22158,12423,19855,-10120,22158,109,1641,115,439,-264,20025,-185,-109,120,1882,-130,-240,0,-5138,298,3595
2019:Q3,46448,12423,63625,-29600,46448,108,1477,116,-1143,25,21409,2306,-314,-58,5761,-129,49,0,13879,297,2665
2019:Q4,33731,12423,40316,-19008,33731,109,997,116,-4,113,25707,-972,-60,1949,4997,-130,-385,0,8874,-88,-7492
2020:Q1,40906,8417,-1044,33533,40906,-148,1721,177,1189,-273,23549,1072,66,736,2702,240,153,0,5788,-106,4040
2020:Q2,25254,8417,-4923,21760,25254,10,937,178,1013,616,21056,-1013,110,100,2195,240,-335,0,-3142,1054,2235
2020:Q3,24594,8417,-1017,17194,24594,10,5435,178,-1658,80,14990,-739,-236,-114,662,240,99,0,3783,-74,1938
2020:Q4,36013,8417,-2238,29834,36013,15,446,177,724,100,13167,-1076,81,692,7538,240,-217,0,7959,444,5723
2021:Q1,17630,5437,-16480,28673,17630,7,3254,-118,589,100,8496,-409,-132,72,-3085,236,125,0,7813,-324,1006
2021:Q2,36066,5437,3964,26665,36066,14,322,-119,0,100,20204,632,-119,1195,209,236,-109,0,5442,-600,8659
2021:Q3,49952,5437,19271,25244,49952,20,698,-118,886,100,28069,2153,301,909,5201,234,-103,0,5587,-1074,7089
2021:Q4,78587,5437,46702,26448,78587,39,3654,-119,1329,100,25795,5878,-40,1229,5942,235,-9,0,22590,342,11622
2022:Q1,62073,6352,33391,22330,62073,24,5637,318,530,100,32173,3975,192,1913,12623,132,-15,0,650,782,3039
2022:Q2,75686,6352,37385,31949,75686,37,132,315,911,100,45274,1310,182,769,10739,185,134,0,8726,-172,7044
2022:Q3,51256,6352,33551,11353,51256,20,-1662,201,545,100,47211,1842,491,505,6484,172,241,0,-699,-425,-3770
2022:Q4,54208,6352,26185,21671,54208,22,-595,210,1689,100,46925,2755,-3,-457,6643,177,-437,0,-4479,-988,2646
2023:Q1,38103,8154,9446,20503,38103,15,6561,80,806,100,27191,440,98,77,3975,175,46,0,1865,-394,-2932
2023:Q2,20168,8154,-1240,13254,20168,8,477,131,435,100,21744,1122,-45,1240,5027,221,-305,0,-1050,-1012,-7925
2023:Q3,23280,8154,4890,10236,23280,9,149,39,2071,101,17713,-2308,133,106,3952,147,-78,0,7279,-290,-5743
2023:Q4,20622,8154,8704,3764,20622,9,2311,13,1136,101,16460,341,394,1108,1624,129,-221,0,-1588,-641,-554
2024:Q1,21968,7091,-1315,16192,21968,10,-328,59,1047,101,11318,4162,-362,261,3143,205,-139,0,8367,-735,-5141
