date,FU576330005.Q,FU575013005.Q,FU574090005.Q,FU573020005.Q,FU573030005.Q,FU573034005.Q,FU572051005.Q,FU574022005.Q,FU573069105.Q,FU573061105.Q,FU573061705.Q,FU573063005.Q,FU573065005.Q,FU573064105.Q,FU573064205.Q,FU573090005.Q,FU573095005.Q,FU573074005.Q,FU573073005.Q,FU573093005.Q,FU574190005.Q,FU574090045.Q,FU574090055.Q
1997:Q1,12,28,14920,540,2209,4822,-288,11173,-287,945,1738,8777,263,-39422,18763,16860,-8047,2425,21747,735,14936,12641,2279
1997:Q2,12,28,24658,280,3010,2442,464,8534,464,-101,1075,7096,275,-34711,11678,32686,2525,1449,25664,3048,24674,12987,11671
1997:Q3,13,30,24262,826,-273,7389,-40,10867,-39,635,1966,8305,305,-35896,14289,26795,420,1449,23336,1590,24279,13332,10930
1997:Q4,13,30,32620,-276,6028,-1038,1069,12449,1072,511,1425,9441,-46,-42777,21055,36156,3426,3064,25051,4615,32637,13679,18941
1998:Q1,14,34,46308,-327,7571,606,397,-1702,404,-3030,-645,1569,31,-5361,11729,33364,-913,4357,28063,1857,46328,12902,33406
1998:Q2,14,35,36567,-341,8367,539,376,-7697,391,-2339,-5020,-729,45,-11729,19153,27854,-8936,4500,30428,1862,36588,12800,23767
1998:Q3,14,36,34346,-346,7076,773,273,-2016,304,-4144,-2694,4518,142,-23387,27927,23904,-4834,4547,22568,1623,34367,12698,21648
1998:Q4,15,36,37139,150,6686,1186,107,853,160,-4118,-9770,14581,-425,10392,3811,14379,-469,-523,15450,-79,37161,12596,24543
1999:Q1,14,33,5844,-269,-8984,4070,1167,17335,829,1884,8914,5708,453,-70119,21030,41161,259,-3114,39393,4623,5862,12819,-6975
1999:Q2,15,33,14889,428,-8423,2815,166,28435,731,7277,9413,11014,454,-49709,13470,27253,-2771,-3966,28482,5508,14907,12846,2043
1999:Q3,15,33,20766,330,-11561,5146,411,21019,610,7145,6121,7143,453,-53776,29837,28907,7113,-5037,21781,5050,20784,12873,7893
1999:Q4,16,34,30226,884,-10205,546,200,32545,468,571,12268,19238,453,-3037,1440,7400,-16469,-6253,25595,4527,30244,12900,17326
2000:Q1,14,27,38307,346,-2839,285,-945,-7930,-606,-2339,3319,-8304,213,40335,15244,-6402,-2241,-2014,-690,-1457,38321,12292,26015
2000:Q2,14,29,18378,595,-8662,13,-1266,-31428,-866,-1384,-13277,-15901,89,-3255,31835,30457,-6029,-6779,43365,-100,18393,12062,6316
2000:Q3,14,30,19208,1133,-7228,2913,-1362,-33032,-919,-1785,-9053,-21275,44,3506,30995,22239,-7372,-5291,35485,-583,19223,11833,7375
2000:Q4,15,30,27771,1235,-4054,864,-1529,-48980,-1078,-3819,-12630,-31453,-112,23793,28866,27688,-6978,-5008,39771,-97,27787,11604,16167
2001:Q1,16,31,-7968,-1200,-12026,-3551,-4932,19306,-4508,6018,16676,1120,-1689,-4432,2745,-2189,-15993,-2230,48639,-32605,-7953,13610,-21578
2001:Q2,16,31,37649,141,-7084,-194,-1275,-19360,-917,-5795,-3697,-8951,-163,43148,-2419,24855,7860,-6418,28069,-4656,37664,14275,23374
2001:Q3,16,31,21806,138,-8371,-389,-1304,-17327,-1047,-656,-10454,-5170,-133,38037,30688,-19533,-27280,-7136,18268,-3385,21821,14940,6866
2001:Q4,16,29,49770,112,-8967,-1557,-1347,-19539,-1214,-6983,-1710,-9632,-199,27818,12019,41430,22019,-8799,31924,-3714,49782,15608,34162
2002:Q1,15,19,79557,6,-1356,1120,950,10803,723,4640,-2992,8432,596,-7902,31201,44139,21279,4957,16788,1115,79561,14421,65136
2002:Q2,15,19,-10037,68,-1734,5039,61,15512,-219,-2763,2848,15646,-26,-35702,15009,-8264,-17795,-2372,7330,4574,-10033,14344,-24380
2002:Q3,16,18,-5911,82,-1422,3116,304,-9241,-43,-1816,-7055,-327,66,-9002,20288,-10102,-27007,4354,11464,1087,-5909,14266,-20177
2002:Q4,16,18,20637,64,608,143,32,-25790,90,-4535,-9366,-11979,-49,-12856,10121,48364,12352,-5414,45259,-3833,20639,14187,6450
2003:Q1,15,17,78937,62,-4098,-1176,418,19546,345,7720,7815,3666,-70,73563,-1372,-7936,-4402,3537,-10996,3925,78940,15192,63745
2003:Q2,15,18,46052,46,3460,292,378,13904,-2617,4794,7480,4247,-170,-7782,4365,31559,23470,-3553,12434,-792,46055,15547,30505
2003:Q3,15,18,25333,37,-2325,343,279,14588,-147,-3097,11193,6639,35,-35593,7520,40449,9624,-1320,36515,-4370,25336,15902,9431
2003:Q4,15,19,44484,31,5640,27,363,24290,1899,4791,10941,6659,117,-34370,5086,43300,25102,1167,18605,-1574,44487,16257,28227
2004:Q1,15,44,33899,9,-2175,-108,234,753,-160,-3021,764,3170,-67,7796,23793,3664,-7512,-2277,13546,-93,33927,14709,19190
2004:Q2,15,45,39836,28,-8556,212,543,1834,58,963,3900,-3087,-45,-14732,25873,34679,3734,3400,21632,5913,39865,14311,25525
2004:Q3,16,47,56981,32,1886,267,252,-2319,202,-2240,3851,-4132,67,23915,18132,14749,-9955,-2983,30442,-2755,57011,13914,43067
2004:Q4,16,48,60043,37,4195,183,-477,-2095,-279,-586,2331,-3561,-174,1283,19823,37268,19169,-1256,18718,637,60075,13514,46529
2005:Q1,16,37,34422,43,-1572,383,890,6864,625,1342,2563,2334,-87,-15933,20390,23444,-618,-1151,26496,-1283,34443,15519,18903
2005:Q2,16,38,40525,46,3651,343,-7,8061,45,879,278,6859,-21,-14116,18252,24316,-152,-1591,28156,-2097,40547,16077,24448
2005:Q3,16,39,45249,77,3546,665,11,11769,89,1348,3854,6478,-28,-9705,15288,23626,3457,2320,20322,-2473,45271,16636,28613
2005:Q4,16,40,41935,86,399,747,174,17194,208,-374,12273,5087,-81,-15280,18386,20310,4227,-1463,18076,-530,41959,17193,24742
2006:Q1,13,22,35756,421,114,1236,-899,11304,748,1794,2833,5929,5532,-13465,13499,18014,-2956,495,13739,6736,35764,15409,20347
2006:Q2,13,23,37348,421,115,1494,-898,11304,748,1794,2833,5929,5532,-13465,17333,15512,-5072,496,13352,6736,37357,15024,22324
2006:Q3,14,24,35181,421,114,1399,-900,11304,748,1794,2833,5929,5532,-13465,13878,16898,-3302,495,12969,6736,35191,14639,20542
2006:Q4,14,24,34037,421,113,1328,-898,11304,748,1794,2833,5929,5531,-13465,12296,17407,-2406,496,12582,6735,34047,14254,19783
2007:Q1,12,27,35023,303,907,1940,59,9203,1099,772,4283,3049,555,-2544,12069,12531,5038,1134,-1693,8052,35039,15199,19824
2007:Q2,12,29,39654,303,907,2011,60,9203,1099,772,4283,3049,554,-2544,13447,15713,8071,1136,-1545,8051,39671,15348,24306
2007:Q3,12,30,35886,303,907,2094,60,9202,1098,772,4283,3049,554,-2544,12120,13190,5399,1135,-1395,8051,35904,15497,20389
2007:Q4,12,31,33644,301,907,1926,60,9202,1098,772,4283,3049,554,-2544,12850,10388,2448,1136,-1247,8051,33663,15645,17999
2008:Q1,16,43,29559,-1416,-1196,1643,-243,-8188,-1592,-420,5596,-11772,-2003,7050,14437,19475,-10331,3684,26028,94,29586,14743,14816
2008:Q2,16,43,39488,-1416,-1196,1284,-243,-8189,-1593,-420,5596,-11772,-2001,7050,18283,25916,-3622,3684,25760,94,39515,14475,25013
2008:Q3,16,44,26696,-1417,-1196,1499,-242,-8188,-1592,-420,5596,-11772,-2002,7050,14053,17139,-12131,3684,25492,94,26723,14207,12489
2008:Q4,16,42,24943,-1416,-1196,2187,-243,-8188,-1592,-420,5596,-11772,-2003,7050,14900,13852,-15151,3686,25223,94,24969,13940,11003
2009:Q1,21,42,42708,-642,767,-2160,39,13881,598,5701,-14965,22547,-612,-20995,22720,29710,15343,-2152,9559,6960,42729,14327,28381
2009:Q2,21,40,54663,-642,767,-2775,39,13882,599,5701,-14965,22547,-612,-20995,24675,40324,25964,-2151,9550,6961,54682,14321,40342
2009:Q3,20,39,53800,-643,766,-2804,38,13882,599,5701,-14965,22547,-612,-20995,23701,40467,26114,-2151,9543,6961,53819,14313,39487
2009:Q4,20,39,48659,-642,767,-2653,39,13882,599,5701,-14965,22547,-611,-20995,23386,35486,21141,-2151,9536,6960,48678,14305,34354
2010:Q1,28,55,50405,533,-98,-2730,-59,22971,-346,11504,4920,6893,693,9664,15191,4240,1151,3845,-4295,3539,50432,12776,37629
2010:Q2,27,55,37916,532,-97,-2662,-59,22971,-346,11504,4920,6893,694,9664,12223,-5350,-7826,3846,-4909,3539,37944,12162,25754
2010:Q3,27,56,50462,533,-98,-2698,-59,22971,-346,11504,4920,6893,694,9664,13620,5835,3974,3847,-5524,3538,50491,11547,38915
2010:Q4,28,57,49415,532,-97,-2742,-59,22971,-346,11504,4920,6893,694,9664,14337,4115,2866,3845,-6135,3539,49445,10933,38482
2011:Q1,39,69,26371,1373,440,3885,9,14638,587,9123,-1233,6161,-1153,-20660,10332,17507,6900,740,-984,10851,26401,11710,14661
2011:Q2,39,71,27465,1372,441,4200,9,14640,589,9123,-1233,6161,-1153,-20660,12583,16033,5266,740,-1044,11071,27497,11650,15815
2011:Q3,40,75,25082,1372,441,4464,9,14639,588,9123,-1233,6161,-1153,-20660,10071,15899,5195,740,-1103,11067,25117,11590,13492
2011:Q4,40,77,27977,1373,440,4137,9,14638,587,9123,-1233,6161,-1153,-20660,13395,15798,5158,740,-1163,11063,28014,11531,16446
2012:Q1,60,130,37949,-490,-941,-4345,-79,30271,-1159,12653,-3978,22755,298,-5925,7855,11305,892,-3080,4965,8528,38019,7827,30122
2012:Q2,60,133,34261,-489,-941,-4133,-78,30271,-1159,12653,-3978,22755,299,-5925,5496,9761,865,-3081,3459,8518,34334,6321,27940
2012:Q3,61,133,33485,-489,-942,-4152,-79,30271,-1159,12653,-3978,22755,300,-5925,6260,8241,854,-3080,1955,8512,33557,4819,28666
2012:Q4,61,136,31110,-489,-941,-4121,-78,30270,-1160,12653,-3978,22755,299,-5925,5382,6713,836,-3080,452,8505,31184,3315,27795
2013:Q1,70,47,39315,-98,1172,3064,105,14085,1348,622,-546,12661,-175,-51930,32405,40687,-1495,-619,35303,7498,39292,-730,40045
2013:Q2,71,46,36155,-96,1173,3265,105,14085,1348,622,-546,12661,-174,-51930,31624,38103,-1536,-617,32745,7511,36130,-3287,39442
2013:Q3,72,47,33521,-97,1173,3235,105,14086,1349,622,-546,12661,-175,-51930,31602,35522,-1570,-618,30186,7524,33496,-5846,39366
2013:Q4,72,48,30000,-97,1172,3086,105,14086,1349,622,-546,12661,-174,-51930,30805,32947,-1601,-618,27630,7536,29975,-8404,38403
2014:Q1,65,51,9857,813,476,347,47,23871,499,3549,2300,17523,415,-45977,14336,15529,-532,-716,9821,6956,9843,-3358,13215
2014:Q2,66,52,9826,814,476,332,46,23873,501,3549,2300,17523,415,-45977,13966,15881,-651,-717,10308,6941,9812,-2872,12697
2014:Q3,67,53,9041,813,477,356,46,23873,501,3549,2300,17523,415,-45977,12826,16212,-795,-716,10794,6929,9028,-2384,11425
2014:Q4,68,54,11135,814,476,285,46,23871,499,3549,2300,17523,415,-45977,14645,16560,-923,-716,11284,6915,11121,-1896,13031
2015:Q1,68,75,8675,240,-851,-649,-81,-2988,-912,-3268,-250,1442,-512,-7319,4970,15865,-1629,3790,16598,-2894,8682,-5546,14221
2015:Q2,69,76,6034,239,-851,-511,-81,-2990,-914,-3268,-250,1442,-512,-7319,3383,14676,-1674,3791,15440,-2881,6040,-6705,12738
2015:Q3,70,76,3803,240,-850,-440,-81,-2990,-914,-3268,-250,1442,-512,-7319,2294,13461,-1739,3790,14281,-2871,3810,-7864,11667
2015:Q4,71,78,6387,239,-852,-616,-82,-2989,-913,-3268,-250,1442,-512,-7319,6239,12279,-1779,3791,13124,-2857,6394,-9023,15410
2016:Q1,80,103,9661,-676,-170,1267,-20,12501,-131,5522,2704,4406,67,-28374,-1073,26139,2423,2206,13740,7770,9684,-6900,16561
2016:Q2,81,105,9782,-676,-169,1080,-20,12502,-130,5522,2704,4406,67,-28374,-855,26227,2365,2205,13900,7757,9806,-6741,16523
2016:Q3,82,107,11140,-676,-170,1037,-20,12501,-131,5522,2704,4406,68,-28374,449,26325,2314,2207,14060,7744,11165,-6581,17721
2016:Q4,84,109,10399,-676,-171,1051,-20,12501,-131,5522,2704,4406,66,-28374,-386,26408,2251,2206,14221,7730,10425,-6422,16821
2017:Q1,95,117,43466,1174,905,-89,87,36429,955,11735,6234,17505,1103,-13279,11164,5972,-1391,4792,-15970,18540,43488,-7971,51436
2017:Q2,96,120,42586,1173,904,-36,88,36429,955,11735,6234,17505,1103,-13279,10750,5454,-1398,4791,-16496,18557,42610,-8497,51083
2017:Q3,97,122,38386,1173,904,421,88,36428,954,11735,6234,17505,1102,-13279,6604,4945,-1403,4791,-17017,18574,38410,-9021,47407
2017:Q4,98,125,43638,1173,905,275,87,36429,955,11735,6234,17505,1102,-13279,12518,4428,-1409,4792,-17546,18591,43664,-9548,53186
2018:Q1,90,31,3491,-1255,-1261,-107,-123,20586,-1323,6557,3214,12138,-712,-20000,-1428,7791,220,-8638,18571,-2362,3432,-8084,11575
2018:Q2,91,32,4997,-1254,-1262,-258,-122,20586,-1323,6557,3214,12138,-713,-20000,3,8017,197,-8639,18808,-2349,4937,-7847,12843
2018:Q3,93,32,2040,-1254,-1261,-201,-123,20587,-1322,6557,3214,12138,-711,-20000,-3243,8246,180,-8639,19044,-2339,1979,-7609,9648
2018:Q4,94,33,1567,-1255,-1261,157,-123,20586,-1323,6557,3214,12138,-713,-20000,-4278,8454,135,-8639,19283,-2325,1505,-7372,8938
2019:Q1,67,37,29941,1834,-3862,5273,3332,11868,-616,13023,2899,-3438,-155,-42202,9120,44733,-2188,-1144,18773,29292,29911,-8480,38421
2019:Q2,68,38,27041,1833,-3862,5398,3331,11869,-615,13023,2899,-3438,-155,-42202,6365,44464,-2198,-1143,18487,29318,27010,-8767,35808
2019:Q3,70,39,25717,1833,-3861,5495,3332,11869,-615,13023,2899,-3438,-155,-42202,5219,44187,-2211,-1145,18197,29346,25686,-9055,34772
2019:Q4,70,39,32996,1833,-3862,5314,3332,11868,-616,13023,2899,-3438,-155,-42202,12950,43918,-2221,-1144,17910,29373,32964,-9344,42339
2020:Q1,59,42,21270,-1029,561,7814,649,19418,1361,320,3153,14584,287,-28098,5661,16007,3773,-685,-1641,14560,21253,-8886,30156
2020:Q2,60,41,20954,-1030,562,6063,650,19418,1361,320,3153,14584,288,-28098,7107,15994,3782,-685,-1626,14523,20935,-8869,29823
2020:Q3,61,42,14772,-1029,561,5990,650,19418,1361,320,3153,14584,287,-28098,1021,15972,3781,-685,-1609,14485,14753,-8854,23626
2020:Q4,61,43,18423,-1030,562,4749,649,19419,1362,320,3153,14584,287,-28098,5932,15953,3785,-686,-1594,14448,18405,-8840,27263
2021:Q1,129,476,-242,1137,121,1774,83,47429,288,17820,7465,21856,282,-73742,-20730,43404,-1610,-1626,36190,10450,105,-7190,6948
2021:Q2,132,491,-2642,1137,121,1395,82,47429,288,17820,7465,21856,281,-73742,-23580,44235,-1648,-1628,36999,10512,-2283,-6387,3745
2021:Q3,136,498,1469,1137,120,2184,83,47429,288,17820,7465,21856,281,-73742,-21082,45059,-1697,-1627,37806,10577,1831,-5575,7044
2021:Q4,140,509,5235,1136,121,2092,82,47430,289,17820,7465,21856,281,-73742,-18053,45888,-1743,-1627,38617,10641,5604,-4767,10002
2022:Q1,260,538,8245,52,191,2151,213,18316,463,4843,2842,10168,158,-28776,-1679,17619,-3627,-708,14874,7080,8523,165,8080
2022:Q2,267,552,7411,-39,263,3675,252,34211,632,12858,4573,16148,221,-38205,-14879,21912,-2392,-663,20080,4887,7695,2584,4827
2022:Q3,275,569,13777,-130,243,4005,201,46383,583,28287,4795,12718,206,-34146,-14357,11372,-683,-345,11336,1064,14071,4999,8778
2022:Q4,279,575,22764,-205,250,4716,180,48519,598,29317,5374,13230,212,-34302,-15326,18720,3475,-153,12412,2986,23060,7422,15342
2023:Q1,286,589,30027,147,252,2604,310,57243,613,40534,3274,12822,209,-49033,13339,4956,2337,-1163,11339,-7557,30330,7415,22612
2023:Q2,289,593,16112,-42,315,4491,303,61916,756,39340,5437,16383,264,-45652,-18817,13334,1255,-802,10890,1991,16416,7414,8698
2023:Q3,293,598,22009,-77,210,3395,186,22623,506,6791,3938,11388,176,-29988,-4477,29961,-531,-398,20258,10632,22314,7413,14596
2023:Q4,296,610,23475,163,197,1778,260,12501,482,3836,2287,5896,163,-40250,15681,32982,3665,-1047,25403,4961,23789,7404,16071
2024:Q1,300,618,18298,-121,293,4468,254,31700,702,9586,5556,15856,247,-41540,-18293,41290,2039,-516,24938,14829,18616,7400,10898
