1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1983:Q2,197227,91260,70548,33446,5493,24210,3743,1974,197227,36785,84242,23334,24972,16891,11003,35,3700,3361,220,8,112,733,651,13,3,41,0,1502,1475,2851,66512,-1918
1983:Q3,211044,100001,74341,34728,5896,24926,3906,1974,211044,40225,87676,24555,26232,20694,11664,37,4028,3673,230,9,117,766,681,13,4,43,0,1576,1556,2961,69447,-1051
1983:Q4,218472,99749,80702,36048,6194,25771,4084,1974,218472,42291,92937,25906,27071,17760,12507,40,4409,4029,246,9,125,810,720,14,4,46,0,1696,1656,3114,73330,5983
1984:Q1,221496,100087,82406,37305,6462,26546,4298,1697,221496,43688,95894,26923,27499,14524,12967,33,3989,3620,235,9,125,859,762,18,5,69,0,2105,1844,3284,76723,18246
1984:Q2,234859,108558,85986,38618,6778,27403,4438,1697,234859,44828,100569,28282,28370,19095,13714,35,4261,3874,247,9,132,905,803,19,5,73,0,2210,1939,3464,78999,17330
1984:Q3,243882,114286,87911,39988,7181,28289,4519,1697,243882,44768,103613,29193,28660,23343,14304,36,4502,4101,255,9,136,940,834,20,6,75,0,2282,2018,3593,79185,17835
1984:Q4,247631,112619,91951,41365,7614,29208,4544,1697,247631,45106,105812,30179,31065,20625,14844,37,4757,4347,262,9,140,968,859,21,6,77,0,2348,2090,3683,81909,11995
1985:Q1,245624,110378,91320,42577,7892,30190,4495,1350,245624,45215,106872,31026,30907,16308,15296,49,4338,3898,281,10,149,1177,1042,26,6,112,0,2465,2304,3780,85783,4058
1985:Q2,256217,117306,93853,43708,8149,31002,4557,1350,256217,45570,108223,31710,32581,22287,15845,50,4711,4264,285,10,152,1193,1056,26,6,114,0,2517,2347,3827,87005,5412
1985:Q3,262198,122233,94080,44535,8215,31658,4662,1350,262198,46469,107121,31788,34500,26234,16086,49,5067,4626,282,10,150,1180,1045,25,6,112,0,2491,2328,3783,92413,4076
1985:Q4,263666,120737,96078,45501,8432,32222,4848,1350,263666,48015,109364,32346,34541,22518,16883,50,5622,5170,288,10,153,1206,1067,26,6,115,0,2549,2380,3863,89453,8280
1986:Q1,260347,118144,93070,46148,8553,32492,5104,2985,260347,50310,108489,32213,33474,18608,17253,54,4818,4353,294,11,160,1272,1127,31,7,137,0,3117,2822,3869,92144,7599
1986:Q2,268937,123555,95551,46845,8789,32732,5324,2985,268937,53448,106654,32429,34631,24412,17362,52,5161,4700,291,11,159,1231,1090,28,7,136,0,3145,2783,3731,95830,3916
1986:Q3,276456,128183,97805,47483,8909,33128,5446,2985,276456,55023,105552,32649,36971,28772,17488,52,5373,4914,290,11,158,1217,1078,28,7,135,0,3147,2770,3684,104868,-1755
1986:Q4,274923,124944,98720,48275,9114,33655,5506,2985,274923,56298,106207,33385,36810,24408,17816,53,5512,5048,294,11,160,1236,1094,28,7,137,0,3198,2816,3737,103792,-3190
1987:Q1,267325,119902,96510,49121,9410,34246,5465,1792,267325,57207,102691,33560,36492,20027,17348,54,5012,4538,291,14,170,1239,1108,30,8,100,0,3022,3084,3692,98314,6993
1987:Q2,278324,127401,99171,49960,9757,34761,5443,1792,278324,58549,104131,34043,38179,25629,17794,56,5162,4677,298,14,174,1267,1133,30,8,102,0,3096,3167,3774,103155,4131
1987:Q3,287869,133933,101297,50846,10126,35270,5451,1792,287869,59334,107025,33933,39014,29992,18571,57,5522,5023,306,14,179,1314,1175,32,9,105,0,3176,3274,3907,108191,254
1987:Q4,286148,132460,99989,51906,10498,35887,5521,1792,286148,60450,108385,32835,38758,26545,19174,58,5987,5488,307,14,179,1337,1195,33,10,105,0,3168,3322,3960,105703,15771
1988:Q1,280723,124128,101742,52886,10805,36359,5722,1966,280723,60649,107649,35943,36457,21362,18662,51,5255,4671,360,17,208,1341,1223,31,11,87,0,3402,3341,3922,109409,4239
1988:Q2,293935,134145,104008,53816,11183,37018,5615,1966,293935,61785,112057,35098,36951,28265,19779,52,5974,5373,370,18,214,1381,1261,31,11,90,0,3498,3442,4039,110056,4912
1988:Q3,299949,137890,105296,54798,11640,37558,5599,1966,299949,62148,113975,34310,36938,32054,20524,53,6541,5934,373,18,216,1396,1275,32,12,90,0,3550,3501,4076,109397,4545
1988:Q4,302275,135765,108246,56298,12130,38112,6056,1966,302275,63140,116876,34538,37643,28730,21348,54,7040,6419,381,18,221,1426,1302,32,12,92,0,3641,3593,4157,113065,4786
1989:Q1,299772,130230,109518,57484,12751,38608,6125,2540,299772,63342,118839,35610,37139,23295,21547,58,6264,5610,400,16,238,1653,1517,33,11,84,0,4214,3524,4188,113155,12034
1989:Q2,308772,135758,111748,58727,13467,38994,6265,2540,308772,62312,120222,35855,37632,29942,22810,59,7180,6513,407,17,243,1685,1547,34,12,85,0,4320,3626,4263,114758,9064
1989:Q3,319825,141772,115370,60144,14234,39469,6441,2540,319825,62584,124606,36298,38635,34531,23171,61,6970,6282,420,17,250,1752,1607,35,13,88,0,4452,3770,4423,117618,2457
1989:Q4,314073,137790,112196,61548,14854,40115,6579,2540,314073,61494,126134,35156,37813,31446,22031,61,5865,5186,415,17,247,1755,1612,36,13,87,0,4398,3789,4417,114419,4138
1990:Q1,314775,135387,114954,62709,15144,40870,6695,1724,314775,62576,129951,34132,38977,26577,22562,63,6938,6467,290,12,169,1915,1780,31,15,74,0,4367,3240,4141,120535,3489
1990:Q2,318209,139954,112790,63741,15410,41521,6810,1724,318209,60800,130172,32412,39879,33075,21871,63,6379,5916,285,12,166,1908,1775,31,15,73,151,4135,3226,4117,116563,8425
1990:Q3,322186,141098,115208,64156,15217,41976,6964,1724,322186,58711,132732,31265,39816,37640,22023,63,6402,5932,289,12,169,1918,1786,31,15,74,153,4196,3240,4147,115431,5467
1990:Q4,314103,132758,114675,64945,15787,42083,7075,1724,314103,56251,132115,29927,39534,34872,21404,63,5859,5394,286,12,167,1898,1769,30,15,73,162,4188,3253,4097,112479,-2834
1991:Q1,301498,121930,110846,66256,16247,42841,7168,2466,301498,54267,131516,28736,38816,27660,20505,71,5904,5442,286,13,162,1865,1814,25,16,72,182,3669,3064,3825,110316,-3880
1991:Q2,310959,130193,110752,67548,16485,43785,7278,2466,310959,56286,131131,28538,40367,34448,20189,70,5680,5223,283,13,161,1849,1806,24,15,71,445,3389,3055,3785,111147,-4508
1991:Q3,315501,133803,111376,67857,16550,43885,7423,2466,315501,58528,129911,27944,39202,39641,20276,70,5912,5459,281,13,159,1816,1779,23,15,70,291,3559,3039,3703,113273,211
1991:Q4,310873,130068,109453,68887,16822,44537,7529,2466,310873,59817,130346,27164,38414,35545,19587,70,5277,4829,278,13,158,1804,1773,23,15,70,-55,3902,3039,3670,111664,7783
1992:Q1,307613,126565,108714,68965,16866,44480,7619,3369,307613,62873,130327,26666,38561,29909,19277,79,6447,5835,386,16,211,2079,2043,20,18,71,-75,3236,1489,3871,116320,62
1992:Q2,322500,135572,114039,69520,17088,44679,7753,3369,322500,65672,134802,26845,39227,35804,20151,81,6938,6302,400,17,219,2135,2095,20,18,74,240,3048,1528,3974,117447,5802
1992:Q3,329876,139975,116661,69871,17456,44584,7832,3369,329876,66082,137481,27256,39142,39821,20093,83,6629,5980,408,17,223,2178,2132,21,18,75,-192,3548,1554,4049,120050,5128
1992:Q4,332807,139024,119497,70918,18014,44911,7993,3369,332807,68612,141012,28461,39463,34189,21070,85,7206,6537,421,18,230,2244,2194,22,19,77,260,3201,1596,4168,122622,5336
1993:Q1,327281,132554,121614,71442,18515,44771,8157,1671,327281,68807,142342,29750,38131,27178,21073,172,4766,4228,339,16,183,1899,1888,21,22,130,1,5768,2747,3661,123535,8985
1993:Q2,340684,141731,125256,72027,18844,44896,8288,1671,340684,70099,143887,31030,37894,35196,22579,177,5889,5336,349,17,188,1937,1924,21,22,134,50,5896,2806,3724,128213,6026
1993:Q3,350936,151802,125278,72185,19146,44632,8408,1671,350936,73180,145485,31827,37113,41509,21822,178,4954,4396,352,17,190,1961,1943,21,22,135,-200,6205,2836,3767,130272,1650
1993:Q4,358994,152877,131791,72655,19284,44826,8545,1671,358994,77030,151276,32944,37541,37320,22883,186,5345,4761,368,18,198,2032,2007,22,23,141,494,5780,2947,3907,134287,4153
1994:Q1,353778,145357,133366,72942,19392,44820,8731,2113,353778,79273,153262,32764,35437,29263,23780,216,5663,5039,389,22,213,2384,2319,22,16,126,-186,7461,2140,3619,135883,11341
1994:Q2,368843,157953,135080,73697,19571,45222,8904,2113,368843,82350,156252,33557,35949,37010,23726,218,5308,4674,395,23,216,2437,2368,23,17,128,107,7240,2177,3704,138167,20353
1994:Q3,381014,164942,138981,74978,19850,46020,9109,2113,381014,81573,160084,34118,37408,43975,23858,223,5101,4455,403,23,220,2474,2407,24,18,131,193,7314,2217,3759,140610,13306
1994:Q4,383239,160821,144183,76122,19975,46786,9361,2113,383239,80590,167379,35409,36569,38564,24728,233,5238,4565,420,24,230,2557,2485,24,18,136,520,7329,2302,3888,145807,18786
1995:Q1,385600,154688,151736,77915,20313,47962,9641,1261,385600,78899,175961,37304,37463,31535,24438,380,5493,4825,416,22,230,2565,2473,26,18,102,-39,7400,2095,3926,143193,15295
1995:Q2,395332,162784,151828,79459,20722,48782,9955,1261,395332,76563,178789,37976,37321,40453,24230,383,5078,4403,420,23,233,2597,2506,26,19,103,562,6843,2120,3995,144498,8440
1995:Q3,406201,172742,151006,81193,21279,49676,10238,1261,406201,79054,180462,38938,36788,46432,24526,385,5220,4542,422,23,234,2624,2535,27,19,103,279,7156,2139,4042,148100,2832
1995:Q4,406871,169548,153736,82326,21721,50255,10351,1261,406871,81029,183844,39298,36136,41559,25005,392,5318,4629,429,23,238,2678,2587,27,20,105,1036,6561,2179,4102,150336,4608
1996:Q1,409409,165218,159239,84559,22330,51488,10741,393,409409,83892,187714,39383,38665,33626,26130,396,6065,5205,529,30,302,1961,1959,25,18,134,38,9283,2101,4149,151774,1720
1996:Q2,427520,180145,160738,86244,22960,52244,11040,393,427520,88183,191580,39916,37872,42682,27288,405,6762,5882,541,31,309,2009,2007,26,18,137,4649,4874,2150,4251,155571,7630
1996:Q3,442260,188618,165164,88085,23683,53126,11277,393,442260,89517,197574,40518,37211,49229,28212,419,6996,6087,558,32,319,2075,2071,27,19,142,261,9597,2221,4385,156272,12768
1996:Q4,442026,186714,165012,89908,24764,53927,11218,393,442026,89444,202898,41124,36054,44622,27886,428,6137,5206,572,33,327,2143,2136,28,20,146,1754,8265,2282,4547,158632,8681
1997:Q1,439320,179321,164697,93728,27005,55457,11266,1574,439320,90685,207208,42028,34423,36733,28244,445,7663,6590,655,38,381,2125,2107,28,20,110,97,9099,2271,4279,162324,12436
1997:Q2,457022,190634,169132,95682,28037,56195,11450,1574,457022,92635,211845,42963,35876,45685,28019,455,6964,5871,667,39,388,2174,2155,28,20,112,1334,8096,2317,4366,160253,22094
1997:Q3,479434,203009,177200,97651,29081,57015,11555,1574,479434,95171,220249,44431,36996,53109,29479,477,7433,6287,699,40,407,2278,2251,30,21,118,1346,8525,2425,4576,166279,16984
1997:Q4,475503,199230,175456,99243,30306,57108,11829,1574,475503,97691,219177,44450,36427,47357,30401,476,8275,7127,700,41,407,2300,2271,30,21,118,1421,8420,2439,4631,169587,19413
1998:Q1,475978,192549,179739,101456,31243,58257,11957,2235,475978,101266,223151,44996,35143,39029,32393,451,7092,5807,772,47,466,2736,2551,34,23,108,271,11365,3075,4689,170780,26275
1998:Q2,500316,211632,182789,103660,32332,59338,11990,2235,500316,105983,227154,46449,36755,48953,35023,464,9049,7727,795,48,480,2819,2628,35,24,112,952,10913,3170,4857,178081,9335
1998:Q3,518205,224889,184743,106339,33708,60543,12089,2235,518205,109807,230699,47044,38373,57532,34751,469,8446,7111,802,48,485,2869,2676,36,24,113,4060,7901,3216,4942,181740,13105
1998:Q4,522454,221813,189439,108967,35193,61467,12308,2235,522454,113152,234623,48687,37407,50811,37775,482,10627,9254,825,50,499,2966,2760,36,25,116,-838,13197,3313,5091,191033,15004
1999:Q1,522083,214204,193231,111533,36761,62282,12490,3116,522083,114070,240120,50304,36370,43297,37923,601,9548,8199,803,45,502,3105,2762,33,25,86,55,13356,3540,4814,190354,20849
1999:Q2,545034,227739,197851,116328,39918,63890,12521,3116,545034,116527,246476,51818,38761,52966,38487,614,9236,7853,822,46,514,3225,2864,33,25,88,-111,13883,3652,4980,198446,8778
1999:Q3,563669,237838,202425,120290,41959,65513,12818,3116,563669,118103,252894,53094,39167,61198,39213,627,9153,7738,842,47,526,3331,2956,33,26,90,-221,14331,3755,5132,202251,10129
1999:Q4,563935,236257,201053,123510,43049,67280,13181,3116,563935,119755,255160,54111,40562,56160,38188,628,8062,6643,844,47,527,3363,2991,34,26,90,-309,14328,3783,5193,203443,21060
2000:Q1,570616,231833,206225,127654,44514,69538,13603,4905,570616,122725,265364,56035,38180,48813,39500,398,9992,8612,813,43,524,3437,3049,27,31,99,-431,13939,4438,4522,219371,4039
2000:Q2,593963,246405,212419,130235,45886,70395,13954,4905,593963,124090,275661,57308,39607,58020,39277,413,8769,7338,843,44,543,3552,3141,29,32,102,-558,14521,4589,4688,214858,22611
2000:Q3,605699,256626,212002,132166,46126,72033,14006,4905,605699,124276,279646,57731,39221,65794,39032,419,8268,6819,855,45,551,3582,3177,30,34,104,-340,14365,4642,4752,217175,14308
2000:Q4,602435,252193,210903,134434,47392,73050,13992,4905,602435,125880,280732,57582,40380,58834,39027,421,8161,6704,859,45,553,3619,3210,30,34,104,-278,14243,4674,4809,218167,13586
2001:Q1,590352,243801,205904,134989,47842,73365,13782,5658,590352,128286,275832,57132,38934,50927,39242,273,8987,7452,887,48,600,3954,3271,31,29,104,378,13025,4669,4524,218207,-7658
2001:Q2,602208,264652,197394,134505,47017,73891,13597,5658,602208,131486,269364,56860,41232,64828,38440,268,9091,7586,870,47,588,3865,3210,31,30,101,1397,11430,4573,4444,216481,-2890
2001:Q3,603216,272878,191348,133332,46029,73711,13592,5658,603216,134176,265260,57021,41049,68411,37300,266,8589,7102,859,47,581,3796,3158,31,30,100,-261,12702,4507,4385,217519,-7529
2001:Q4,589233,261424,190254,131896,44602,73577,13717,5658,589233,134605,254947,56759,42629,63874,36419,255,8416,6988,826,45,558,3677,3065,29,28,96,138,12142,4352,4223,234469,-20208
2002:Q1,543280,227469,177618,131948,44569,73395,13985,6245,543280,138908,245724,25862,42122,54907,35757,147,7071,5596,831,46,598,3660,2803,19,20,131,-27,13281,3446,5206,229007,9579
2002:Q2,602165,275295,187604,133020,44775,74000,14246,6245,602165,143175,239567,71469,45419,65909,36627,146,8155,6700,820,46,590,3645,2792,19,19,129,6,13132,3406,5179,229276,-7475
2002:Q3,612212,287820,183658,134489,45522,74376,14592,6245,612212,144261,236766,72657,47121,74551,36857,145,8361,6915,815,45,587,3666,2806,18,18,128,57,13061,3395,5201,234982,18667
2002:Q4,596462,266137,190185,133896,43725,75381,14789,6245,596462,148453,234588,64626,47489,66158,35147,142,7336,5920,798,44,574,3556,2729,18,18,125,55,12798,3318,5053,231319,-797
2003:Q1,554347,235742,176537,135366,43937,76178,15251,6702,554347,153493,236439,27464,46613,56172,34167,149,7772,6263,828,46,636,4546,2743,17,19,134,736,10414,2993,4646,228630,29976
2003:Q2,627036,292194,190810,137330,44329,77261,15740,6702,627036,156232,243593,76200,48807,67595,34609,153,7569,6022,848,47,652,4629,2794,18,20,137,60,11435,3059,4737,236439,-17589
2003:Q3,652600,319635,186165,140097,46208,78057,15833,6702,652600,165390,246792,76578,49665,77544,36632,157,8821,7237,869,48,668,4788,2884,18,20,140,58,11709,3144,4893,244405,3281
2003:Q4,643200,296385,198431,141682,46993,78849,15840,6702,643200,172954,249515,65056,50078,67747,37850,159,9593,7983,883,49,678,4862,2928,19,21,143,55,11911,3193,4969,245648,-1574
2004:Q1,600956,263754,189156,142206,47192,79272,15743,5841,600956,178169,246555,30792,49466,57587,38388,191,9845,8113,919,50,763,4258,3008,44,48,169,54,13144,3375,4253,249150,30823
2004:Q2,685416,332573,203491,143511,47422,80290,15800,5841,685416,187036,253036,81887,51605,70989,40864,196,11389,9604,947,52,786,4347,3071,45,50,174,52,13726,3466,4348,249559,11535
2004:Q3,713375,357816,202734,146985,49410,81531,16044,5841,713375,191990,260859,85327,53692,79170,42338,204,11867,10017,982,54,815,4512,3184,47,52,180,50,14139,3592,4512,254024,19016
2004:Q4,703642,330042,218333,149427,50100,82800,16526,5841,703642,197245,269363,70437,53656,70039,42902,209,11609,9708,1009,55,838,4611,3254,48,53,185,50,14587,3683,4614,259175,2693
2005:Q1,664107,297537,207899,152964,50478,85468,17019,5707,664107,203568,278393,27239,53275,59541,42091,131,11658,9952,880,51,774,3921,2976,37,49,182,49,15633,3338,4118,259054,42595
2005:Q2,761076,373497,225839,156033,52142,86529,17362,5707,761076,210047,285581,93295,55314,74427,42412,134,11189,9440,903,52,794,4034,3058,38,51,187,46,16015,3426,4236,265578,-6094
2005:Q3,790620,402228,224397,158288,52850,87828,17610,5707,790620,217743,293464,96291,56843,83694,42585,137,10630,8838,925,54,814,4112,3117,39,52,191,45,16441,3502,4320,268821,21036
2005:Q4,774692,373070,237243,158673,52925,87903,17846,5707,774692,221302,298815,82206,56581,73610,42177,140,9911,8083,943,55,830,4151,3139,40,54,195,41,16599,3547,4361,260170,-23
2006:Q1,736747,336081,233791,161116,53682,89627,17807,5759,736747,223959,311464,36531,57611,64076,43107,191,11154,9164,966,62,963,3877,2999,22,45,205,42,16439,4103,4032,269614,44293
2006:Q2,821654,404438,247646,163810,54584,91431,17795,5759,821654,216761,319014,102297,59406,81356,42821,195,10403,8359,992,63,989,3952,3056,23,48,211,40,16603,4185,4108,268474,12188
2006:Q3,826595,411910,240646,168280,55778,94765,17737,5759,826595,207332,326272,99861,58789,90328,44014,200,11050,8958,1015,65,1012,4036,3125,24,50,216,35,16815,4273,4194,271110,22428
2006:Q4,797862,369565,249807,172732,57170,97703,17858,5759,797862,200217,330968,81359,59836,79492,45991,204,12559,10429,1033,66,1031,4118,3190,24,51,220,29,16969,4351,4277,273187,-9919
2007:Q1,744584,323917,239248,175237,59155,98240,17842,6181,744584,192944,337011,36930,59628,69550,48521,224,11560,9704,956,21,880,4294,3242,27,77,342,27,17518,5696,5515,276181,29039
2007:Q2,831508,391697,256583,177047,59406,99924,17717,6181,831508,185893,344928,101390,63065,87082,49150,231,11636,9727,983,21,904,4356,3289,29,81,352,27,17757,5798,5596,277744,-1183
2007:Q3,840293,404423,251460,178229,60212,100492,17525,6181,840293,176316,349244,103054,63605,98072,50002,237,12174,10221,1006,22,925,4423,3337,30,86,360,28,17756,5886,5687,279188,18199
2007:Q4,814700,363608,263213,181698,61553,102819,17326,6181,814700,164867,353413,94987,63739,87283,50411,243,12225,10235,1025,22,943,4506,3400,31,89,367,28,17749,5980,5795,280064,-12105
2008:Q1,747541,310591,246204,186125,64386,104672,17067,4621,747541,154071,358323,48828,63791,73928,48600,157,14628,12904,712,47,965,4545,3307,43,84,460,13,13004,5144,7217,271993,33736
2008:Q2,812380,363955,255083,188721,65390,106593,16738,4621,812380,148743,361344,96049,67953,91372,46920,158,12938,11199,718,48,973,4584,3336,43,86,464,23,12826,5181,7282,268272,-20660
2008:Q3,814289,376205,245516,187947,66000,105548,16400,4621,814289,142499,358217,95530,69383,103341,45319,158,11594,9859,716,48,972,4589,3336,44,86,463,27,12561,5172,7291,258389,-4195
2008:Q4,762240,336349,234918,186352,64692,105476,16185,4621,762240,130687,344719,86850,70562,89265,40157,151,8345,6680,687,46,932,4416,3213,42,85,444,31,11451,4957,7024,237679,-38122
2009:Q1,650270,269722,192606,181404,64161,101339,15905,6539,650270,120183,314905,35613,67738,75574,36257,183,8938,7388,652,40,858,4515,3279,42,72,286,19,5079,6476,7369,237380,-22705
2009:Q2,688266,299870,197816,184041,65023,103216,15803,6539,688266,113701,298728,74931,70912,93329,36666,178,9997,8518,622,38,819,4448,3232,40,67,273,19,4878,6274,7261,235069,-68638
2009:Q3,701695,310304,199298,185555,65772,103909,15874,6539,701695,116791,293528,78838,71996,103890,36652,176,9973,8520,611,37,805,4450,3231,39,64,269,21,4939,6223,7269,244617,-33777
2009:Q4,683113,275184,210609,190782,67859,106811,16112,6539,683113,116879,294309,74368,71976,87495,38087,179,10887,9433,612,38,805,4539,3295,39,61,269,23,5089,6289,7419,239677,-25652
2010:Q1,618749,224198,204301,188312,66404,105397,16512,1938,618749,114187,295709,28634,71319,70881,38019,143,9261,8068,512,24,658,3815,2813,55,75,901,12,9280,5000,6666,238165,10946
2010:Q2,703403,281165,232057,188243,65132,105817,17294,1938,703403,117916,308690,75114,74852,88786,38046,144,8608,7383,526,25,675,3828,2823,55,76,925,14,9804,5074,6695,243486,-1423
2010:Q3,717159,287321,236975,190925,66073,107163,17689,1938,717159,111057,318942,71853,75576,101159,38572,148,8171,6913,540,25,694,3914,2886,56,77,950,16,10309,5206,6839,245474,47410
2010:Q4,716749,266932,253172,194707,67259,109583,17865,1938,716749,113497,327711,74776,75503,86429,38834,151,7842,6558,551,25,708,3988,2944,57,79,969,0,10526,5308,6970,251543,-3016
2011:Q1,655979,220375,236407,197639,69317,111007,17315,1558,655979,113410,328152,31016,73149,70285,39968,117,7695,6393,630,23,650,3977,2973,69,82,788,0,12038,4696,7534,254006,35852
2011:Q2,732214,275435,254330,200890,71544,112285,17062,1558,732214,115624,339434,75516,74295,86720,40626,121,7491,6146,651,23,672,4103,3064,71,86,815,0,12252,4845,7779,252833,-5675
2011:Q3,765635,298480,261255,204342,74060,113254,17029,1558,765635,118243,356140,74928,74924,98408,42992,126,8201,6785,685,25,707,4287,3193,75,90,857,0,12955,5075,8135,254666,19909
2011:Q4,769091,282760,277164,207609,76166,114268,17175,1558,769091,120842,367259,77668,73298,85540,44484,130,8721,7262,706,25,729,4416,3285,77,93,884,0,13271,5226,8383,259722,-3824
2012:Q1,729576,252970,262640,208609,76911,114217,17481,5356,729576,126948,378440,36362,71334,69634,46859,163,9133,7575,765,26,767,4748,3518,130,147,830,0,15194,4244,8752,268026,49546
2012:Q2,807085,307671,283220,210837,78691,114627,17520,5356,807085,128830,388320,83347,72466,86236,47886,167,9173,7572,785,27,789,4868,3601,133,151,853,0,15609,4352,8979,266957,-329
2012:Q3,816186,324380,274662,211788,78812,115397,17580,5356,816186,131454,387704,79568,73043,96078,48338,166,9647,8049,784,27,787,4864,3601,133,151,852,0,15609,4349,8968,268869,46159
2012:Q4,818728,303425,295130,214816,80929,116287,17601,5356,818728,137535,388598,90247,70446,81795,50107,169,10636,9013,797,27,800,4959,3670,136,153,865,0,15966,4427,9128,274024,-24163
2013:Q1,761260,261048,276601,219101,83074,118488,17540,4510,761260,147727,388159,42297,67190,67311,48577,128,7529,6072,615,27,816,5308,4103,47,50,972,0,17650,4729,8061,277561,42543
2013:Q2,842298,326402,293107,218279,81088,119573,17618,4510,842298,151963,391413,99095,67454,84511,47863,127,7138,5688,612,26,812,5232,4054,46,49,967,0,17619,4679,7953,277065,546
2013:Q3,864603,353770,284377,221947,82974,121360,17613,4510,864603,155592,400331,95162,68723,96303,48493,129,7286,5810,623,27,827,5333,4134,47,50,984,0,17654,4766,8109,278072,62694
2013:Q4,866519,328557,308971,224480,84354,122578,17549,4510,866519,156199,410969,99547,67589,82750,49466,132,7101,5586,639,28,848,5451,4224,48,51,1010,0,18280,4878,8291,279452,-305
2014:Q1,805815,291294,282179,226670,85782,122984,17904,5672,805815,157327,424695,41365,64884,67678,49867,155,7256,5717,661,26,853,5261,4133,51,56,822,0,19647,4986,7502,279941,42878
2014:Q2,909436,362563,310495,230707,87503,124973,18231,5672,909436,162134,439747,102111,66962,86771,51712,159,8010,6428,679,27,877,5389,4234,52,58,845,0,20172,5109,7685,288447,2657
2014:Q3,937759,387495,309562,235030,89567,126936,18527,5672,937759,166668,449717,101984,67591,99114,52686,162,7822,6201,696,27,898,5520,4336,53,59,866,0,20764,5234,7872,292395,52331
2014:Q4,942509,369967,327476,239395,90008,130649,18739,5672,942509,171897,453418,110615,67349,85982,53250,164,8349,6718,700,28,904,5545,4366,54,59,871,0,20677,5261,7906,295814,-13074
2015:Q1,866901,322489,294213,240043,90435,130622,18986,10154,866901,175764,451037,48179,65983,71061,54878,162,8587,6430,795,37,1326,6175,4834,75,77,560,0,21390,5694,7326,296352,66697
2015:Q2,964529,396195,316342,241838,90927,131688,19224,10154,964529,181256,450329,115900,67669,92731,56645,163,10182,8015,798,37,1332,6205,4859,76,77,562,0,21440,5723,7361,302486,26605
2015:Q3,982987,416268,311556,245010,92078,133511,19421,10154,982987,187052,451570,111271,68840,105913,58341,164,11409,9226,804,37,1342,6253,4901,76,78,566,0,21700,5770,7425,304583,57475
2015:Q4,963375,378343,325795,249083,94444,134989,19650,10154,963375,190250,448919,108166,68539,88696,58805,165,11941,9759,804,37,1341,6297,4939,78,79,566,0,21448,5809,7485,304712,-10654
2016:Q1,892341,334240,291442,254022,97736,136274,20013,12636,892341,196600,447748,42916,67686,77124,60267,178,12274,9834,810,42,1588,6273,5046,103,107,374,0,21422,6563,7929,307966,43811
2016:Q2,989921,407720,309415,260150,100017,139801,20333,12636,989921,199244,454421,110940,68748,96082,60487,181,12360,9899,817,42,1601,6354,5123,105,109,377,0,21185,6661,8033,309633,-5227
2016:Q3,1006039,428877,300154,264373,102573,141134,20666,12636,1006039,201439,460407,105726,69267,107596,61605,184,13027,10528,830,43,1626,6467,5209,107,112,383,0,21150,6786,8182,314331,22251
2016:Q4,1000593,403566,315491,268902,105358,142625,20919,12636,1000593,206243,464217,105254,69337,93817,61725,187,12547,10013,842,43,1650,6587,5301,109,114,389,0,21252,6910,8330,316352,-21765
2017:Q1,935652,358153,290848,274176,107976,145063,21136,12476,935652,211605,467253,46314,69079,80306,61096,205,14733,11563,1357,43,1769,6395,5219,117,131,255,0,18318,7485,8240,317094,4444
2017:Q2,1045625,436331,319208,277610,110858,145429,21323,12476,1045625,211546,476611,124271,71458,100795,60944,208,13666,10435,1383,44,1804,6532,5316,120,134,260,0,18657,7639,8414,319224,-1535
2017:Q3,1063704,452921,315067,283240,113343,148338,21560,12476,1063704,213679,481596,120760,72368,113302,61999,212,13943,10670,1402,45,1827,6643,5410,122,136,263,0,18963,7763,8546,324584,45512
2017:Q4,1071436,429381,340615,288965,116008,151152,21806,12476,1071436,219936,494343,119565,74647,99471,63474,217,14151,10797,1437,46,1872,6807,5541,125,139,269,0,19521,7950,8755,335699,-15747
2018:Q1,1008766,386420,312452,297009,119845,155033,22131,12885,1008766,224006,511765,48573,75048,85226,64147,182,14585,10859,1495,51,2180,6757,5555,31,33,225,0,20259,8197,8326,339306,32166
2018:Q2,1124367,468240,337983,305260,123576,159243,22441,12885,1124367,229358,519200,123958,76641,109649,65561,185,15326,11543,1518,52,2214,6894,5677,32,34,228,0,20333,8368,8485,340402,-17725
2018:Q3,1140160,483983,333685,309607,126334,160658,22615,12885,1140160,229079,524145,118949,78539,122501,66947,188,16155,12327,1536,52,2241,7001,5761,32,34,231,0,20443,8493,8609,341200,50210
2018:Q4,1125720,439933,357221,315681,128343,164634,22704,12885,1125720,227346,525087,120197,81649,101395,70046,191,18637,14773,1550,53,2261,7090,5849,33,35,233,0,20685,8588,8706,341345,-8243
2019:Q1,1053616,393407,326424,319069,127730,168723,22616,14715,1053616,229303,522713,57559,81553,89924,72564,190,20107,15275,2279,69,2484,7280,6146,37,42,207,0,20552,9312,8693,340068,54874
2019:Q2,1173498,483057,349851,325874,130188,172907,22780,14715,1173498,232771,532210,136512,80165,116363,75477,194,22068,17132,2329,71,2537,7424,6276,38,43,211,0,20824,9526,8874,347503,7737
