date,FA886000115.Q,FA896006005.Q,FA836006005.Q,FA826006005.Q,FA106012005.Q,FA796012005.Q,FA156006005.Q,FA366006005.Q,FA316006005.Q,FA216006005.Q,FA886300095.Q,FA836300005.Q,FA826300003.Q,FA106300003.Q,FA116300001.Q,FA796330081.Q,FA156300003.Q,FA366300005.Q,FA316300001.Q,FA216300001.Q,FA885090015.Q,FA885019905.Q,FA835019905.Q,FA825019905.Q,FA105019985.Q,FA115050085.Q,FA795013005.Q,FA155019005.Q,FA365019005.Q,FA315019001.Q,FA215019001.Q,FA265430003.Q,FA835430005.Q,FA825430005.Q,FA105430005.Q,FA115440005.Q,FA795440005.Q,FA155430005.Q,FA365430005.Q,FA315430005.Q,FA215430005.Q,FA885000905.Q,FA835000905.Q,FA825000905.Q,FA105000995.Q,FA115000905.Q,FA795000905.Q,FA155000905.Q,FA365000905.Q,FA315000905.Q,FA215000905.Q,FA087005005.Q,FA895404005.Q,FA835404005.Q,FA825404003.Q,FA155404003.Q,FA365404005.Q,FA315404003.Q,FA215404003.Q
1963:Q3,154652,76150,74253,28321,24931,3390,45932,1897,-1690,3587,78502,54467,45120,31538,12272,1310,9347,24035,18487,5548,155649,150428,104612,75578,52076,21318,2184,29034,45816,27699,18117,0,1084,-1061,-1061,0,0,2145,-1084,1982,-3066,5221,24021,-79,6492,-9046,2475,24100,-18800,-12884,-5916,996,0,0,0,0,0,0,0
1963:Q4,158946,79423,78372,28531,25091,3440,49841,1051,-2370,3421,79523,55182,45699,31984,12388,1328,9483,24341,18676,5665,158571,152320,107189,77209,52065,22793,2351,29980,45131,26658,18473,0,1224,-660,-660,0,0,1884,-1224,2082,-3306,6251,24766,-2694,5337,-10405,2374,27460,-18515,-12434,-6081,-374,0,0,0,0,0,0,0
1964:Q1,161916,81300,82776,31693,27738,3955,51083,-1476,-5547,4071,80616,55946,46317,32454,12518,1346,9629,24670,18909,5761,164442,156250,110474,79228,54140,22515,2573,31246,45776,27159,18617,0,907,-1100,-1100,0,0,2007,-907,2142,-3049,8192,29867,2408,9718,-9997,2687,27459,-21675,-15939,-5736,2525,0,0,0,0,0,0,0
1964:Q2,163049,81293,87589,31336,27899,3437,56253,-6296,-10184,3888,81756,56784,46995,32961,12663,1371,9789,24972,19113,5859,162995,157020,110519,80095,55418,21897,2780,30424,46501,27080,19421,0,1087,-1302,-1302,0,0,2389,-1087,2306,-3393,5975,32713,-516,6736,-9234,1982,33229,-26738,-20457,-6281,-54,0,0,0,0,0,0,0
1964:Q3,166393,83448,86189,31443,27993,3450,54746,-2741,-6728,3987,82945,57694,47732,33506,12823,1403,9962,25251,19294,5957,167328,159198,112631,82320,57711,21650,2959,30311,46567,27016,19551,0,1104,-1350,-1350,0,0,2454,-1104,2710,-3814,8130,31083,-860,6116,-8827,1851,31943,-22953,-17160,-5793,935,0,0,0,0,0,0,0
1964:Q4,172869,88631,90006,30963,28229,2734,59043,-1375,-5109,3734,84238,58676,48528,34088,12997,1444,10148,25562,19498,6064,169279,161706,114984,84285,58855,22362,3068,30699,46722,27215,19507,0,2262,-248,-248,0,0,2510,-2262,1334,-3596,7573,27846,-8136,166,-9365,1063,35982,-20273,-14160,-6113,-3591,0,0,0,0,0,0,0
1965:Q1,180764,95149,92627,37079,32071,5008,55548,2522,-973,3495,85615,59732,49384,34707,13185,1492,10348,25883,19672,6211,178397,172738,126542,95172,66587,25365,3220,31370,46196,26475,19721,0,1641,-975,-975,0,0,2616,-1641,1874,-3515,5659,21809,-10101,-1150,-12180,3229,31910,-16150,-9650,-6500,-2367,0,0,0,0,0,0,0
1965:Q2,182722,95576,93928,37654,32878,4776,56274,1648,-2039,3687,87146,60888,50334,35403,13393,1539,10554,26258,19894,6364,180230,173961,127052,95067,66071,25698,3298,31985,46909,26233,20676,0,1887,-549,-549,0,0,2436,-1887,1546,-3433,6269,23385,-9022,320,-12305,2963,32407,-17116,-9924,-7192,-2492,0,0,0,0,0,0,0
1965:Q3,183258,94485,100228,37637,33658,3979,62591,-5743,-9417,3674,88773,62144,51379,36176,13619,1584,10765,26629,20134,6495,186674,180104,131236,98884,69586,25944,3354,32352,48868,26959,21909,0,1737,-880,-880,0,0,2617,-1737,1626,-3363,6570,32815,-5572,4596,-12325,2157,38387,-26245,-17868,-8377,3416,0,0,0,0,0,0,0
1965:Q4,184965,94475,100305,39706,35336,4370,60599,-5830,-9632,3802,90490,63500,52519,37026,13865,1628,10981,26990,20352,6638,189364,183231,133752,101065,71388,26267,3410,32687,49479,27126,22353,0,1783,-1008,-1008,0,0,2791,-1783,1718,-3501,6133,32669,-3433,6438,-12402,2531,36102,-26536,-18124,-8412,4400,0,0,0,0,0,0,0
1966:Q1,194348,102037,101399,41940,37143,4797,59459,638,-4095,4733,92311,64956,53753,37953,14130,1670,11203,27355,20567,6788,200752,196120,144200,111188,80691,27062,3435,33012,51920,29214,22706,1,1501,-1408,-1408,0,0,2909,-1500,2206,-3706,4631,27058,-7683,2277,-12932,2972,34741,-22427,-14948,-7479,6403,0,0,0,0,0,0,0
1966:Q2,194868,100530,101225,41287,36623,4664,59938,-695,-5658,4963,94338,66424,55000,38899,14388,1713,11424,27914,20895,7019,198759,195443,143501,111647,83416,24789,3442,31854,51942,28867,23075,1,1954,-963,-963,0,0,2917,-1953,1794,-3747,3315,26085,-10506,-2977,-10401,2872,36591,-22770,-15424,-7346,3893,0,0,0,0,0,0,0
1966:Q3,195333,99044,101989,40424,35634,4790,61565,-2945,-7860,4915,96289,67904,56261,39865,14640,1756,11643,28385,21199,7186,200574,197373,143195,112305,83552,25294,3459,30890,54178,30793,23385,1,1669,-1118,-1118,0,0,2787,-1668,2190,-3858,3200,30270,-9261,-1630,-10654,3023,39531,-27070,-19644,-7426,5241,0,0,0,0,0,0,0
1966:Q4,201373,103073,109115,42632,36640,5992,66483,-6042,-10336,4294,98300,69396,57534,40850,14884,1800,11862,28904,21533,7371,206169,202085,145855,116955,88106,25345,3504,28900,56230,31481,24749,1,2040,-683,-683,0,0,2723,-2039,1742,-3781,4083,35412,-11310,-5070,-10461,4221,46722,-31329,-22026,-9303,4797,0,0,0,0,0,0,0
1967:Q1,197588,97320,111996,39762,35221,4541,72234,-14676,-19306,4630,100268,70900,58820,41855,15120,1846,12080,29368,21849,7519,204963,200700,142811,114402,84733,26155,3514,28409,57889,32052,25837,-1,2486,-456,-456,0,0,2942,-2487,1262,-3749,4264,44974,-7989,247,-11035,2799,52963,-40710,-30771,-9939,7375,0,0,0,0,0,0,0
1967:Q2,194010,91660,108177,38269,34272,3997,69908,-16517,-20497,3980,102350,72472,60159,42896,15366,1897,12313,29878,22235,7643,197312,194057,137495,106316,76863,25803,3650,31179,56562,30874,25688,-1,2945,126,126,0,0,2819,-2946,-74,-2872,3256,43511,-4712,3556,-10437,2169,48223,-40255,-29062,-11193,3303,0,0,0,0,0,0,0
1967:Q3,201869,97250,112621,38660,34089,4571,73961,-15371,-18839,3468,104619,74112,61550,43972,15623,1955,12562,30507,22657,7850,204338,200755,142834,110234,81129,25267,3838,32600,57921,32671,25250,-1,1734,-1365,-1365,0,0,3099,-1735,2210,-3945,3584,44634,-6190,840,-9644,2614,50824,-41050,-31063,-9987,2468,0,0,0,0,0,0,0
1967:Q4,208490,101506,117011,41136,34726,6410,75875,-15505,-19462,3957,106984,75820,62994,45085,15890,2019,12826,31164,23113,8051,208787,205955,147653,113107,83860,25058,4189,34546,58302,32190,26112,-1,3803,990,990,0,0,2813,-3804,458,-4262,2833,41672,-9670,-4664,-9168,4162,51342,-38839,-28997,-9842,297,0,0,0,0,0,0,0
1968:Q1,206992,97496,110984,36790,31427,5363,74194,-13488,-17002,3514,109496,77596,64490,46234,16166,2090,13106,31900,23571,8329,212253,210643,152288,117392,83605,29149,4638,34896,58355,31345,27010,0,4210,1664,1664,0,0,2546,-4210,1014,-5224,1610,37343,-12515,-2265,-12983,2733,49858,-35733,-25790,-9943,5262,0,0,0,0,0,0,0
1968:Q2,213620,101674,116027,39246,33461,5785,76781,-14353,-18652,4299,111946,79509,66078,47437,16474,2166,13431,32437,23930,8507,220499,218474,158944,123512,87290,31399,4823,35432,59530,31293,28237,0,3353,441,441,0,0,2912,-3353,1478,-4831,2025,40118,-11750,131,-14925,3044,51868,-38093,-27493,-10600,6879,0,0,0,0,0,0,0
1968:Q3,215518,100984,107842,39011,33661,5350,68831,-6858,-10090,3232,114534,81559,67756,48693,16814,2248,13803,32975,24347,8628,217065,215230,155684,119907,86772,28112,5023,35777,59546,31132,28414,0,3565,424,424,0,0,3141,-3565,2198,-5763,1835,31699,-12017,-3207,-11298,2488,43716,-29864,-19073,-10791,1547,0,0,0,0,0,0,0
1968:Q4,222130,104679,111180,39290,33665,5625,71890,-6501,-9326,2825,117451,83744,69524,50003,17185,2336,14220,33707,24772,8935,220974,220313,160761,123425,90490,27712,5223,37336,59552,30700,28852,0,2776,-637,-637,0,0,3413,-2776,3114,-5890,661,30231,-15130,-7251,-10527,2648,45361,-29570,-18368,-11202,-1155,0,0,0,0,0,0,0
1969:Q1,230987,110521,105499,38051,31955,6096,67448,5022,2215,2807,120466,86067,71384,51367,17588,2430,14683,34399,25196,9203,235585,233913,172388,133407,94927,33217,5263,38981,61525,32488,29037,4,3350,-375,-375,0,0,3725,-3346,2481,-5827,1668,20426,-18999,-6537,-15629,3167,39425,-18758,-7558,-11200,4598,0,0,0,0,0,0,0
1969:Q2,231313,107807,106391,35781,30351,5430,70610,1416,-1561,2977,123506,88343,73254,52759,17972,2523,15089,35163,25631,9532,232934,232429,172720,133714,94966,33489,5259,39006,59709,30247,29462,0,3556,-483,-483,0,0,4039,-3556,2325,-5881,505,20079,-22575,-9651,-15517,2593,42654,-19574,-8502,-11072,1622,0,0,0,0,0,0,0
1969:Q3,237701,111375,116481,34010,28492,5518,82471,-5106,-8659,3553,126326,90571,75133,54180,18337,2615,15438,35755,26005,9750,239200,237493,177564,138657,100820,32487,5350,38907,59929,31055,28874,4,3427,-409,-409,0,0,3836,-3423,2253,-5676,1703,27560,-27606,-16143,-14150,2687,55166,-25857,-15962,-9895,1499,0,0,0,0,0,0,0
1969:Q4,232518,103229,112663,28960,23822,5138,83703,-9434,-12594,3160,129289,92752,77022,55630,18685,2706,15730,36537,26443,10094,231128,228598,171574,134562,98214,31016,5332,37012,57024,29126,27898,0,3519,-369,-369,0,0,3888,-3519,2545,-6064,2530,28932,-29601,-19681,-12331,2411,58533,-26402,-17822,-8580,-1390,0,0,0,0,0,0,0
1970:Q1,226898,94660,113944,25687,21324,4363,88257,-19284,-22290,3006,132238,94886,78920,57109,19016,2795,15966,37352,26951,10401,231032,227123,168112,131249,92291,33643,5315,36863,59011,30842,28169,0,3803,-231,-231,0,0,4034,-3803,1833,-5636,3909,41049,-22277,-9384,-14627,1734,63326,-37140,-28014,-9126,4135,0,0,0,0,0,0,0
1970:Q2,229820,94548,124966,29559,22490,7069,95407,-30418,-32682,2264,135272,97089,80828,58561,19378,2889,16261,38183,27422,10761,235338,230290,171454,135392,96899,33061,5432,36062,58836,30330,28506,4,3946,-48,-48,0,0,3994,-3942,1341,-5283,5044,52173,-19439,-10168,-13683,4412,71612,-47129,-36931,-10198,5518,0,0,0,0,0,0,0
1970:Q3,231302,92974,131159,28419,21093,7326,102740,-38185,-39551,1366,138328,99360,82744,59986,19771,2987,16616,38968,27865,11103,237881,234145,173904,136937,99384,31913,5640,36967,60241,29946,30295,4,3555,-249,-249,0,0,3804,-3551,1253,-4804,3732,59639,-18946,-11358,-12142,4554,78585,-55907,-42885,-13022,6580,0,0,0,0,0,0,0
1970:Q4,224907,83395,129002,25054,20602,4452,103948,-45607,-44742,-865,141512,101698,84668,61383,20197,3088,17030,39814,28297,11517,230051,227850,166754,126644,90454,30434,5756,40110,61096,30724,30372,12,3936,84,84,0,0,3852,-3924,809,-4733,2189,65154,-11862,-3286,-10237,1661,77016,-62965,-47978,-14987,5144,0,0,0,0,0,0,0
1971:Q1,238722,94076,141439,33750,26518,7232,107689,-47363,-45586,-1777,144646,104104,86601,62754,20657,3191,17503,40542,28728,11814,252033,247545,189496,146397,101114,39112,6171,43099,58049,27699,30350,13,5636,1825,1825,0,0,3811,-5623,-479,-5144,4475,63722,-14560,-225,-18455,4120,78282,-59247,-44078,-15169,13311,472,472,272,200,0,0,0
1971:Q2,243237,95640,149418,35214,28090,7124,114204,-53778,-52495,-1283,147597,106479,88498,64093,21113,3292,17981,41118,29013,12105,255517,255656,197330,149617,100650,42445,6522,47713,58326,27503,30823,13,3122,-679,-679,0,0,3801,-3109,2789,-5898,-152,67725,-12946,4623,-21332,3763,80671,-67877,-53774,-14103,12280,0,0,0,0,0,0,0
1971:Q3,248989,98628,152094,38352,31398,6954,113742,-53466,-51781,-1685,150361,108823,90360,65402,21566,3392,18463,41538,29199,12339,261209,261230,202058,151458,102760,42045,6653,50600,59172,28843,30329,17,3406,-749,-749,0,0,4155,-3389,1993,-5382,-38,67673,-9777,7148,-20479,3554,77450,-67711,-53418,-14293,12221,0,0,0,0,0,0,0
1971:Q4,253551,100452,154566,42502,34445,8057,112064,-54114,-53720,-394,153099,111134,92185,66679,22017,3489,18949,41965,29314,12651,253814,256898,198411,145149,100200,38227,6722,53262,58487,27146,31341,25,5716,-710,-710,0,0,6426,-5691,-615,-5076,-3109,61836,-9489,2041,-16210,4680,71325,-64945,-50937,-14008,263,0,0,0,0,0,0,0
1972:Q1,262955,107013,152401,45045,36139,8906,107356,-45388,-45757,369,155942,113414,93975,67926,22465,3585,19439,42528,29609,12919,267932,272963,212968,155665,106559,42458,6648,57303,59995,28527,31468,24,5648,-815,-815,0,0,6463,-5624,-279,-5345,-5055,52176,-10853,3448,-19993,5692,63029,-57231,-44396,-12835,4977,0,0,0,0,0,0,0
1972:Q2,265671,106719,148756,46321,37803,8518,102435,-42037,-51089,9052,158952,115956,95961,69329,22943,3690,19995,42996,29866,13130,282967,287720,226798,167986,114740,46584,6662,58812,60922,30551,30371,24,3907,-847,-847,0,0,4754,-3883,1090,-4973,-4777,51303,-7561,10690,-23641,5390,58864,-56080,-52864,-3216,17296,6348,6348,3816,2532,0,0,0
1972:Q3,279813,117108,157801,49115,40701,8414,108686,-40693,-40865,172,162705,118762,98144,70890,23448,3807,20618,43943,30519,13424,288706,292304,233090,172859,119223,46831,6805,60231,59214,28340,30874,36,4881,-286,-286,0,0,5167,-4845,1670,-6515,-3634,47485,-16421,1707,-23383,5255,63906,-51119,-40356,-10763,8893,0,0,0,0,0,0,0
1972:Q4,302090,135656,179294,51656,42797,8859,127638,-43638,-58334,14696,166434,121831,100523,72607,23977,3939,21308,44603,30821,13782,299566,302348,239715,175286,121250,46698,7338,64429,62633,29978,32655,36,8233,2485,2485,0,0,5748,-8197,-2574,-5623,-2818,50653,-28116,-10687,-22721,5292,78769,-53471,-54917,1446,-2524,0,0,0,0,0,0,0
1973:Q1,316026,145536,177071,55364,45349,10015,121707,-31535,-40520,8985,170490,125164,103099,74482,24526,4090,22065,45326,31158,14168,322695,320490,254314,186480,131178,47203,8099,67834,66176,32752,33424,37,10651,4685,4685,0,0,5966,-10614,-4963,-5651,2168,43939,-26033,-9186,-22677,5830,69972,-41771,-37151,-4620,6670,0,0,0,0,0,0,0
1973:Q2,324765,149372,184390,51734,43266,8468,132656,-35018,-40838,5820,175393,129026,106156,76711,25183,4263,22870,46367,31778,14589,339141,333732,268196,201242,136096,56273,8873,66954,65536,32209,33327,37,5418,609,609,0,0,4809,-5381,559,-5940,5372,54178,-29585,-2170,-31090,3675,83763,-48806,-41828,-6978,14375,2517,2517,1893,624,0,0,0
1973:Q3,338966,157725,190657,54033,44702,9331,136624,-32932,-37341,4409,181241,133421,109697,79295,25947,4456,23724,47820,32802,15018,341450,328976,264335,197602,134790,53308,9504,66733,64641,30770,33871,41,9233,4252,4252,0,0,4981,-9192,-4083,-5109,12433,52994,-35640,-12367,-27361,4088,88634,-40561,-31226,-9335,2483,0,0,0,0,0,0,0
1973:Q4,361369,173761,205167,52907,42324,10583,152260,-31406,-34537,3131,187608,138346,113720,82233,26820,4668,24626,49262,33677,15585,362423,347066,280858,215669,151016,54616,10037,65189,66208,30876,35332,37,6405,1045,1045,0,0,5360,-6368,-712,-5656,15320,57304,-49033,-26249,-27796,5012,106337,-41984,-31024,-10960,1054,0,0,0,0,0,0,0
1974:Q1,355776,161467,196713,48008,36091,11917,148705,-35246,-36126,880,194309,143803,118226,85525,27804,4896,25577,50506,33992,16514,355837,339320,268361,205662,149071,45910,10681,62699,70959,33283,37676,36,8466,3143,3143,0,0,5323,-8430,-1010,-7420,16481,63750,-42510,-30331,-18106,5927,106260,-47269,-34407,-12862,61,0,0,0,0,0,0,0
1974:Q2,346401,144276,183084,43461,32371,11090,139623,-38808,-38070,-738,202125,149727,123183,89186,28849,5148,26544,52398,34633,17765,356090,353427,277391,215113,154574,49248,11291,62278,76036,35158,40878,36,18255,13275,13275,0,0,4980,-18219,-9987,-8232,2627,46854,-52055,-36386,-20399,4730,98909,-44227,-28608,-15619,9689,724,724,268,456,0,0,0
1974:Q3,345948,134766,173640,33392,24584,8808,140248,-38874,-36986,-1888,211182,156121,128592,93214,29952,5425,27529,55061,35977,19084,349518,349209,271012,207857,149464,46504,11889,63155,78197,36478,41719,36,3839,-869,-869,0,0,4708,-3803,2324,-6127,273,58480,-41434,-26997,-16552,2115,99914,-58207,-39811,-18396,3570,0,0,0,0,0,0,0
1974:Q4,348678,128721,190482,33941,28780,5161,156541,-61761,-54210,-7551,219957,162982,134452,97611,31109,5732,28530,56975,36928,20047,365202,360810,281339,222611,171616,38712,12283,58728,79471,37743,41728,36,8929,4508,4508,0,0,4421,-8893,-1496,-7397,4356,79720,-42202,-32965,-7603,-1634,121922,-75364,-53529,-21835,16525,0,0,0,0,0,0,0
1975:Q1,329844,101100,189668,41026,38145,2881,148642,-88568,-76229,-12339,228744,170311,140763,102375,32317,6071,29548,58433,37825,20608,345235,327346,244306,186121,127254,46561,12306,58185,83040,37686,45354,48,4504,62,62,0,0,4442,-4456,3707,-8163,17841,126560,10997,28830,-14244,-3589,115563,-108719,-79797,-28922,15390,0,0,0,0,0,0,0
1975:Q2,330021,94244,237942,49472,43924,5548,188470,-143698,-132883,-10815,235777,176635,146146,106420,33342,6384,30489,59142,38287,20855,343902,322448,243281,181828,126581,42829,12418,61453,79167,36831,42336,60,4875,-82,-82,0,0,4957,-4815,2559,-7374,21394,180302,27753,37973,-9487,-733,152549,-158908,-133986,-24922,13882,0,0,0,0,0,0,0
1975:Q3,360096,117965,218574,59703,48101,11602,158871,-100609,-90864,-9745,242131,181952,150600,109747,34186,6668,31352,60179,39103,21076,369106,350717,265191,198797,142753,43278,12766,66394,85526,41796,43730,60,4789,-434,-434,0,0,5223,-4729,5671,-10400,18329,139556,20950,24794,-9092,5248,118606,-121227,-99228,-21999,9009,0,0,0,0,0,0,0
1975:Q4,372614,125223,226947,66810,51983,14827,160137,-101724,-91724,-10000,247391,186265,154126,112354,34853,6919,32139,61126,39760,21366,387739,366116,276236,205661,146730,45840,13091,70575,89880,43099,46781,60,4618,-579,-579,0,0,5197,-4558,5625,-10183,21563,147483,30979,33580,-10987,8386,116504,-125920,-100688,-25232,15124,0,0,0,0,0,0,0
1976:Q1,392008,140082,228640,72331,57258,15073,156309,-88558,-81920,-6638,251926,189570,156723,114243,35344,7135,32847,62356,40697,21659,410693,397541,304638,227526,167254,46771,13501,77112,92903,43625,49278,61,5570,178,178,0,0,5392,-5509,4247,-9756,13091,126687,20035,23000,-11427,8462,106652,-113596,-89095,-24501,18686,0,0,0,0,0,0,0
1976:Q2,399337,142638,224656,69860,58009,11851,154796,-82018,-76750,-5268,256699,193669,159950,116610,35967,7373,33719,63030,41062,21968,420269,411275,322303,241220,179860,47637,13723,81083,88972,43388,45584,49,8081,2381,2381,0,0,5700,-8032,1518,-9550,8945,108873,7141,13565,-11670,5246,101732,-99928,-80594,-19334,20932,636,636,396,240,0,0,0
1976:Q3,402060,139367,225338,69931,60412,9519,155407,-85971,-80758,-5213,262693,198562,163808,119456,36717,7635,34754,64131,41991,22140,419426,417020,328308,246761,181399,51360,14002,81547,88712,45621,43091,49,9618,3760,3760,0,0,5858,-9569,991,-10560,2357,103340,584,12337,-14643,2890,102756,-100983,-85379,-15604,17365,0,0,0,0,0,0,0
1976:Q4,403839,134250,219058,68023,60575,7448,151035,-84808,-84155,-653,269589,204247,168295,122779,37590,7927,35952,65342,42934,22408,429469,425644,337650,245556,182506,48864,14186,92094,87994,46382,41612,49,7451,817,817,0,0,6634,-7402,3832,-11234,3776,103834,15575,25932,-11274,917,88259,-100058,-91435,-8623,25631,0,0,0,0,0,0,0
1977:Q1,415958,138422,214491,72641,61633,11008,141850,-76069,-73528,-2541,277536,210724,173412,126580,38582,8251,37312,66812,43967,22845,443700,451722,360313,262793,195094,53186,14513,97520,91409,47904,43505,52,12340,-620,-620,0,0,12960,-12288,-1004,-11284,-8074,80304,11622,21732,-14604,4494,68682,-88378,-76461,-11917,27741,0,0,0,0,0,0,0
1977:Q2,454376,168715,236965,86586,70802,15784,150379,-68250,-67558,-692,285661,217476,178698,130492,39637,8568,38778,68185,44974,23211,475077,483920,389703,279886,201996,62961,14929,109817,94217,49343,44874,60,7046,354,354,0,0,6692,-6986,4512,-11498,-8903,78393,5745,19908,-23324,9161,72648,-87296,-76439,-10857,20700,1332,1332,1036,296,0,0,0
1977:Q3,479297,185541,257686,97261,78433,18828,160425,-72145,-75050,2905,293756,224500,184151,134516,40759,8875,40349,69256,45615,23641,499904,507762,414134,301318,220382,65446,15490,112816,93628,49827,43801,72,9393,2926,2926,0,0,6467,-9321,2903,-12224,-7930,79266,-2225,10521,-24687,11941,81491,-87196,-82165,-5031,20608,0,0,0,0,0,0,0
1977:Q4,488028,185664,260931,89803,74548,15255,171128,-75267,-77650,2383,302364,231796,189771,138652,41949,9171,42025,70568,46521,24047,496762,515695,422299,307617,219407,71738,16472,114682,93396,49737,43659,72,7132,931,931,0,0,6201,-7060,4050,-11110,-19005,72030,-20240,1873,-29789,7676,92270,-91035,-84916,-6119,8735,0,0,0,0,0,0,0
1978:Q1,500493,188895,266786,89174,74260,14914,177612,-77891,-81596,3705,311598,239366,195560,142898,43209,9452,43806,72232,47744,24488,503293,528301,434798,316718,233647,65689,17382,118080,93503,50453,43050,84,5268,-634,-634,0,0,5902,-5184,5985,-11169,-25092,68886,-28550,-12786,-22480,6716,97436,-93978,-90290,-3688,2800,0,0,0,0,0,0,0
1978:Q2,540624,218625,271302,103652,83587,20065,167650,-52677,-62267,9590,321999,247493,201861,147498,44575,9788,45632,74506,49409,25097,562679,575535,470584,344113,251368,73245,19500,126471,104951,53759,51192,84,8364,2595,2595,0,0,5769,-8280,3448,-11728,-12940,61902,-19140,-545,-28670,10075,81042,-74842,-70065,-4777,22056,0,0,0,0,0,0,0
1978:Q3,561477,229497,283526,107021,86689,20332,176505,-54029,-55999,1970,331980,256178,208676,152452,46048,10175,47502,75802,50078,25724,590664,602050,492368,362364,257439,84045,20880,130004,109682,56054,53628,84,4141,-1674,-1674,0,0,5815,-4057,8084,-12141,-11470,72382,-15806,12852,-37997,9339,88188,-83852,-70059,-13793,29188,0,0,0,0,0,0,0
1978:Q4,589367,246164,290320,111825,89231,22594,178495,-44156,-48299,4143,343203,265420,216004,157759,47633,10611,49416,77783,51439,26344,628625,629886,515755,384164,279089,82835,22240,131591,114131,58703,55428,96,5755,-116,-116,0,0,5871,-5659,7015,-12674,-1357,73488,-16961,7577,-35202,10664,90449,-74845,-62578,-12267,39258,0,0,0,0,0,0,0
1979:Q1,608943,254163,299326,104490,89193,15297,194836,-45163,-45061,-102,354780,275219,223845,163420,49332,11092,51374,79561,52466,27095,633725,635536,525809,396385,280161,92291,23933,129424,109727,58240,51487,96,7867,1895,1895,0,0,5972,-7771,5938,-13709,-1907,65651,-45163,-4376,-42959,2172,110814,-67558,-56773,-10785,24781,0,0,0,0,0,0,0
1979:Q2,612507,245282,289402,104473,87137,17336,184929,-44120,-42558,-1562,367225,285343,231989,169294,51079,11616,53354,81882,53855,28027,653522,656220,539294,409425,289348,95208,24869,129869,116926,59980,56946,108,5366,-434,-434,0,0,5800,-5258,7788,-13046,-2806,71100,-31514,8829,-44129,3786,102614,-73906,-56471,-17435,41015,1700,1700,1288,412,0,0,0
1979:Q3,614999,234691,283503,101401,81210,20191,182102,-48812,-48532,-280,380308,295793,240437,175381,52873,12183,55356,84515,55483,29032,673436,671003,545622,413699,286367,100514,26818,131923,125381,64671,60710,108,7906,1992,1992,0,0,5914,-7798,6538,-14336,2325,84205,-15416,26982,-47641,5243,99621,-81880,-64258,-17622,58437,2708,2708,1976,732,0,0,0
1979:Q4,617878,224669,280906,95475,76715,18760,185431,-56237,-53304,-2933,393209,306569,249189,181680,54714,12794,57380,86640,56559,30081,673640,676228,547875,417669,294993,94357,28319,130206,128353,64073,64280,120,11459,5111,5111,0,0,6348,-11339,4454,-15793,-2708,83903,-22354,14381,-39643,2908,106257,-86611,-65272,-21339,55761,0,0,0,0,0,0,0
1980:Q1,611810,205061,274759,77731,60144,17587,197028,-69698,-66167,-3531,406749,317670,258244,188193,56603,13448,59426,89079,57880,31199,679608,690274,554562,429227,307801,90950,30476,125335,135712,68256,67456,120,8388,1862,1862,0,0,6526,-8268,8008,-16276,-10786,97277,-27316,6795,-34347,236,124593,-108063,-84551,-23512,67797,995,995,743,252,0,0,0
1980:Q2,608165,187197,289462,64512,60179,4333,224950,-102265,-93282,-8983,420968,329032,267681,195065,58507,14110,61351,91936,59552,32384,663830,653986,519294,412455,303016,78869,30570,106839,134692,68961,65731,128,5515,-1523,-1523,0,0,7038,-5387,11215,-16602,9716,149350,-23074,9752,-20362,-12464,172424,-139634,-113906,-25728,55665,1190,1190,1038,152,0,0,0
1980:Q3,624857,189494,300879,66087,58098,7989,234792,-111385,-104062,-7323,435363,340657,277501,202296,60426,14779,63156,94706,61005,33701,657599,629442,495072,383105,279036,72123,31946,111967,134370,70282,64088,132,8787,1197,1197,0,0,7590,-8655,7390,-16045,28025,170419,-7972,13254,-11697,-9529,178391,-142394,-120729,-21665,32742,0,0,0,0,0,0,0
1980:Q4,676309,225672,321054,78240,64660,13580,242814,-95382,-91532,-3850,450637,352541,287702,209887,62360,15455,64839,98096,63138,34958,697196,690489,551472,428112,307481,87160,33471,123360,139017,73497,65520,132,18877,11667,11667,0,0,7210,-18745,-1984,-16761,6575,124133,-52950,-23344,-24800,-4806,177083,-117558,-99907,-17651,20887,0,0,0,0,0,0,0
1981:Q1,708136,242594,321394,85755,74838,10917,235639,-78800,-74325,-4475,465542,364687,298285,217837,64309,16140,66402,100855,64657,36198,767450,765783,619381,496675,353168,108637,34870,122706,146402,75379,71023,128,6012,-876,-876,0,0,6888,-5884,10264,-16148,1539,120002,-52445,53,-44328,-8170,172447,-118463,-95311,-23152,59314,0,0,0,0,0,0,0
1981:Q2,719853,239422,327381,87616,84647,2969,239765,-87959,-78727,-9232,480431,376442,308590,225516,66210,16865,67852,103989,66669,37320,755279,755107,609842,488399,338565,113398,36436,121443,145265,79476,65789,120,12042,4681,4681,0,0,7361,-11922,3948,-15870,52,117365,-61448,2717,-47188,-16977,178813,-117313,-95482,-21831,35426,0,0,0,0,0,0,0
1981:Q3,776319,281802,379085,98538,91911,6627,280547,-97283,-86801,-10482,494517,387807,318616,232923,68068,17625,69191,106710,68402,38308,805076,798004,652297,536453,379105,119138,38210,115844,145707,81652,64055,120,20136,12389,12389,0,0,7747,-20016,-5048,-14968,6952,123216,-102931,-37512,-51070,-14349,226147,-116264,-95003,-21261,28758,0,0,0,0,0,0,0
