date,FA576330005.Q,FA575013005.Q,FA574090005.Q,FA573020005.Q,FA573030005.Q,FA573034005.Q,FA572051005.Q,FA574022005.Q,FA573069105.Q,FA573061105.Q,FA573061705.Q,FA573063005.Q,FA573065005.Q,FA573064105.Q,FA573064205.Q,FA573090005.Q,FA573095005.Q,FA573074005.Q,FA573073005.Q,FA573093005.Q,FA574190005.Q,FA574090045.Q,FA574090055.Q
1994:Q4,41,96,30437,1788,21944,3984,-7032,25632,-7032,10576,33152,-11064,-19064,-94128,97800,-487,68084,9508,-66283,-11796,30492,53225,-22788
1995:Q1,43,102,33969,848,10956,3552,288,30628,288,2892,6364,21084,784,-64288,61584,-10383,-71848,5428,50025,6012,34028,53153,-19184
1995:Q2,43,104,84107,856,4260,10120,284,15184,284,248,260,14392,788,-78068,62368,68315,5184,5436,51687,6008,84168,53271,30836
1995:Q3,43,107,128604,860,9560,4752,292,-1732,292,-5668,-2216,5860,784,-105492,79316,140264,7088,5428,121740,6008,128668,53392,75212
1995:Q4,44,108,105536,896,7632,7504,280,19376,280,344,3080,15672,788,-118760,69684,118136,11256,5436,95432,6012,105600,53512,52024
1996:Q1,45,100,104777,892,8456,11600,4092,27480,4092,4280,-820,19928,780,-111136,52788,109825,4036,5428,82957,17404,104832,49445,55332
1996:Q2,45,102,85339,884,12604,7024,4084,17840,4084,-816,152,14420,780,-115660,52236,105547,9568,5428,73139,17412,85396,47883,37456
1996:Q3,46,106,92152,896,9544,10832,4088,-47644,4088,-17020,-21384,-13328,792,-74604,49952,138296,19484,5432,95968,17412,92212,46324,45828
1996:Q4,47,111,83396,-8,4108,16392,7292,-36968,7292,-7684,-26168,-10408,512,-63044,56848,98264,-14076,5424,79904,27012,83460,44764,38632
1997:Q1,48,113,59679,2160,8836,19288,-1152,44692,-1148,3780,6952,35108,1052,-157688,75052,67439,-32188,9700,86987,2940,59744,50563,9116
1997:Q2,48,113,98631,1120,12040,9768,1856,34136,1856,-404,4300,28384,1100,-138844,46712,130743,10100,5796,102655,12192,98696,51947,46684
1997:Q3,51,118,97049,3304,-1092,29556,-160,43468,-156,2540,7864,33220,1220,-143584,57156,107181,1680,5796,93345,6360,97116,53329,43720
1997:Q4,51,120,130479,-1104,24112,-4152,4276,49796,4288,2044,5700,37764,-184,-171108,84220,144623,13704,12256,100203,18460,130548,54715,75764
1998:Q1,54,134,185232,-1308,30284,2424,1588,-6808,1616,-12120,-2580,6276,124,-21444,46916,133456,-3652,17428,112252,7428,185312,51608,133624
1998:Q2,55,141,146266,-1364,33468,2156,1504,-30788,1564,-9356,-20080,-2916,180,-46916,76612,111414,-35744,18000,121710,7448,146352,51198,95068
1998:Q3,57,143,137382,-1384,28304,3092,1092,-8064,1216,-16576,-10776,18072,568,-93548,111708,95614,-19336,18188,90270,6492,137468,50790,86592
1998:Q4,58,145,148557,600,26744,4744,428,3412,640,-16472,-39080,58324,-1700,41568,15244,57517,-1876,-2092,61801,-316,148644,50385,98172
1999:Q1,57,131,23374,-1076,-35936,16280,4668,69340,3316,7536,35656,22832,1812,-280476,84120,164642,1036,-12456,157570,18492,23448,51274,-27900
1999:Q2,59,131,59556,1712,-33692,11260,664,113740,2924,29108,37652,44056,1816,-198836,53880,109012,-11084,-15864,113928,22032,59628,51384,8172
1999:Q3,61,133,83064,1320,-46244,20584,1644,84076,2440,28580,24484,28572,1812,-215104,119348,115628,28452,-20148,87124,20200,83136,51492,31572
1999:Q4,62,135,120903,3536,-40820,2184,800,130180,1872,2284,49072,76952,1812,-12148,5760,29599,-65876,-25012,102379,18108,120976,51599,69304
2000:Q1,54,109,153229,1384,-11356,1140,-3780,-31720,-2424,-9356,13276,-33216,852,161340,60976,-25607,-8964,-8056,-2759,-5828,153284,49169,104060
2000:Q2,55,114,73513,2380,-34648,52,-5064,-125712,-3464,-5536,-53108,-63604,356,-13020,127340,121829,-24116,-27116,173461,-400,73572,48249,25264
2000:Q3,57,119,76830,4532,-28912,11652,-5448,-132128,-3676,-7140,-36212,-85100,176,14024,123980,88954,-29488,-21164,141938,-2332,76892,47330,29500
2000:Q4,58,121,111085,4940,-16216,3456,-6116,-195920,-4312,-15276,-50520,-125812,-448,95172,115464,110753,-27912,-20032,159085,-388,111148,46417,64668
2001:Q1,63,123,-31872,-4800,-48104,-14204,-19728,77224,-18032,24072,66704,4480,-6756,-17728,10980,-8756,-63972,-8920,194556,-130420,-31812,54440,-86312
2001:Q2,65,125,150596,564,-28336,-776,-5100,-77440,-3668,-23180,-14788,-35804,-652,172592,-9676,99420,31440,-25672,112276,-18624,150656,57100,93496
2001:Q3,65,124,87225,552,-33484,-1556,-5216,-69308,-4188,-2624,-41816,-20680,-532,152148,122752,-78131,-109120,-28544,73073,-13540,87284,59761,27464
2001:Q4,65,115,199078,448,-35868,-6228,-5388,-78156,-4856,-27932,-6840,-38528,-796,111272,48076,165718,88076,-35196,127694,-14856,199128,62430,136648
2002:Q1,60,76,318228,24,-5424,4480,3800,43212,2892,18560,-11968,33728,2384,-31608,124804,176556,85116,19828,67152,4460,318244,57684,260544
2002:Q2,60,74,-40146,272,-6936,20156,244,62048,-876,-11052,11392,62584,-104,-142808,60036,-33054,-71180,-9488,29318,18296,-40132,57374,-97520
2002:Q3,63,72,-23645,328,-5688,12464,1216,-36964,-172,-7264,-28220,-1308,264,-36008,81152,-40409,-108028,17416,45855,4348,-23636,57063,-80708
2002:Q4,64,71,82549,256,2432,572,128,-103160,360,-18140,-37464,-47916,-196,-51424,40484,193457,49408,-21656,181037,-15332,82556,56749,25800
2003:Q1,58,69,315749,248,-16392,-4704,1672,78184,1380,30880,31260,14664,-280,294252,-5488,-31743,-17608,14148,-43983,15700,315760,60769,254980
2003:Q2,59,71,184208,184,13840,1168,1512,55616,-10468,19176,29920,16988,-680,-31128,17460,126236,93880,-14212,49736,-3168,184220,62188,122020
2003:Q3,60,73,101331,148,-9300,1372,1116,58352,-588,-12388,44772,26556,140,-142372,30080,161795,38496,-5280,146059,-17480,101344,63607,37724
2003:Q4,61,74,177935,124,22560,108,1452,97160,7596,19164,43764,26636,468,-137480,20344,173199,100408,4668,74419,-6296,177948,65027,112908
2004:Q1,60,174,135594,36,-8700,-432,936,3012,-640,-12084,3056,12680,-268,31184,95172,14654,-30048,-9108,54182,-372,135708,58834,76760
2004:Q2,61,178,159343,112,-34224,848,2172,7336,232,3852,15600,-12348,-180,-58928,103492,138715,14936,13600,86527,23652,159460,57243,102100
2004:Q3,65,187,227922,128,7544,1068,1008,-9276,808,-8960,15404,-16528,268,95660,72528,58994,-39820,-11932,121766,-11020,228044,55654,172268
2004:Q4,65,192,240173,148,16780,732,-1908,-8380,-1116,-2344,9324,-14244,-696,5132,79292,149073,76676,-5024,74873,2548,240300,54057,186116
2005:Q1,62,146,137688,172,-6288,1532,3560,27456,2500,5368,10252,9336,-348,-63732,81560,93776,-2472,-4604,105984,-5132,137772,62076,75612
2005:Q2,62,150,162100,184,14604,1372,-28,32244,180,3516,1112,27436,-84,-56464,73008,97264,-608,-6364,112624,-8388,162188,64308,97792
2005:Q3,65,154,180995,308,14184,2660,44,47076,356,5392,15416,25912,-112,-38820,61152,94503,13828,9280,81287,-9892,181084,66543,114452
2005:Q4,65,161,167740,344,1596,2988,696,68776,832,-1496,49092,20348,-324,-61120,73544,81240,16908,-5852,72304,-2120,167836,68772,98968
2006:Q1,52,86,143022,1684,456,4944,-3596,45216,2992,7176,11332,23716,22128,-53860,53996,72054,-11824,1980,54954,26944,143056,61634,81388
2006:Q2,53,90,149391,1684,460,5976,-3592,45216,2992,7176,11332,23716,22128,-53860,69332,62047,-20288,1984,53407,26944,149428,60095,89296
2006:Q3,55,94,140725,1684,456,5596,-3600,45216,2992,7176,11332,23716,22128,-53860,55512,67593,-13208,1980,51877,26944,140764,58557,82168
2006:Q4,56,96,136148,1684,452,5312,-3592,45216,2992,7176,11332,23716,22124,-53860,49184,69628,-9624,1984,50328,26940,136188,57016,79132
2007:Q1,46,109,140093,1212,3628,7760,236,36812,4396,3088,17132,12196,2220,-10176,48276,50125,20152,4536,-6771,32208,140156,60797,79296
2007:Q2,46,114,158616,1212,3628,8044,240,36812,4396,3088,17132,12196,2216,-10176,53788,62852,32284,4544,-6180,32204,158684,61392,97224
2007:Q3,49,120,143545,1212,3628,8376,240,36808,4392,3088,17132,12196,2216,-10176,48480,52761,21596,4540,-5579,32204,143616,61989,81556
2007:Q4,49,125,134576,1204,3628,7704,240,36808,4392,3088,17132,12196,2216,-10176,51400,41552,9792,4544,-4988,32204,134652,62580,71996
2008:Q1,63,171,118236,-5664,-4784,6572,-972,-32752,-6368,-1680,22384,-47088,-8012,28200,57748,77900,-41324,14736,104112,376,118344,58972,59264
2008:Q2,64,173,157951,-5664,-4784,5136,-972,-32756,-6372,-1680,22384,-47088,-8004,28200,73132,103663,-14488,14736,103039,376,158060,57899,100052
2008:Q3,64,174,106782,-5668,-4784,5996,-968,-32752,-6368,-1680,22384,-47088,-8008,28200,56212,68554,-48524,14736,101966,376,106892,56826,49956
2008:Q4,65,168,99773,-5664,-4784,8748,-972,-32752,-6368,-1680,22384,-47088,-8012,28200,59600,55409,-60604,14744,100893,376,99876,55761,44012
2009:Q1,83,168,170831,-2568,3068,-8640,156,55524,2392,22804,-59860,90188,-2448,-83980,90880,118839,61372,-8608,38235,27840,170916,57307,113524
2009:Q2,83,159,218652,-2568,3068,-11100,156,55528,2396,22804,-59860,90188,-2448,-83980,98700,161296,103856,-8604,38200,27844,218728,57284,161368
2009:Q3,80,156,215200,-2572,3064,-11216,152,55528,2396,22804,-59860,90188,-2448,-83980,94804,161868,104456,-8604,38172,27844,215276,57252,157948
2009:Q4,80,155,194637,-2568,3068,-10612,156,55528,2396,22804,-59860,90188,-2444,-83980,93544,141945,84564,-8604,38145,27840,194712,57221,137416
2010:Q1,110,218,201620,2132,-392,-10920,-236,91884,-1384,46016,19680,27572,2772,38656,60764,16960,4604,15380,-17180,14156,201728,51104,150516
2010:Q2,108,220,151664,2128,-388,-10648,-236,91884,-1384,46016,19680,27572,2776,38656,48892,-21400,-31304,15384,-19636,14156,151776,48648,103016
2010:Q3,108,225,201847,2132,-392,-10792,-236,91884,-1384,46016,19680,27572,2776,38656,54480,23339,15896,15388,-22097,14152,201964,46187,155660
2010:Q4,110,229,197661,2128,-388,-10968,-236,91884,-1384,46016,19680,27572,2776,38656,57348,16461,11464,15380,-24539,14156,197780,43733,153928
2011:Q1,154,275,105483,5492,1760,15540,36,58552,2348,36492,-4932,24644,-4612,-82640,41328,70027,27600,2960,-3937,43404,105604,46839,58644
2011:Q2,155,284,109859,5488,1764,16800,36,58560,2356,36492,-4932,24644,-4612,-82640,50332,64131,21064,2960,-4177,44284,109988,46599,63260
2011:Q3,158,298,100328,5488,1764,17856,36,58556,2352,36492,-4932,24644,-4612,-82640,40284,63596,20780,2960,-4412,44268,100468,46360,53968
2011:Q4,159,307,111908,5492,1760,16548,36,58552,2348,36492,-4932,24644,-4612,-82640,53580,63192,20632,2960,-4652,44252,112056,46124,65784
2012:Q1,238,520,151794,-1960,-3764,-17380,-316,121084,-4636,50612,-15912,91020,1192,-23700,31420,45218,3568,-12320,19858,34112,152076,31306,120488
2012:Q2,240,533,137043,-1956,-3764,-16532,-312,121084,-4636,50612,-15912,91020,1196,-23700,21984,39043,3460,-12324,13835,34072,137336,25283,111760
2012:Q3,243,532,133939,-1956,-3768,-16608,-316,121084,-4636,50612,-15912,91020,1200,-23700,25040,32963,3416,-12320,7819,34048,134228,19275,114664
2012:Q4,245,542,124439,-1956,-3764,-16484,-312,121080,-4640,50612,-15912,91020,1196,-23700,21528,26851,3344,-12320,1807,34020,124736,13259,111180
2013:Q1,279,188,157259,-392,4688,12256,420,56340,5392,2488,-2184,50644,-700,-207720,129620,162747,-5980,-2476,141211,29992,157168,-2921,160180
2013:Q2,283,184,144619,-384,4692,13060,420,56340,5392,2488,-2184,50644,-696,-207720,126496,152411,-6144,-2468,130979,30044,144520,-13149,157768
2013:Q3,286,188,134082,-388,4692,12940,420,56344,5396,2488,-2184,50644,-700,-207720,126408,142086,-6280,-2472,120742,30096,133984,-23382,157464
2013:Q4,289,191,119998,-388,4688,12344,420,56344,5396,2488,-2184,50644,-696,-207720,123220,131786,-6404,-2472,110518,30144,119900,-33614,153612
2014:Q1,260,205,39427,3252,1904,1388,188,95484,1996,14196,9200,70092,1660,-183908,57344,62115,-2128,-2864,39283,27824,39372,-13433,52860
2014:Q2,263,209,39302,3256,1904,1328,184,95492,2004,14196,9200,70092,1660,-183908,55864,63522,-2604,-2868,41230,27764,39248,-11486,50788
2014:Q3,266,213,36165,3252,1908,1424,184,95492,2004,14196,9200,70092,1660,-183908,51304,64849,-3180,-2864,43177,27716,36112,-9535,45700
2014:Q4,270,215,44539,3256,1904,1140,184,95484,1996,14196,9200,70092,1660,-183908,58580,66239,-3692,-2864,45135,27660,44484,-7585,52124
2015:Q1,272,301,34699,960,-3404,-2596,-324,-11952,-3648,-13072,-1000,5768,-2048,-29276,19880,63459,-6516,15160,66391,-11576,34728,-22185,56884
2015:Q2,276,302,24134,956,-3404,-2044,-324,-11960,-3656,-13072,-1000,5768,-2048,-29276,13532,58702,-6696,15164,61758,-11524,24160,-26818,50952
2015:Q3,278,305,15213,960,-3400,-1760,-324,-11960,-3656,-13072,-1000,5768,-2048,-29276,9176,53845,-6956,15160,57125,-11484,15240,-31455,46668
2015:Q4,283,312,25547,956,-3408,-2464,-328,-11956,-3652,-13072,-1000,5768,-2048,-29276,24956,49115,-7116,15164,52495,-11428,25576,-36093,61640
2016:Q1,320,412,38644,-2704,-680,5068,-80,50004,-524,22088,10816,17624,268,-113496,-4292,104556,9692,8824,54960,31080,38736,-27600,66244
2016:Q2,324,419,39129,-2704,-676,4320,-80,50008,-520,22088,10816,17624,268,-113496,-3420,104909,9460,8820,55601,31028,39224,-26963,66092
2016:Q3,328,428,44560,-2704,-680,4148,-80,50004,-524,22088,10816,17624,272,-113496,1796,105300,9256,8828,56240,30976,44660,-26324,70884
2016:Q4,334,437,41597,-2704,-684,4204,-80,50004,-524,22088,10816,17624,264,-113496,-1544,105633,9004,8824,56885,30920,41700,-25687,67284
2017:Q1,378,468,173862,4696,3620,-356,348,145716,3820,46940,24936,70020,4412,-53116,44656,23886,-5564,19168,-63878,74160,173952,-31882,205744
2017:Q2,383,478,170345,4692,3616,-144,352,145716,3820,46940,24936,70020,4412,-53116,43000,21817,-5592,19164,-65983,74228,170440,-33987,204332
2017:Q3,389,486,153543,4692,3616,1684,352,145712,3816,46940,24936,70020,4408,-53116,26416,19779,-5612,19164,-68069,74296,153640,-36085,189628
2017:Q4,393,498,174551,4692,3620,1100,348,145716,3820,46940,24936,70020,4408,-53116,50072,17711,-5636,19168,-70185,74364,174656,-38193,212744
2018:Q1,359,123,13964,-5020,-5044,-428,-492,82344,-5292,26228,12856,48552,-2848,-80000,-5712,31164,880,-34552,74284,-9448,13728,-32336,46300
2018:Q2,365,127,19986,-5016,-5048,-1032,-488,82344,-5292,26228,12856,48552,-2852,-80000,12,32066,788,-34556,75230,-9396,19748,-31386,51372
2018:Q3,371,129,8158,-5016,-5044,-804,-492,82348,-5288,26228,12856,48552,-2844,-80000,-12972,32982,720,-34556,76174,-9356,7916,-30434,38592
2018:Q4,377,131,6266,-5020,-5044,628,-492,82344,-5292,26228,12856,48552,-2852,-80000,-17112,33814,540,-34556,77130,-9300,6020,-29486,35752
2019:Q1,267,148,119763,7336,-15448,21092,13328,47472,-2464,52092,11596,-13752,-620,-168808,36480,178931,-8752,-4576,75091,117168,119644,-33921,153684
2019:Q2,273,150,108163,7332,-15448,21592,13324,47476,-2460,52092,11596,-13752,-620,-168808,25460,177855,-8792,-4572,73947,117272,108040,-35069,143232
2019:Q3,279,154,102869,7332,-15444,21980,13328,47476,-2460,52092,11596,-13752,-620,-168808,20876,176749,-8844,-4580,72789,117384,102744,-36219,139088
2019:Q4,281,155,131982,7332,-15448,21256,13328,47472,-2464,52092,11596,-13752,-620,-168808,51800,175670,-8884,-4576,71638,117492,131856,-37374,169356
2020:Q1,236,168,85080,-4116,2244,31256,2596,77672,5444,1280,12612,58336,1148,-112392,22644,64028,15092,-2740,-6564,58240,85012,-35544,120624
2020:Q2,238,163,83815,-4120,2248,24252,2600,77672,5444,1280,12612,58336,1152,-112392,28428,63975,15128,-2740,-6505,58092,83740,-35477,119292
2020:Q3,242,166,59088,-4116,2244,23960,2600,77672,5444,1280,12612,58336,1148,-112392,4084,63888,15124,-2740,-6436,57940,59012,-35416,94504
2020:Q4,244,172,73692,-4120,2248,18996,2596,77676,5448,1280,12612,58336,1148,-112392,23728,63812,15140,-2744,-6376,57792,73620,-35360,109052
2021:Q1,516,1903,-967,4548,484,7096,332,189716,1152,71280,29860,87424,1128,-294968,-82920,173617,-6440,-6504,144761,41800,420,-28759,27792
2021:Q2,528,1965,-10569,4548,484,5580,328,189716,1152,71280,29860,87424,1124,-294968,-94320,176939,-6592,-6512,147995,42048,-9132,-25549,14980
2021:Q3,544,1992,5876,4548,480,8736,332,189716,1152,71280,29860,87424,1124,-294968,-84328,180236,-6788,-6508,151224,42308,7324,-22300,28176
2021:Q4,559,2035,20940,4544,484,8368,328,189720,1156,71280,29860,87424,1124,-294968,-72212,183552,-6972,-6508,154468,42564,22416,-19068,40008
2022:Q1,1038,2150,32980,208,764,8604,852,73264,1852,19372,11368,40672,632,-115104,-6716,70476,-14508,-2832,59496,28320,34092,660,32320
2022:Q2,1068,2206,29642,-156,1052,14700,1008,136844,2528,51432,18292,64592,884,-152820,-59516,87646,-9568,-2652,80318,19548,30780,10334,19308
2022:Q3,1099,2274,55109,-520,972,16020,804,185532,2332,113148,19180,50872,824,-136584,-57428,45489,-2732,-1380,45345,4256,56284,19997,35112
2022:Q4,1115,2299,91056,-820,1000,18864,720,194076,2392,117268,21496,52920,848,-137208,-61304,74880,13900,-612,49648,11944,92240,29688,61368
2023:Q1,1144,2356,120108,588,1008,10416,1240,228972,2452,162136,13096,51288,836,-196132,53356,19824,9348,-4652,45356,-30228,121320,29660,90448
2023:Q2,1156,2371,64449,-168,1260,17964,1212,247664,3024,157360,21748,65532,1056,-182608,-75268,53337,5020,-3208,43561,7964,65664,29657,34792
2023:Q3,1170,2392,88034,-308,840,13580,744,90492,2024,27164,15752,45552,704,-119952,-17908,119842,-2124,-1592,81030,42528,89256,29650,58384
2023:Q4,1185,2440,93901,652,788,7112,1040,50004,1928,15344,9148,23584,652,-161000,62724,131929,14660,-4188,101613,19844,95156,29617,64284
2024:Q1,1200,2473,73191,-484,1172,17872,1016,126800,2808,38344,22224,63424,988,-166160,-73172,165159,8156,-2064,99751,59316,74464,29599,43592
