date,FA893065005.Q,FA893065105.Q,FA893065405.Q,FA893065505.Q,FA893065603.Q,FA893065005.Q,FA153165005.Q,FA143165005.Q,FA103165005.Q,FA113165005.Q,FA313165403.Q,FA893065005.Q,FA153065005.Q,FA103065005.Q,FA113065005.Q,FA313065005.Q,FA313065015.Q,FA313065075.Q,FA313065035.Q,FA313065095.Q,FA213065005.Q,FA703065005.Q,FA763065005.Q,FA753065005.Q,FA743065003.Q,FA473065100.Q,FA513065505.Q,FA543065005.Q,FA573065005.Q,FA223065043.Q,FA403065005.Q,FA403065015.Q,FA403065025.Q,FA403065045.Q,FA403065035.Q,FA403065653.Q,FA413065005.Q,FA413065015.Q,FA413065025.Q,FA413065045.Q,FA413065653.Q,FA413065035.Q,FA673065005.Q,FA613065000.Q,FA643065075.Q
1997:Q3,409090,318810,8848,77309,4124,409090,291982,117109,67385,49724,0,409090,-6928,27360,-1516,-3260,0,-272,-4660,1672,4120,128932,117869,-2664,860,12868,-32,-1585,1220,888,-2937,-8773,4854,1530,-529,-20,96982,21507,11338,64113,24,0,81642,78844,5360
1997:Q4,267134,172841,21764,68400,4128,267134,157921,109212,38552,70660,0,267134,-8400,29048,-1176,888,4,-552,428,1008,4440,67158,61579,-6056,1324,10311,-552,-2998,-184,900,6086,-2698,5771,1245,1676,92,148965,29523,44516,74898,28,0,84578,-74235,12616
1998:Q1,473785,373982,26456,68823,4524,473785,330910,142875,-4533,147408,0,473785,-8972,-9744,7556,-1400,0,-892,-8,-500,4280,191566,188316,-8560,1468,10341,-108,5040,124,4264,8188,-5206,10040,1394,1904,56,104333,-3918,18719,89433,100,0,128019,32388,8252
1998:Q2,423645,317445,29312,72316,4572,423645,279197,144448,-3072,147520,0,423645,-9236,-11292,7556,-456,0,-200,-184,-72,5076,14341,5696,-3724,1708,10662,-172,2440,180,8032,-1472,-3241,2783,1386,-2547,148,239675,21020,99151,119403,100,0,150524,7001,11448
1998:Q3,434075,301353,34128,93969,4624,434075,251713,182361,34561,147800,0,434075,-8708,-10852,7560,-928,-4,-64,-688,-172,-276,53037,44369,-744,1628,7784,-1028,2447,568,3272,-227,-4906,1620,2631,348,80,239002,-6408,96702,148607,100,0,114174,35517,516
1998:Q4,621091,440639,53576,122252,4624,621091,391851,229240,81048,148192,0,621091,6352,-13556,7552,860,0,-216,-244,1320,29292,196344,192315,-9776,1120,12685,204,20629,-1700,3644,23814,-4415,20081,3893,4055,200,187691,-8426,53724,142293,100,0,119043,54138,-13216
1999:Q1,615513,462378,37976,111108,4052,615513,422770,192744,63256,129488,0,615513,7276,-24244,-1744,-1196,-4,-648,4,-548,4620,81214,78570,-8136,-556,11335,-192,21830,1812,1532,-11746,-2169,-12529,582,2974,-604,394648,34213,167387,192292,756,0,109194,37542,-5032
1999:Q2,506491,388207,25872,88321,4092,506491,343447,163045,41109,121936,0,506491,5880,-26268,-2368,120,8,304,40,-232,1808,131157,118191,-4860,3840,13987,108,20073,1816,4700,-4734,-9875,4576,2151,-1914,328,274462,40712,117562,115429,760,0,74432,26873,-1568
1999:Q3,617641,466258,42484,104759,4140,617641,413630,204011,57943,146068,0,617641,7124,-26696,-2368,1648,0,52,84,1512,1456,305697,288934,-1104,2112,15756,208,10206,1812,-452,-1051,-9395,5856,2210,598,-320,230747,42004,78603,109385,756,0,55977,33308,24
1999:Q4,550326,384713,55572,105900,4140,550326,341793,208532,53520,155012,0,550326,6284,-25364,-2368,-48,-4,664,-104,-604,10876,266292,254425,-3724,1600,13991,-280,13019,1812,7328,-2298,-5253,461,-127,2541,80,198390,62340,46936,88354,760,0,42689,39933,-5940
2000:Q1,547401,395260,27092,127517,-2468,547401,370636,176765,50305,126460,0,547401,1008,2064,-652,-3556,0,-3884,248,80,1604,333352,312820,2848,1860,15824,2528,482,852,-5548,16997,-2656,4495,-179,15376,-40,133026,26979,55763,49957,328,0,40071,40416,-15244
2000:Q2,577616,431470,33676,114938,-2468,577616,395434,182182,36834,145348,0,577616,876,1068,-656,196,0,-8,228,-24,-3084,320912,299832,2208,3504,15368,-2784,10407,356,1764,29350,6675,-477,2752,20440,-40,153111,10729,68604,73450,328,0,34031,32880,-812
2000:Q3,558991,450073,21276,90138,-2496,558991,415721,143270,19750,123520,0,558991,668,-1232,-652,-1352,-4,452,-1800,0,572,197651,186605,-800,2676,9171,-672,8935,176,-11840,17798,-2347,579,2880,16674,12,229843,32969,85470,111081,324,0,81531,38453,-888
2000:Q4,547702,423055,35092,92050,-2496,547702,397127,150574,7662,142912,0,547702,724,1612,-652,1700,0,1252,448,0,-4176,77129,66303,496,-608,10937,-152,-564,-448,1364,24728,11924,5659,3104,4009,32,282876,46488,83080,152981,328,0,106290,58631,-1360
2001:Q1,472185,503244,19124,-53947,3764,472185,464512,7673,-95611,103284,0,472185,6220,2060,3368,-2380,0,156,-2536,0,-2532,256783,240689,-68,2456,13706,40,2390,-6756,-1040,24530,9767,6429,2984,5422,-72,161149,-46455,56313,151267,24,0,-60781,88598,536
2001:Q2,749765,619699,45308,80950,3808,749765,585111,164654,44434,120220,0,749765,5676,948,3356,-440,0,-620,180,0,4676,151470,134901,-1488,4292,13766,132,7266,-652,-5436,31657,9065,5008,6456,10860,268,432414,-12623,195501,249512,24,0,93436,26638,-1376
2001:Q3,813035,618321,37392,153474,3848,813035,583241,229794,97114,132680,0,813035,5900,2476,3364,-3404,0,-4352,948,0,-8864,100508,70904,4600,1408,23596,176,7906,-532,1764,24819,15056,-7190,4144,12561,248,495632,12900,214008,268700,24,0,147460,32803,3028
2001:Q4,698235,470928,64608,158851,3848,698235,441106,257129,119065,138064,0,698235,4892,4640,3364,1892,12,1336,544,0,3316,213307,196662,-88,4920,11812,672,9582,-796,160,51887,19920,9961,4652,17110,244,264961,-34566,38575,260925,28,0,205537,-66879,1700
2002:Q1,801874,695509,24908,74668,6788,801874,665129,136744,15376,121368,0,801874,7192,1204,-632,-92,-4,-368,280,0,-6220,38894,10495,1540,812,26047,8,8476,2384,-236,38270,28517,-13471,4384,18408,432,522545,-14840,291238,247436,-1288,0,140212,49576,292
2002:Q2,767818,619139,41340,100475,6864,767818,583963,183855,56831,127024,0,767818,5284,2760,-628,-1116,0,-1564,448,0,-6576,196123,180126,1364,1384,13250,92,5609,-104,-560,40953,12116,-2438,3880,25286,2108,354574,-12468,179059,189271,-1288,0,133410,28497,9500
2002:Q3,963103,807280,28372,120515,6936,963103,758668,204435,77499,126936,0,963103,7296,3372,-624,-1760,0,240,-2000,0,-9324,467158,452332,1692,3792,9342,12,3536,264,2692,61265,8990,8849,7324,35935,168,168398,-70387,18722,221352,-1288,0,139723,107478,13616
2002:Q4,1102641,903356,66532,125813,6940,1102641,855011,247631,120755,126876,0,1102641,7096,1468,-636,4916,0,1392,3524,0,4,528933,511772,-108,684,16585,336,11402,-196,1620,98720,29737,11436,5900,51299,348,261758,-116228,45594,333685,-1292,0,63411,103613,20196
2003:Q1,838278,700980,42608,106758,-12068,838278,720264,118014,53690,64324,0,838278,4036,1140,116,-9688,-12,-9556,-120,0,-272,283112,258544,44,4116,20408,24,11113,-280,-6532,103902,43776,-467,2868,57546,180,287936,-91273,-26477,405802,-116,0,136762,32322,-5412
2003:Q2,1031926,850716,70364,123050,-12204,1031926,921552,110374,46310,64064,0,1031926,6484,2160,120,504,4,-232,732,0,5180,361965,345769,2172,3284,10740,-228,11249,-680,10264,130174,57612,5098,6064,61424,-24,278825,-104752,-59301,442874,4,0,109117,88353,28440
2003:Q3,1119682,899505,75072,157442,-12336,1119682,965085,154598,90506,64092,0,1119682,772,3336,120,-1608,4,-1828,216,0,12452,376812,326311,18584,4812,27105,-28,11922,140,8432,139730,81110,-15351,1448,72624,-100,310483,-65294,173095,199922,2760,0,184620,45551,26948
2003:Q4,990102,814059,97472,90907,-12336,990102,913191,76911,12843,64068,0,990102,4000,4168,112,988,180,284,524,0,26732,210055,207032,-26748,4232,25539,684,12620,468,-28968,33166,14846,-3744,1820,20203,40,464244,4723,232708,226917,-104,0,238450,-7517,30900
2004:Q1,1111449,860486,44732,193835,12396,1111449,741274,370175,176899,193276,0,1111449,8456,14256,4552,7968,-8,6904,1072,0,19740,564366,537836,1120,3844,21566,240,10072,-268,-12076,7373,589,-798,2800,4822,-40,-9974,-36213,-7151,33537,-148,0,385127,83341,28276
2004:Q2,1309371,1084782,60244,151945,12400,1309371,1006050,303321,73745,229576,0,1309371,8876,15256,4556,-6008,-8,-6360,360,0,-13672,527274,499277,-10876,7136,31737,304,4988,-180,12448,5086,742,-3173,4252,3410,-144,90117,-22648,64671,48090,4,0,434706,182137,43484
2004:Q3,1295886,1012888,61760,208706,12532,1295886,930432,365454,135654,229800,0,1295886,7960,15444,4548,800,-12,1020,-208,0,50280,536739,502460,2172,7408,24699,460,14646,268,-11904,4201,1834,2148,3116,-2722,-176,51062,-32187,38178,45083,-12,0,560244,65954,-4816
2004:Q4,1352194,1109392,31948,198318,12536,1352194,1058964,293230,63446,229784,0,1352194,10708,16684,4552,3696,0,2756,940,0,-42708,581093,543563,5040,7552,24938,324,20331,-696,-2164,13360,6931,6023,3776,-3318,-52,31863,-38960,13602,57326,-104,0,473735,91752,149664
2005:Q1,1159604,945112,39168,166332,8992,1159604,892724,266880,89800,177080,0,1159604,11208,600,5344,1060,-4,256,808,0,3612,437146,396621,3780,8716,28029,196,10941,-348,-9400,-43575,-42372,-1186,2192,-2120,-88,83250,-27543,31865,79152,-224,0,609767,18066,31736
2005:Q2,1561062,1227370,76004,248599,9088,1561062,1151786,409275,232007,177268,0,1561062,9024,4812,5348,616,-8,1224,-600,0,36168,549861,519707,2620,2540,24994,268,8058,-84,-940,-40581,-36674,-1488,5712,-8023,-108,163650,-43381,120975,86084,-28,0,715666,64208,44988
2005:Q3,1542445,1229454,66680,237119,9192,1542445,1158186,384259,206483,177776,0,1542445,4848,1392,5348,3852,-12,4192,-328,0,62060,573744,526288,12632,7716,27108,528,7134,-112,-8296,-44589,-31706,850,2880,-16589,-24,145453,-52019,131057,66575,-160,0,724313,27913,38856
2005:Q4,1598909,1223564,77712,288445,9188,1598909,1153788,445121,267113,178008,0,1598909,-812,3004,5344,4028,-12,3576,464,0,6780,380141,358013,-3104,-4420,29652,312,20024,-324,6972,-32148,-23156,2255,-3396,-7740,-112,265507,-21017,194628,91860,36,0,794154,151456,-5528
2006:Q1,1606024,1252032,36000,314756,3236,1606024,1169160,436864,153800,283064,0,1606024,-11440,-9076,-1540,1772,-8,2548,-768,0,-29396,467381,433132,2684,2584,28980,52,18963,22128,3132,-1766,5219,-2589,2372,-6700,-68,327590,21832,158018,145924,1816,0,690240,88128,39856
2006:Q2,1630277,1344127,35636,247242,3272,1630277,1267367,362910,79570,283340,0,1630277,-20168,-7740,-1544,6896,-8,6092,812,0,28408,548498,498682,6584,12672,30561,432,25984,22128,4596,27259,18531,8651,5764,-5687,0,267167,-1290,120521,145876,2060,0,647810,71835,8716
2006:Q3,1353027,1024590,40228,284905,3304,1353027,961490,391537,108277,283260,0,1353027,-27200,-7524,-1548,3612,-4,3284,332,0,35048,353337,328109,564,-3512,28177,220,14454,22128,8724,21767,19018,6827,4400,-8410,-68,268373,-9125,144989,127334,5176,0,608842,52333,460
2006:Q4,1088172,710703,61780,312382,3308,1088172,674419,413754,130354,283400,0,1088172,-18596,-7188,-1544,2560,-8,2124,444,0,37672,207788,178542,6476,4832,17938,2164,19991,22124,-4028,26236,22693,3543,8492,-8524,32,307414,7684,143261,156166,304,0,560603,25737,-92760
2007:Q1,1083125,812807,75772,189974,4572,1083125,761227,321898,13786,308112,0,1083125,-16224,-12460,7444,3212,-8,3260,-40,0,46008,66635,37738,10976,-700,18621,456,14143,2220,5652,-24851,-10376,-14115,6216,-6456,-120,493285,55195,222704,214511,876,0,536255,-82442,43792
2007:Q2,1269697,904844,52632,307602,4620,1269697,872924,396774,88462,308312,0,1269697,-18424,-21472,7440,3260,-4,2860,404,0,-25660,383981,341855,9284,4396,28447,2024,22083,2216,6704,51280,37707,12907,5804,-5162,24,484036,2415,243750,232762,5108,0,451435,-45549,-33656
2007:Q3,1238881,799972,100972,333266,4672,1238881,782660,456222,147298,308924,0,1238881,-13752,-17124,7444,-64,-4,852,-912,0,45316,432422,376890,20916,4312,30303,1020,12491,2216,7176,72701,46218,25160,7828,-6456,-48,651969,7693,294955,349565,-244,0,92642,-24800,-30776
2007:Q4,874360,497689,143420,228579,4672,874360,496845,377515,68015,309500,0,874360,-11444,-13928,7444,1032,-4,876,160,0,5408,299598,252645,15096,-1800,33657,1916,43327,2216,31228,44546,8580,33008,10256,-7402,104,874775,68457,307187,499431,-300,0,-277112,-94217,-40428
2008:Q1,609343,358810,54124,174544,21864,609343,367490,241852,49968,191884,0,609343,-9036,-4756,-2976,2076,-8,2124,-40,0,-6144,354154,311453,3440,2776,36486,400,24693,-8012,-6076,-4323,-2655,-6359,6164,-3161,1688,585037,105779,158685,320933,-360,0,-216597,-39725,-59372
2008:Q2,288925,49869,52692,164501,21864,288925,108569,180357,-13351,193708,0,288925,27772,-3996,-2964,6088,8,5664,416,0,-6824,29212,-15399,4776,364,39471,632,20854,-8004,-33940,79322,57029,17379,11112,-4574,-1624,621528,173121,168562,280429,-584,0,-288197,-127358,-25200
2008:Q3,122127,-22203,22854,99368,22108,122127,49977,72150,-122374,194524,0,122127,33224,-5680,-2972,-3356,56,-1580,-1832,0,-18516,-46186,-80778,2696,1216,30680,-1352,10042,-8008,-6452,54077,-8984,57726,11668,-5972,-360,495770,236271,44041,213793,1664,0,-257856,-97663,-22944
2008:Q4,-145364,-272032,21287,83146,22236,-145364,-174816,29453,-165483,194936,0,-145364,10576,-7612,-2976,10724,0,10216,508,0,-33876,-145808,-180711,9768,2860,22275,1228,11092,-8012,-9280,119832,58274,58055,7376,-4241,368,327362,257433,-19952,90081,-200,0,-270335,-60766,-87512
2009:Q1,146978,151886,4148,-20199,11144,146978,173778,-26799,-40387,13588,0,146978,19444,10920,-1204,6876,12,5636,1228,0,-28224,166865,157813,288,284,8481,124,-11292,-2448,-1860,-32985,-33801,7917,2800,-9441,-460,357207,186663,16242,154526,-224,0,-200343,-35154,-100948
2009:Q2,111938,108115,39352,-46801,11272,111938,141271,-29333,-37449,8116,0,111938,18440,-6288,-1208,4512,8,4396,108,0,62776,-112076,-113544,-4516,256,5728,124,-14080,-2448,-3008,3354,10351,18216,3100,-28232,-80,519759,224142,79920,215889,-192,0,-307917,-44202,-5800
2009:Q3,-157625,-85268,12668,-96417,11392,-157625,-25920,-131705,-141149,9444,0,-157625,17452,-1936,-1208,5124,4,4852,268,0,33192,-450174,-445409,-10384,480,5138,-992,-17281,-2448,96,28393,4390,33690,5536,-15548,324,532012,328932,53375,149965,-260,0,-230116,-49035,-20704
2009:Q4,-116995,26852,-16536,-138703,11392,-116995,42644,-159639,-169939,10300,0,-116995,17976,-2908,-1208,10512,432,8504,1576,0,18516,-298887,-287852,-10808,-2292,2065,-1396,-21163,-2444,-2860,10682,-32741,49537,3868,-10094,112,424338,234894,37843,151673,-72,0,-203220,-55557,-9376
2010:Q1,-395879,-288912,-14831,-100124,7988,-395879,-297092,-98787,-92047,-6740,0,-395879,12932,-2444,4172,4564,572,4572,-580,0,24324,-186726,-185701,272,-2832,1534,-732,-14661,2772,1244,-175955,-34800,-128160,-896,-10455,-1644,155891,225807,88244,-155604,-2556,0,-183386,-60886,23012
2010:Q2,-242612,-60041,-20130,-170521,8080,-242612,-69141,-173471,-166939,-6532,0,-242612,6784,-1556,4164,5592,792,4312,488,0,-18596,-215557,-191808,-6668,-20268,3186,-36,-14796,2776,812,5880,42996,-32509,3044,-8275,624,246962,237202,7584,256,1920,0,-187999,-55291,-21752
2010:Q3,-310831,-174287,18105,-162813,8164,-310831,-207219,-103612,-96668,-6944,0,-310831,8016,-1576,4164,1124,1624,592,-1092,0,40576,-175436,-170175,-3592,-1624,-45,-152,-3815,2776,1168,-119710,-31033,-82370,3360,-9927,260,185818,185574,2864,-2520,-100,0,-207653,-41336,-4796
2010:Q4,-121069,-20731,11720,-120226,8168,-121069,-47859,-73210,-64614,-8596,0,-121069,-6140,764,4172,6768,3112,3200,456,0,32568,-90748,-88713,172,-1076,-1131,-392,5,2776,-2652,5765,72869,-63085,7160,-12112,932,188256,189380,1720,-2672,-172,0,-205215,-53823,-3172
2011:Q1,-170325,-63588,-15700,-103957,12920,-170325,28728,-199053,-159417,-39636,0,-170325,6188,-1520,-5808,2412,0,1988,424,0,-7124,-302328,-297148,-6076,-3916,4812,-168,8666,-4612,-1240,80633,105634,-14817,-296,-10683,796,205615,199067,10756,-2092,-2116,0,-167259,-32981,49200
2011:Q2,-204322,-93894,-12128,-111365,13064,-204322,-74126,-130197,-99937,-30260,0,-204322,3892,15688,-5804,8932,2064,6592,276,0,-17876,-132822,-129002,-3232,-3680,3092,1064,18512,-4612,564,-52744,-4108,-41733,3196,-10555,456,180599,164803,13972,1928,-104,0,-182145,-29930,-7640
2011:Q3,-258356,-151223,2224,-122564,13208,-258356,-137863,-120492,-89328,-31164,0,-258356,10312,-3904,-5808,7632,1648,5768,216,0,-10964,-58913,-61257,2560,-2200,1984,1080,17385,-4612,8892,-169100,-121229,-49020,3652,-2715,212,150616,149916,7452,-716,-6036,0,-152134,-44079,-4760
2011:Q4,-45965,-38307,26992,-47858,13208,-45965,-28179,-17786,13918,-31704,0,-45965,3992,-992,-5804,8108,1520,6284,304,0,37304,56911,52167,-3624,152,8216,1340,17697,-4612,-3168,-100721,12655,-112286,5424,-6970,456,123450,114842,10532,-1744,-180,0,-161243,-16670,-1556
2012:Q1,-134559,-72660,8380,-76447,6168,-134559,-83088,-51471,-154227,102756,0,-134559,-12240,-3924,-2412,4392,2972,976,444,0,-9728,-9301,-13202,-4336,-2916,11154,1028,25031,1192,-6140,-38815,52712,-91739,2880,-2868,200,117157,109577,10896,-3124,-192,0,-174935,-25922,56
2012:Q2,-109439,-70251,21464,-66816,6164,-109439,-85715,-23724,-126196,102472,0,-109439,-14432,-2460,-2416,4488,1184,3264,40,0,-8188,11996,6176,-1196,-2064,9080,896,16207,1196,-2404,-123154,24445,-152704,8460,-3839,484,178815,163131,18468,-4512,1728,0,-151499,-30412,11928
2012:Q3,-122964,-117853,41700,-53046,6236,-122964,-134265,11302,-90878,102180,0,-122964,-12364,396,-2416,2416,524,2040,-148,0,27504,-9350,-11074,-988,-2324,5036,556,8284,1200,-912,-80390,35025,-118535,7072,-4096,144,101945,93269,11212,-2380,-156,0,-144166,-20454,4788
2012:Q4,19418,-79244,40632,51798,6232,19418,-89580,108998,8230,100768,0,19418,-12700,5036,-2408,-992,-2292,304,996,0,-19712,76303,58385,-1264,11056,8126,512,3858,1196,400,-43205,-3865,-48662,13520,-4950,752,125454,111122,19268,-4652,-284,0,-99160,-26048,10884
2013:Q1,22019,-15073,37284,-11833,11640,22019,-17029,39047,-43121,82168,0,22019,-1384,-5588,1000,8364,3092,4036,1236,0,31956,-44834,-46766,-4788,-2232,8953,896,9950,-700,-4156,-789,16123,-13436,2064,-5677,136,122339,110027,16760,-4212,-236,0,-69575,-27144,1684
2013:Q2,116912,-30131,39288,95987,11768,116912,-40867,157779,75767,82012,0,116912,-2560,17092,996,-708,-3492,1688,1096,0,-7656,-44269,-57485,884,-3408,15740,2908,18167,-696,-1632,116283,97358,14879,8780,-5473,740,132970,115382,24280,-6564,-128,0,-668771,-7759,562548
2013:Q3,168454,41736,59916,54906,11896,168454,30836,137618,56586,81032,0,168454,-2736,-2592,996,2340,-3448,4716,1072,0,2668,-11728,-33165,3192,-6928,25173,1860,31844,-700,-5988,133339,120900,10918,7168,-5803,156,145153,129653,18812,-3200,-112,0,-107035,-24717,5748
2013:Q4,123080,23480,64420,23284,11896,123080,13292,109788,29720,80068,0,123080,-7472,6944,996,7136,1252,1960,3924,0,28284,68347,40549,-336,3504,24630,3764,22823,-696,-4216,41164,45151,-8728,7100,-2895,536,122678,100546,24976,-2692,-152,0,-160592,-28088,22008
2014:Q1,122869,9086,50256,52087,11440,122869,-14338,137207,-50685,187892,0,122869,-8272,5980,-380,2220,-2144,724,3640,0,7292,138474,102401,9992,-1792,27873,1328,18788,1660,3772,-47507,-28712,-16299,12,-2797,288,88726,79594,11356,-2112,-112,0,-156381,-19070,86240
2014:Q2,145868,-4409,54168,84541,11568,145868,-29189,175057,-12275,187332,0,145868,-7792,2652,-376,3256,-604,4084,-224,0,-15436,169537,139575,5792,-820,24990,2160,17166,1660,8480,-29515,-26433,-6450,4928,-1675,116,57068,46336,13176,-2324,-120,0,-48361,-13059,-1572
2014:Q3,149322,-1687,58808,80505,11696,149322,-23763,173085,-14823,187908,0,149322,-8732,72,-380,3168,-2044,1536,3676,0,-31924,108495,80026,4592,-3332,27208,2324,23678,1660,-7268,27458,-18263,39976,5668,2,76,64250,53606,13036,-2280,-112,0,-43185,-8662,18368
2014:Q4,360325,113559,110548,124523,11696,360325,93939,266387,76611,189776,0,360325,-7896,9508,-376,-716,148,-3880,3016,0,24636,182118,148546,7764,-1528,27336,2464,28908,1660,1960,66576,18729,38173,8308,794,572,89925,66617,25744,-2260,-176,0,-61693,6183,17068
2015:Q1,295659,73610,97124,113088,11836,295659,45702,249956,70000,179956,0,295659,-14568,23976,7056,4496,-428,956,3968,0,26164,217059,198513,-636,-11164,30346,1988,31496,-2048,2272,47349,-7480,48765,1788,3280,996,15856,3916,14028,-1932,-156,0,-18891,-20062,-26484
2015:Q2,463379,198154,105952,147305,11968,463379,171294,292085,111481,180604,0,463379,-13644,24924,7064,72,-568,-2388,3028,0,-8152,208573,164372,10932,-2856,36125,2120,37607,-2048,1840,119076,31490,75537,9776,1989,284,127306,101218,28924,-2736,-100,0,-5022,-39054,2716
2015:Q3,364215,148329,75556,128235,12096,364215,123517,240699,58935,181764,0,364215,-16724,25680,7056,-3848,-1036,-5440,2628,0,-15796,255129,201943,22740,-928,31375,2352,37389,-2048,932,75520,-4542,71574,8624,-120,-16,177947,160787,17312,-3336,3184,0,-105334,-26684,-47356
2015:Q4,509911,207023,134232,156556,12100,509911,180427,329484,147432,182052,0,509911,-14240,19920,7056,-1484,-836,-1348,700,0,36012,337966,286916,19116,-852,32786,3480,69037,-2048,-5584,16711,-14201,14036,17612,-1173,436,186683,139719,48124,-1012,-148,0,-69257,-27400,-46940
2016:Q1,363699,150897,105016,90678,17108,363699,124137,239562,-29646,269208,0,363699,-7580,-27624,-1992,3672,-1016,1376,3312,0,5876,266477,241747,20172,24,4534,2920,31599,268,1616,68054,25070,36947,4124,2128,-216,138487,105695,33124,-1740,1408,0,-140994,-21909,44828
2016:Q2,454370,244915,102724,89627,17104,454370,220663,233707,-35949,269656,0,454370,-5100,-18328,-1988,-192,-992,-28,828,0,6380,368400,300317,19312,-1488,50260,3092,32394,268,3040,48025,34223,1051,9220,3235,296,165574,122078,46352,-2980,124,0,-109464,-23304,-14428
2016:Q3,603918,277502,131088,178032,17296,603918,248910,355008,85584,269424,0,603918,-8384,-25376,-1988,888,-1080,216,1752,0,25660,316210,252153,20756,-488,43789,4220,33648,272,35992,114275,40491,60634,8320,4741,88,135788,112760,25832,-2592,-212,0,-79705,-22382,74800
2016:Q4,531325,265386,134256,114392,17292,531325,245442,285884,17132,268752,0,531325,216,-20028,-1992,8732,3088,4724,920,0,9684,238437,189476,9524,-952,40389,544,47954,264,-14584,219214,125123,83204,4992,5576,320,190175,154335,38828,-3064,76,0,-84722,-16449,-46120
2017:Q1,569518,379018,105048,75392,10060,569518,336534,232984,-98744,331728,0,569518,-3784,17520,8428,-4008,-4436,-280,708,0,17692,186570,139461,4960,-1416,43565,-2788,53410,4412,-16572,249542,129681,114719,1020,3914,208,201126,179670,23952,-2472,-24,0,-87614,-24248,-30168
2017:Q2,579953,319213,104204,146363,10172,579953,279877,300075,-31361,331436,0,579953,3256,2028,8420,-4936,-964,-4660,688,0,888,258143,200901,17560,-1116,40798,5980,53468,4412,-8488,124826,80792,30407,6740,5951,936,187355,153863,39056,-1772,-3792,0,-38485,-14831,-2084
2017:Q3,523321,319654,108124,85259,10284,523321,275866,247455,-83841,331296,0,523321,-8672,3516,8416,8272,-116,7560,828,0,8404,194345,151066,896,328,42055,3616,32521,4408,-16456,130844,76539,42972,5136,5641,556,189958,140762,51036,-1792,-48,0,-25646,-7534,-2672
2017:Q4,755696,362315,195360,187738,10284,755696,321087,434610,103354,331256,0,755696,-4044,35356,8420,1156,-440,976,620,0,30496,225162,167408,12552,3284,41918,2668,32157,4408,10988,192440,92688,85970,7572,5934,276,195564,112288,85724,-2412,-36,0,17269,-10983,14640
2018:Q1,533797,302970,97448,123911,9468,533797,270982,262815,56959,205856,0,533797,-4908,-6948,1044,1688,-400,1736,352,0,-17936,203884,149817,4484,-2156,51738,3504,65924,-2848,2156,120060,91256,22433,-340,6738,-28,163863,130715,44916,-11332,-436,0,4071,-956,1200
2018:Q2,705490,353550,119152,223212,9576,705490,322458,383032,175964,207068,0,705490,-6244,-3024,1044,4000,-416,3844,572,0,26676,188361,123944,21104,-1584,44897,1040,62367,-2852,7940,167777,70466,80304,7760,9050,196,159354,127234,32856,-800,64,0,108777,-8458,-1268
2018:Q3,555160,363189,147928,34368,9676,555160,328049,227112,20012,207100,0,555160,-6240,2368,1044,3044,-344,2776,612,0,18324,145683,114066,-3236,-1656,36510,2892,67786,-2844,12464,150131,64360,67823,7864,10209,-124,159987,129291,31728,-1040,8,0,-4714,-19101,24336
2018:Q4,529245,267331,138172,114061,9680,529245,241679,287565,80733,206832,0,529245,-5624,-7332,1048,4976,-332,4620,688,0,-18776,142940,100693,9848,-1480,33879,3248,55482,-2852,-848,142473,54942,65748,12344,8959,480,180056,128108,54020,-1480,-592,0,-37753,-7269,79476
2019:Q1,532311,257264,101308,151943,21796,532311,290844,241467,153099,88368,0,532311,-2276,1336,1716,3012,-308,2332,988,0,-1904,152512,122302,928,-1636,30918,1400,62716,-620,1300,132734,47490,75645,-1180,8875,1904,113809,87417,28760,-2340,-28,0,12431,13965,40180
2019:Q2,558516,347079,107108,82289,22040,558516,387907,170609,82617,87992,0,558516,-2440,7976,1712,-13020,-280,-13588,848,0,-13044,244570,203157,1464,-1092,41041,480,36192,-620,-2840,169744,69531,83595,5800,9701,1116,105666,77018,30288,-1632,-8,0,-11783,-3349,39272
2019:Q3,722791,325602,184208,190697,22284,722791,361958,360833,273477,87356,0,722791,-2272,7784,1712,11240,-316,10668,888,0,1440,204047,157788,10080,-2240,38419,-232,59564,-620,592,250102,118281,113612,7276,9978,956,98831,48951,49736,184,-40,0,56761,1186,32656
2019:Q4,552457,268771,149752,111654,22280,552457,309851,242606,155850,86756,0,552457,-1576,6560,1716,1396,-320,920,796,0,5804,257627,203857,-1324,-1072,56166,7796,52972,-620,-4532,167248,74635,67720,12112,11213,1568,136770,87894,50964,-748,-1340,0,-25609,-1869,-51224
2020:Q1,687741,392446,85216,189491,20588,687741,325118,362623,34711,327912,0,687741,-1720,11104,2628,6060,-216,6260,16,0,-13576,256720,177595,8796,-392,70721,2944,25815,1148,1800,271410,133943,117668,6768,11438,1592,117339,107223,12656,-2372,-168,0,117668,-16239,-95360
2020:Q2,590041,338698,134084,96674,20584,590041,291114,298926,-11050,309976,0,590041,-2920,8800,2632,5640,-192,5432,400,0,12852,83975,30522,-2412,1932,53933,400,18131,1152,-3940,588220,372457,203925,15768,-6654,2724,-44418,-48458,5912,-1784,-88,0,-57309,-10890,-12284
2020:Q3,880945,630799,126652,102678,20816,880945,587843,293102,8042,285060,0,880945,-672,26936,2636,-4012,-240,-5536,1764,0,13032,108635,66084,-1960,424,44086,-456,5283,1148,1156,707463,273701,438368,15524,-21630,1500,30701,-43931,74552,364,-284,0,-25965,-14592,29652
