date,FA897005005.Q,FA157005005.Q,FA107005005.Q,FA317005005.Q,FA217005005.Q,FA797005005.Q,FA717005005.Q,FA767005005.Q,FA757005005.Q,FA747005005.Q,FA477005005.Q,FA517005005.Q,FA547005005.Q,FA657005005.Q,FA407005005.Q,FA677005005.Q,FA617005005.Q,FA647005005.Q,FA667005005.Q,FA737005005.Q,FA267005005.Q
1993:Q4,-168082,12458,-3232,45571,-20964,-109982,2314,-12440,-9703,-336,-3509,16494,-19459,319,-3432,0,-39054,-4,6997,-48170,-91933
1994:Q1,-372377,-287475,48031,-33874,-15390,94147,-6865,103630,39702,-346,21956,-49527,-54464,-405,-5019,0,25001,-4,31730,-11244,-177816
1994:Q2,-106674,-251832,-27978,132138,-88741,7362,-3284,50756,-42249,54,-5242,-5409,26686,-1539,-4406,0,31287,4,-9315,-29982,122377
1994:Q3,-377968,-247990,-34697,-35763,7589,-97793,-2126,-102437,34210,-318,-5260,-7151,-23330,-6516,-2990,0,42079,8,11579,-35542,30685
1994:Q4,-322386,90480,-230778,-64425,-159504,-2552,816,16214,-1132,-72,-2203,-17154,-11087,-12395,-5597,0,39565,-12,8926,-18421,44394
1995:Q1,106700,127430,99673,-113172,-84275,12484,-11172,127608,-56287,-208,23118,365,-39888,-5520,-5887,0,3255,3020,27937,-53856,64560
1995:Q2,-194541,-261732,74591,144033,-66307,-141325,4091,-112251,-16349,-257,-8857,17691,21393,-4593,-6017,0,12295,744,2532,-51746,56198
1995:Q3,-280177,-201770,100549,1988,-79107,-36770,-1067,18643,35735,-184,-8006,-39086,-21482,-4650,-3157,0,10594,364,22431,-46904,-65067
1995:Q4,-22179,-138483,106299,-13404,-57029,-10963,651,68595,-6688,-964,-2090,28072,-37603,-6422,-3976,0,14363,192,-19200,-45890,91400
1996:Q1,-244878,-254185,-16452,-64767,9049,-16749,-460,-9852,9324,-115,22092,-5845,-28507,-5447,-5841,0,-4138,1864,41180,-31007,98226
1996:Q2,74110,-140021,156771,100460,-32595,-25434,74,46888,-43914,-246,-4608,761,1738,-5146,-4469,0,17948,1376,25739,-61578,14928
1996:Q3,-164667,-172127,-14967,23534,-56814,29633,1651,108206,61513,-306,-7125,-10654,-60845,-7041,-5818,0,-22205,332,22422,-50498,26074
1996:Q4,1578,-57247,213414,-50125,-52718,110760,2104,21821,54158,830,2244,-753,5427,-8048,7224,0,-1324,-3456,88073,-57539,-162505
1997:Q1,133766,306430,51742,-25705,-82196,-194804,-1411,8216,10038,-234,-9684,-53011,-136887,-9974,-5040,0,1487,804,61279,-60389,78298
1997:Q2,-12537,-214789,348538,109828,-64277,-111585,2140,69169,-47915,-445,-9188,-25703,-7401,-10335,-8395,0,-17477,2028,23647,-81713,-80252
1997:Q3,-213483,-264424,124783,-19954,-31027,54722,-1301,69400,99427,-426,-4595,-8011,-51032,-8235,-2150,0,-26018,-640,49414,-61110,-77583
1997:Q4,223436,68807,185148,-67801,-3992,54180,6944,135024,-11780,-533,700,-1345,-20913,-3100,-10660,0,-28920,268,33964,-45471,-12905
1998:Q1,306842,70115,313155,-69668,-116825,44885,-3870,84209,17135,-7,362,-4131,-28663,-9890,624,0,-17414,7560,66591,-67623,65180
1998:Q2,-48106,-401139,207275,74865,-45477,-85393,-5426,92218,-64401,-1124,-6100,-4161,-8148,-9489,-1375,0,-17043,6144,1698,-68187,201763
1998:Q3,-574485,-356507,-455248,-4191,-81742,29997,-4960,87567,79441,-80,-2222,-24991,-25861,-9583,-5894,0,-26210,-3496,-304,-33413,293206
1998:Q4,44692,312579,7341,102824,34945,-175729,2334,-30036,-13207,-411,-9746,2211,21731,-9534,-8032,0,-50476,-4752,74755,-150568,-237269
1999:Q1,672803,612393,-22763,-87687,-22365,-117039,-2160,-111568,28554,1154,246,899,-45805,-12273,-3553,0,-87070,-88,137562,-22940,310264
1999:Q2,693679,522105,11197,62003,-4498,40068,-1974,-73193,49145,-138,-2693,40059,7101,-10151,-1490,0,6595,1132,6761,18916,62804
1999:Q3,60688,303272,-407493,-25529,-37384,95386,-3403,78233,67237,-448,8624,44884,-13407,-10858,-3704,0,-63309,-2092,-13217,6846,132436
1999:Q4,719844,307708,423208,7431,-15568,99206,3774,-28951,50832,-196,11427,-231,-47487,-13952,-3588,-0,36905,0,86120,4554,-102142
2000:Q1,857969,222270,161124,104371,-49176,-179420,-1332,81636,-114901,-516,-17583,-23152,-74792,-14810,9326,0,63073,0,-55729,-30639,598799
2000:Q2,-265427,73470,-29641,-148566,-91457,82939,20664,-18604,75589,-439,15679,30182,8308,-15500,8897,0,-24296,0,-10368,-7173,-152172
2000:Q3,-565800,173561,-139650,-51848,-207322,-154812,5895,-19016,3644,-602,-9441,974,-6985,-15001,-23302,0,-16573,0,-11755,-62652,-185728
2000:Q4,-1077948,-677837,-980455,135922,71688,243388,-6466,175100,114526,-1099,-13582,-91067,51058,-13569,67935,0,42293,0,-13486,-68254,129346
2001:Q1,-103178,-119678,-304673,139556,-80016,-47158,2586,179022,5930,-1194,-59967,12389,-172129,-10347,16064,0,-34258,0,115937,-101194,308791
2001:Q2,-434131,-39247,387225,-267567,-173325,-151506,-1455,-37437,-43365,-532,-4139,-29431,14762,-11055,8364,0,5892,0,-7546,-45564,-189712
2001:Q3,-1235019,-399827,-750897,11734,-70350,22448,-1,237526,-78162,-1346,1744,-3877,-10132,-11217,45414,0,-53393,0,-51213,-52897,-48127
2001:Q4,281082,-418843,475273,178352,77337,67412,2590,-26496,89731,860,-2677,-13377,12452,-11040,-23031,0,-22798,0,9087,52112,-98448
2002:Q1,477060,360752,175275,-5308,-67376,-212746,-4211,-173498,22887,15,-18775,-729,-12448,-12814,-57195,0,-35164,0,65330,13855,226464
2002:Q2,390685,120779,-382810,79077,19446,293659,-6827,204968,57405,-536,5316,-4653,47493,-11828,59775,0,15467,0,-23603,-49318,260534
2002:Q3,-576437,520642,-487930,-51064,-397431,165290,779,185980,34474,-1425,8079,-10122,-21338,-10238,42717,0,-11097,0,-36125,-16393,-325944
2002:Q4,853705,-147234,617575,10014,361785,-19691,1643,105622,-45760,-955,10507,1746,-140691,-8507,31618,0,-56710,0,109577,-27782,31256
2003:Q1,504484,886219,-138578,-45090,-400247,-164157,-6772,-55325,15618,-880,-49040,-3670,-16434,-6975,-63013,0,17836,0,40786,-36290,366337
2003:Q2,1322164,-696729,405429,217263,858617,44926,-257,-71259,42883,-941,8893,48916,-55097,-5165,65228,0,55621,0,13662,-57560,492659
2003:Q3,-96497,-137565,328462,49705,-169654,-140450,-6845,-42849,-65522,-769,43741,16660,-30881,-4636,-54363,0,-26652,0,13691,17973,-26996
2003:Q4,249334,-221402,541316,337,-84429,25259,3358,-64342,33921,-1270,19355,118257,-2227,-5217,-64658,0,-53514,0,69412,-27815,-11746
2004:Q1,-98486,-336925,40871,-116218,-46411,-126058,-1934,-118394,36627,-1682,-24678,23265,11305,-7486,-78827,0,25831,0,114387,-104474,486254
2004:Q2,26633,407436,-48756,219441,-198933,-291659,1300,-148513,-107496,663,19238,4526,29515,-8114,-16827,0,-11219,0,28722,-83454,-60897
2004:Q3,-84378,-396709,-93722,-5216,57372,59225,-203,-29962,162732,-1819,25349,-860,16141,-7170,124488,0,-24621,0,36562,-241413,294672
2004:Q4,652457,130222,216498,-60101,41398,104262,-4309,111782,59838,997,-14433,22275,-12593,-5139,-82562,0,41791,0,123774,-137158,220177
2005:Q1,381700,242154,8305,58572,-109072,-372449,2484,-256586,-76760,-435,-16998,-48253,-21914,-2718,-86544,0,-19247,0,62209,92314,554191
2005:Q2,-640751,-802995,55915,81845,-549,-128354,1036,-64803,-70973,-1609,19307,-10294,26324,-3041,25773,0,-65474,0,64376,-48976,153388
2005:Q3,-595719,74763,-114729,-118769,-202273,-24198,1030,-159396,53467,319,31252,-20202,-13256,-5733,40536,0,46634,0,-21106,22257,-210512
2005:Q4,-1106499,-489327,7498,94884,-105426,-206733,8676,-66080,-51190,-223,-16204,11925,-15409,-11476,-54854,0,-68666,0,130912,-74142,-407395
2006:Q1,92882,-96170,-165640,183127,-80735,-117185,-2331,-110540,38673,509,-43436,47930,12520,-3879,-85759,0,6684,0,29544,-7100,369486
2006:Q2,-589769,-148822,-241378,-34130,-127959,-114583,1330,44256,-124634,601,21300,-30830,-156,-3537,-21705,-0,70245,0,44551,-116007,77104
2006:Q3,322339,212402,-186068,-223810,116043,229271,3083,65044,133870,-1583,17498,15982,-21548,-2112,100406,0,-7616,0,27632,-101385,174501
2006:Q4,-73919,-90368,-65278,164445,-97787,-254096,4395,-255248,-88042,-13,-28613,122287,-13944,-305,-5405,0,35169,0,117661,-142041,269166
2007:Q1,-623751,-529509,-140887,241768,-34901,-351656,-10441,-39596,-26907,-1078,-64554,-58529,-29181,3707,-25713,0,-48943,0,-54574,4151,191434
2007:Q2,564673,1013803,-241473,-119086,-74816,-55830,-2124,86721,-73016,905,6017,13951,-7294,-243,-64232,0,19684,0,-13088,-23113,42076
2007:Q3,-887067,-2027013,-243822,-235356,29851,156978,-2862,65827,-21931,-905,14305,19606,-9507,-331,111591,0,-19506,0,114026,-113336,1432295
2007:Q4,-1668190,-1657317,-677151,191840,47784,-215146,4610,-89913,-165462,-27302,39451,-83042,-56438,4181,37224,0,7839,0,-3551,117255,641799
2008:Q1,211061,-856641,341249,284945,-8636,22898,-15393,48462,-37340,-3681,-17515,-135073,-101055,-5537,48807,0,28768,0,9837,202616,427248
2008:Q2,-783718,136625,548246,-369177,-135500,-492778,-5955,-594221,-26156,-1075,17476,32392,-45490,-9969,-105426,0,30290,0,-50741,266097,-471134
2008:Q3,-47166,-809064,382613,65975,93314,60852,9530,244114,-288651,-765,38785,-165731,-217848,-8569,162751,0,25743,0,-47354,308848,159144
2008:Q4,-381707,-1724003,680639,274735,318023,345265,10879,-81222,-4702,1041,19125,-81962,-284983,-2499,312215,0,-32625,0,17948,472051,-276365
2009:Q1,282306,-305728,-741851,104052,67162,794166,-7401,167301,-63022,-2860,117368,-85500,115215,-14906,411232,0,-17701,0,180103,-5665,364505
2009:Q2,894488,332373,347205,-63578,213749,-60926,4531,8428,-569,99,6938,91120,25719,-26460,-120814,0,-78885,0,-129436,158402,125665
2009:Q3,1524978,-79864,221042,42509,41001,669056,-11829,-35894,283307,23478,-18916,118341,89656,-23749,11778,0,37694,0,-45029,240219,631234
2009:Q4,-445963,-415765,-301718,-170826,-169241,698552,-9149,100242,462897,417,-8237,34771,-34990,-10109,120398,0,81490,0,-121806,82628,-86963
2010:Q1,242728,-224264,33755,72217,-78752,543899,-3111,-43086,294005,2462,-31291,-76919,-57011,2689,277440,0,-29107,0,66777,141050,-104126
2010:Q2,-91388,-675344,-76546,66345,-44688,269288,-11945,394984,-115332,-1978,-3954,-66096,28916,-3977,103798,0,-59711,0,48313,-43730,369557
2010:Q3,252719,-442004,461983,29330,111169,98625,-18832,101317,-303302,469,28057,74485,27600,2569,47349,0,12228,0,-146417,273103,-6385
2010:Q4,85985,-1009099,123644,-418127,-80385,862629,-6001,-124090,456174,2371,88196,72286,125110,2839,-79415,0,91306,0,-55687,289538,607324
2011:Q1,-59585,123780,332837,-119614,11391,318754,-17945,178959,113513,535,-11459,-100990,-31254,587,168136,0,38235,0,-68739,49178,-726735
2011:Q2,-295589,-976819,-46725,-52445,99119,236537,-1252,213927,23937,31,-89847,7207,42472,-4383,9114,0,36511,0,14857,-16038,444743
2011:Q3,-2060050,-1457941,-161824,40578,61731,-155779,8677,336115,-410510,-3311,24419,-129667,12800,-16539,-8667,0,51644,0,121434,-142173,-386815
2011:Q4,2339476,-605906,1741711,361,36105,363430,5784,-12023,158643,1791,-31376,194365,-5025,-10992,36084,0,74404,0,-189121,140895,803776
2012:Q1,1665483,672059,1029940,53390,-18866,268510,-24587,228150,106256,-808,-27220,-52067,-23175,2457,120305,0,41196,0,-52254,-49744,-339550
2012:Q2,-896801,-532333,-433652,63561,6309,12688,-18038,-30476,-79224,729,41295,43911,46417,3824,-22541,0,65105,0,78500,-116812,-13374
2012:Q3,933441,-942446,684911,-417996,-52159,1361381,-19379,235104,-123752,714,21779,93044,-189581,3974,27534,-0,69520,0,779613,462809,299750
2012:Q4,1241118,-512315,1351301,242689,-120720,-181162,-11933,-192598,161153,807,-6497,-124429,-6385,-3357,-7025,0,33982,0,-54650,29770,461326
2013:Q1,226447,-66791,420047,-27485,-59053,-106508,-2191,-40614,55001,744,31464,60182,-31485,14837,-149842,0,-17019,0,-17187,-10398,66237
2013:Q2,-220326,53879,659669,-72661,-221165,-402782,-4993,-271221,-89769,-2501,-17777,8477,-46009,-28854,147558,0,-121524,0,-9988,33822,-237266
2013:Q3,-379579,-208454,200398,-87041,81498,-431585,-1687,-154464,-250701,3302,7390,75345,2213,846,-98380,0,-26597,0,-3921,15071,65605
2013:Q4,-85022,-388593,60642,-560401,-786,295959,2710,186808,-118,-6333,-5616,104856,-116073,-18379,74022,0,-29097,0,57945,45235,508157
2014:Q1,-609717,-308529,-114793,-173662,105628,105733,-4819,123004,-64139,508,3811,-9052,-15766,346,57141,0,22460,0,55301,-63061,-224094
2014:Q2,-35168,-544210,432663,77463,37135,102013,1372,48526,14632,661,5253,49409,36971,6294,6550,0,23199,0,-43160,-47695,-140232
2014:Q3,-222713,-743580,293457,570038,-197665,-371268,10789,-174438,-101928,-497,2554,-20845,-39984,15001,12821,0,-8744,0,-30302,-35694,226305
2014:Q4,1059413,-942574,1494885,-103952,-115021,123479,8414,111266,-59966,-253,4892,57559,-28128,22640,33720,0,-33409,0,8127,-1382,602597
2015:Q1,-338029,-1103686,617737,-150200,-118404,124456,7565,-59684,54584,675,-2131,-9995,-38661,-8614,-21268,0,39376,0,-36419,199031,292068
2015:Q2,-1209157,-5495,-80812,-110887,-212923,-273765,6822,-178099,39807,-1416,-10818,-18708,-4815,6494,-74850,0,29378,0,57026,-124585,-525275
2015:Q3,-1125299,-668878,-659116,-6145,-54326,-121498,8764,-42182,6616,-596,4859,-73351,-52986,3669,66595,0,11004,0,101605,-155496,384663
2015:Q4,967333,-508820,715655,52075,-58731,367896,5820,107279,45332,-74,-3857,84509,25395,6698,-12615,-0,30209,0,-33141,112340,399259
2016:Q1,-141152,-608055,201444,-49909,14779,150990,-5315,70031,5305,1539,5835,83178,34587,54315,16863,0,-39918,0,23700,-99129,149598
2016:Q2,-444342,-455236,-243729,-76326,-69969,-6860,-8524,169674,-126232,840,13449,15311,-17689,39583,-47182,0,-7200,0,58835,-97724,407778
2016:Q3,-999211,83084,140757,101629,-223973,-563360,-843,-216162,-105381,-285,-9592,22692,9820,23882,65779,0,33437,0,-295864,-90843,-537347
2016:Q4,2260685,1641713,478230,-99093,-315789,109129,14022,-189178,134346,-2469,-12087,70353,-49763,8884,-40773,0,32003,0,-42898,186691,446495
2017:Q1,-457826,-504104,-103809,143371,-93695,35421,-296,-186706,3257,54,-661,-3633,-35079,-8291,-32626,0,-10258,0,-105450,415108,64990
2017:Q2,-728647,-508118,-65705,-36752,-42071,266709,-8253,86899,86666,169,4717,74291,26460,-15198,-35160,0,57663,0,-81740,70196,-342710
2017:Q3,-1048544,98886,-569991,-142896,-146769,-169410,-2732,149397,-119221,-520,2117,-26163,-84862,-16539,66192,-0,11550,0,-105056,-43571,-118364
2017:Q4,-1056057,-182992,-899903,-185359,-221013,12325,-982,-80553,-128142,-302,-975,12534,125714,-8846,73942,0,-64694,0,-22473,107101,420884
2018:Q1,-690981,-414831,-316131,177275,-281068,54935,3770,-108695,228470,-2234,-7435,5853,-45131,2680,-117375,0,-17283,0,88630,23686,88840
2018:Q2,-130670,108971,-311389,-142646,-202714,249890,4196,580293,-90447,-610,-2509,23811,-118738,-2207,-89655,0,28367,0,3970,-86582,167218
2018:Q3,770209,-478809,889061,-204913,50568,-27645,5306,-302308,21448,-955,828,53213,-34827,-3801,74584,0,-9021,0,43112,124777,541946
2018:Q4,310613,102129,54901,109524,-19110,-27083,6803,449102,-2703,471,6735,-146717,-19503,-12561,63361,0,-91200,0,37122,-317995,90253
2019:Q1,-341672,-1217619,798974,-22286,-82242,-46761,13000,124891,-47262,2456,-2766,93918,-16654,-1180,-38495,0,-778,0,-44608,-129282,228263
2019:Q2,-1448703,-1129593,-446835,103511,109885,117309,4292,322614,-70138,2248,2623,37549,-2634,-12978,-6636,0,-25941,0,89181,-222872,-202980
2019:Q3,-840340,-161753,-852915,-191003,8804,113011,4229,-106603,116573,1212,1749,19155,11222,-8518,117848,0,16304,0,64464,-124625,243515
2019:Q4,-1311399,-1300007,-80822,-46060,-62060,29175,-6636,-95569,150354,2218,-5826,8701,38582,30339,-22920,0,45138,0,-57769,-57437,148375
2020:Q1,-1185092,-1404705,-731307,-109541,-59948,489922,-1510,473484,9454,5993,14073,-14554,-78511,38548,10187,-0,31166,0,161387,-159794,630486
2020:Q2,739543,-1558714,1347669,1628410,-58036,-114415,-1741,-339117,241867,1930,-15020,73316,1598,7589,-12461,0,63150,0,-120277,-15250,-505370
2020:Q3,-350060,1721672,-794165,-889637,-3823,-407091,-3730,-478580,-60227,2636,-15428,96817,8983,-16698,145014,0,16811,0,9737,-112425,22985
2020:Q4,3450,-1016247,640526,488720,-149509,-37981,-502,-105114,97268,-1388,-13690,-69636,120329,-38577,68001,0,22724,0,45702,-163097,77942
2021:Q1,763052,2065736,515844,-1206661,-59796,-854961,501,-385752,-73152,-7922,-22261,178387,-188631,19925,-256550,0,-36801,0,-20241,-62464,302890
2021:Q2,459063,-731206,792221,223100,-47312,-172089,4968,265737,-265969,4220,8562,45529,-112770,16991,-54066,0,86126,0,-12097,-159322,394350
2021:Q3,-1634876,-76182,-1343619,233722,598,-493791,-2321,-321718,-154756,-1760,-32074,110852,-71689,7311,103421,0,-8516,0,9111,-131654,44396
2021:Q4,383812,-903410,871305,-106871,19045,-158826,-8236,53246,-34994,-1247,-18444,36977,-87310,18176,28396,0,42936,0,-123635,-64692,662568
2022:Q1,-1418022,-948938,-316991,72135,-844,-751929,2658,-236195,68479,-11102,-43948,-71182,-177150,19492,-310769,0,-38790,0,28809,17766,528546
2022:Q2,-870972,-58979,-380261,-786656,63690,-698934,7181,-558529,-34602,-8645,-8608,-158292,-174626,18882,-179759,0,64308,0,177461,156295,990168
2022:Q3,467313,-186721,144599,577875,52722,-570234,-11440,-293365,-135511,-12201,-12103,-193464,-106301,12372,47913,0,-116882,0,102333,148413,449072
2022:Q4,681220,-401706,256057,222835,-66185,346694,-86181,208391,241953,4751,15969,40357,-127713,8525,-9716,0,-55645,0,-124551,230557,323525
2023:Q1,-738421,-967677,877232,219576,22272,-429469,-84666,-42015,-106854,4247,47262,143824,30181,8525,-148171,0,24781,0,-152549,-154034,-460355
2023:Q2,98969,-853771,217149,705232,-31670,-137354,-85564,-167759,121923,-3532,2619,146036,-62252,8525,15689,-0,-46611,0,-43331,-23097,199382
2023:Q3,-289852,898461,-722616,191748,-91574,-276479,-85636,-18786,-131350,-6790,-2314,85345,-86294,8525,60917,-0,29399,0,85269,-214766,-289392
2023:Q4,910194,-435225,221050,334512,-3496,548359,-85572,375313,252623,14431,29512,36297,-33662,8526,5696,0,36260,0,-115749,24684,244994
2024:Q1,200209,220556,441433,-399398,-36126,-554559,-85495,-280330,32927,-2147,-5496,63473,-13323,8526,-204214,0,44245,0,-98663,-14063,528304
