1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1981:Q2,26096,8236,552,8788,1292,1292,76,76,1556,60,616,0,880,0,0,0,0,0,10500,0,0,2768,13268,-7164,8280,1116,0,0,0,0,0,0
1981:Q3,42810,19950,-920,19030,1264,1264,44,44,1120,48,616,0,456,0,0,0,0,0,5980,0,0,3764,9744,708,10900,11608,0,0,0,0,0,0
1981:Q4,-13998,4714,-272,4442,1232,1232,84,84,1656,56,1020,0,580,0,0,0,0,0,18440,0,0,1972,20412,-1368,-40456,-41824,0,0,0,0,0,0
1982:Q1,-42434,-45658,4,-45654,852,852,80,80,1044,68,756,0,220,0,0,0,0,0,-6744,0,0,3528,-3216,3344,1116,4460,0,0,0,0,0,0
1982:Q2,-67474,-70358,380,-69978,1140,1140,116,116,708,0,-172,0,880,0,0,0,0,0,-13480,0,0,5500,-7980,6388,2132,8520,0,0,0,0,0,0
1982:Q3,-13653,-67629,980,-66649,1028,1028,56,56,340,16,356,0,-32,0,0,0,0,0,44452,0,0,-2068,42384,6892,2296,9188,0,0,0,0,0,0
1982:Q4,-30216,-53956,1848,-52108,1008,1008,72,72,1340,40,600,0,700,0,0,0,0,0,26088,0,0,2032,28120,-9048,400,-8648,0,0,0,0,0,0
1983:Q1,-65355,-52935,708,-52227,1660,1660,136,136,-92,4,96,0,-192,0,0,0,0,0,-15412,0,0,4160,-11252,-3176,-404,-3580,0,0,0,0,0,0
1983:Q2,-45998,-51474,924,-50550,900,900,112,112,300,4,-92,0,388,0,0,0,0,0,-1804,0,0,1072,-732,2372,1600,3972,0,0,0,0,0,0
1983:Q3,-30906,-64042,24,-64018,1396,1396,100,100,-100,12,140,0,-252,0,0,0,0,0,31012,0,0,1464,32476,-1028,268,-760,0,0,0,0,0,0
1983:Q4,4690,-45278,936,-44342,1520,1520,76,76,708,16,132,0,560,0,0,0,0,0,30560,0,0,3028,33588,10592,2548,13140,0,0,0,0,0,0
1984:Q1,-45480,-34312,176,-34136,1296,1296,136,136,904,4,24,0,876,0,0,0,0,0,-20620,0,0,4224,-16396,-360,3076,2716,0,0,0,0,0,0
1984:Q2,-102643,-68747,-1456,-70203,1244,1244,168,168,868,8,32,0,828,0,0,0,0,0,-16576,0,0,5656,-10920,-17524,-6276,-23800,0,0,0,0,0,0
1984:Q3,15937,-75875,1996,-73879,1504,1504,224,224,636,8,152,0,476,0,0,0,0,0,61392,0,0,-2532,58860,21020,7572,28592,0,0,0,0,0,0
1984:Q4,-23453,-68509,580,-67929,1660,1660,116,116,1140,-12,112,0,1040,0,0,0,0,0,41720,0,0,2696,44416,-1796,-1060,-2856,0,0,0,0,0,0
1985:Q1,-31925,-50961,1272,-49689,1340,1340,244,244,1456,16,64,0,1376,0,0,0,0,0,-1744,0,0,4252,2508,7080,5136,12216,0,0,0,0,0,0
1985:Q2,-37872,-54440,1072,-53368,1360,1360,136,136,848,-28,-484,0,1360,0,0,0,0,0,9476,0,0,2556,12032,-1348,2468,1120,0,0,0,0,0,0
1985:Q3,21367,-35661,688,-34973,1344,1344,128,128,400,-32,-420,0,852,0,0,0,0,0,33704,0,0,-352,33352,-2356,23472,21116,0,0,0,0,0,0
1985:Q4,89361,60785,-24,60761,1160,1160,112,112,500,-28,-336,0,864,0,0,0,0,0,13044,0,0,5388,18432,5448,2948,8396,0,0,0,0,0,0
1986:Q1,29228,-22396,2268,-20128,832,832,160,160,632,-64,-800,0,1496,0,0,0,0,0,35260,0,0,-4432,30828,11652,5252,16904,0,0,0,0,0,0
1986:Q2,30331,4535,3488,8023,1576,1576,-56,-56,980,12,84,0,884,0,0,0,0,0,9056,0,0,-1376,7680,-26924,39052,12128,0,0,0,0,0,0
1986:Q3,22819,379,-84,295,2860,2860,168,168,240,-52,-784,0,1076,0,0,0,0,0,14140,0,0,2028,16168,22464,-19376,3088,0,0,0,0,0,0
1986:Q4,-2811,-23227,1048,-22179,660,660,100,100,272,-56,-904,0,1232,0,0,0,0,0,18364,0,0,1964,20328,9492,-11484,-1992,0,0,0,0,0,0
1987:Q1,-13915,-42807,3176,-39631,756,756,168,168,1652,-68,-820,0,2540,0,0,0,0,0,16380,0,0,3264,19644,2080,1416,3496,0,0,0,0,0,0
1987:Q2,-51007,-25059,-544,-25603,1128,1128,180,180,1192,-28,-368,0,1588,0,0,0,0,0,-41028,0,0,-3780,-44808,14236,2668,16904,0,0,0,0,0,0
1987:Q3,1719,-24257,888,-23369,1628,1628,192,192,500,-40,-584,0,1124,0,0,0,0,0,19476,0,0,3132,22608,7704,-7544,160,0,0,0,0,0,0
1987:Q4,3428,-19460,-5604,-25064,1332,1332,152,152,1832,12,-112,0,1932,0,0,0,0,0,6388,0,0,1020,7408,4872,12896,17768,0,0,0,0,0,0
1988:Q1,-1929,-37845,1872,-35973,1116,1116,192,192,2060,-36,-296,0,2392,0,0,0,0,0,-740,0,0,-1624,-2364,18592,14448,33040,0,0,0,0,0,0
1988:Q2,49720,-7344,620,-6724,1192,1192,60,60,1352,4,44,0,1304,0,0,0,0,0,26580,0,0,4100,30680,16900,6260,23160,0,0,0,0,0,0
1988:Q3,18764,-29536,656,-28880,1300,1300,-52,-52,2164,40,400,0,1724,0,0,0,0,0,23440,0,0,916,24356,10628,9248,19876,0,0,0,0,0,0
1988:Q4,-24019,-45015,-344,-45359,1648,1648,64,64,2280,20,96,0,2164,0,0,0,0,0,15644,0,0,-436,15208,5072,-2932,2140,0,0,0,0,0,0
1989:Q1,33831,-16137,284,-15853,1044,1044,72,72,752,-116,-1364,0,2232,0,0,0,0,0,21128,0,0,1788,22916,15548,9352,24900,0,0,0,0,0,0
1989:Q2,-11854,-25554,-1844,-27398,1028,1028,56,56,-1452,-132,-1584,0,264,0,0,0,0,0,17656,0,0,364,18020,-5600,3492,-2108,0,0,0,0,0,0
1989:Q3,-51185,-44001,1148,-42853,1256,1256,212,212,-184,-16,-276,0,108,0,0,0,0,0,-4768,0,0,2356,-2412,-8824,1620,-7204,0,0,0,0,0,0
1989:Q4,-49405,-36937,-2748,-39685,1364,1364,180,180,-1496,4,272,0,-1772,0,0,0,0,0,-520,0,0,-3492,-4012,9320,-15076,-5756,0,0,0,0,0,0
1990:Q1,17915,7919,-252,7667,1296,1296,280,280,-4988,-16,-284,0,-4688,0,0,0,0,0,19940,0,0,-1000,18940,-11328,6048,-5280,0,0,0,0,0,0
1990:Q2,50270,34350,-912,33438,1228,1228,124,124,-2064,-12,-288,0,-1764,0,0,0,0,0,15820,0,0,-848,14972,-9600,12172,2572,0,0,0,0,0,0
1990:Q3,57073,37209,-1088,36121,1844,1844,220,220,-1924,-8,-292,0,-1628,4,0,0,0,0,4328,0,0,1604,5932,23332,-8452,14880,0,0,0,0,0,0
1990:Q4,8763,19535,-2804,16731,848,848,96,96,-1148,4,-104,0,-1056,4,0,4,0,0,2472,0,0,-12460,-9988,-9772,11996,2224,0,0,0,0,0,0
1991:Q1,20254,4234,1920,6154,1132,1132,312,312,-1296,-8,-292,0,-1000,4,0,0,0,0,12944,0,0,-752,12192,-3944,5704,1760,0,0,0,0,0,0
1991:Q2,34901,32569,728,33297,1700,1700,176,176,-368,20,232,0,-624,4,0,0,0,0,9252,0,0,-320,8932,-16392,7556,-8836,0,0,0,0,0,0
1991:Q3,85094,49334,1832,51166,1364,1364,80,80,-12,20,232,0,-272,8,0,0,0,0,13156,0,0,-2116,11040,7344,14112,21456,0,0,0,0,0,0
1991:Q4,70234,32762,144,32906,1820,1820,348,348,-1144,32,560,0,-1744,8,0,0,0,0,10312,0,0,-476,9836,11052,15416,26468,0,0,0,0,0,0
1992:Q1,68597,21633,20,21653,1256,1256,372,372,-604,-16,-280,0,-344,8,0,28,0,0,20464,0,0,2816,23280,1820,20820,22640,0,0,0,0,0,0
1992:Q2,116100,48548,-656,47892,1224,1224,348,348,-1304,-36,-364,0,-976,8,0,64,0,0,39768,0,0,344,40112,15440,12388,27828,0,0,0,0,0,0
1992:Q3,114360,53752,2108,55860,1524,1524,580,580,1284,28,372,0,872,12,0,0,0,0,27696,0,0,1656,29352,632,25128,25760,0,0,0,0,0,0
1992:Q4,52120,4032,-636,3396,1704,1704,308,308,-64,8,-8,0,-84,20,0,0,0,0,27348,0,0,3468,30816,-2408,18368,15960,0,0,0,0,0,0
1993:Q1,86868,51852,3944,55796,892,892,532,532,1232,16,416,0,756,20,0,24,0,0,35440,0,0,4568,40008,-36420,24828,-11592,0,0,0,0,0,0
1993:Q2,97522,49682,-1436,48246,1120,1120,404,404,1596,20,228,0,1236,100,0,12,0,0,35344,0,0,2036,37380,-15760,24536,8776,0,0,0,0,0,0
1993:Q3,118374,44194,2956,47150,988,988,172,172,2316,12,260,0,2024,16,0,4,0,0,25892,0,0,4856,30748,24044,12956,37000,0,0,0,0,0,0
1993:Q4,93858,36462,-1156,35306,1572,1572,280,280,1436,12,224,0,1168,20,0,12,0,0,40784,0,0,6204,46988,1884,6392,8276,0,0,0,0,0,0
1994:Q1,75000,27336,64,27400,888,888,176,176,1084,16,304,0,692,28,0,44,0,0,7068,0,0,2084,9152,-3644,39944,36300,0,0,0,0,0,0
1994:Q2,126437,87453,-2520,84933,1448,1448,312,312,2808,16,240,0,2508,36,0,8,0,0,22160,0,0,2692,24852,11720,364,12084,0,0,0,0,0,0
1994:Q3,79063,45027,392,45419,1584,1584,340,340,1752,28,240,0,1424,56,0,4,0,0,27772,0,0,3060,30832,-20656,19792,-864,0,0,0,0,0,0
1994:Q4,52021,26801,-2328,24473,1800,1800,300,300,1660,-12,-108,0,1580,60,0,140,0,0,6372,0,0,2564,8936,10704,4148,14852,0,0,0,0,0,0
1995:Q1,151721,31877,1224,33101,1248,1248,412,412,1480,-4,-108,0,1616,-8,0,-16,0,0,46356,0,0,10924,57280,24616,33584,58200,0,0,0,0,0,0
1995:Q2,100893,38757,-712,38045,1108,1108,116,116,1816,4,-120,0,1852,76,0,4,0,0,36796,0,0,3764,40560,8100,11148,19248,0,0,0,0,0,0
1995:Q3,87687,9443,3616,13059,1612,1612,400,400,2636,4,-100,0,2668,60,0,4,0,0,39976,0,0,4404,44380,-3688,29288,25600,0,0,0,0,0,0
1995:Q4,10801,1109,420,1529,2104,2104,204,204,2000,24,80,0,1832,100,0,-36,0,0,12564,0,0,-2596,9968,-2380,-2624,-5004,0,0,0,0,0,0
1996:Q1,59693,-29159,2776,-26383,1752,1752,284,284,504,0,-112,0,508,-32,0,140,0,0,19240,0,0,9032,28272,7836,47428,55264,0,0,0,0,0,0
1996:Q2,117916,26256,-760,25496,1508,1508,404,404,2200,16,56,0,2052,32,0,44,0,0,47376,0,0,-4300,43076,632,44600,45232,0,0,0,0,0,0
1996:Q3,80755,-2445,1852,-593,1732,1732,1588,1588,1240,8,-44,0,1224,44,0,8,0,0,18112,0,0,4164,22276,26320,28192,54512,0,0,0,0,0,0
1996:Q4,122521,-12215,-540,-12755,2344,2344,268,268,1856,-236,484,0,1416,20,0,172,0,0,17796,0,0,7060,24856,20148,85804,105952,0,0,0,0,0,0
1997:Q1,129749,-44979,4244,-40735,1708,1708,640,640,2584,4,12,0,2532,28,0,8,0,0,44900,0,0,4416,49316,59560,56676,116236,0,0,0,0,0,0
1997:Q2,41650,-16174,4868,-11306,1644,1644,1152,1152,1900,32,-20,0,1824,44,0,20,0,0,47576,0,0,14088,61664,-20280,6876,-13404,0,0,0,0,0,0
1997:Q3,109986,-26486,4176,-22310,1660,1660,708,708,1668,32,52,0,-144,820,0,908,0,0,42720,0,0,5728,48448,34428,45384,79812,0,0,0,0,0,0
1997:Q4,25187,-2413,-992,-3405,1344,1344,824,824,896,-32,-80,0,2612,-720,0,-884,0,0,4216,0,0,6536,10752,-16368,31144,14776,0,0,0,0,0,0
1998:Q1,143441,-50995,3340,-47655,1540,1540,152,152,5356,52,104,0,5208,8,0,-16,0,0,53952,0,0,3704,57656,34916,91476,126392,0,0,0,0,0,0
1998:Q2,2946,-46842,-1228,-48070,1776,1776,1280,1280,2312,72,1108,0,1064,124,0,-56,0,0,49252,0,0,12088,61340,-32948,17256,-15692,0,0,0,0,0,0
1998:Q3,100979,-15217,-1024,-16241,1652,1652,476,476,3264,44,-44,0,3020,164,0,80,0,0,47564,0,0,-5420,42144,40692,28992,69684,0,0,0,0,0,0
1998:Q4,102720,-47764,296,-47468,1352,1352,168,168,5280,-64,-1012,0,6192,60,0,104,0,0,39020,0,0,95788,134808,4364,4216,8580,0,0,0,0,0,0
1999:Q1,155141,-45155,528,-44627,1576,1576,680,680,5780,-12,-68,0,5256,364,0,240,0,0,34788,0,0,7380,42168,-3076,152640,149564,0,0,0,0,0,0
1999:Q2,-48751,-77447,1584,-75863,1824,1824,640,640,3432,44,20,0,3024,208,0,136,0,0,-17016,0,0,19864,2848,-5268,23636,18368,0,0,0,0,0,0
1999:Q3,15613,-78187,1452,-76735,1316,1316,192,192,6948,20,-24,0,6596,136,0,220,0,0,15156,0,0,4768,19924,56024,7944,63968,0,0,0,0,0,0
1999:Q4,17320,-94464,6504,-87960,1088,1088,408,408,8088,-32,20,0,7964,192,0,-56,0,0,23300,0,0,30672,53972,-37792,79516,41724,0,0,0,0,0,0
2000:Q1,120073,-37391,948,-36443,1320,1320,1248,1248,4108,-32,60,0,4288,124,0,-332,0,0,62728,0,0,10828,73556,86144,-9860,76284,0,0,0,0,0,0
2000:Q2,50544,-23700,3572,-20128,1588,1588,484,484,548,44,-112,0,516,100,0,0,0,0,29772,0,0,12024,41796,-100,26356,26256,0,0,0,0,0,0
2000:Q3,133484,18828,-1376,17452,1264,1264,272,272,1456,36,36,0,884,80,0,420,0,0,54480,0,0,52016,106496,21516,-14972,6544,0,0,0,0,0,0
2000:Q4,105270,-51006,196,-50810,1580,1580,256,256,2804,20,156,0,2476,148,0,4,0,0,42916,0,0,30820,73736,74992,2712,77704,0,0,0,0,0,0
2001:Q1,250119,13743,7348,21091,2052,2052,128,128,3108,-4,-192,0,3160,228,0,-84,0,0,55796,0,52,99160,155008,14588,54144,68732,0,0,0,0,0,0
2001:Q2,16570,-17458,5628,-11830,1880,1880,456,456,3560,200,1912,0,1752,128,0,-432,0,0,43492,0,100,31856,75448,-32012,-20932,-52944,0,0,0,0,0,0
2001:Q3,-34755,-31499,1956,-29543,1340,1340,492,492,2968,48,56,0,2400,360,0,104,0,0,96812,0,-136,1276,97952,-67920,-40044,-107964,0,0,0,0,0,0
2001:Q4,33876,-34240,3560,-30680,1212,1212,428,428,3468,48,28,0,3156,180,0,56,0,0,48020,0,-5484,-21052,21484,-2172,40136,37964,0,0,0,0,0,0
2002:Q1,13955,-60605,-3676,-64281,1708,1708,1100,1100,2872,8,-8,0,2384,384,0,104,0,0,25504,0,-2096,3984,27392,-26040,71204,45164,0,0,0,0,0,0
2002:Q2,57125,-83891,-464,-84355,1376,1376,2728,2728,1144,76,56,0,348,420,0,244,0,0,69276,0,7952,-3040,74188,84784,-22740,62044,0,0,0,0,0,0
2002:Q3,-58958,-80570,-1012,-81582,1352,1352,-264,-264,2420,40,96,0,1992,156,0,136,0,0,72828,0,3968,-15156,61640,-27000,-15524,-42524,0,0,0,0,0,0
2002:Q4,128769,-61955,2604,-59351,1128,1128,464,464,1532,40,68,0,828,204,0,392,0,0,35996,0,5992,52700,94688,42548,47760,90308,0,0,0,0,0,0
2003:Q1,134817,29501,-2516,26985,1408,1408,500,500,4852,4,164,0,4068,292,0,324,0,0,46432,0,2668,18916,68016,728,32328,33056,0,0,0,0,0,0
2003:Q2,124042,35994,3028,39022,1576,1576,608,608,2264,108,80,0,964,344,0,768,0,0,62912,0,6352,32428,101692,-5448,-15672,-21120,0,0,0,0,0,0
2003:Q3,50688,36424,16,36440,1136,1136,356,356,3344,96,240,0,1756,284,0,968,0,0,11752,0,1436,21468,34656,-12732,-12512,-25244,0,0,0,0,0,0
2003:Q4,173640,30064,1396,31460,1092,1092,404,404,2352,172,1888,0,-316,60,0,548,0,0,31372,0,4828,16212,52412,47076,38844,85920,0,0,0,0,0,0
2004:Q1,312187,12435,-5988,6447,1224,1224,524,524,7264,-32,372,0,6156,532,0,236,0,0,78040,0,4828,85324,168192,97012,31524,128536,0,0,0,0,0,0
2004:Q2,111932,67824,-860,66964,1908,1908,992,992,4536,156,24,0,4032,228,0,96,0,0,109532,0,-2752,51076,157856,-89888,-30436,-120324,0,0,0,0,0,0
2004:Q3,459762,33758,3316,37074,3276,3276,5104,5104,108,140,-32,0,-108,84,0,24,0,0,322740,0,6112,49676,378528,58328,-22656,35672,0,0,0,0,0,0
2004:Q4,356388,46364,2468,48832,1000,1000,5648,5648,-1888,20,-188,0,-3736,144,0,1872,0,0,124324,0,1696,54732,180752,66748,55296,122044,0,0,0,0,0,0
2005:Q1,60091,-56053,1120,-54933,1296,1296,2584,2584,1400,-44,176,0,1484,-16,4,-204,0,0,54664,0,-460,18344,72548,5532,31664,37196,0,0,0,0,0,0
2005:Q2,167693,-72351,-604,-72955,1320,1320,1508,1508,3068,24,-808,0,3928,152,-44,-184,0,0,86672,0,-2880,29500,113292,62504,58956,121460,0,0,0,0,0,0
2005:Q3,-59553,-119109,-748,-119857,1048,1048,1480,1480,3240,160,288,0,2468,332,0,-8,0,0,21060,0,32196,-14676,38580,20096,-4140,15956,0,0,0,0,0,0
2005:Q4,118248,-85072,852,-84220,888,888,916,916,-72,32,4,0,-36,-12,0,-60,0,0,65248,0,3272,66028,134548,-3996,70184,66188,0,0,0,0,0,0
2006:Q1,161735,-29441,1784,-27657,5156,5156,892,892,2296,36,24,0,2088,160,-24,12,0,0,36120,0,-1644,28904,63380,96492,21176,117668,0,0,0,0,0,0
2006:Q2,205196,-46776,-1772,-48548,528,528,4844,4844,140,40,80,0,484,-76,-44,-344,0,0,186048,0,-1700,27012,211360,8304,28568,36872,0,0,0,0,0,0
2006:Q3,116447,-43681,-784,-44465,1232,1232,396,396,396,72,384,0,-352,244,-24,72,0,0,118900,0,15244,39484,173628,-12704,-2036,-14740,0,0,0,0,0,0
2006:Q4,145732,-59632,-7180,-66812,840,840,1024,1024,-2108,56,200,0,-3116,300,-24,476,0,0,164132,0,-1044,66540,229628,-57868,41028,-16840,0,0,0,0,0,0
2007:Q1,104393,-78047,11720,-66327,1120,1120,2084,2084,-20,180,1096,0,-776,-748,-24,252,0,0,33836,0,4464,-21036,17264,134992,15280,150272,0,0,0,0,0,0
2007:Q2,70085,-69587,2352,-67235,4612,4612,1024,1024,428,204,1224,0,-2084,572,-36,548,0,0,46112,0,7848,34124,88084,38608,4564,43172,0,0,0,0,0,0
2007:Q3,209175,-72057,2432,-69625,312,312,4688,4688,27364,76,292,0,23932,1840,224,1000,0,0,194332,0,1808,22164,218304,-61804,89936,28132,0,0,0,0,0,0
2007:Q4,161917,-98499,4508,-93991,280,280,4704,4704,8600,68,224,0,7108,636,-36,600,0,0,177972,0,7532,-140140,45364,62864,134096,196960,0,0,0,0,0,0
2008:Q1,-379703,-411015,2176,-408839,352,352,4396,4396,-9972,-300,2356,0,-11840,-620,-16,448,0,0,51284,0,-2716,17676,66244,-2284,-29600,-31884,0,0,0,0,0,0
2008:Q2,-397435,-361075,568,-360507,4208,4208,1300,1300,7224,-72,416,0,4928,1172,48,732,0,0,-45300,0,-1068,14040,-32328,-12604,-4728,-17332,0,0,0,0,0,0
2008:Q3,-557967,-361227,4440,-356787,420,420,1752,1752,-2784,-128,764,0,-5428,808,132,1068,0,0,67768,0,-21368,-93264,-46864,-178684,24980,-153704,0,0,0,0,0,0
2008:Q4,-30460,-356264,-8964,-365228,244,244,3056,3056,-11284,148,1084,0,-13640,-328,56,1396,0,0,-86256,0,-23144,100528,-8872,336096,15528,351624,0,0,0,0,0,0
2009:Q1,407167,-88893,11472,-77421,452,452,5928,5928,6844,152,-2364,0,10400,-1340,-120,116,0,0,200016,0,7076,293468,500560,-29196,0,-29196,0,0,0,0,0,0
2009:Q2,-156718,-44930,-12524,-57454,5120,5120,6752,6752,7224,-64,408,0,6420,352,36,72,0,0,101260,0,16672,-56784,61148,-179508,0,-179508,0,0,0,0,0,0
2009:Q3,64266,-55734,-2272,-58006,228,228,2688,2688,-2784,-136,772,0,-3040,-8,-64,-308,0,0,257852,0,27916,-65476,220292,-98152,0,-98152,0,0,0,0,0,0
2009:Q4,-55930,-49886,8324,-41562,468,468,2888,2888,-11284,132,1100,0,-10944,-548,4,-1028,0,0,112440,0,-3100,-138016,-28676,12668,0,12668,0,0,0,9568,4784,4784
2010:Q1,171058,191374,3396,194770,356,356,2460,2460,-3072,64,64,0,-2804,-28,-400,8,24,0,-53876,0,10832,61832,18788,-55612,0,-55612,0,0,0,13368,6684,6684
2010:Q2,216602,154770,-956,153814,5260,5260,1460,1460,-1872,-128,312,0,-2396,0,180,36,124,0,103824,0,14820,84236,202880,-155124,0,-155124,0,0,0,10184,5092,5092
2010:Q3,238116,162616,3736,166352,1232,1232,264,264,384,300,1216,0,-1528,180,20,208,-12,0,80056,0,15468,-137288,-41764,106656,0,106656,0,0,0,4992,2496,2496
2010:Q4,66331,168647,18472,187119,776,776,-648,-648,-6424,252,-76,0,-5352,-952,-132,-256,92,0,-43948,0,48764,-100452,-95636,-21952,0,-21952,0,0,0,3096,1548,1548
2011:Q1,289936,171792,-7060,164732,324,324,-924,-924,-1640,328,-140,0,-2008,52,0,220,-92,0,111116,0,6984,-59784,58316,69472,0,69472,0,0,0,-344,-172,-172
2011:Q2,187107,147027,1280,148307,5268,5268,772,772,-17692,-276,516,0,-16512,-696,8,-832,100,0,90124,0,14672,5644,110440,-62100,0,-62100,0,0,0,2112,1056,1056
2011:Q3,285661,146457,-5248,141209,868,868,-1924,-1924,-2864,-272,652,0,-3352,88,12,4,4,0,107456,0,28288,143756,279500,-133144,0,-133144,0,0,0,2016,1008,1008
2011:Q4,-22699,174925,4024,178949,436,436,3576,3576,-1572,64,132,0,-2596,3268,-60,-2364,-16,0,-4488,0,-7856,-182804,-195148,-9164,0,-9164,0,0,0,224,112,112
2012:Q1,252330,19906,38432,58338,520,520,1272,1272,-2588,424,324,0,-3148,-132,64,-120,0,0,136228,0,-2296,-1980,131952,65700,0,65700,0,0,0,-2864,-1432,-1432
2012:Q2,99106,-4146,1700,-2446,7012,7012,500,500,-3208,-328,-340,0,-3252,480,0,176,56,0,93876,-112,26032,80860,200656,-103008,0,-103008,0,0,0,-400,-200,-200
2012:Q3,609226,3410,2436,5846,1000,1000,108,108,-1496,16,404,0,-1812,-124,-12,16,0,16,143040,-12972,-260768,790404,659704,-42304,0,-42304,0,0,0,-13632,-6816,-6816
2012:Q4,-57526,-14182,-808,-14990,104,104,-36,-36,-28,-8,216,0,-428,0,4,76,84,28,19648,-12580,1636,-73224,-64520,32320,0,32320,0,0,0,-10376,-5188,-5188
2013:Q1,231771,144671,3252,147923,148,148,816,816,-3556,288,-176,0,-3440,192,8,-424,-28,24,65912,-21628,1724,-15072,30936,67656,0,67656,0,0,0,-12152,-6076,-6076
2013:Q2,101387,158795,2148,160943,7424,7424,-284,-284,1104,-200,1056,0,80,88,12,28,32,8,-77904,344,-1904,16956,-62508,-3372,0,-3372,0,0,0,-1920,-960,-960
2013:Q3,93980,169280,-10588,158692,240,240,-208,-208,-604,-44,1020,0,-2260,104,28,488,36,24,51704,684,1448,-24364,29472,-93612,0,-93612,0,0,0,0,0,0
2013:Q4,323844,155828,16820,172648,308,308,264,264,4952,132,460,0,3272,-2596,216,3208,132,128,93684,152,-8228,40816,126424,19248,0,19248,0,0,0,0,0,0
2014:Q1,247344,70784,6440,77224,0,0,2176,2176,-4692,616,1100,0,-6700,52,40,120,-12,92,95248,1184,936,73784,171152,1484,0,1484,0,0,0,0,0,0
2014:Q2,128713,57497,4240,61737,5480,5480,444,444,6120,-180,320,0,4476,876,-36,284,-4,384,136192,260,2360,-71676,67136,-12204,0,-12204,0,0,0,0,0,0
2014:Q3,130252,70132,3584,73716,1904,1904,112,112,1368,-28,712,0,-380,668,20,104,-12,284,40504,584,-264,-15784,25040,28112,0,28112,0,0,0,0,0,0
2014:Q4,36093,60801,3044,63845,848,848,1528,1528,2044,120,860,0,240,668,-4,-152,-32,344,59576,-872,92,7564,66360,-98532,0,-98532,0,0,0,0,0,0
2015:Q1,55150,154310,1188,155498,8344,8344,1000,1000,-4340,312,368,0,-6092,260,12,484,0,316,-28616,256,1140,-50228,-77448,-27904,0,-27904,0,0,0,0,0,0
2015:Q2,397103,151307,164,151471,4,4,1244,1244,4224,-136,504,0,860,840,12,1404,28,712,148656,208,-136,39876,188604,51556,0,51556,0,0,0,0,0,0
2015:Q3,367601,141409,17008,158417,40,40,592,592,-2428,20,596,0,-6024,496,-4,100,188,2200,78772,388,856,134036,214052,-3072,0,-3072,0,0,0,0,0,0
2015:Q4,100426,136582,2772,139354,0,0,680,680,7620,120,596,0,5780,88,36,-184,172,1012,19000,-764,-216,-53344,-35324,-11904,0,-11904,0,0,0,0,0,0
2016:Q1,67317,-213923,4932,-208991,5956,5956,2508,2508,-5856,364,348,0,-6340,584,-144,396,-16,-1048,149524,52,3508,33724,186808,86892,0,86892,0,0,0,0,0,0
2016:Q2,-91300,-249796,-980,-250776,844,844,140,140,10488,136,1536,0,9632,-984,252,320,-48,-356,131124,-76,3048,62740,196836,-48832,0,-48832,0,0,0,0,0,0
2016:Q3,56667,-231073,72984,-158089,80,80,252,252,2600,-224,1140,0,688,512,68,724,4,-312,78164,-592,1472,168776,247820,-35996,0,-35996,0,0,0,0,0,0
2016:Q4,-431233,-228129,-7588,-235717,108,108,1068,1068,3752,108,-52,0,3688,320,-92,0,-36,-184,-46996,-6104,-3104,-119736,-175940,-24504,0,-24504,0,0,0,0,0,0
2017:Q1,222759,102935,7108,110043,3340,3340,608,608,-3808,508,780,0,-5420,56,24,1140,-20,-876,106228,624,1504,-37208,71148,41428,0,41428,0,0,0,0,0,0
2017:Q2,72187,119791,-3412,116379,136,136,992,992,8016,-284,816,0,7252,472,228,-276,-52,-140,118096,-224,2524,-89732,30664,-84000,0,-84000,0,0,0,0,0,0
2017:Q3,72187,92115,5436,97551,2548,2548,1380,1380,9356,584,8276,0,440,504,-208,20,28,-288,74416,216,1544,-84268,-8092,-30556,0,-30556,0,0,0,0,0,0
2017:Q4,12041,112773,-5324,107449,0,0,804,804,3236,296,340,0,572,1548,-44,680,28,-184,11352,-652,4560,-107560,-92300,-7148,0,-7148,0,0,0,0,0,0
2018:Q1,354789,1141,21988,23129,0,0,1112,1112,-1784,660,-956,0,-1408,-1684,244,1384,0,-24,54632,4004,-2672,97948,153912,178420,0,178420,0,0,0,0,0,0
2018:Q2,24205,-51935,9328,-42607,5112,5112,1636,1636,6316,-372,1148,0,4880,824,-128,24,-20,-40,66836,780,-524,-61464,5628,48120,0,48120,0,0,0,0,0,0
2018:Q3,-257459,-93503,8824,-84679,200,200,800,800,-4708,-196,508,0,-5080,228,36,292,-520,24,-157952,-64,736,33204,-124076,-44996,0,-44996,0,0,0,0,0,0
2018:Q4,300050,-22954,-1992,-24946,0,0,236,236,4512,188,-8,0,3972,172,-24,272,-68,8,291488,-1232,-41540,79588,328304,-8056,0,-8056,0,0,0,0,0,0
2019:Q1,110650,34242,700,34942,0,0,748,748,-10616,364,-128,0,-10720,-632,116,368,0,16,123164,1312,1692,-102284,23884,61692,0,61692,0,0,0,0,0,0
2019:Q2,223746,51250,-36,51214,5396,5396,-508,-508,3928,-68,492,0,3628,188,-112,12,0,-212,178568,-820,1644,48880,228272,-64556,0,-64556,0,0,0,0,0,0
