date,FU266905005.Q,FU266903001.Q,FU266904101.Q,FU266400101.Q,FU266900005.Q,FU266903011.Q,FU266904001.Q,FU266400201.Q,FU265440005.Q,FU266000105.Q,FU265090005.Q,FU265420005.Q,FU265000005.Q,FU264090005.Q,FU263011205.Q,FU313111303.Q,FU264016005.Q,FU263020005.Q,FU263030005.Q,FU263034003.Q,FU262051005.Q,FU264022005.Q,FU263069103.Q,FU263061105.Q,FU263061705.Q,FU263062003.Q,FU263063005.Q,FU263069005.Q,FU263092305.Q,FU263064105.Q,FU263092101.Q,FU263064203.Q,FU543141905.Q,FU543151905.Q,FU263070005.Q,FU263090005.Q,FU264194005.Q,FU264190005.Q,FU263111005.Q,FU263191005.Q,FU262151003.Q,FU264122005.Q,FU263169105.Q,FU263163005.Q,FU264123005.Q,FU263168005.Q,FU263169005.Q,FU263192305.Q,FU263140005.Q,FU263150005.Q,FU263170005.Q,FU263190005.Q,FU263181105.Q,FU263164100.Q,FU263192101.Q,FU313092803.Q,FU267005005.Q,FU266903005.Q,FU266904005.Q,FU266400101.Q,FU266400201.Q,FU266000005.Q
1965:Q3,9717,8008,659,1051,11360,9388,1972,0,0,-1643,-738,-0,-738,689,124,0,-125,270,106,0,0,371,81,221,84,0,-15,0,31,-212,118,0,0,0,6,0,1427,394,83,70,0,142,0,142,-8,32,-40,39,0,0,-46,114,1033,67,966,0,-905,1380,1313,1051,0,1643
1965:Q4,10272,8487,684,1101,11805,9925,1880,0,0,-1533,-842,-0,-842,726,119,0,-611,255,122,0,0,817,42,549,84,0,142,0,19,-87,74,0,0,0,18,0,1568,603,-152,-107,0,158,0,158,546,-6,552,37,0,0,172,-51,965,47,918,0,-691,1438,1197,1101,0,1533
1966:Q1,10631,8748,700,1183,11789,9839,1950,0,0,-1158,-1344,-0,-1344,204,68,0,267,85,210,0,0,-563,14,-867,84,0,206,0,26,-33,99,0,0,0,45,0,1548,486,-356,103,0,359,0,359,343,-103,446,40,0,0,88,-91,1062,78,984,0,186,1092,1250,1183,0,1158
1966:Q2,11373,9060,721,1592,12202,10218,1984,0,0,-829,-1358,-0,-1358,1052,209,0,137,119,206,0,0,235,125,-555,84,0,581,0,24,-61,92,0,0,0,91,0,2410,945,141,33,0,135,0,135,437,2,435,60,0,0,49,90,1465,-20,1485,0,529,1158,1263,1592,0,829
1966:Q3,11432,9543,776,1113,12232,10214,2018,0,0,-800,386,-0,386,1881,173,0,1289,155,-31,0,0,124,267,-385,84,0,158,0,-4,-51,-15,0,0,0,241,0,1495,327,91,15,0,107,0,107,-144,-96,-48,47,0,0,83,128,1168,8,1150,10,-1186,672,1242,1113,0,800
1966:Q4,11748,9707,804,1236,12769,10649,2120,0,0,-1021,-673,-0,-673,1773,121,0,998,357,-53,0,0,80,-176,-97,84,0,269,0,42,-160,162,0,0,0,226,0,2446,1049,127,-47,0,134,0,134,511,16,495,64,0,0,122,138,1397,-81,1588,-110,-348,941,1316,1236,0,1021
1967:Q1,12019,9858,808,1353,13085,10972,2113,0,0,-1066,-780,0,-780,862,51,0,-638,-95,439,0,0,618,16,355,84,0,163,0,43,-30,167,0,0,0,307,0,1642,304,-976,66,0,289,0,289,1081,-61,1142,54,0,0,231,-441,1338,-24,1329,33,-286,1114,1305,1353,0,1066
1967:Q2,12076,9755,810,1511,12890,10810,2080,0,0,-814,-1282,0,-1282,1191,15,0,-176,-9,381,0,0,381,6,30,84,0,261,0,45,68,175,0,0,0,311,0,2473,1550,434,-108,0,237,0,237,689,-186,875,35,0,0,136,127,923,24,857,42,468,1055,1270,1511,0,814
1967:Q3,12048,9886,811,1352,12944,10711,2233,0,0,-896,384,0,384,3092,92,0,1183,326,204,0,0,731,-79,485,84,0,241,0,30,279,113,0,0,0,134,0,2708,1410,467,-16,0,389,0,389,511,141,370,48,0,0,51,-40,1298,30,1191,77,-1280,826,1422,1352,0,896
1967:Q4,12523,10413,861,1249,13231,10974,2257,0,0,-708,-327,0,-327,3793,1012,0,599,340,242,0,0,1046,92,1217,84,0,-347,0,26,381,99,0,0,0,48,0,4120,2775,1193,142,0,301,0,301,678,152,526,50,0,0,267,144,1345,62,1242,41,-381,561,1396,1249,0,708
1968:Q1,13340,11100,925,1315,13742,11363,2379,0,0,-403,-202,-0,-202,2684,1362,0,882,14,-305,0,0,-160,115,-905,84,0,546,0,74,309,283,0,0,0,225,0,2886,1563,450,302,0,303,0,303,633,-179,812,46,0,0,-41,-130,1323,146,1139,38,-201,263,1454,1315,0,403
1968:Q2,13782,11354,997,1431,14288,11791,2497,0,0,-506,-1169,-0,-1169,1667,22,0,1266,23,-313,0,0,-531,113,-1314,84,0,586,0,30,536,117,0,0,0,517,0,2836,1260,159,392,0,60,0,60,244,-144,388,53,0,0,250,102,1576,223,1308,45,663,437,1500,1431,0,506
1968:Q3,14611,12060,1034,1517,15070,12473,2597,0,0,-459,617,-0,617,3619,-74,0,958,351,169,0,0,1377,52,576,84,0,665,0,29,459,111,0,0,0,239,0,3002,1285,497,83,0,234,0,234,347,-109,456,65,0,0,60,-1,1717,84,1616,17,-1076,413,1563,1517,0,459
1968:Q4,14743,12043,1061,1639,14908,12279,2629,0,0,-165,143,-0,143,3124,-137,0,-1021,462,179,0,0,1883,299,981,84,0,519,0,34,793,130,0,0,0,801,0,2981,1895,939,-245,0,487,0,487,367,-27,394,41,0,0,340,-34,1086,32,1026,28,-308,237,1568,1639,0,165
1969:Q1,13364,10951,1188,1225,13782,11011,2771,0,-1,-417,1335,0,1335,3921,56,0,3753,-32,-221,0,0,-630,45,-1395,84,0,636,0,66,752,256,0,0,0,-79,0,2586,951,101,269,0,317,0,317,446,-156,602,63,0,0,-15,-230,1635,49,1564,22,-1752,60,1584,1225,0,418
1969:Q2,16201,13168,1343,1690,16327,13444,2884,0,0,-126,798,-0,798,4189,-317,0,3784,112,-255,0,0,277,555,-575,84,0,213,0,49,152,190,0,0,0,197,0,3391,1190,-18,-47,0,205,0,205,738,-120,858,75,0,0,139,98,2201,293,1853,55,-924,276,1540,1690,0,126
1969:Q3,15987,13091,1528,1368,16414,13399,3015,0,-1,-426,1906,0,1906,4904,-11,0,1274,313,115,0,0,2680,418,1951,84,0,227,0,54,169,210,0,0,0,100,0,2998,1156,675,-191,0,415,0,415,176,-268,444,67,0,0,-45,59,1842,131,1661,50,-2332,308,1487,1368,0,427
1969:Q4,16546,13282,1605,1659,17178,14069,3110,0,0,-633,3535,-0,3535,4520,-695,0,3268,424,1741,0,0,-1769,-24,-2318,84,0,489,0,90,492,348,0,0,0,621,0,985,230,-544,-445,0,91,0,91,606,89,517,26,0,0,512,-16,755,48,650,57,-4168,787,1504,1659,0,633
1970:Q1,16499,13379,1646,1473,17476,14258,3218,0,0,-977,-787,-0,-787,2872,-44,867,-1265,147,218,0,0,2342,82,1776,94,0,390,0,126,-86,484,0,0,0,83,0,3659,1426,342,-1,0,282,0,282,333,20,313,87,0,0,403,-20,2233,24,2143,66,-190,879,1572,1473,0,977
1970:Q2,17135,13801,1635,1699,18397,15103,3294,0,-1,-1261,310,0,310,2723,14,0,-517,91,106,0,0,2683,450,1671,94,0,468,0,49,-94,189,0,0,0,202,0,2413,-130,-1011,48,0,-58,0,-58,606,9,597,102,0,0,146,37,2543,-22,2515,50,-1571,1302,1659,1699,0,1262
1970:Q3,17452,14108,1610,1734,18386,15130,3256,0,-1,-933,337,0,337,2215,395,0,-1617,337,-1080,0,0,3015,-143,2738,86,0,334,0,78,386,302,0,0,0,399,0,1878,22,-406,-79,0,396,0,396,-45,-162,117,68,0,0,132,-44,1856,121,1687,48,-1270,1022,1646,1734,0,934
1970:Q4,17733,14472,1549,1712,18284,15218,3065,0,-3,-547,412,0,412,2271,422,0,-2925,410,-908,0,0,3756,98,3307,50,0,301,0,49,491,187,0,0,0,789,0,1859,761,-618,-343,0,254,0,254,1104,-8,1112,38,0,0,283,43,1098,79,950,69,-959,746,1516,1712,0,550
1971:Q1,18005,14663,1468,1874,19127,15805,3321,0,-3,-1119,3274,-0,3274,3619,109,717,-2854,-179,65,0,0,5481,-105,4977,128,0,481,0,46,78,179,0,0,0,-23,0,345,1454,-42,284,0,282,0,282,922,129,793,-51,0,0,139,-80,-1109,126,-1270,35,-4393,1143,1854,1874,0,1122
1971:Q2,19277,15824,1525,1928,19242,15724,3519,0,-3,38,3008,-0,3008,6350,456,0,-1257,-107,69,0,0,7235,-86,7171,-49,0,199,0,36,-3,139,0,0,0,-218,0,3342,876,-382,20,0,268,0,268,796,170,626,94,0,0,159,-79,2466,100,2317,49,-2970,-101,1994,1928,0,-35
1971:Q3,19923,16371,1673,1879,19917,16429,3488,0,-4,9,7883,-0,7883,10505,300,0,-77,85,101,0,0,10482,148,9931,27,0,376,0,-60,230,-232,0,0,0,-324,0,2622,196,-1077,137,0,312,0,312,632,348,284,93,0,0,105,-6,2426,34,2293,99,-7874,59,1815,1879,0,-5
1971:Q4,19459,15485,1751,2223,18688,15005,3683,0,-6,777,3588,-0,3588,5150,1,0,-1296,487,94,0,0,4689,-116,4475,-67,0,397,0,54,531,206,0,0,0,384,0,1562,1147,19,-5,0,78,0,78,896,479,417,18,0,0,158,-17,415,-87,438,64,-2811,-480,1932,2223,0,-771
1972:Q1,22216,18043,1754,2418,20958,17160,3798,0,-6,1264,5621,0,5621,4848,544,710,-747,247,496,0,0,3221,35,2803,18,0,365,0,-43,694,-166,0,0,0,-108,0,-773,1934,634,187,0,483,0,483,827,321,506,-111,0,0,22,-108,-2707,-7,-2744,44,-4357,-884,2044,2418,0,-1258
1972:Q2,21913,17852,1908,2153,20725,16788,3937,0,-6,1194,1208,0,1208,3380,-0,0,684,671,298,0,0,1032,-4,90,155,0,791,0,53,170,204,0,0,0,268,0,2172,532,60,205,0,422,0,422,-190,452,-642,68,0,0,-19,-14,1640,-104,1675,69,-14,-1064,2029,2153,0,-1188
1972:Q3,22934,18523,1941,2470,22034,17863,4171,0,-9,909,4086,0,4086,6676,3,0,-728,704,1164,0,0,4477,-1040,5314,-35,0,238,0,81,481,310,0,0,0,184,0,2590,510,-93,194,0,-128,0,-128,448,542,-94,85,0,0,18,-14,2080,-75,2107,48,-3178,-659,2230,2470,0,-900
1972:Q4,24100,19798,2117,2186,23405,19032,4373,0,-9,705,1161,0,1161,4429,-0,0,-988,564,946,0,0,1601,947,-33,7,0,680,0,105,1089,404,0,0,0,708,0,3268,2378,-50,352,0,253,0,253,1275,627,648,41,0,0,537,-30,890,-225,1005,110,-457,-765,2256,2186,0,-696
1973:Q1,25509,21340,2403,1766,26060,20990,5070,0,-9,-542,22153,-0,22153,9069,-0,0,-2629,-271,958,0,100,8136,10,7690,-8,0,444,189,197,1273,760,0,0,0,356,0,-13084,2086,-213,550,0,133,0,133,1083,267,816,-610,0,0,113,1030,-15170,-188,-15072,90,-22695,-350,2668,1766,0,551
1973:Q2,27234,22367,2699,2168,28586,22981,5606,0,-9,-1343,-2644,-0,-2644,2351,-0,0,688,1145,984,0,100,-2320,190,-2935,64,0,361,-23,248,128,953,0,0,0,448,0,4995,2178,-11,283,0,150,0,150,1554,670,884,113,0,0,64,25,2817,-64,2805,76,1301,614,2907,2168,0,1352
1973:Q3,27584,22785,2839,1960,30702,24394,6308,0,-10,-3109,-702,-0,-702,1600,-0,0,-364,276,118,0,100,-353,978,-1769,135,0,303,-142,110,871,423,0,0,0,561,0,2302,230,23,-276,0,221,0,221,-339,-534,195,81,0,0,551,-31,2072,-25,1994,103,-2406,1609,3469,1960,0,3119
1973:Q4,29623,24667,2982,1974,33462,26905,6557,0,-9,-3830,-7963,-0,-7963,-1242,-0,0,-1985,2684,752,0,100,-3975,-877,-3143,-139,0,184,8,22,491,87,0,0,0,574,0,6721,4166,43,600,0,454,0,454,1415,712,703,100,0,0,975,579,2555,-9,2460,104,4133,2238,3576,1974,0,3839
1974:Q1,32466,27579,3151,1736,36595,29177,7418,0,-9,-4120,4546,0,4546,6515,-0,0,4154,488,-462,0,100,-358,113,-767,187,0,109,19,368,376,1416,0,0,0,414,0,1969,2766,246,400,0,692,15,677,-318,178,-496,-33,0,0,1598,181,-797,-77,-817,97,-8666,1599,4267,1736,0,4129
1974:Q2,38583,32346,3483,2755,39249,31667,7582,0,-9,-657,-5452,0,-5452,1173,-0,0,-6570,1365,2076,0,-25,3438,100,2706,139,0,493,67,111,-25,428,0,0,0,308,0,6625,4639,358,-200,0,459,-14,473,3929,1253,2676,83,0,0,601,-591,1986,-201,2045,142,4795,-679,4099,2755,0,666
1974:Q3,39198,33403,3796,1999,39275,31660,7616,0,-9,-68,-1203,0,-1203,6739,-0,0,784,27,3881,0,-25,-169,100,-705,-50,0,486,26,332,91,1278,0,0,0,514,0,7942,3706,1003,-400,0,504,89,415,2256,5,2251,173,0,0,314,-144,4236,-133,4287,82,1135,-1743,3819,1999,0,77
1974:Q4,40253,34138,3870,2245,41351,34146,7205,0,-9,-1089,-1126,0,-1126,5996,-0,0,-1719,1932,2236,0,-25,1968,100,2733,-743,0,-122,109,171,-203,657,0,0,0,870,0,7122,3829,-137,0,0,898,91,807,2391,104,2287,129,0,0,535,13,3293,-108,3185,216,37,8,3335,2245,0,1098
1975:Q1,37601,31222,3882,2497,42074,35342,6731,0,-12,-4460,-4998,0,-4998,2807,-0,0,-3909,-1702,94,0,-25,6572,150,6050,142,0,230,37,57,652,221,0,0,0,810,0,7805,3881,325,76,0,2182,74,2108,1355,286,1069,160,0,0,-188,-29,3924,-177,3949,152,538,4120,2849,2497,0,4472
1975:Q2,35476,28811,3718,2946,40839,34207,6632,0,-15,-5349,-7450,0,-7450,-1117,-0,0,-5426,1277,828,0,-25,373,150,390,-122,0,-45,-52,180,592,690,0,0,0,446,0,6333,2342,29,-200,0,1354,133,1221,763,706,57,166,0,0,223,7,3991,-236,4108,119,2102,5396,2914,2946,0,5364
1975:Q3,35949,30514,3773,1663,40547,33525,7022,0,-15,-4582,-1476,0,-1476,3319,-0,0,3129,-110,284,0,-13,-1105,100,-723,-433,0,-49,11,18,991,68,0,0,0,46,0,4795,3486,333,450,0,1285,19,1266,911,1010,-99,58,0,0,494,-45,1309,-328,1437,200,-3106,3011,3250,1663,0,4597
1975:Q4,37866,32183,3647,2036,43271,35633,7639,0,-15,-5391,-7464,0,-7464,3089,-0,0,-4744,1419,250,0,-12,2607,100,1531,323,0,653,76,282,818,1087,0,0,0,606,700,10553,6354,161,500,0,2725,152,2573,2460,766,1694,170,0,0,262,76,4199,-180,4196,183,2073,3450,3992,2036,0,5406
1976:Q1,40455,34735,3910,1811,43743,35897,7846,0,-15,-3273,-5649,-0,-5649,3451,-0,0,-1408,-502,-1394,0,-25,2817,75,2435,76,0,231,-35,304,949,1168,0,0,0,1577,0,9100,4957,777,656,0,2503,148,2355,942,198,744,157,0,0,-130,52,4143,112,3876,155,2376,1163,3937,1811,0,3288
1976:Q2,42470,36779,3902,1789,44719,36655,8064,0,-12,-2237,-8742,-0,-8742,-615,1,0,-4983,1114,-435,0,-13,2380,75,1574,311,0,420,87,224,102,862,0,0,0,46,0,8127,5468,1578,513,0,1560,213,1347,1694,574,1120,90,0,0,183,-150,2659,58,2237,364,6506,-124,4161,1789,0,2249
1976:Q3,45481,38962,3859,2660,46082,37944,8139,0,-12,-590,3016,-0,3016,10159,-0,0,2532,979,-735,0,-12,4744,75,4286,72,0,311,116,206,-18,793,0,0,0,1454,100,7143,3454,408,-178,0,2799,220,2579,721,92,629,128,0,0,-407,-17,3689,172,3173,344,-3605,-1018,4280,2660,0,602
1976:Q4,46378,40670,3846,1862,47334,39019,8315,0,-12,-944,-6581,-0,-6581,2831,-0,0,-6190,2923,665,0,-25,4232,75,3807,106,0,244,2,163,-174,627,0,0,0,608,0,9412,6962,-207,678,0,2391,142,2249,3677,1713,1964,89,0,0,352,-18,2450,13,2199,238,5637,-1651,4469,1862,0,956
1977:Q1,49789,44108,3754,1927,47784,38839,8945,0,-13,2019,2226,0,2226,7353,-60,0,786,-1533,-552,0,-25,7033,100,6286,113,0,534,147,202,330,778,0,0,0,247,0,5127,2771,362,846,0,881,326,555,819,-620,1439,80,0,0,-149,-68,2356,194,1977,185,-208,-5270,5191,1927,0,-2006
1977:Q2,51926,45761,4051,2114,49715,40477,9238,0,-15,2226,399,0,399,8724,-0,0,-1256,1032,1457,0,-13,6035,100,3754,717,29,1435,-48,199,275,766,0,0,0,177,100,8325,4132,24,1444,0,1875,208,1667,742,-129,871,156,0,0,-207,98,4193,117,3849,227,1827,-5284,5187,2114,0,-2211
1977:Q3,52078,45726,4311,2041,50114,40581,9533,0,-18,1983,9832,0,9832,15524,-0,0,4457,365,-1369,0,-12,9978,100,8175,736,28,939,-46,211,139,812,0,0,0,989,0,5692,2579,-112,-741,0,2026,146,1880,1901,575,1326,104,0,0,-556,-43,3113,297,2573,243,-7850,-5145,5221,2041,0,-1965
1977:Q4,53670,46848,4792,2030,48937,39452,9484,0,-18,4751,8777,0,8777,14053,-61,0,-7457,3987,795,0,-25,14917,100,12511,1143,29,1134,97,157,580,603,0,0,0,460,0,5276,2232,-17,-234,0,834,-115,949,1653,578,1075,73,0,0,-57,-20,3044,-200,3029,215,-4026,-7396,4692,2030,0,-4733
1978:Q1,58020,50821,5095,2105,51768,41150,10618,0,-21,6273,7105,0,7105,13266,1,0,-5032,-1335,1683,0,700,14354,100,13785,224,28,217,148,280,341,1075,0,0,0,1051,0,6161,1393,-187,1285,0,1425,87,1338,-1298,286,-1584,175,0,0,-50,43,4768,-223,4699,292,-832,-9670,5523,2105,0,-6252
1978:Q2,60414,52210,5959,2245,57200,46554,10646,0,-21,3235,-1440,0,-1440,5566,-0,0,4267,597,763,0,634,-3771,100,-5016,403,29,713,250,477,964,1836,0,0,0,221,-672,7006,3154,-248,151,0,1431,254,1177,1728,887,841,154,0,0,-50,-12,3852,-83,3793,142,4675,-5656,4687,2245,0,-3214
1978:Q3,62232,53766,6337,2129,59385,47826,11560,0,-21,2868,11513,0,11513,15453,-0,0,7670,-313,230,0,29,3545,100,2025,885,28,507,369,541,-26,2079,0,0,0,1327,2,3940,1348,-115,-579,0,874,392,482,1465,2773,-1308,-225,0,0,-50,-22,2592,28,2372,192,-8646,-5940,5223,2129,0,-2847
1978:Q4,65097,55454,7280,2363,64782,51354,13428,0,-24,339,-2659,0,-2659,12285,-65,0,-11005,3042,1573,0,763,15318,165,14976,-239,29,387,-511,332,41,1276,0,0,0,1517,4,14944,10208,-247,1592,0,1280,300,980,7341,4798,2543,163,0,0,-43,122,4736,-73,4568,241,2998,-4100,6148,2363,0,-315
1979:Q1,67775,57457,7985,2333,67322,52917,14405,0,-24,477,-76,0,-76,17447,-0,1139,21855,-2480,444,0,-230,-5559,535,-6268,-6,33,147,440,320,424,1233,0,0,0,-140,1,17523,11643,3585,5230,0,1105,226,879,1482,293,1189,462,0,0,-268,47,5880,29,5688,163,553,-4540,6420,2333,0,-453
1979:Q2,71928,60774,8664,2490,71254,55227,16027,0,-27,702,-10234,0,-10234,1023,-0,0,3856,3144,-953,0,1003,-11576,500,-12917,111,33,697,537,692,276,2661,0,0,0,1366,17,11257,4027,-322,-372,0,672,135,537,3033,527,2506,543,0,0,490,-17,7230,-45,7129,146,10936,-5547,7363,2490,0,-675
1979:Q3,76314,64327,9330,2658,76923,58569,18353,0,-27,-581,-1200,0,-1200,20974,-0,0,4796,1322,1420,0,57,8364,500,6528,392,33,911,581,698,137,2684,0,0,0,433,482,22174,15018,-2779,5293,0,2458,735,1723,8350,4756,3594,766,0,0,971,-41,7156,608,6415,133,619,-5757,9024,2658,0,608
1979:Q4,83600,70117,10412,3071,82953,63416,19537,0,-30,677,-10365,0,-10365,-1227,-65,0,-6135,3960,239,0,857,-4232,412,-5718,48,33,993,429,740,193,2848,0,0,0,-372,311,9138,3585,583,-369,0,1139,577,562,1087,1564,-477,808,0,0,351,-14,5553,433,5010,110,11042,-6701,9125,3071,0,-647
1980:Q1,90687,76078,11396,3213,88021,67127,20894,0,-30,2697,-76,0,-76,17436,-0,1152,9534,-184,-259,0,-364,1522,238,-2057,1149,33,2159,564,685,1996,2636,0,0,0,18,136,17512,10992,3268,3158,0,769,664,105,2394,-605,2999,987,0,0,580,-164,6520,682,5622,216,2773,-8951,9497,3213,0,-2667
1980:Q2,86792,73150,10953,2689,89253,69347,19906,0,-32,-2429,-10695,0,-10695,1986,-0,0,-25176,4410,995,0,497,5533,250,3089,46,33,2115,2116,1188,283,4568,0,0,0,7442,130,12681,9351,-502,1733,0,1223,314,909,5055,1814,3241,1005,0,0,886,-49,3330,478,2681,171,8266,-3803,8953,2689,0,2461
1980:Q3,82846,69801,10114,2932,89886,71168,18717,0,-33,-7006,-9908,0,-9908,1409,-0,0,-6720,-3324,-764,0,282,6888,250,3516,627,35,2460,-305,973,48,3740,0,0,0,261,330,11317,6771,1109,-2357,0,382,297,85,4309,2136,2173,1133,0,0,2204,-9,4546,859,3400,287,2902,1368,8604,2932,0,7039
1980:Q4,91028,74800,12444,3784,92705,73129,19576,0,-33,-1644,-5636,0,-5636,12569,-0,0,-6788,1888,1004,0,-133,11040,184,7805,723,34,2294,-761,645,1905,2483,0,0,0,1087,199,18205,10966,4279,1945,0,1230,1127,103,4045,3757,288,1338,0,0,-1851,-20,7239,347,6771,121,3992,-1671,7132,3784,0,1677
1981:Q1,97385,79932,13584,3869,97802,76367,21435,0,-32,-385,-7947,0,-7947,15185,100,1093,-2214,-1776,-867,0,-319,11818,-334,8628,581,33,2910,3210,649,1648,2497,0,0,0,-895,241,23132,20451,4529,6535,0,1843,1528,315,4742,1401,3341,1009,0,0,1961,-168,2681,158,2328,195,7562,-3565,7851,3869,0,417
1981:Q2,99507,80491,14933,4083,99550,77114,22437,0,-30,-13,-953,0,-953,13963,-0,0,1299,2422,1050,0,-547,1224,-300,-1337,655,33,2173,365,1092,2903,4202,0,0,0,-274,227,14916,8973,905,1198,0,2420,1081,1339,4883,1057,3826,939,0,0,-1549,177,5943,225,5395,323,940,-3377,7503,4083,0,43
1981:Q3,97794,77475,15804,4515,99562,75585,23977,0,-30,-1738,2663,0,2663,9605,2,0,3781,295,-501,0,-128,-1307,-300,-5063,631,34,3391,2699,1136,94,4369,0,0,0,-1032,197,6942,6348,4,818,0,1505,524,981,2574,1415,1159,1844,0,0,-366,-31,594,-284,562,316,-4401,-1890,8174,4515,0,1768
1981:Q4,99201,79861,14768,4571,100349,76174,24176,0,-30,-1119,-31344,0,-31344,-972,1,0,-25396,-3167,2590,0,1003,7347,-359,5718,-310,33,2265,4624,2322,184,8929,0,0,0,220,371,30372,28985,-262,1868,0,3593,741,2852,21238,18521,2717,2414,0,0,277,-143,1387,114,965,308,30225,-3688,9407,4571,0,1149
1982:Q1,97719,77370,15583,4766,97882,73301,24581,0,-30,-133,-46599,0,-46599,-23519,1,0,-27693,-3943,1774,0,466,2940,-441,-30,-70,33,3448,1253,1633,892,503,0,0,0,-1338,-7,23080,17545,1089,5363,0,1377,552,825,11656,9867,1789,1267,0,0,-3269,63,5535,-197,5519,213,46467,-4069,8998,4766,0,163
1982:Q2,96118,74779,16564,4776,100478,73682,26796,0,-29,-4331,-24480,0,-24480,-4685,1,0,-23263,2931,4279,0,726,6105,-400,-1,528,34,5944,614,1597,945,1679,0,0,0,694,-993,19795,13513,1132,1112,0,2076,1719,357,10425,6706,3719,-989,0,0,-468,225,6282,113,5884,285,20150,-1097,10232,4776,0,4360
1982:Q3,98780,77321,16606,4854,95271,69909,25363,0,-27,3536,-8361,0,-8361,-3860,1,0,-18378,-1551,1096,0,274,8364,-400,6245,-389,33,2875,2831,716,398,2197,0,0,0,-1105,1297,4501,-552,794,-7127,0,3089,-164,3253,5390,929,4461,-2199,0,0,-551,52,5053,144,4652,257,11897,-7412,8757,4854,0,-3509
1982:Q4,94886,73715,15731,5440,90573,66319,24254,0,-27,4340,-9246,0,-9246,7843,-0,0,-13663,1370,3224,0,116,8698,-471,6593,-430,33,2973,46,2502,1419,1808,0,0,0,2338,-15,17089,13592,1949,2656,0,1938,-243,2181,4634,1322,3312,2108,0,0,286,21,3497,1307,1938,252,13587,-7397,8523,5440,0,-4313
1983:Q1,93101,73813,14938,4350,91127,67676,23451,0,-27,2001,-7281,0,-7281,4814,-0,0,-4462,887,-1206,0,62,7716,1116,5925,-433,34,1074,1355,-340,2607,1549,0,0,0,-3084,-270,12095,4435,787,2225,0,2320,1733,587,2668,4812,-2144,-3483,0,0,-159,77,7660,962,6283,415,9282,-6137,8513,4350,0,-1974
1983:Q2,99736,79487,15513,4736,92827,68129,24698,0,-26,6935,-1618,0,-1618,9131,-0,0,-6081,2033,736,0,-28,6569,-313,5111,7,33,1731,1940,2064,1135,1514,0,0,0,-799,48,10749,3232,-16,-929,0,2822,1770,1052,3708,2987,721,-1252,0,0,-1140,38,7517,1761,5531,225,8553,-11359,9185,4736,0,-6909
1983:Q3,107833,85845,16844,5144,95856,69545,26310,0,-24,12001,-6390,0,-6390,14477,-0,0,4506,130,-326,0,154,1230,-173,397,-207,33,1180,546,2386,873,1718,0,0,0,2941,319,20867,13532,-529,2264,0,1382,829,553,10631,9020,1611,-169,0,0,-9,-38,7335,755,6231,349,18391,-16300,9467,5144,0,-11977
1983:Q4,113262,89493,17503,6266,99069,71647,27423,0,-24,14217,55212,0,55212,52584,-0,0,36140,2637,1816,0,485,7272,157,4227,615,34,2239,1905,-952,380,2432,0,0,0,-128,597,-2628,-9098,953,2891,0,3043,2154,889,-16300,-19577,3277,-1056,0,0,1398,-27,6470,204,5886,380,-40996,-17846,9920,6266,0,-14193
1984:Q1,121586,96995,19449,5143,101953,73244,28709,0,-22,19656,-20434,0,-20434,985,-0,0,-15421,-103,-245,0,-475,5515,1168,1676,-55,33,2693,5933,715,325,4086,0,0,0,695,-39,21419,14631,657,4865,0,2305,2618,-313,8095,6686,1409,-2039,0,0,496,252,6789,-445,6910,324,40090,-23751,9260,5143,0,-19634
1984:Q2,128334,101625,21417,5291,106352,75550,30802,0,-23,22005,12276,0,12276,36567,-0,0,5663,1694,3893,0,-157,8969,260,6065,182,33,2429,7503,4516,-674,4406,0,0,0,921,-167,24290,16297,565,1525,0,7150,6358,792,8857,1501,7356,-2179,0,0,382,-3,7994,-28,7711,311,9728,-26075,9385,5291,0,-21982
1984:Q3,130868,102398,22484,5987,108259,76436,31823,0,-25,22635,15013,0,15013,13947,-0,0,-3273,-96,720,0,-267,9432,1176,4732,466,34,3024,3804,1156,-1679,3337,0,0,0,-787,1601,-1065,-7917,799,-5164,0,-3399,-3809,410,2420,5505,-3085,-1382,0,0,-1321,130,6852,696,5780,376,7622,-25962,9339,5987,0,-22610
1984:Q4,133537,104090,22225,7222,107682,77151,30531,0,-28,25883,15923,0,15923,26371,1,0,-9724,3001,334,0,998,21933,-1393,15220,579,33,7494,5538,1031,-1332,5222,0,0,0,-16,-615,10447,6347,1109,-2173,0,3938,-2986,6924,1010,2036,-1026,2505,0,0,-41,-1,4101,720,2966,415,9960,-26939,8306,7222,0,-25855
1985:Q1,127014,99327,21736,5951,104661,76503,28159,0,-34,22387,4972,0,4972,11199,-0,0,3288,-1259,564,0,-303,5935,436,-4587,320,50,9716,-351,1358,-1331,3512,0,0,0,-708,494,6227,-99,233,1780,0,1511,917,594,-1874,-936,-938,-936,0,0,-883,70,6326,1880,4111,335,17415,-22825,6423,5951,0,-22353
1985:Q2,132455,104643,21666,6147,104615,76032,28583,0,-37,27878,29268,0,29268,29860,-0,0,4390,2575,-204,0,206,18229,-1108,13938,774,50,4575,782,1880,542,2794,0,0,0,-878,-455,593,-7904,356,-5517,0,3271,1200,2071,-2498,462,-2960,-3309,0,0,59,-266,8497,148,8009,340,-1390,-28611,6917,6147,0,-27841
