date,FA893170005.Q,FA163170005.Q,FA103170005.Q,FA113170005.Q,FA313170005.Q,FA213170003.Q,FA513170005.Q,FA543170005.Q,FA663170003.Q,FA263170005.Q,FA893070005.Q,FA163070005.Q,FA103070005.Q,FA113070003.Q,FA313070000.Q,FA213070003.Q,FA513070005.Q,FA543070005.Q,FA673070003.Q,FA263070005.Q,FA903070005.Q
1998:Q4,131691,7524,74482,26849,897,21536,0,0,-11400,11804,123598,9860,98328,20896,-2218,17492,-9848,0,4944,-15856,8093
1999:Q1,131709,5900,83914,27910,-8567,22032,0,0,1988,-1468,171718,2884,156401,31796,864,8356,8956,0,-19960,-17580,-40008
1999:Q2,301279,5900,178190,37547,4354,22500,0,0,48440,4348,210896,2884,174210,41312,3378,6368,7440,0,-19756,-4940,90383
1999:Q3,300126,5900,227879,37345,4982,23048,0,0,-6068,7040,313976,2884,269729,47632,3524,6360,3064,0,-16124,-3092,-13850
1999:Q4,303049,5900,223913,35075,26,23800,0,0,3348,10988,282734,2884,236300,36916,10654,13664,-9876,0,-15316,7508,20316
2000:Q1,367361,6048,258018,35980,13018,24500,13196,2624,11628,2348,282788,10112,158175,64680,2281,6968,20212,1180,13344,5836,84572
2000:Q2,470417,6048,344115,53410,1767,24608,13216,2628,22556,2068,425671,10112,297846,85604,4365,3460,14824,1184,-3288,11564,44746
2000:Q3,421995,6048,340519,42105,3964,25016,13192,2616,-13972,2508,478447,10112,334790,68200,6693,6560,16480,1172,17932,16508,-56452
2000:Q4,401083,6048,310355,34553,3903,25672,13196,2612,12,4732,484441,10112,335749,59884,7808,2712,-6028,1168,36528,36508,-83358
2001:Q1,-111958,-600,-129396,-12840,-629,26436,16464,5088,-2304,-14176,-173024,900,-244342,-148,2694,4408,22044,2568,7388,31464,61066
2001:Q2,-51626,-600,-98189,1009,-3698,27248,16476,5144,-8072,9056,-36585,900,-84148,2168,8087,10532,17220,2616,-2496,8536,-15040
2001:Q3,-66964,-600,-124194,-4621,8479,26716,16456,5084,11260,-5544,-42925,900,-141140,3892,21590,-644,21060,2564,24004,24848,-24039
2001:Q4,-4513,-600,-63145,-2560,8724,27416,16468,5124,12300,-8240,14322,900,-15639,1172,-3075,9684,-3052,2604,21304,424,-18835
2002:Q1,94969,17324,39430,5822,-9243,27924,16536,11932,-11456,-3300,-61637,4740,-141842,18636,-7511,1840,26756,5032,-1772,32484,156606
2002:Q2,101920,17324,18560,35526,590,28108,16552,11916,-23060,-3596,68132,4740,-15590,18996,-7622,1516,29892,5004,-7524,38720,33788
2002:Q3,87814,17324,-21866,31902,-661,28348,16532,11888,4740,-392,-86969,4740,-149521,19000,768,-776,13888,4988,-9580,29524,174783
2002:Q4,194901,17324,42760,28322,11382,28652,16540,11952,22604,15364,-38589,4740,-86575,18996,1274,7704,808,5048,-3620,13036,233490
2003:Q1,-79677,6544,-133016,-31796,81127,28928,1356,5776,-35668,-2928,115086,4340,63484,-25128,49399,-304,15192,3676,584,3844,-194764
2003:Q2,28763,6544,-93616,-23508,66239,28412,1372,5820,27008,10492,-104525,4340,-96373,-25132,8372,-5656,7152,3704,-328,-604,133288
2003:Q3,38826,6544,-34133,-22787,67506,28796,1356,5800,-11140,-3116,-86147,4340,-67698,-25128,4246,-3168,-444,3688,-4448,2464,124973
2003:Q4,123321,6544,41838,-26626,73757,28896,1376,5816,-17000,8720,70302,4340,29611,-25132,14303,1280,-15356,3712,39512,18032,53019
2004:Q1,307298,16380,183578,21477,20047,29296,-2264,14980,25524,-1720,344663,9632,235614,26640,27197,12104,10048,7204,-4244,20468,-37365
2004:Q2,84020,16380,8877,23602,2690,29736,-2268,14980,-10088,112,160243,9632,65215,26640,4077,2944,9460,7196,33472,1608,-76223
2004:Q3,184365,16380,94445,22639,13017,30076,-2288,14972,8636,-13512,149061,9632,78676,26636,-4947,8960,2772,7188,16208,3936,35303
2004:Q4,221657,16380,102125,27011,25846,30728,-2260,15020,7216,-408,172088,9632,135895,26640,15638,9856,-29072,7236,-4300,564,49569
2005:Q1,350152,15704,215232,55075,25848,31056,4048,6884,-4272,576,394682,9872,286417,66604,-103,14988,7524,3052,-16468,22796,-44530
2005:Q2,279604,15704,158651,47585,11400,31516,4064,6912,308,3464,310474,9872,160643,66608,7151,17840,10824,3076,-1192,35652,-30871
2005:Q3,465334,15704,287001,43600,40025,32156,4036,6928,40712,-4828,444351,9872,322998,66604,3994,21400,1924,3096,6760,7704,20983
2005:Q4,308999,15704,136900,52352,57382,32948,4064,6916,-8592,11324,467121,9872,340362,66608,25855,15520,-11528,3084,-468,17816,-158122
2006:Q1,142995,16328,95645,13443,-5465,33504,-4424,14232,-28708,8440,162340,8104,27965,39952,-14944,4504,7688,4216,62760,22096,-19346
2006:Q2,270860,16328,148898,10876,-5582,34256,-4432,14200,52144,4172,124689,8104,64111,39952,-697,14988,7628,4184,-35752,22172,146171
2006:Q3,148368,16328,94892,12300,6712,34552,-4420,14228,-22440,-3784,27226,8104,-1405,39952,-8972,5500,-2712,4200,-18768,1328,121142
2006:Q4,238153,16328,101957,20737,29223,34804,-4420,14244,19804,5476,-72804,8104,-149730,39952,-21766,10832,10492,4228,25772,-688,310957
2007:Q1,229787,16864,119553,22972,18230,35876,-12464,12400,13492,2864,198016,9896,107970,54744,-2881,5796,-9748,-536,13020,19756,31770
2007:Q2,269153,16864,92719,25302,21720,36588,-12448,12412,55284,20712,304757,9896,177303,54740,7505,11224,1532,-512,-11116,54184,-35604
2007:Q3,137382,16864,42620,23803,30231,36992,-12468,12412,-13376,304,300684,9896,222428,54744,11072,3100,-12048,-528,-16656,28676,-163302
2007:Q4,175599,16864,88721,32075,47095,37672,-12452,12380,-65148,18392,232332,9896,144156,54740,-10912,11224,-22756,-552,28272,18264,-56734
2008:Q1,28062,25228,-130039,29273,56824,37804,5140,16976,-9392,-3752,-19509,7504,-108450,-2968,-5267,-9124,7232,3664,26844,61056,47571
2008:Q2,-62330,25228,-203437,-26957,80312,38508,5136,17020,-17628,19488,-57481,7504,-60275,-2972,13718,-12928,5212,3704,-52464,41020,-4849
2008:Q3,-164676,25228,-253953,17766,10963,39408,5152,16968,-18900,-7308,-190509,7504,-179179,-2968,12498,-18860,3704,3656,-42376,25512,25833
2008:Q4,-371576,25228,-332255,3154,-60807,38344,5148,16924,-52780,-14532,-370302,7504,-325061,-2968,-4329,-21840,348,3608,3528,-31092,-1274
2009:Q1,-236232,39900,-339270,16469,-101823,38340,-9168,1228,106508,11584,-345691,-808,-240498,-26328,-6056,-22748,-5228,2416,-37560,-8880,109459
2009:Q2,-75198,39900,-118096,10026,-52301,38912,-9160,1348,26876,-12704,-59982,-808,-13399,-26328,14129,-5076,-8380,2532,-33944,11292,-15216
2009:Q3,111749,39900,3804,19862,-29420,39100,-9176,1412,49588,-3320,-71375,-808,66754,-26328,-88205,-1844,-15212,2600,-39592,31260,183125
2009:Q4,180961,39900,105850,21202,-37140,39016,-9160,1312,12608,7372,-12035,-808,69080,-26328,-4267,10056,-18264,2496,-26012,-17988,192996
2010:Q1,170995,-27780,145122,42059,20494,38492,-4280,-5964,-31396,-5752,182754,6064,117739,37032,4332,13160,4836,-1884,-24596,26072,-11759
2010:Q2,181261,-27780,175453,34434,558,38456,-4260,-6180,-40888,11468,206320,6064,146096,37032,-13843,14120,5280,-2088,-4188,17848,-25059
2010:Q3,98114,-27780,55804,24606,8264,38200,-4292,-5880,12328,-3136,191934,6064,147080,37032,2542,9604,-544,-1796,432,-8480,-93820
2010:Q4,151042,-27780,251077,23573,6880,38132,-4260,-5920,-148004,17344,201596,6064,156426,37036,4146,14928,-15280,-1840,-9472,9588,-50553
2011:Q1,201447,19840,122446,43889,-105,38164,4944,-10860,1256,-18128,294163,14544,171731,77568,5837,12084,6780,1012,7052,-2444,-92717
2011:Q2,228305,19840,87795,62491,21963,38320,4936,-10932,3392,500,213433,14544,109245,62484,6872,9924,20188,936,-9760,-1000,14872
2011:Q3,17857,19840,-129632,66254,5259,38240,4956,-11040,-11720,35700,126925,14544,6552,62488,6185,284,7648,832,-14424,42816,-109068
2011:Q4,121142,19840,14210,48533,9323,38320,4948,-10900,-8168,5036,126840,14544,59825,62484,151,-176,-1196,968,304,-10064,-5697
2012:Q1,214786,3452,137210,11109,11999,38356,-1852,10524,12216,-8228,79920,9036,21563,6464,4541,8856,15268,10416,-9128,12904,134867
2012:Q2,12182,3452,-49017,11795,5484,38180,-1860,10520,-15344,8972,-64063,9036,-92269,6464,3630,-2584,3772,10416,-11604,9076,76246
2012:Q3,192788,3452,131193,14898,-3411,38088,-1852,10524,-1968,1864,290326,9036,203804,6464,9390,16256,10448,10416,-3920,28432,-97538
2012:Q4,173375,3452,52902,17397,37259,38228,-1848,10528,4956,10500,92373,9036,88602,6468,-6981,-288,-10276,10424,-988,-3624,81002
2013:Q1,89788,-2360,54896,39376,-33615,38568,-2212,-6824,4612,-2652,327974,5660,271982,47272,-7412,3804,4608,-4380,-4168,10608,-238185
2013:Q2,204125,-2360,94929,33936,30356,38700,-2208,-6820,1028,16564,382254,5660,310926,47272,11084,9744,7304,-4384,-15576,10224,-178129
2013:Q3,250084,-2360,154646,35077,35969,39004,-2212,-6816,-9252,6028,349960,5660,280976,47272,396,20688,4804,-4368,-6404,936,-99876
2013:Q4,200690,-2360,97617,28875,23686,39128,-2196,-6820,4864,17896,274957,5660,223393,47272,8952,3524,-15840,-4380,4356,2020,-74266
2014:Q1,285666,26532,254982,6030,-19513,39128,-504,2872,956,-24816,273962,27480,137292,21376,7127,12348,17772,2896,-5736,53408,11704
2014:Q2,259000,26532,148631,16835,978,39680,-520,2864,11940,12060,254973,27480,157112,21380,825,13880,13700,2888,-1476,19184,4027
2014:Q3,223689,26532,137712,11121,3132,40116,-500,2884,8392,-5700,79086,27480,77257,21376,-35123,19100,-1852,2904,-10056,-22000,144603
2014:Q4,118261,26532,52863,1990,3028,40288,-504,2864,-7824,-976,89949,27480,44858,21380,6555,-1216,-12320,2892,-284,604,28312
2015:Q1,58460,18668,-45926,-7322,33532,39912,-252,15936,5048,-1136,-27197,212,-73548,-3564,6891,-12788,21988,14836,784,17992,85657
2015:Q2,206567,18668,130537,-15792,-1767,41260,-260,15932,17736,252,136765,212,84307,-3560,1010,11788,14380,14852,2524,11252,69802
2015:Q3,100852,18668,13353,-20405,22543,41920,-240,15936,2360,6716,147867,212,104707,-3564,2491,9108,7784,14832,-1952,14248,-47015
2015:Q4,67002,18668,-601,-20661,3856,41720,-248,15944,8424,-100,59182,212,18226,-3560,40436,-5784,-14312,14852,9496,-384,7820
2016:Q1,287659,9300,96125,60156,43038,42136,6840,19616,-4092,14540,270369,3184,113195,76748,11395,-972,19056,24740,7272,15752,17289
2016:Q2,378617,9300,223740,63168,14137,42800,6836,19612,6492,-7468,409497,3184,265408,76748,-3771,25592,4604,24740,-2028,15020,-30881
2016:Q3,377215,9300,182047,74805,13388,43184,6848,19620,18160,9864,254595,3184,106686,76748,7413,28132,22268,24736,-2124,-12448,122620
2016:Q4,441250,9300,235012,64923,46938,43688,6848,19612,20916,-5988,404612,3184,310049,76748,111,17244,-31092,24736,-3640,7272,36637
2017:Q1,64512,5340,-28236,4747,-15663,44096,1040,37512,-5608,21284,186352,16012,32396,55012,-6372,-14752,27904,11088,76,64988,-121840
2017:Q2,128406,5340,5539,14378,32137,44144,1036,37520,-12436,748,206186,16012,61931,55016,11142,7448,17284,11096,-3392,29648,-77780
2017:Q3,256275,5340,110587,9012,31716,44688,1044,37520,9600,6768,441069,16012,278844,55012,3593,18692,2756,11092,284,54784,-184794
2017:Q4,392996,5340,237486,2903,21746,45936,1048,37520,40048,968,387765,16012,280256,55016,-8067,13568,-10488,11096,-2776,33148,5231
2018:Q1,413236,8216,266595,-881,74869,46400,8404,15208,-6680,1104,575658,5536,402666,49636,12648,5192,44732,-752,-1512,57512,-162422
2018:Q2,469019,8216,375584,17380,9891,47472,8384,15216,-19444,6320,631070,5536,481185,49640,2886,33584,24132,-736,-552,35396,-162052
2018:Q3,627992,8216,456210,3674,110988,48264,8408,15212,-16552,-6428,781035,5536,634788,49636,14127,42720,9368,-744,-1020,26624,-153043
2018:Q4,309105,8216,184379,2791,100416,48516,8404,15196,-68448,9636,158913,5536,66554,49640,11951,9904,-6908,-752,8856,14132,150192
2019:Q1,406507,48548,268146,-61541,99902,49560,2612,13436,-7504,-6652,629666,-1160,657651,-89360,2599,1564,17436,6508,-2536,36964,-223159
2019:Q2,324152,48548,244234,-58455,24785,51360,2620,13428,452,-2820,608503,-1160,637703,-89356,3836,18588,22548,6492,-1596,11448,-284351
2019:Q3,290513,48548,217663,-46165,-18917,51876,2608,13436,1840,19624,342160,-1160,417099,-89360,-7395,22584,-8520,6504,-1632,4040,-51647
2019:Q4,273024,48548,190445,-61804,27347,52612,2604,13436,1172,-1336,390784,-1160,449684,-89356,-6624,5740,-5000,6508,8300,22692,-117761
2020:Q1,-108338,27540,-472346,123622,53934,53464,11104,88124,17432,-11212,-227567,22476,-538771,176608,768,-45692,40280,22464,9524,84776,119229
2020:Q2,-488627,27540,-830308,138689,46408,52164,11100,88120,-9312,-13028,-779533,22476,-1063742,176604,25065,-63212,30192,22452,-5888,76520,290906
2020:Q3,731761,27540,384570,130920,39448,53480,11092,88116,-4312,908,968513,22476,627396,176608,1818,40840,10668,22460,-11292,77540,-236752
2020:Q4,637663,27540,294556,132368,346,54480,11092,88120,7252,21908,779345,22476,426984,176604,17661,16860,-8832,22452,10008,95132,-141682
2021:Q1,715980,31324,350655,64062,106303,55952,18992,66804,4564,17324,864932,11776,595781,80064,29398,21608,38964,10096,-3808,81052,-148951
2021:Q2,631992,31324,316844,87309,79847,56828,18992,66812,-15080,-10884,1000546,11776,708647,80068,1275,72512,34668,10096,8356,73148,-368554
2021:Q3,503836,31324,219351,67757,35888,57700,18972,66800,6604,-560,443944,11776,196299,80064,7448,30916,40864,10100,-4312,70788,59892
2021:Q4,1099480,31324,832239,54248,9253,59392,18984,66812,19492,7736,742495,11776,491565,80068,4382,58776,-23932,10100,11832,97928,356985
2022:Q1,821283,32932,679640,46551,-8112,61780,15112,16324,-2028,-20916,719188,13188,538088,43148,9540,38328,53384,-3944,-7996,35452,102095
2022:Q2,823304,32932,681423,39845,-22384,64936,15092,16304,-10672,5828,975854,13188,756901,69280,-15627,55320,40212,-3952,4324,56208,-152550
2022:Q3,157583,32932,31623,22869,-37641,65920,15096,16332,1296,9156,352053,13188,237282,44316,563,14764,-3172,-3936,5220,43828,-194470
2022:Q4,426093,32932,210986,62483,22525,66784,15092,16344,1768,-2820,464674,13188,317798,46352,5108,15868,14932,-3920,13564,41784,-38580
2023:Q1,-97011,31496,-295676,6720,-11495,67132,22052,93312,-3676,-6876,40479,14264,-152994,20608,19305,-32484,68296,8152,-8648,103980,-137490
2023:Q2,260565,31496,-5177,23789,17246,67284,22048,93320,14760,-4200,325349,14264,113397,33736,-2704,5808,38332,8156,6652,107708,-64784
2023:Q3,615449,31496,343733,-5991,55619,69248,22040,93304,-5436,11436,545564,14264,322332,11180,5509,34692,29108,8148,3592,116740,69884
2023:Q4,22985,31496,-188219,-7546,-7786,70452,22040,93316,-11936,21168,-5456,14264,-216215,3804,9647,-17004,42640,8156,13508,135744,28442
2024:Q1,107764,31948,-46246,9070,-14704,71544,12384,49680,11240,-17152,-68360,13488,-238356,17124,17683,-14712,57240,17344,-540,62368,176125
