date,FA656006403.Q,FA654090000.Q,FA653034003.Q,FA652051003.Q,FA654022005.Q,FA653069100.Q,FA653061105.Q,FA653061703.Q,FA653062003.Q,FA653063005.Q,FA653069803.Q,FA653064100.Q,FA653093005.Q,FA653164205.Q,FA657005005.Q,FA654090500.Q,FA654091600.Q,FA654092603.Q,FA654091403.Q,FA654091303.Q,FA654091203.Q
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q2,-10335,262814,0,10876,53213,6381,6940,4456,11056,24380,3432,149886,45406,262814,-10335,44400,153441,59012,21524,34280,-468
1997:Q3,-8235,422397,0,-568,147557,285,12548,14812,21612,98300,3436,266181,5791,422397,-8235,54199,276145,42224,25056,53092,15468
1997:Q4,-3100,387518,0,3496,87160,5304,19152,25404,9904,27396,3432,197203,96228,387518,-3100,48390,240941,13512,29596,73196,17324
1998:Q1,-9890,362219,0,-5488,184993,-2479,17460,45208,28932,95872,2264,229116,-48666,362219,-9890,49662,211923,22248,33136,92092,20876
1998:Q2,-9489,357809,0,11184,115184,6168,-11320,136,19868,100332,3636,210958,16846,357809,-9489,50739,212175,42864,18764,72056,22160
1998:Q3,-9583,242622,0,7496,2611,8715,-40236,-38452,20164,52420,2340,51867,178308,242622,-9583,40133,134122,-13052,7440,73212,24116
1998:Q4,-9534,244698,0,-11748,115495,-10961,-13328,-8180,35880,112084,2420,187039,-48508,244698,-9534,40657,111704,-5056,19796,76836,23696
1999:Q1,-12273,192807,0,4728,99840,7696,-84,61356,22024,8848,1556,125855,-39172,192807,-12273,28660,133667,-25428,2100,79696,26556
1999:Q2,-10151,264915,0,5832,195028,1940,992,73196,22940,95960,4144,134268,-74357,264915,-10151,37098,222540,15440,3728,32368,5604
1999:Q3,-10858,242605,0,-2384,23010,-1454,-26184,21324,11908,17416,3304,199510,19165,242605,-10858,39490,204602,980,-1856,23352,-8960
1999:Q4,-13952,258682,0,9540,17574,9534,-22048,26288,-21480,25280,2476,233920,-4828,258682,-13952,49245,236331,71376,-13924,-12216,-39968
2000:Q1,-14810,372838,0,3828,-37884,6104,-11232,-19148,-35652,22044,4992,461490,-59588,372838,-14810,83020,369023,189064,-72904,-51948,-28788
2000:Q2,-15500,249515,0,20920,-24392,18576,6736,5936,-29044,-26596,4976,136841,111170,249515,-15500,56189,264117,44600,-20192,3356,-15428
2000:Q3,-15001,342054,0,7848,37182,9358,24584,42444,5748,-44952,3884,233000,60141,342054,-15001,64768,285122,29436,-17828,6712,5200
2000:Q4,-13569,216197,0,-3748,-112542,-5190,10024,12788,-22872,-107292,3444,102022,227022,216197,-13569,28231,187266,-12420,2124,10536,10904
2001:Q1,-10347,97700,0,-24908,99575,-24069,-7760,92028,31956,7420,-8776,116496,-84687,97700,-10347,-2803,10699,-19316,11176,115312,24532
2001:Q2,-11055,276250,0,-9012,190925,-8815,3988,138140,18800,38812,-10592,164288,-59359,276250,-11055,46373,193472,3888,19388,67436,8780
2001:Q3,-11217,146223,0,-2528,-94680,-512,-57112,-12016,11864,-36904,-5696,115829,133298,146223,-11217,6306,-26015,-47388,10536,138532,28628
2001:Q4,-11040,245807,0,-6236,182924,-9288,30044,118632,32232,11304,-4156,135259,-61984,245807,-11040,30597,110475,-15724,24916,96544,16852
2002:Q1,-12814,325912,0,15148,228455,14171,9344,58416,19292,127232,420,107632,-25742,325912,-12814,42870,174681,15956,36836,126048,21908
2002:Q2,-11828,179683,0,-17640,33186,-15298,-7860,13624,24072,18648,508,116862,46768,179683,-11828,6231,-8663,10876,25648,137380,24884
2002:Q3,-10238,100355,0,-6440,63409,-4163,32416,130132,11124,-106100,348,-121861,164900,100355,-10238,-28403,-178603,-32044,-11388,231092,48304
2002:Q4,-8507,126029,0,8928,103067,5287,12676,38280,6164,40660,772,49592,-36330,126029,-8507,4145,-23364,-184,15916,119624,3884
2003:Q1,-6975,85560,0,-8,193024,-3808,34744,100512,29216,32360,-1000,-64661,-41795,85560,-6975,4567,-76807,-2728,17952,195528,16124
2003:Q2,-5165,394368,0,5256,265076,10288,19224,76156,26936,132472,-972,144025,-19017,394368,-5165,53628,171231,16124,53324,127020,13512
2003:Q3,-4636,338825,0,20,52011,1883,-4088,10968,-3836,47084,-940,338343,-50609,338825,-4636,79301,287492,32328,57744,-67432,-17268
2003:Q4,-5217,312255,0,15604,125001,12509,15552,-24572,-14028,135540,-1528,256868,-83690,312255,-5217,60976,166529,70312,62172,17112,-7180
2004:Q1,-7486,377308,0,68444,-157923,62885,-72724,-306388,8760,149544,5940,258076,202771,377308,-7486,63291,196360,106720,86768,51256,10308
2004:Q2,-8114,130010,0,-71028,339857,-64915,128320,413256,-27752,-109052,11392,128523,-278734,130010,-8114,35216,93250,50336,55312,-53664,-39996
2004:Q3,-7170,308978,0,3612,33949,4529,13684,20540,-17488,12684,9940,194173,67305,308978,-7170,40880,114263,42016,49436,53064,708
2004:Q4,-5139,336275,0,22432,94237,20961,13440,-22408,-8156,90400,11208,190748,17650,336275,-5139,41197,96746,113600,63360,64404,-1188
2005:Q1,-2718,197524,0,16804,53074,11126,22856,-12148,16376,14864,8992,146448,-27794,197524,-2718,35024,16886,137160,78052,41100,11972
2005:Q2,-3041,280337,0,-4276,137753,1441,-8460,44068,25212,75492,10820,139692,-3652,280337,-3041,39352,36810,73624,62784,56860,12508
2005:Q3,-5733,365312,0,-2540,175426,-2738,48292,108560,10392,10920,8712,178311,5404,365312,-5733,32111,74712,88048,46512,84084,24488
2005:Q4,-11476,300987,0,-7016,101915,-6857,30556,86552,-676,-7660,13656,162906,29526,300987,-11476,4913,52515,169348,41976,32556,1580
2006:Q1,-3879,410852,0,33916,211591,38739,6144,-51272,26824,191156,7328,187285,-29268,410852,-3879,54099,88443,251608,26804,95836,32660
2006:Q2,-3537,108724,0,1672,122781,-4683,-18352,49308,22304,74204,9824,66018,-91572,108724,-3537,13526,-27939,119596,20200,34452,9704
2006:Q3,-2112,307686,0,7688,130430,2954,6148,29780,21632,69916,7432,119281,42855,307686,-2112,40917,22616,93692,34932,77124,21188
2006:Q4,-305,557349,0,-12356,402347,-6089,23376,170928,42228,171904,14620,260859,-108120,557349,-305,47183,53077,204696,65452,128072,31092
2007:Q1,3707,489097,0,-2472,221595,6035,26988,64668,40260,83644,43308,278366,-51700,489097,3707,30970,25680,185552,70760,188612,44512
2007:Q2,-243,279550,0,-7972,321769,-16363,7080,196808,34288,99956,46048,102971,-183266,279550,-243,35890,-55339,154052,66056,193456,31436
2007:Q3,-331,248754,0,6844,132333,1125,-29432,-4812,-3676,169128,28436,79136,2006,248754,-331,40576,-34942,120168,42332,78828,11140
2007:Q4,4181,486990,0,6124,283623,11727,18036,166564,89288,-1992,26480,-23213,193977,486990,4181,61128,-30851,206832,70664,139512,-5396
2008:Q1,-5537,41382,0,-424,-6219,17,-1344,-36712,28908,2912,12716,-50457,85766,41382,-5537,-4810,-205330,-9804,33068,206176,34732
2008:Q2,-9969,312553,0,23988,276429,21869,-45916,-184,43712,256948,10388,84225,-82477,312553,-9969,38075,49905,77596,52308,166532,54860
2008:Q3,-8569,-159550,0,-21528,-31673,-28365,74240,-12816,28372,-93104,24764,-124914,-6199,-159550,-8569,-31031,-110826,-129696,-24460,70480,27712
2008:Q4,-2499,-426080,0,-45064,-817313,-36549,-16860,-319060,-90992,-353852,1744,-99618,534171,-426080,-2499,-25230,-167329,-115840,-71280,-125456,-45044
2009:Q1,-14906,29119,0,-43612,341465,-66147,146264,157056,56936,47356,2340,-178899,-92175,29119,-14906,10057,-143554,-57376,-22636,208148,57012
2009:Q2,-26460,652526,0,20420,526794,24866,122556,67716,95704,215952,1796,218431,-114915,652526,-26460,76829,137084,60380,58580,338624,79720
2009:Q3,-23749,792213,0,30320,618283,19539,120996,118416,104992,254340,1412,256681,-114483,792213,-23749,60095,84351,63268,51680,448628,117076
2009:Q4,-10109,659954,0,25332,579270,54202,43856,-35756,80816,436152,-312,128591,-72927,659954,-10109,38552,-47276,124060,68396,436224,71424
2010:Q1,2689,401497,0,-4756,573044,-46984,202340,80168,85928,251592,-6856,74324,-234260,401497,2689,29454,-68220,93184,68108,355872,66284
2010:Q2,-3977,347260,0,-43384,421639,-35025,190512,275408,45532,-54788,2616,7516,-41127,347260,-3977,27757,-39145,29412,37612,273168,34528
2010:Q3,2569,471189,0,17600,432640,14076,54648,-66724,37832,392808,6156,46792,-31999,471189,2569,25201,-43696,12936,32676,348808,58036
2010:Q4,2839,363098,27612,-41820,342249,43161,71712,10028,-37488,254836,-5244,147339,-107038,363098,2839,16588,-31031,174496,86096,157220,-63300
2011:Q1,587,205976,57696,17860,-177263,-10287,-56744,-389832,-60716,340316,48704,148158,110821,205976,587,4369,-22157,82616,115572,204216,-65108
2011:Q2,-4383,326057,18024,-66156,-42807,-72651,-18088,908,-23548,70572,51972,39480,325545,326057,-4383,-5499,-50470,31108,70168,275500,1040
2011:Q3,-16539,37277,-46260,-116192,-642155,-43631,-75412,112240,4832,-640184,-17868,-79956,939708,37277,-16539,-7543,-166705,-11280,21792,112728,15352
2011:Q4,-10992,233154,69800,33344,1010117,42817,274552,560372,49576,82800,-7160,-80353,-792594,233154,-10992,813,-142300,10808,53420,213936,52240
2012:Q1,2457,344757,84020,59132,729753,-34235,264408,159352,80232,259996,2876,-111915,-419110,344757,2457,6466,-134400,32884,119056,353960,78804
2012:Q2,3824,342109,-14112,7908,268863,-21729,8604,163476,73672,44840,20100,-68879,128229,342109,3824,3893,-98073,83784,41068,272284,59328
2012:Q3,3974,494018,53772,12580,484036,9620,291552,-161496,70492,273868,5600,-15362,-46608,494018,3974,-7410,-64031,-20728,84544,353620,73108
2012:Q4,-3357,365233,-52448,-35156,438916,20984,-175100,265104,58604,269324,20276,10847,-17203,365233,-3357,-29093,-144996,39284,30832,344120,41672
2013:Q1,14837,589460,110332,44104,420858,-37482,107368,6032,54172,290768,82624,76577,-145035,589460,14837,-19544,16845,193240,133540,296416,50984
2013:Q2,-28854,184657,37080,-12820,-74681,35563,-115392,67004,-53896,-7960,74676,196648,-36246,184657,-28854,-36710,32919,126916,99568,13696,-63472
2013:Q3,846,254545,142104,1860,-227560,52344,-148768,-220976,-102656,192496,111632,224410,2100,254545,846,-35759,124667,117860,92212,-44080,-101736
2013:Q4,-18379,358910,50496,-8944,36787,-23689,-60280,-17408,-55560,193724,58452,289566,-67446,358910,-18379,-39511,97656,239676,62136,-34952,-66512
2014:Q1,346,329945,-93460,6300,-118675,-1291,410628,-604392,-6788,83168,43496,174324,317960,329945,346,-49664,24351,148076,73356,147952,27312
2014:Q2,6294,366159,14660,-4896,287381,61937,33956,-63004,32828,221664,-22488,66499,25003,366159,6294,-40454,-543,109312,77096,172532,41020
2014:Q3,15001,268762,-19896,-14712,44549,-46847,278140,-242392,-9776,65424,-51544,115218,195147,268762,15001,-49891,-26236,104948,57296,22204,43516
2014:Q4,22640,279246,58248,-22444,247777,3685,50508,108388,43996,41200,-73008,21103,47570,279246,22640,-47628,-247,115256,24976,30780,51156
2015:Q1,-8614,269448,-19376,-2964,254956,-49576,79484,59712,42928,122408,-17664,102160,-47664,269448,-8614,-38975,-37641,116204,59768,160024,48180
2015:Q2,6494,237120,-58000,-12176,402462,-12246,126564,-103044,10904,380284,-5824,154648,-243990,237120,6494,-47468,-139208,201532,35956,163888,5364
2015:Q3,3669,-69754,-90544,-39648,-152463,7397,222056,-207984,-10600,-163332,-46772,66566,193107,-69754,3669,-61443,-124682,143840,-23004,-126440,2916
2015:Q4,6698,-41910,-39368,14656,51934,-2526,193184,-141680,21668,-18712,-52356,-91762,74986,-41910,6698,-30154,-105132,44836,-31584,-56224,56312
2016:Q1,54315,20586,25580,9416,41303,40055,4116,31452,79824,-114144,-23128,-111735,79150,20586,54315,-54977,-145882,93772,-13504,73200,70784
2016:Q2,39583,78469,-36140,11256,346166,-17746,216224,-40524,94520,93692,4444,-148196,-99061,78469,39583,-66056,-139989,-9820,9056,156524,90744
2016:Q3,23882,155631,39408,-61536,504975,-1513,150932,26640,82812,246104,23980,-167245,-183950,155631,23882,-57682,-170631,-70160,3636,260816,80052
2016:Q4,8884,-141018,83372,22176,129400,16128,1452,34108,-91700,169412,52840,-19555,-409251,-141018,8884,-63044,-192462,32144,-52500,131500,-93612
2017:Q1,-8291,251939,132152,-3592,351670,14378,80824,-30796,45664,241600,59884,-227552,-60623,251939,-8291,-93990,-141174,45092,3828,337676,42424
2017:Q2,-15198,331970,-33816,1936,420773,3433,199328,137892,44056,36064,29800,-82345,-4378,331970,-15198,-87809,-128003,141564,4008,291140,47164
2017:Q3,-16539,326799,126408,2456,566956,206612,250748,-66972,40740,135828,-1928,-104694,-262399,326799,-16539,-86295,-167135,101584,-6456,306184,49636
2017:Q4,-8846,358889,-105260,-48432,357157,-20587,218532,-28208,29548,157872,-12984,-119969,288377,358889,-8846,-107018,-196936,182476,7628,325460,23432
2018:Q1,2680,224821,46504,-53352,609113,-42043,81532,95160,64860,409604,23368,-96862,-303950,224821,2680,-112439,-258995,171212,-872,269604,56888
2018:Q2,-2207,93596,-19644,58544,399204,51880,88828,78944,28296,151256,57504,-162529,-239482,93596,-2207,-96316,-150459,91584,-28548,190092,15784
2018:Q3,-3801,117784,169376,-38192,211975,-121749,114764,19048,40900,159012,28036,-125497,-127913,117784,-3801,-102554,-144042,-5220,-46572,240244,34916
2018:Q4,-12561,-694705,-267940,33360,-593644,-128156,-6192,-170664,-45752,-242880,-106460,-99227,339206,-694705,-12561,-109375,-94167,-95832,-160832,-314200,-29104
2019:Q1,-1180,286495,247924,-16372,-3276,-22744,48916,-105828,117740,-41360,-31352,-225839,315410,286495,-1180,-87320,-133566,6192,-15208,301212,121980
2019:Q2,-12978,79541,452108,-32884,329334,84954,6932,58712,99128,79608,-39276,-196613,-433128,79541,-12978,-116566,-204720,-48256,-22624,277680,98224
2019:Q3,-8518,113464,-335784,-30212,501870,97058,176036,74436,98576,55764,-39624,-202477,219691,113464,-8518,-111307,-242844,-29816,-34828,290532,103040
2019:Q4,30339,349616,-48148,7104,580824,7144,152504,192424,107840,120912,-30328,-252687,92851,349616,30339,-104892,-242126,47204,10896,430684,115460
2020:Q1,38548,-1223984,5024,-55460,-1169931,-66395,-852532,-135364,-87980,-27660,-124908,-361162,482453,-1223984,38548,-174366,-473685,45912,-188648,-566576,-68444
2020:Q2,7589,57261,37168,125504,579578,34786,-15944,39820,52756,468160,-232,-330166,-354591,57261,7589,-76586,-267433,-183952,11640,448308,68732
2020:Q3,-16698,102936,-126572,-118852,1197670,5562,438108,161184,147800,445016,-2876,-666186,-180248,102936,-16698,-117458,-483800,-216588,-28716,690908,120476
2020:Q4,-38577,142015,42268,154596,686727,15175,435716,-31176,86208,180804,7272,-567858,-180990,142015,-38577,-104006,-305286,-207536,-28092,609956,101048
2021:Q1,19925,355894,105476,76496,1164649,8493,477340,-102948,123760,658004,63668,-590042,-464354,355894,19925,-128914,-319677,-161472,1256,668232,120300
2021:Q2,16991,166445,-34972,60680,316048,-15644,423184,-238224,133292,13440,68284,-197824,-45771,166445,16991,-224623,-436084,43944,19756,446412,109484
2021:Q3,7311,307590,59416,-29640,629716,10508,250324,19128,124804,224952,38672,-102282,-288291,307590,7311,-140950,-247865,79900,43812,304960,115748
2021:Q4,18176,30299,-135040,12896,269695,-45217,231832,-157592,55912,184760,51472,-376636,207913,30299,18176,-122024,-324747,171108,1628,172008,51512
2022:Q1,19492,-444360,128444,-31152,333226,17806,102996,112060,-54528,154892,82428,-522137,-435169,-444360,19492,-140793,-204612,-15068,-21960,-171832,-99104
2022:Q2,18882,-1153143,-150844,52528,-636407,-35535,-155224,63140,-207048,-301740,-42452,-326396,-49572,-1153143,18882,-119124,-208288,-154764,-71068,-481360,-222068
2022:Q3,12372,-590348,5768,6760,-25500,20872,-49744,-43904,-54580,101856,-56092,-251419,-269865,-590348,12372,-88259,-191482,-71976,-60988,-219852,-49392
2022:Q4,8525,-1014085,-145688,-3896,-438159,-2371,-80,36596,-207432,-264872,-59028,-453180,85866,-1014085,8525,-60959,-261623,-191744,-94852,-252388,-157500
2023:Q1,8525,-148678,14680,35972,71901,-7947,-61288,213288,20236,-92388,-40972,-280602,50343,-148678,8525,-140243,-294241,-76668,-57608,144824,46600
2023:Q2,8525,-326525,464,26816,411662,31378,708,254692,19436,105448,-29880,-360950,-374637,-326525,8525,-123548,-386881,-52488,-74860,193020,7812
2023:Q3,8525,-305427,-52664,-61708,255556,34772,92272,44832,-8140,91820,8156,-283652,-171114,-305427,8525,-124851,-297771,-35084,-87916,135664,-14688
2023:Q4,8526,-458958,30220,-18452,-201315,-60831,-34944,105328,-50284,-160584,-140,-342055,72784,-458958,8526,-97006,-282807,-4596,-61692,4044,-44248
2024:Q1,8526,54715,56332,5380,570364,9156,113236,57352,68752,321868,8324,-597534,11849,54715,8526,-155370,-447300,-69020,-76444,472600,65760
