date,FU893065005.Q,FU893065105.Q,FU893065405.Q,FU893065505.Q,FU893065603.Q,FU893065005.Q,FU153165005.Q,FU143165005.Q,FU103165005.Q,FU113165005.Q,FU313165403.Q,FU893065005.Q,FU153065005.Q,FU103065005.Q,FU113065005.Q,FU313065005.Q,FU313065015.Q,FU313065075.Q,FU313065035.Q,FU313065095.Q,FU213065005.Q,FU703065005.Q,FU763065005.Q,FU753065005.Q,FU743065003.Q,FU473065100.Q,FU513065505.Q,FU543065005.Q,FU573065005.Q,FU223065043.Q,FU403065005.Q,FU403065015.Q,FU403065025.Q,FU403065045.Q,FU403065035.Q,FU403065653.Q,FU413065005.Q,FU413065015.Q,FU413065025.Q,FU413065045.Q,FU413065653.Q,FU413065035.Q,FU673065005.Q,FU613065000.Q,FU643065075.Q
1999:Q4,141272,94810,13893,31534,1035,141272,84080,57192,18439,38753,0,141272,1571,-6341,-592,-12,-1,166,-26,-151,2719,70984,69084,-931,400,2431,-70,4948,453,1832,-605,-1878,981,-32,304,20,46314,13225,10500,22399,190,0,14038,7518,-1485
2000:Q1,103833,71194,6773,26483,-617,103833,65038,38795,7180,31615,0,103833,252,516,-163,-889,0,-971,62,20,401,66910,62987,712,465,2746,632,-1677,213,-1387,1661,-1224,333,-45,2607,-10,29968,6929,8025,14932,82,0,6419,4788,-3811
2000:Q2,162078,124187,8419,30089,-617,162078,115178,46900,10563,36337,0,162078,219,267,-164,49,0,-2,57,-6,-771,92846,86616,552,876,4802,-696,3240,89,441,9044,2598,-37,688,5805,-10,33133,1516,11535,20000,82,0,9224,15360,-203
2000:Q3,151764,125327,5319,21742,-624,151764,116739,35025,4145,30880,0,151764,167,-308,-163,-338,-1,113,-450,0,143,57216,53272,-200,669,3475,-168,2100,44,-2960,4269,-762,74,720,4234,3,59263,11919,22250,25013,81,0,19724,12997,-222
2000:Q4,140252,104256,8773,27847,-624,140252,97774,42478,6750,35728,0,140252,181,403,-163,425,0,313,112,0,-1044,15289,13515,124,-152,1802,-38,1152,-112,341,7244,2787,2194,776,1479,8,77350,8927,31419,36922,82,0,30114,9450,-340
2001:Q1,83819,96851,4781,-18754,941,83819,87168,-3349,-29170,25821,0,83819,1555,515,842,-595,0,39,-634,0,-633,46974,44573,-17,614,1804,10,-948,-1689,-260,3684,1728,870,746,358,-18,42579,-10032,11306,41299,6,0,-18917,10568,134
2001:Q2,206588,172071,11327,22238,952,206588,163424,43164,13109,30055,0,206588,1419,237,839,-110,0,-155,45,0,1169,50204,45099,-372,1073,4404,33,2103,-163,-1359,9301,3084,1432,1614,3104,67,101566,-3503,40134,64929,6,0,25073,16620,-344
2001:Q3,207076,159640,9348,37126,962,207076,150870,56206,23036,33170,0,207076,1475,619,841,-851,0,-1088,237,0,-2216,28392,19454,1150,352,7436,44,1753,-133,441,6712,4507,-1904,1036,3011,62,123067,5168,53740,64153,6,0,35846,10329,757
2001:Q4,185822,124486,16152,44222,962,185822,117030,68792,34276,34516,0,185822,1223,1160,841,473,3,334,136,0,829,54947,51663,-22,1230,2076,168,3878,-199,40,13526,4133,3154,1163,5015,61,71327,-11819,20919,62220,7,0,54411,-17227,425
2002:Q1,169719,147469,6227,14326,1697,169719,139874,29845,-497,30342,0,169719,1798,301,-158,-23,-1,-92,70,0,-1555,2965,-2274,385,203,4651,2,614,596,-59,7644,5624,-3168,1096,3984,108,124636,-4164,64069,65053,-322,0,32217,668,73
2002:Q2,227686,187893,10335,27742,1716,227686,179099,48587,16831,31756,0,227686,1321,690,-157,-279,0,-391,112,0,-1644,74217,68686,341,346,4844,23,1670,-26,-140,11542,4175,-752,970,6622,527,86192,-3459,40783,49190,-322,0,35708,16194,2375
2002:Q3,245433,209013,7093,27593,1734,245433,196860,48573,16839,31734,0,245433,1824,843,-156,-440,0,60,-500,0,-2331,123382,118445,423,948,3566,3,668,66,673,16347,3711,2062,1831,8701,42,42585,-16359,4915,54351,-322,0,32611,25954,3404
2002:Q4,266021,211946,16633,35707,1735,266021,199860,66161,34442,31719,0,266021,1774,367,-159,1229,0,348,881,0,1,107213,103824,-27,171,3245,84,4304,-49,405,24269,6330,2952,1475,13425,87,73406,-29499,23886,79342,-323,0,18653,29475,5049
2003:Q1,201317,170856,10652,22826,-3017,201317,175677,25640,9559,16081,0,201317,1009,285,29,-2422,-3,-2389,-30,0,-68,78204,74319,11,1029,2845,6,1177,-70,-1633,25118,9836,455,717,14065,45,71872,-22072,-5214,99187,-29,0,31928,-2765,-1353
2003:Q2,289521,241925,17591,33056,-3051,289521,259634,29887,13871,16016,0,289521,1621,540,30,126,1,-58,183,0,1295,116174,109945,543,821,4865,-57,3374,-170,2566,34012,15513,1359,1516,15630,-6,62486,-28062,-21875,112422,1,0,29011,31403,7110
2003:Q3,281150,229452,18768,36014,-3084,281150,245847,35303,19280,16023,0,281150,193,834,30,-402,1,-457,54,0,3113,97278,83394,4646,1203,8035,-7,3080,35,2108,35151,21269,-4130,362,17675,-25,82200,-14854,44732,51632,690,0,42709,8091,6737
2003:Q4,223009,174082,24368,27643,-3084,223009,198865,24144,8127,16017,0,223009,1000,1042,28,247,45,71,131,0,6683,16330,16756,-6687,1058,5203,171,4095,117,-7242,7462,2718,-1300,455,5579,10,118814,839,62363,55638,-26,0,63589,2948,7725
2004:Q1,265212,205806,11183,45124,3099,265212,176003,89209,40890,48319,0,265212,2114,3564,1138,1992,-2,1726,268,0,4935,132915,128388,280,961,3286,60,1125,-67,-3019,3541,631,454,700,1766,-10,3137,-9431,1103,11502,-37,0,94340,12368,7069
2004:Q2,348012,291414,15061,38437,3100,348012,271731,76281,18887,57394,0,348012,2219,3814,1139,-1502,-2,-1590,90,0,-3418,155544,146348,-2719,1784,10131,76,1874,-45,3112,1498,632,-907,1063,746,-36,20144,-5783,14423,11503,1,0,108500,44186,10871
2004:Q3,318443,252122,15440,47748,3133,318443,231508,86935,29485,57450,0,318443,1990,3861,1137,200,-3,255,-52,0,12570,131477,121773,543,1852,7309,115,3807,67,-2976,1071,630,991,779,-1285,-44,14233,-5970,8704,11502,-3,0,135487,16608,-1204
2004:Q4,335558,267545,7987,56892,3134,335558,254938,80620,23174,57446,0,335558,2677,4171,1138,924,0,689,235,0,-10677,132432,124275,1260,1888,5009,81,5703,-174,-541,1395,631,512,944,-679,-13,3253,-11318,3095,11502,-26,0,125126,32634,37416
2005:Q1,293634,244923,9792,36671,2248,293634,231826,61808,17538,44270,0,293634,2802,150,1336,265,-1,64,202,0,903,110654,102806,945,2179,4724,49,1304,-87,-2350,-7253,-8369,830,548,-240,-22,23163,-10043,13032,20230,-56,0,148961,5803,7934
2005:Q2,396761,311553,19001,63935,2272,396761,292657,104104,59787,44317,0,396761,2256,1203,1337,154,-2,306,-150,0,9042,154577,144902,655,635,8385,67,3275,-21,-235,-10050,-8369,-754,1428,-2328,-27,35169,-10278,25225,20229,-7,0,179441,9299,11247
2005:Q3,395114,318085,16670,58061,2298,395114,300268,94846,50402,44444,0,395114,1212,348,1337,963,-3,1048,-82,0,15515,140932,127909,3158,1929,7936,132,2357,-28,-2074,-11918,-8369,222,720,-4485,-6,42601,-9577,31988,20230,-40,0,179286,14737,9714
2005:Q4,379996,281814,19428,76457,2297,379996,264370,115626,71124,44502,0,379996,-203,751,1336,1007,-3,894,116,0,1695,79060,74540,-776,-1105,6401,78,4603,-81,1743,-11002,-8370,-190,-849,-1565,-28,63532,-6092,49386,20229,9,0,203287,35572,-1382
2006:Q1,406344,324778,9000,71757,809,406344,304060,102284,31518,70766,0,406344,-2860,-2269,-385,443,-2,637,-192,0,-7349,122865,116530,671,646,5018,13,3228,5532,783,4776,4092,1730,593,-1622,-17,78735,-2076,44401,35956,454,0,167141,25727,9964
2006:Q2,402834,330729,8909,62378,818,402834,311539,91295,20460,70835,0,402834,-5042,-1935,-386,1724,-2,1523,203,0,7102,142875,128385,1646,3168,9676,108,7569,5532,1149,4473,4091,771,1441,-1830,0,64594,2265,25857,35957,515,0,161447,11445,2179
2006:Q3,343566,260229,10057,72454,826,343566,244454,99112,28297,70815,0,343566,-6800,-1881,-387,903,-1,821,83,0,8762,78067,70843,141,-878,7961,55,5152,5532,2181,3457,4091,375,1100,-2092,-17,76913,4043,35620,35956,1294,0,151900,19597,115
2006:Q4,266631,167127,15445,83232,827,266631,158056,108575,37725,70850,0,266631,-4649,-1797,-386,640,-2,531,111,0,9418,50444,43858,1619,1208,3759,541,3899,5531,-1007,5668,4091,1232,2123,-1786,8,72394,543,35819,35956,76,0,146386,2739,-23190
2007:Q1,286161,222407,18943,43668,1143,286161,209512,76649,-379,77028,0,286161,-4056,-3115,1861,803,-2,815,-10,0,11502,26815,21416,2744,-175,2830,114,2516,555,1413,4346,3327,1166,1554,-1671,-30,115659,2938,60793,51709,219,0,131258,-14458,10948
2007:Q2,302521,211807,13158,76401,1155,302521,203827,98694,21616,77078,0,302521,-4606,-5368,1860,815,-1,715,101,0,-6415,91263,79198,2321,1099,8645,506,6177,554,1676,7580,6318,1648,1451,-1843,6,121712,4060,57313,59062,1277,0,111703,-16522,-8414
2007:Q3,310448,198146,25243,85891,1168,310448,193818,116630,39399,77231,0,310448,-3438,-4281,1861,-16,-1,213,-228,0,11329,97484,83021,5229,1078,8156,255,5164,554,1794,10505,6730,3330,1957,-1500,-12,175797,10235,73597,92026,-61,0,23694,-2560,-7694
2007:Q4,217386,121468,35855,58895,1168,217386,121257,96129,18754,77375,0,217386,-2861,-3482,1861,258,-1,219,40,0,1352,80097,68647,3774,-450,8126,479,9154,554,7807,13488,4157,8096,2564,-1355,26,212848,16207,75446,121270,-75,0,-65850,-28212,-10107
2008:Q1,154367,91500,13531,43870,5466,154367,93670,60697,12726,47971,0,154367,-2259,-1189,-744,519,-2,531,-10,0,-1536,73779,64568,860,694,7657,100,5101,-2003,-1519,17789,8261,8558,1541,-993,422,139591,18020,44702,76959,-90,0,-52843,-5576,-14843
2008:Q2,63052,5076,13173,39337,5466,63052,19751,43301,-5126,48427,0,63052,6943,-999,-741,1522,2,1416,104,0,-1706,3879,-8248,1194,91,10842,158,5661,-2001,-8485,12691,9154,2689,2778,-1524,-406,160212,48736,39450,72172,-146,0,-74285,-33497,-6300
2008:Q3,23593,-12386,5713,24739,5527,23593,5659,17934,-30697,48631,0,23593,8306,-1420,-743,-839,14,-395,-458,0,-4629,-16448,-25862,674,304,8436,-338,4615,-2002,-1613,-2428,-13321,9289,2917,-1223,-90,135780,66544,10770,58050,416,0,-66672,-22240,-5736
2008:Q4,-22254,-55579,5322,22444,5559,-22254,-31275,9021,-39713,48734,0,-22254,2644,-1903,-744,2681,0,2554,127,0,-8469,-13367,-21817,2442,715,5293,307,1293,-2003,-2320,34175,21822,11164,1844,-747,92,71841,59851,-7088,19128,-50,0,-64446,-20065,-21878
2009:Q1,37585,37768,1037,-4006,2786,37585,43241,-5656,-9053,3397,0,37585,4861,2730,-301,1719,3,1409,307,0,-7056,14473,12934,72,71,1396,31,-3640,-612,-465,20619,6876,15470,700,-2312,-115,85488,42859,8469,34216,-56,0,-48225,-6800,-25237
2009:Q2,14017,16094,9838,-14733,2818,14017,24383,-10366,-12395,2029,0,14017,4610,-1572,-302,1128,2,1099,27,0,15694,-30219,-31277,-1129,64,2123,31,-3363,-612,-752,-12792,-9659,3329,775,-7217,-20,136177,60784,18233,57208,-48,0,-80169,-12392,-1450
2009:Q3,-29372,-11409,3167,-23978,2848,-29372,3428,-32800,-35161,2361,0,-29372,4363,-484,-302,1281,1,1213,67,0,8298,-103177,-102572,-2596,120,1871,-248,-2471,-612,24,-2690,-2172,1604,1384,-3587,81,141005,85762,13262,42046,-65,0,-59252,-9931,-5176
2009:Q4,-26156,7943,-4134,-32813,2848,-26156,11891,-38047,-40622,2575,0,-26156,4494,-727,-302,2628,108,2126,394,0,4629,-54645,-51333,-2702,-573,-37,-349,-6480,-611,-715,-2776,-7995,6937,967,-2713,28,95659,54253,6881,34543,-18,0,-47753,-16864,-2344
2010:Q1,-104475,-78665,-3708,-24099,1997,-104475,-80710,-23765,-22080,-1685,0,-104475,3233,-611,1043,1141,143,1143,-145,0,6081,-76410,-75177,68,-708,-593,-183,-4815,693,311,-18872,6426,-22001,-224,-2662,-411,35217,52696,22061,-38901,-639,0,-43765,-13291,5753
2010:Q2,-66949,-17394,-5033,-46542,2020,-66949,-19669,-47280,-45647,-1633,0,-66949,1696,-389,1041,1398,198,1078,122,0,-4649,-49285,-43918,-1667,-5067,1367,-9,-3566,694,203,-8946,-3709,-4160,761,-1994,156,66276,63836,1896,64,480,0,-51045,-14930,-5438
2010:Q3,-60339,-28245,4526,-38661,2041,-60339,-36478,-23861,-22125,-1736,0,-60339,2004,-394,1041,281,406,148,-273,0,10144,-26324,-25611,-898,-406,591,-38,552,694,292,-36482,-7508,-27391,840,-2488,65,49438,49377,716,-630,-25,0,-51377,-8971,-1199
2010:Q4,-35835,-11689,2930,-29118,2042,-35835,-18471,-17364,-15215,-2149,0,-35835,-1535,191,1043,1692,778,800,114,0,8142,-15098,-14393,43,-269,-479,-98,-488,694,-663,-6705,17299,-22979,1790,-3048,233,43301,43582,430,-668,-43,0,-49876,-15642,-793
2011:Q1,-48677,-22808,-3925,-25174,3230,-48677,271,-48948,-39039,-9909,0,-48677,1547,-380,-1452,603,0,497,106,0,-1781,-103729,-101316,-1519,-979,85,-42,862,-1153,-310,43393,39887,6103,-74,-2722,199,47473,45836,2689,-523,-529,0,-39695,-6313,12300
2011:Q2,-58896,-27524,-3032,-31606,3266,-58896,-22582,-36314,-28749,-7565,0,-58896,973,3922,-1451,2233,516,1648,69,0,-4469,-27008,-26505,-808,-920,1225,266,4719,-1153,141,-26055,-16261,-8147,799,-2560,114,48950,45001,3493,482,-26,0,-49392,-8662,-1910
2011:Q3,-45155,-20947,556,-28066,3302,-45155,-17607,-27548,-19757,-7791,0,-45155,2578,-976,-1452,1908,412,1442,54,0,-2741,848,-619,640,-550,1377,270,5825,-1153,2223,-45856,-27692,-18440,913,-690,53,41262,41087,1863,-179,-1509,0,-36937,-9764,-1190
2011:Q4,-17014,-15474,6748,-11590,3302,-17014,-12942,-4072,3854,-7926,0,-17014,998,-248,-1451,2027,380,1571,76,0,9326,20601,19630,-906,38,1839,335,4159,-1153,-792,-31965,2304,-33980,1356,-1759,114,27385,25233,2633,-436,-45,0,-39671,-6176,-389
2012:Q1,-43556,-28453,2095,-18740,1542,-43556,-31060,-12496,-38185,25689,0,-43556,-3060,-981,-603,1098,743,244,111,0,-2432,-27167,-26715,-1084,-729,1361,257,4576,298,-1535,7311,22375,-15077,720,-757,50,24925,23030,2724,-781,-48,0,-41680,-4577,14
2012:Q2,-34355,-21638,5366,-19624,1541,-34355,-25504,-8851,-34469,25618,0,-34355,-3608,-615,-604,1122,296,816,10,0,-2047,12326,10543,-299,-516,2598,224,4266,299,-601,-45298,-8632,-38010,2115,-892,121,47030,43109,4617,-1128,432,0,-41009,-8822,2982
2012:Q3,-8398,-9765,10425,-10617,1559,-8398,-13868,5470,-20075,25545,0,-8398,-3091,99,-604,604,131,510,-37,0,6876,9661,7807,-247,-581,2682,139,3310,300,-228,-18603,14683,-34052,1768,-1038,36,30517,28348,2803,-595,-39,0,-34636,-3939,1197
2012:Q4,-577,-25146,10158,12853,1558,-577,-27730,27153,1961,25192,0,-577,-3175,1259,-602,-248,-573,76,249,0,-4928,22592,18436,-316,2764,1708,128,1193,299,100,-14801,-1347,-15771,3380,-1251,188,28371,24788,4817,-1163,-71,0,-25115,-8371,2721
2013:Q1,-11323,-20026,9321,-3528,2910,-11323,-20515,9192,-11350,20542,0,-11323,-346,-1397,250,2091,773,1009,309,0,7989,-31278,-29825,-1197,-558,302,224,352,-175,-1039,6956,7126,744,516,-1464,34,25333,22255,4190,-1053,-59,0,-15828,-4876,421
2013:Q2,26290,-8691,9822,22217,2942,26290,-11375,37665,17162,20503,0,26290,-640,4273,249,-177,-873,422,274,0,-1914,1233,-2439,221,-852,4303,727,4964,-174,-408,15656,12031,2557,2195,-1312,185,34377,29980,6070,-1641,-32,0,-169395,-3118,140637
2013:Q3,66227,32183,14979,16091,2974,66227,29458,36769,16511,20258,0,66227,-684,-648,249,585,-862,1179,268,0,667,4259,-3187,798,-1732,8380,465,8795,-175,-1497,40617,38503,1734,1792,-1451,39,42555,38680,4703,-800,-28,0,-25228,-5170,1437
2013:Q4,26422,1537,16105,5806,2974,26422,-1010,27432,7415,20017,0,26422,-1868,1736,249,1784,313,490,981,0,7071,17665,11234,-84,876,5639,941,6585,-174,-1054,9270,12223,-4127,1775,-735,134,28520,22987,6244,-673,-38,0,-41042,-8763,5502
2014:Q1,5447,-20948,12564,10971,2860,5447,-26804,32251,-14722,46973,0,5447,-2068,1495,-95,555,-536,181,910,0,1823,17175,10649,2498,-448,4476,332,2155,415,943,-13644,-9233,-3692,3,-794,72,16242,13959,2839,-528,-28,0,-38604,-2837,21560
2014:Q2,40148,2870,13542,20844,2892,40148,-3325,43473,-3360,46833,0,40148,-1948,663,-94,814,-151,1021,-56,0,-3859,57987,49866,1448,-205,6878,540,5081,415,2120,-17796,-15536,-3164,1232,-357,29,14168,11485,3294,-581,-30,0,-13171,-4379,-393
2014:Q3,61960,22551,14702,21783,2924,61960,17032,44928,-2049,46977,0,61960,-2183,18,-95,792,-511,384,919,0,-7981,31263,21544,1148,-833,9404,581,6290,415,-1817,17402,3766,12177,1417,23,19,23592,20931,3259,-570,-28,0,-9510,-1399,4592
2014:Q4,87041,24664,27637,31816,2924,87041,19759,67282,19838,47444,0,87041,-1974,2377,-94,-179,37,-970,754,0,6159,43231,35578,1941,-382,6094,616,8609,415,490,18291,7333,8529,2077,209,143,20990,15163,6436,-565,-44,0,-16120,-37,4267
2015:Q1,42737,-9053,24281,24550,2959,42737,-16030,58767,13778,44989,0,42737,-3642,5994,1764,1124,-107,239,992,0,6541,37066,35332,-159,-2791,4684,497,5303,-512,568,5944,-5784,10414,447,618,249,-2318,-5303,3507,-483,-39,0,-5874,-3097,-6621
2015:Q2,125107,57284,26488,38343,2992,125107,50569,74538,29387,45151,0,125107,-3411,6231,1766,18,-142,-597,757,0,-2038,70316,58234,2733,-714,10063,530,10402,-512,460,21127,1202,16833,2444,577,71,31058,24536,7231,-684,-25,0,-739,-10780,679
2015:Q3,114037,59656,18889,32468,3024,114037,53453,60584,15143,45441,0,114037,-4181,6420,1764,-962,-259,-1360,657,0,-3949,66812,50702,5685,-232,10657,588,9367,-512,233,30162,6258,21692,2156,60,-4,52214,47924,4328,-834,796,0,-25944,-6136,-11839
2015:Q4,126410,48892,33558,40935,3025,126410,42243,84167,38654,45513,0,126410,-3560,4980,1764,-371,-209,-337,175,0,9003,80488,68668,4779,-213,7254,870,18810,-512,-1396,7431,-359,3539,4403,-261,109,45994,34253,12031,-253,-37,0,-17069,-8287,-11735
2016:Q1,57655,9374,26254,17750,4277,57655,2684,54971,-12331,67302,0,57655,-1895,-6906,-498,918,-254,344,828,0,1469,48542,45329,5043,6,-1836,730,5580,67,404,11073,3393,6507,1031,196,-54,28399,20201,8281,-435,352,0,-37848,-3587,11207
2016:Q2,124093,69153,25681,24983,4276,124093,63090,61003,-6411,67414,0,124093,-1275,-4582,-497,-48,-248,-7,207,0,1595,111160,92902,4828,-372,13802,773,9075,67,760,3037,2137,-2379,2305,900,74,40123,29249,11588,-745,31,0,-25766,-6722,-3607
2016:Q3,172330,91795,32772,43439,4324,172330,84647,87683,20327,67356,0,172330,-2096,-6344,-497,222,-270,54,438,0,6415,83579,64821,5189,-122,13691,1055,8176,68,8998,38758,16394,18903,2080,1359,22,41355,35598,6458,-648,-53,0,-20759,-5300,18700
2016:Q4,134250,64353,33564,32010,4323,134250,59367,74883,7695,67188,0,134250,54,-5007,-498,2183,772,1181,230,0,2421,54100,42871,2381,-238,9086,136,13568,66,-3646,59524,34303,22428,1248,1465,80,47629,38669,9707,-766,19,0,-19348,-5402,-11530
2017:Q1,108602,66677,26262,13148,2515,108602,56056,52546,-30386,82932,0,108602,-946,4380,2107,-1002,-1109,-70,177,0,4423,28210,19385,1240,-354,7939,-697,11366,1103,-4143,56956,30846,25294,255,509,52,44153,38789,5988,-618,-6,0,-25617,-4149,-7542
2017:Q2,154674,86940,26051,39140,2543,154674,77106,77568,-5291,82859,0,154674,814,507,2105,-1234,-241,-1165,172,0,222,83934,68269,4390,-279,11554,1495,14076,1103,-2122,20957,13228,4253,1685,1557,234,45669,37296,9764,-443,-948,0,-7781,-4550,-521
2017:Q3,149407,100155,27031,19650,2571,149407,89208,60199,-22625,82824,0,149407,-2168,879,2104,2068,-29,1890,207,0,2101,53000,39924,224,82,12770,904,7910,1102,-4114,42249,25988,13168,1284,1670,139,53618,41319,12759,-448,-12,0,-7856,-1722,-668
2017:Q4,194439,91278,48840,51750,2571,194439,80971,113468,30654,82814,0,194439,-1011,8839,2105,289,-110,244,155,0,7624,50911,37131,3138,821,9821,667,9537,1102,2747,54251,24863,25802,1893,1624,69,50061,29242,21431,-603,-9,0,7635,-3978,3660
2018:Q1,99486,47872,24362,24885,2367,99486,39875,59611,8147,51464,0,99486,-1227,-1737,261,422,-100,434,88,0,-4484,34140,23666,1121,-539,9892,876,14804,-712,539,22922,21476,451,-85,1087,-7,35021,26734,11229,-2833,-109,0,-3398,1759,300
2018:Q2,183725,93728,29788,57815,2394,183725,85955,97770,46003,51767,0,183725,-1561,-756,261,1000,-104,961,143,0,6669,64085,46697,5276,-396,12508,260,15905,-713,1985,32240,10635,17299,1940,2317,49,38722,30692,8214,-200,16,0,28893,-2948,-317
2018:Q3,155388,109046,36982,6941,2419,155388,100261,55127,3352,51775,0,155388,-1560,592,261,761,-86,694,153,0,4581,40398,30790,-809,-414,10831,723,16883,-711,3116,46730,23069,18854,1966,2872,-31,45043,37369,7932,-260,2,0,-2766,-4747,6084
2018:Q4,142324,71114,34543,34247,2420,142324,64701,77623,25915,51708,0,142324,-1406,-1833,262,1244,-83,1155,172,0,-4694,31594,20977,2462,-370,8525,812,15298,-713,-212,43218,15076,22473,3086,2463,120,47029,34042,13505,-370,-148,0,-5134,-3010,19869
2019:Q1,98090,35505,25327,31809,5449,98090,43900,54190,32098,22092,0,98090,-569,334,429,753,-77,583,247,0,-476,22348,18158,232,-409,4367,350,14179,-155,325,23856,9404,12735,-295,1536,476,22705,16107,7190,-585,-7,0,-1569,5535,10045
2019:Q2,146155,91710,26777,22158,5510,146155,101917,44238,22240,21998,0,146155,-610,1994,428,-3255,-70,-3397,212,0,-3261,76848,65189,366,-273,11566,120,8986,-155,-710,33597,11212,18198,1450,2458,279,25254,18092,7572,-408,-2,0,-1298,-1601,9818
2019:Q3,194928,96857,46052,46448,5571,194928,105946,88982,67143,21839,0,194928,-568,1946,428,2810,-79,2667,222,0,360,53204,40348,2520,-560,10896,-58,15115,-155,148,71728,37011,29797,1819,2862,239,28857,16387,12434,46,-10,0,12740,209,8164
2019:Q4,152346,75607,37438,33731,5570,152346,85877,66469,44780,21689,0,152346,-394,1640,429,349,-80,230,199,0,1451,62289,48081,-331,-268,14807,1949,14581,-155,-1133,50776,19857,24413,3028,3086,392,36953,24734,12741,-187,-335,0,-1923,-1660,-12806
2020:Q1,136482,69125,21304,40906,5147,136482,52293,84189,2211,81978,0,136482,-430,2776,657,1515,-54,1565,4,0,-3394,49818,33566,2199,-98,14151,736,5219,287,450,56671,30798,21720,1692,2063,398,23776,21247,3164,-593,-42,0,24185,-1944,-23840
2020:Q2,152205,88284,33521,25254,5146,152205,76388,75817,-1677,77494,0,152205,-730,2200,658,1410,-48,1358,100,0,3213,34667,20038,-603,483,14749,100,4082,288,-985,138868,87206,48687,3942,-1648,681,-12247,-13257,1478,-446,-22,0,-12791,-3457,-3071
2020:Q3,232358,170897,31663,24594,5204,232358,160158,72200,935,71265,0,232358,-168,6734,659,-1003,-60,-1384,441,0,3258,28465,17042,-490,106,11807,-114,1745,287,289,185843,76104,110467,3881,-4984,375,10804,-7854,18638,91,-71,0,-7991,-3863,7413
2020:Q4,238967,151120,46631,36013,5203,238967,139219,99748,2471,97277,0,238967,-371,2653,658,1439,-67,934,572,0,1915,-25265,-29517,-539,-151,4942,692,12406,287,-635,251476,96274,154456,5416,-5087,417,-50,-14301,14422,-132,-39,0,-13320,2114,4968
2021:Q1,190955,133165,31333,17630,8827,190955,122317,68638,-11846,80484,0,190955,1915,5234,-439,1088,-65,681,472,0,1915,-34638,-36856,-607,-478,3303,72,3044,282,367,210347,85177,125267,3226,-3403,80,3062,-8378,11623,-92,-91,0,-3972,-1411,4089
2021:Q2,317568,242162,30414,36066,8926,317568,228322,89246,8571,80675,0,317568,1285,1719,-439,1232,-71,403,900,0,1915,45864,30096,1030,-568,15306,1195,10369,281,-320,208137,107729,98127,4687,-2861,455,28198,17314,11063,-206,27,0,3606,-1630,16156
2021:Q3,341882,251448,31459,49952,9023,341882,236495,105387,24805,80582,0,341882,1459,2036,-439,2048,-88,950,1186,0,1915,94556,74976,2365,-53,17268,909,16062,281,-306,176723,50697,122697,3511,-445,263,15065,13257,1989,-205,24,0,16576,-6349,21346
2021:Q4,406430,266021,52798,78587,9024,406430,255101,151329,52739,98590,0,406430,1395,5422,-439,1625,-75,1350,350,0,1915,106772,78241,7302,-398,21627,1229,18075,281,-26,187929,65974,116851,5443,-593,254,27161,23620,3289,-103,355,0,41444,-4159,17806
2022:Q1,346491,239777,42077,62073,2564,346491,227952,118539,36919,81620,0,346491,-2097,2591,1160,1802,-73,534,1341,0,1915,82343,66222,3825,-109,12405,1913,22907,158,-46,186311,90482,93631,2004,18,176,32971,33082,-72,-30,-9,0,14225,-2914,3252
2022:Q2,398343,275893,44171,75686,2593,398343,263792,134551,41414,93137,0,398343,-2553,-3060,1151,3252,-61,1069,2244,0,1915,215720,182229,4816,-7,28682,769,20201,221,396,96147,50513,42344,2580,289,421,49088,47092,2002,-10,4,0,10489,-3210,7817
2022:Q3,318462,225318,39266,51256,2622,318462,216429,102033,35616,66417,0,318462,-2033,-5029,736,4890,-56,775,4171,0,1912,187891,155696,3404,395,28396,505,12976,206,710,68650,19237,47142,2096,268,-93,53516,55071,-1510,-40,-5,0,3119,-4148,-5439
2022:Q4,237387,140222,40336,54208,2621,237387,137010,100377,29490,70887,0,237387,-2216,-3786,770,3415,-57,2008,1464,0,1930,138669,115137,3650,27,19855,-457,13786,212,-1285,49811,17267,30555,1751,47,191,50551,52632,-1998,-40,-43,0,-15934,-1133,3054
2023:Q1,138144,64072,30988,38103,4981,138144,66321,71823,12861,58962,0,138144,-350,6369,293,1710,-207,1056,861,0,1943,79866,69354,-19,12,10519,77,11454,209,135,-1256,-2683,3028,-1688,180,-93,29937,32958,-2972,-39,-10,0,12594,-2908,-1929
2023:Q2,150871,99494,26172,20168,5036,150871,102490,48381,537,47844,0,150871,-1404,430,479,1065,-673,818,920,0,1973,63237,47057,2037,-53,14196,1240,13503,264,-897,34453,11973,19499,1382,1386,213,47129,48129,-1579,-39,618,0,533,-1788,-9346
2023:Q3,181652,126945,26337,23280,5091,181652,130355,51297,7848,43449,0,181652,-540,-96,142,2925,-619,2475,1069,0,2022,59779,46345,-2487,288,15633,106,12574,176,-228,45534,16492,24327,2529,2184,2,55877,54668,1265,-39,-17,0,12131,-4005,-4745
2023:Q4,142571,95590,21267,20622,5092,142571,100058,42513,10790,31723,0,142571,-1058,1417,48,2375,-525,1632,1268,0,2071,50299,39850,-333,644,10138,1108,7720,163,-651,27288,2526,19941,2777,1552,492,49800,45583,4191,-38,64,0,620,-693,2064
