date,FA893190005.Q,FA543077073.Q,FA103190005.Q,FA113193003.Q,FA313190005.Q,FA223073045.Q,FA713193005.Q,FA763190005.Q,FA753193005.Q,FA743193005.Q,FA473193005.Q,FA513190005.Q,FA543190005.Q,FA403190005.Q,FA613190005.Q,FA643193075.Q,FA663190005.Q,FA733190005.Q,FA503190005.Q,FA263190005.Q,FA893090005.Q,FA153090005.Q,FA103090005.Q,FA113090005.Q,FA313091105.Q,FA213093003.Q,FA713090005.Q,FA763090005.Q,FA753093005.Q,FA743093005.Q,FA473093005.Q,FA513090005.Q,FA543090005.Q,FA573090005.Q,FA343073045.Q,FA223090005.Q,FA633093005.Q,FA653093005.Q,FA563093003.Q,FA403093005.Q,FA673090543.Q,FA613090005.Q,FA643093075.Q,FA663090005.Q,FA733090005.Q,FA503093023.Q,FA263090005.Q,FA903090005.Q
1970:Q3,11680,436,15015,1368,24584,7058,552,-12908,-1764,-20,392,3428,1144,364,-1752,32,-1068,224,-25229,-176,31091,2796,-11355,1096,-176,-116,552,10340,-2156,152,0,0,772,9060,23584,7058,0,0,0,-892,0,-3824,-864,-40,-4896,0,0,-19411
1970:Q4,84795,440,3752,1904,25460,7271,9996,34112,2184,-16,108,3456,1604,4588,-10524,-44,-528,5428,-4568,172,987,2680,-5171,1040,172,-48,-1278,-39652,-3388,160,0,0,768,7769,24364,7271,0,0,0,1736,0,1708,-1504,-36,4396,0,0,83808
1971:Q1,45383,352,15178,3016,25064,8126,-6320,-9356,-3900,-36,-176,3452,1228,3980,16132,8,-856,-1632,-8557,-320,107475,2624,6669,5172,-320,-44,254,48472,2380,-704,0,0,844,10878,23796,8126,0,0,0,236,0,3656,-748,-40,-3776,0,0,-62092
1971:Q2,21798,304,2721,1616,27904,8826,-4728,-11412,-4044,-32,-164,3348,2296,-5420,3904,-72,108,1640,-4681,-316,55095,2480,2483,5204,-316,196,224,-4892,-1092,-652,0,0,900,9990,26376,8826,0,0,0,1752,0,4044,-1260,-44,876,0,0,-33297
1971:Q3,67486,296,10562,2740,24624,9689,-1308,2392,2192,-40,340,3528,1560,-1092,6292,-1036,-156,7516,-589,-24,86751,2480,20801,5264,-24,280,-216,14268,1056,932,0,0,892,7489,25560,9689,0,0,0,432,0,-3288,-808,-40,1984,0,0,-19265
1971:Q4,87483,320,371,4208,28236,10725,11536,30652,1328,-44,-4,3912,2172,-40,-7064,-1688,-208,496,2643,-68,24005,2588,14531,5360,-68,-68,280,-41540,164,708,0,0,836,3881,26784,10725,0,0,0,-1808,0,2540,-1160,-40,292,0,0,63478
1972:Q1,72066,480,8954,3680,25588,11176,-8604,5776,9772,-28,-40,4424,1976,1540,9916,-1864,1128,-3796,2420,-432,111943,2744,19412,5452,-432,100,-530,40152,2168,-700,0,0,932,7049,26024,11176,0,0,0,240,0,-1744,-1736,956,680,0,0,-39877
1972:Q2,45172,580,-7578,1140,31456,10668,1576,-1276,4264,-32,-280,4868,3952,-912,5248,-2072,1684,788,-8846,-56,80012,2812,17336,6368,-56,8,-132,-92,240,-572,0,0,976,4640,31032,10668,0,0,0,1652,0,3248,-2068,960,2992,0,0,-34840
1972:Q3,44365,592,-1691,2012,24012,10092,9264,880,-852,-24,368,5048,2564,128,2624,-2296,1656,16,-9972,-56,84719,2932,20503,6388,-56,-180,520,12504,136,296,0,0,976,3332,25192,10092,0,0,0,-328,0,-2968,-968,956,5392,0,0,-40354
1972:Q4,74339,508,695,3904,27468,9448,-2228,32308,2252,-24,-44,4888,1612,-100,-3996,-2120,1796,-748,-1160,-120,95240,3124,63957,6316,-120,-336,908,-34752,3252,1016,0,0,924,7739,26156,9448,0,0,0,-2840,0,6964,-2496,956,5024,0,0,-20901
1973:Q1,67447,444,4707,3872,28472,9592,-7152,5140,-388,-8,124,4784,2780,1840,7460,676,1380,2276,-2672,4120,178117,2996,67264,8492,120,8,-792,40188,-36,472,0,0,888,6405,27540,9592,0,0,0,1256,0,-2852,-1304,956,16924,0,0,-110670
1973:Q2,64134,392,-7886,532,32420,11012,640,8612,848,-12,-136,4772,3064,-800,4780,68,1088,756,3884,100,83430,3056,7482,3232,100,28,732,1264,120,-200,0,0,852,10320,32204,11012,0,0,0,1848,0,4348,-2976,956,9052,0,0,-19296
1973:Q3,73804,372,1196,2508,24156,12519,10048,6216,-12,-56,476,4784,1516,1628,1664,-2784,400,5176,4121,-124,73980,3060,2323,3012,-124,80,-580,-716,824,144,0,0,844,8046,27480,12519,0,0,0,2020,0,-4956,-3860,956,22908,0,0,-176
1973:Q4,96319,392,-578,6236,29404,14107,1472,10456,1464,-52,48,4736,2012,3764,2284,-76,1324,96,16914,2316,76430,3032,36597,2232,2316,-228,1428,-27260,-548,-104,0,0,852,12094,28680,14107,0,0,0,-1176,0,9312,-2068,956,-3792,0,0,19889
1974:Q1,89268,616,18649,4308,29196,14668,-12080,10768,-1612,-4,412,4632,1780,-264,9216,2352,784,-1132,6255,724,72461,2932,-23269,1516,724,-240,-1422,28188,-264,224,0,0,1164,14140,29364,14668,36,0,0,-1004,0,-564,-1440,952,6756,0,0,16807
1974:Q2,48094,740,6417,3432,25592,13408,3284,-23048,484,-8,160,4716,3336,-608,-2772,7272,1636,-2172,8589,-2364,42472,2868,-7623,852,-2364,104,770,-13832,-84,-188,0,0,1308,15469,29240,13408,-28,0,0,-948,0,1328,484,956,752,0,0,5622
1974:Q3,87501,772,17115,6412,24168,14599,7052,2900,-1280,4,692,4692,2256,-652,-3020,2504,3636,-11080,17307,-576,95486,2876,63347,508,-576,128,252,-4536,-584,-568,0,0,1400,10512,26712,14599,0,0,0,1008,0,-8648,1312,952,-13208,0,0,-7985
1974:Q4,8527,712,2699,8160,37136,15095,928,-38660,-128,8,316,4572,3476,72,-19820,632,44,2072,-8839,52,-37080,2936,-55364,472,52,-208,7650,-44656,-1536,-332,0,0,1436,9455,30804,15095,0,0,0,-6320,0,-1004,348,952,3140,0,0,45607
1975:Q1,84453,688,29903,3124,28504,15295,-13136,10608,5276,-20,140,5688,2184,2412,9112,-36,-2788,-944,-11441,-116,62041,3448,-41497,680,-116,-60,-264,49884,504,664,0,0,1568,179,30012,15295,-8,0,0,-452,0,-4952,4904,952,1300,0,0,22412
1975:Q2,59997,692,38215,4,26604,14687,5644,-7728,648,-28,-156,5672,3708,2956,-13320,-728,-1916,5344,-20329,28,29255,3456,-12913,320,28,-60,-596,-17268,2168,724,0,0,1780,4141,26032,14687,200,0,0,3564,0,-8996,4124,952,6912,0,0,30742
1975:Q3,101395,660,12070,1580,22460,17748,824,33216,1468,72,200,6344,2900,-2844,18984,-368,508,4128,-18375,-180,100479,3996,-7184,616,-180,-8,-954,47468,-1872,456,0,0,1696,3757,23920,17748,64,0,0,3628,0,-5996,4664,952,7708,0,0,916
1975:Q4,77462,592,11193,7412,32564,14808,5824,6104,-580,68,-76,7712,4112,2900,-4732,-368,-976,-1308,-8091,304,-9543,4976,-44386,1600,304,-160,1526,-40908,276,488,0,0,1328,2405,33004,14808,-60,0,0,-2888,0,3476,3444,948,7476,0,2800,87005
1976:Q1,168094,632,63881,-1164,34392,16606,-14308,23204,708,248,292,9108,3008,1396,8976,788,10572,4108,5439,208,148053,5320,23924,3184,208,-164,650,56656,-700,-580,0,0,1432,2881,32668,16606,164,0,0,-1092,0,-2248,1136,12012,-4004,0,0,20041
1976:Q2,97921,572,33576,496,25448,9574,6992,676,-2628,208,56,10620,5104,-2288,6344,32,768,4876,-1905,-600,101863,5940,62556,4448,-600,412,500,-14436,-1252,-488,0,0,1308,2789,23492,9574,0,0,0,420,0,2720,1104,-260,3636,0,0,-3942
1976:Q3,130230,604,59541,1832,20644,16536,-1708,17648,100,8,224,11220,3680,2488,5328,-296,-1020,1656,-8187,-68,127180,6172,47701,5008,-68,204,-1296,8844,784,444,0,0,1312,22731,22812,16536,212,0,0,1032,0,-8976,1152,-500,2676,0,400,3050
1976:Q4,64848,716,11710,3820,38908,20432,9256,-31424,-204,4,-72,11060,3492,4360,-5104,456,968,2920,-6378,-72,-13408,6044,-58189,4876,-72,-96,-902,-57360,-704,244,0,0,1428,24811,36664,20432,-484,0,0,-2252,0,5784,1168,2032,3168,0,0,78256
1977:Q1,167721,828,36462,1156,33348,21513,-18320,25424,1484,88,1360,11988,4232,-248,11776,152,1988,3196,31566,-272,200327,6928,40286,5312,-272,16,-794,60992,-932,128,0,0,2244,24042,35448,21513,460,0,0,-540,0,-3332,448,3764,4616,0,0,-32606
1977:Q2,125701,944,5422,-3836,44592,13261,10608,20412,-2712,72,548,12548,4428,1996,-2420,-476,6472,540,12910,392,111361,7552,9632,5824,392,-276,62,13892,-200,-116,0,0,2288,1574,43740,13261,40,0,0,3784,0,4208,260,3372,1672,0,400,14340
1977:Q3,109679,968,59004,828,-6016,15226,-7524,16232,1704,-200,680,13020,4608,-1732,10240,116,-1416,60,4053,-172,94796,7672,45635,6032,-172,-280,-240,6936,-328,20,0,0,2272,18375,-3160,15226,348,0,0,572,0,-5296,440,-904,1648,0,0,14883
1977:Q4,127420,896,58205,1640,41680,13618,15924,-25600,1944,-280,304,13408,5000,2524,-11788,4,-7048,4716,12353,-80,30805,7296,28876,5912,-80,-76,-1736,-63596,-916,16,0,0,2160,-1025,41276,13618,-356,0,0,76,0,6916,580,-7936,-200,0,0,96615
1978:Q1,200703,1000,70823,6124,39600,15636,-19860,47268,1752,-8,768,13648,4628,152,9720,-40,5580,-40,3780,172,278508,7136,111481,5812,172,-12,-718,62692,2060,1116,252,0,1816,19133,40220,15636,760,0,0,1864,0,-3104,116,8180,3896,0,0,-77805
1978:Q2,167962,1024,19710,2388,43640,11288,12936,31392,3700,-8,552,14260,4616,3996,620,-348,4232,-7812,21824,-48,67718,6928,-28735,5856,-48,196,314,19340,1108,1592,2680,0,1904,-6161,46296,11288,-248,0,0,2068,0,5920,160,2036,-2088,0,-2688,100244
1978:Q3,166707,1076,76840,708,6776,15432,-9888,24096,5460,-64,-312,14528,4708,4820,20792,-128,3748,-1904,107,-88,136869,6960,42233,5892,-88,300,-154,38784,2224,848,1660,0,1984,12022,6744,15432,-24,0,0,1488,0,-4736,172,4424,696,0,8,29838
1978:Q4,315015,1160,110089,3740,49080,12312,20996,47520,-884,-68,-204,14696,4948,4312,11516,264,368,-2372,37054,488,100575,7208,52724,5916,488,92,-420,-61920,-852,660,2588,0,2272,15683,46940,12312,3772,0,0,-3636,0,11352,144,220,5016,0,16,214440
1979:Q1,261091,1264,114736,7956,41192,24586,-19184,43760,5020,-28,1072,15080,5124,1812,6416,-112,-4940,-128,17277,188,221517,7524,74189,5956,188,240,2650,57692,80,1560,552,0,2564,5136,42380,24586,-2916,0,0,992,0,-3148,72,-3560,4776,0,4,39574
1979:Q2,187825,1380,31079,1640,51504,15198,11384,38728,-7832,-28,632,15236,5412,6608,18324,-388,5652,-12416,5780,-68,151236,7680,21298,6040,-68,152,-1788,31576,-192,1448,2008,0,2860,-2088,43060,15198,516,0,0,996,0,11116,64,6996,4296,0,68,36589
1979:Q3,218798,1400,116219,3224,7564,23871,-10064,920,368,-32,-712,15412,5288,-492,31504,456,6692,892,16452,-164,120664,7812,102344,6044,-164,172,3978,-39884,420,1020,1852,0,2912,-11809,11876,23871,632,0,0,1056,0,-1244,64,6228,1556,0,1928,98134
1979:Q4,193104,1328,120457,14928,36896,22287,21824,-48200,-1824,-32,-412,15812,4404,8608,-14720,-492,4332,7900,64,-56,40558,7924,22802,5948,-56,-336,-186,-73644,-80,1132,2776,0,2736,-3989,45080,22287,-12,0,0,-1388,0,3824,52,7780,-3336,0,1244,152546
1980:Q1,297292,1244,175738,6244,34080,11772,-6748,31800,4192,1172,7800,15924,3308,2000,15092,412,-4952,-10460,9330,-656,169627,8484,36506,2196,-656,84,-6600,75264,-52,1576,4276,0,2568,26781,30264,11844,-308,0,0,-132,0,-14572,68,-10164,1656,0,544,127665
1980:Q2,200628,1140,114973,9812,28420,5917,6108,-12736,-700,2660,1284,13660,1944,4472,14420,216,11636,4432,-6834,-196,146816,6556,11236,-3792,-196,-220,3150,-8212,1600,1556,4316,0,2392,36027,33828,5985,3452,2,0,4692,0,23928,72,15988,3936,0,520,53812
1980:Q3,323077,1196,243973,5052,41220,20089,-4608,2332,336,2772,-5456,13160,2176,1440,-3908,260,6668,3568,-7157,-36,305318,6440,171872,1672,-36,-104,-1072,-8596,1824,1708,2108,0,2468,54666,40784,20161,-1340,-1,0,2760,0,-7836,76,11524,4920,0,1320,17759
1980:Q4,214545,1408,95859,6004,29656,20848,1316,-9080,1172,1964,2980,14792,3552,3584,-836,-108,15276,-2352,28590,-80,121706,6824,-47842,18596,-80,-24,3988,-10788,3060,2200,3056,0,2788,65097,36052,20916,-1028,-1,0,-2320,0,-1496,72,7388,14452,0,796,92839
1981:Q1,543409,1676,439489,-5524,45744,23533,-2868,12348,1772,1364,28,12596,6212,168,27752,-108,-12104,16492,-24489,-672,571034,8008,381572,17264,-672,396,1182,56956,1800,3208,-3156,0,2928,28115,33468,23605,-8960,-4,0,4768,0,11456,32,-9188,17292,0,964,-27625
1981:Q2,57802,2004,-25009,-5460,9376,9877,5376,26384,-1796,1012,-1028,12232,8028,12,7516,40,11692,1792,-4954,708,146607,8236,3543,16516,708,196,1648,18076,1328,3880,-1780,0,2828,24550,35896,9945,7880,1,0,-2912,0,2756,40,10532,1832,0,908,-88806
1981:Q3,250075,1944,132840,2300,51496,16884,2092,-10204,3412,656,1584,11676,8520,9240,5524,-56,-5068,12536,4823,-124,174461,7840,70625,13996,-124,248,-3944,-2456,5744,3188,4456,0,3360,19888,36136,16956,-336,4,0,3116,0,-8920,28,-12740,16608,0,788,75614
1981:Q4,40442,1508,42261,3456,39976,18828,-2064,-58427,2912,324,80,10328,7244,3740,-1388,-8,13556,-7128,-34184,-572,87180,7456,33680,12700,-572,-508,1204,-56613,2148,1136,-2912,0,4524,-5882,36896,18900,2712,-1,0,-2408,0,2008,24,22004,9200,0,1484,-46738
1982:Q1,341896,1116,169561,28452,45972,17450,-8652,34652,2756,-396,-700,9684,7364,2268,23344,160,-14732,4884,18461,252,341448,5800,182689,-9016,252,-68,-1120,107885,6364,-1680,-7028,240,5768,-7383,32300,17570,-2752,-1,0,-1052,0,10108,-56,-10408,13064,0,-28,448
1982:Q2,219926,772,-25979,27640,43308,20770,1816,68255,6836,-1476,412,21808,19684,1564,6292,112,8300,-8736,27648,900,170411,5268,12923,-7588,900,-64,-1050,40142,1100,-4728,1832,15940,9992,1651,36344,20894,4184,-0,0,4480,0,6964,-92,9144,16148,0,-3972,49515
1982:Q3,202684,620,61564,27956,37848,29207,4428,-4690,-3508,-1080,-112,8600,6488,-6992,14772,140,31724,22948,-27437,208,269624,6200,106118,-5852,208,292,3606,49523,1228,-4688,2732,256,7644,17742,37220,29331,2672,0,0,-8532,0,-16936,-64,37788,-2052,0,5188,-66940
1982:Q4,-64663,664,-32825,30256,17520,20287,2232,-104955,-2732,800,-2368,18700,7224,23156,-14292,120,-21924,-11176,4566,84,-68416,16808,-74947,-6820,84,-196,-1004,-72997,8728,-1560,1260,-2628,7264,-35492,38184,20411,-3252,1,0,8788,0,9328,-88,7528,12244,0,-60,3753
1983:Q1,409872,600,149201,11064,39636,16153,-9292,84528,468,1376,1476,9824,8388,312,21932,60,29156,-5288,49969,308,365737,12396,135493,1804,308,-204,48,116517,-15036,64,-8184,4,5108,42870,32624,16293,2220,-5531,0,896,0,11332,52,11876,5868,0,-1080,44135
1983:Q2,230289,580,63610,13668,34824,23457,5760,57069,-2944,3828,1740,8488,9112,52,9032,64,18320,-2812,-13711,152,150227,15060,34716,-1460,152,1136,-2022,-15510,-3040,3364,-6672,388,8728,68030,37604,23665,-26356,-4212,0,5112,0,-1976,44,4680,8604,0,192,80062
1983:Q3,247980,560,67421,12040,36796,41133,12084,33365,3708,3656,-500,13300,9404,480,100,20,7128,11172,-3735,-152,243900,18464,26223,1368,-152,404,1340,21147,4696,3220,8308,200,11480,46945,34728,41417,7780,4784,0,1044,0,-15708,0,11576,13360,0,1276,4080
1983:Q4,220353,596,85899,13716,42908,23909,-9280,-21748,496,1272,-1468,19364,9288,-2636,11456,68,-40,4660,42001,-108,24417,18992,-110907,7244,-108,-944,2592,-88806,-952,68,7848,-6244,5552,84757,41156,24257,13356,6068,0,-2732,0,8484,56,-1084,13376,0,2388,195936
1984:Q1,419651,-600,246766,12628,65408,19667,-5744,8407,1820,940,1072,14268,13324,-1964,14348,-352,-8528,26268,10914,1008,320598,-20472,104700,26908,1008,596,918,90582,4512,-960,-10028,-112,400,48386,35772,19527,240,-12175,0,2348,0,8872,-2916,2944,19704,0,-156,99052
1984:Q2,391722,-1396,179146,1672,46376,10406,1708,53890,-1788,-1292,2912,14208,15688,10548,12292,-328,15036,-27076,59732,-12,361765,10400,211021,-5240,-12,3508,1968,4080,1876,-3788,-2704,32,6336,77977,41608,10266,-13088,-3735,0,5884,0,1408,-2864,3980,13520,0,-668,29957
1984:Q3,325900,-1380,70758,13324,44996,10851,16292,112663,7584,-1636,-1504,13800,15740,7972,12640,-324,9152,14248,-19796,520,429271,9676,258738,-7396,520,3384,10086,98785,9100,-4284,4056,68,4152,-34899,41000,10783,4048,5266,0,5008,0,-10880,-2848,17556,948,0,6404,-103371
1984:Q4,-147210,-588,-202426,10692,25768,19154,-10716,-241,-1060,320,956,14824,11944,20848,-1492,-388,240,-13312,-21729,-4,-60034,10980,-40963,-7636,-4,-1872,-996,-60563,-3720,-2020,6924,-232,15736,-58026,44664,18942,8328,11408,0,-648,0,-6264,-2028,-3944,14360,0,-2460,-87176
1985:Q1,428237,-148,217115,23912,9560,34178,-9104,-28680,4820,536,1640,17240,14676,-4496,20620,-252,24160,2376,99804,280,379706,8164,223040,5480,280,-1684,-8,76275,-700,-1792,-6864,-408,1833,26822,-14784,34246,11164,-19142,0,-2772,0,8932,-152,15144,14656,0,1976,48531
1985:Q2,265080,436,52627,17104,40552,-2546,1824,93146,-5468,2236,-372,36036,15352,15356,17680,-284,6900,296,-24731,-1064,144903,26972,11398,5428,-1064,1660,-708,30657,-6880,-320,-1584,108,8334,-3073,33552,-2474,296,-3039,0,2688,0,7336,-284,28316,9404,0,-1820,120177
1985:Q3,559610,396,181238,57480,28960,17618,11404,28778,17548,2144,-4608,50712,8804,27108,23420,-280,11364,712,96884,-72,310841,41696,159103,8252,-72,4620,4290,12658,6984,-44,9768,212,4145,25017,29136,17762,-2496,5938,0,-5492,0,-3072,-280,-5416,1228,0,-3096,248769
1985:Q4,294865,-280,76495,18100,5576,3562,-4124,37028,-26512,272,3640,45732,14408,-5816,4036,112,98012,-6648,30881,392,319479,47368,120979,876,392,19368,412,-32617,-15608,-928,4272,-9332,7792,2168,34412,3762,-2016,20263,0,-6848,0,-4308,-3612,111936,22312,0,-1564,-24614
1986:Q1,50223,-964,-70360,13412,55132,13769,-11488,-76175,5184,-1564,-64,37364,35752,4260,1504,-84,-10608,59536,-4295,-88,153642,16608,48956,10336,-88,1028,946,-11741,8240,-1728,-10244,-20,-2361,31271,30420,14165,5750,-22637,0,-888,0,9900,-4648,14608,14100,0,1668,-103419
1986:Q2,89642,-1680,-60261,3688,35852,21721,-2488,61949,-4312,-3256,580,39712,10612,-28,-13696,420,13864,-10744,-2120,-172,164077,19144,-8647,11528,-172,4920,152,5152,-2656,-2444,4084,-32,11331,42341,33276,22085,17508,1611,0,-13360,0,1644,-5008,8900,12308,0,412,-74436
1986:Q3,371781,-1676,131725,5808,40760,3348,9004,32447,7412,-3560,-312,46552,6468,10028,45908,-420,-7112,652,48561,-3812,421106,23828,240806,13548,-3812,3256,4098,45881,9940,-2412,9872,-52,10668,52356,41616,3312,-7430,7692,0,4732,120,9416,-4612,-56012,14228,0,68,-49324
1986:Q4,17019,-976,-66257,11020,20280,-23700,492,20044,-2760,-2512,1656,49512,22892,16556,-20472,-2768,660,3636,-10460,176,292587,22084,30447,10824,176,-2432,1552,22157,-2224,-1668,8980,-11956,7498,119527,34052,-23576,-10184,24730,0,17128,0,-11988,-2908,44848,12856,0,2664,-275568
1987:Q1,357737,-116,100068,-17852,23716,-7696,-4472,49814,6924,-1660,864,41816,65264,6580,14496,-652,29268,1312,49451,612,413704,30200,122508,4084,612,-547,-852,115650,5128,-1160,-7736,-692,12113,29605,26924,-7424,13146,-27191,0,4320,0,17240,-6836,68328,16792,0,-508,-55967
1987:Q2,115336,1360,47140,-2176,35552,1051,548,-35915,-2348,-1280,852,45060,39296,-10160,-10800,-968,-23140,-1568,33468,-636,281568,28200,109761,-868,-636,1641,2754,-38524,-2132,-812,1728,-244,14386,75472,32524,1031,15346,-3027,0,7556,0,-11520,-6768,-10520,68432,0,-2212,-166232
1987:Q3,67619,1240,-81253,-8612,28496,20027,752,-13565,8328,-888,712,42164,62556,-14576,3312,-732,43936,3028,-27322,16,375370,26480,41856,1160,16,3531,5246,5637,10896,-408,8928,-20,17529,135168,29432,19443,-14914,11241,0,-284,0,14544,-7656,49000,15556,0,2988,-307751
1987:Q4,386947,3604,233097,2872,-848,23698,6468,-16019,496,-480,2684,50080,30048,3184,119392,-1232,-73252,4452,-1761,464,277228,32660,251090,5704,464,10892,1526,-56517,-1340,120,-4848,784,10840,74128,35520,23506,-11554,24689,0,15896,0,4224,-5116,-142940,4248,0,3252,109719
1988:Q1,451332,-548,139609,17380,69260,39013,-1820,-8125,11416,112,-44,34660,15248,16184,105500,92,-20176,-1872,35876,-432,470184,18476,210651,15360,-432,-5560,-1410,30185,13680,824,-4796,0,20273,64224,27992,38837,30248,-33849,0,-1948,0,22744,-1776,26240,2428,0,-2208,-18851
1988:Q2,349405,220,-3297,17380,52404,34357,10968,83916,-880,804,-708,29624,19132,-15320,-17108,-152,53156,12480,72522,-92,468926,17124,162919,16152,-92,2837,-1472,72561,-1536,1636,-1052,0,7229,39522,30316,34181,5297,5779,0,4616,0,-5892,-3100,67000,5404,0,9496,-119521
1988:Q3,128190,644,2645,17384,31180,30948,-392,-4801,5748,1000,3532,28316,-3628,8004,-1588,508,-39884,7916,40898,-240,276022,21412,187572,14512,-240,-1593,-1242,-17891,4164,1812,12740,0,-412,42694,33952,31064,-14712,2406,0,8436,0,2184,-3444,-57300,1980,0,7928,-147832
1988:Q4,740014,1396,476619,17380,8632,48744,-4424,76104,1584,696,264,32116,16748,-12284,-6040,648,21984,4544,55648,-344,872409,24928,629585,14160,-344,2380,5782,14588,2792,1176,-4956,-11420,7022,52425,30648,55164,-15498,24484,0,18976,0,-8068,-3832,21224,7520,0,3672,-132395
1989:Q1,638460,-376,409239,20872,17852,37138,7201,-4869,8576,1132,-3588,31352,31076,-4768,14653,-1016,5404,-2168,70762,-12,579667,13684,419954,11824,-12,-1396,-7360,39154,11112,856,-7577,0,7754,58701,24800,39602,21624,-35346,0,-10320,0,-21995,-1576,24492,-5468,0,-2840,58793
1989:Q2,216656,436,-8501,20872,73602,27961,-7182,20578,1332,364,50,34272,21196,5900,-10787,464,23332,-80,13059,-212,281899,14756,5997,14284,-212,2305,16744,28363,-2104,1132,-2757,0,15608,9513,29610,32705,28892,12816,0,20808,0,-5549,2864,41708,15920,0,-1504,-65244
1989:Q3,454443,504,175483,20872,46520,50600,3428,23362,15404,404,211,35140,25124,19556,16734,12,8596,-3444,15809,128,353799,18876,55237,9828,128,3711,9544,44951,14976,972,10402,0,10296,7732,34628,55724,-20172,10692,0,22444,0,-4037,-1160,65476,5900,0,-2348,100643
1989:Q4,142027,2692,68887,20876,51078,55303,-6311,-27127,-6936,608,2835,32708,29032,6740,3440,456,-56416,-580,-34894,-364,-148519,18748,-185245,4132,-364,848,10610,-90142,-7884,596,6837,-18648,-19631,35795,35374,59579,-20443,24706,0,7240,0,-2499,-296,-23924,18276,0,-2184,290547
1990:Q1,317794,-1412,-25476,-3284,24740,34233,18663,105553,-56,964,907,27532,12812,-7016,-8806,1280,84560,2464,49839,296,428096,34216,183433,-2596,296,1440,-5048,133758,1984,-2812,-11678,0,-17977,54833,25404,35593,21532,-35372,0,-13196,0,6839,-716,31223,-14604,0,1544,-110302
1990:Q2,64302,56,-86639,-3284,50401,38445,-12938,-40068,444,1408,1447,24456,2272,6116,35930,-260,18444,180,27948,-56,74105,6220,-118291,-6596,-56,4601,1496,-4230,-4436,3408,8821,0,1392,-8363,35217,43325,40207,14488,0,11900,0,7837,1852,62102,-26352,0,-436,-9804
1990:Q3,313968,-156,246468,-3284,877,64186,4311,-51443,13708,1220,-1791,23768,6828,-9428,63195,672,-6252,15956,-54979,112,501774,19216,252743,-4160,112,-5732,6620,35990,14108,32,9581,0,-7595,81823,32525,63370,-55662,8999,0,-3856,0,-16453,580,77638,-7508,0,-596,-187806
1990:Q4,54320,1972,189854,-3280,-13018,73314,-14173,-51588,-2860,24,1361,29920,6312,38672,-41687,-1096,-108936,-6124,-44520,172,35075,18156,-20108,1504,172,5724,-7862,-65302,-1200,-124,2193,25660,4979,20403,38210,74138,24883,17118,0,15880,0,-5783,4144,-88895,-30324,0,1508,19245
1991:Q1,599482,-504,256595,-608,78600,30524,2484,16753,15752,-260,2204,23400,45452,5336,31108,-20,100766,-3868,-4484,252,367473,6676,177766,8888,252,3220,-13146,7209,19468,-368,-6874,0,53719,36848,25520,14840,-41458,-38138,0,-13048,0,19143,952,116715,-8504,0,-2208,232009
1991:Q2,126466,-892,37725,1392,3467,64748,-17469,13802,-9816,-1028,743,9036,53224,7452,33642,308,-2634,1564,-69607,808,315034,8800,8950,13076,808,1076,-4488,-19594,-13680,-652,17422,0,-9318,80643,31187,68160,55552,14326,0,-2732,0,14236,-356,51594,-540,0,564,-188568
1991:Q3,281755,-892,259819,9392,-24724,73108,15239,-103670,9160,-1268,1407,11868,24216,24724,13976,220,65618,-4220,-93965,1748,225311,8924,-8886,5904,1748,-5727,-2632,-27500,17468,-700,17941,0,24084,34120,32984,74184,-45536,10832,0,8868,0,3994,2284,88649,-10632,0,-5060,56445
1991:Q4,385534,-520,138322,4392,122589,78179,-2030,11533,3112,-940,-894,28740,23328,-5636,17638,644,-81131,-2296,49416,1088,-112615,15700,-318286,8812,1088,15923,10956,-12957,-3272,-372,-8845,-8432,-7178,70153,33073,76535,-482,14280,0,31980,0,7067,2620,-45566,6792,0,-2204,498148
1992:Q1,1411185,-228,1027018,13836,29763,70225,-8094,-3879,-4024,1956,979,20464,32552,48124,-2849,-2268,126834,-2300,62805,272,922873,15968,584399,4984,272,-15156,-10172,-12362,2304,-80,1033,0,-6068,126260,26655,70693,-18836,159023,0,-60060,0,-13850,-2048,151957,-81104,0,-940,488312
1992:Q2,97234,-60,-62836,13836,22756,66013,-6464,58203,3612,756,882,24880,16444,-16264,-40805,-808,-10246,-8,26788,556,-36495,18216,-227785,2936,556,6188,-2786,28392,1544,-1132,4745,0,3064,23756,34184,66025,34224,20421,0,13056,0,-20385,-372,-41437,-1744,0,1840,133728
1992:Q3,348996,132,93501,8836,33269,45578,9301,-72664,19444,444,671,25192,-15228,17952,39120,-1764,140132,13148,-7151,-916,600345,19084,360,6348,-916,-11960,11838,7123,23248,-956,14036,0,3410,80684,29389,42762,-12261,45190,0,9956,0,7742,1872,313781,8408,0,1208,-251349
1992:Q4,53790,348,142366,18840,37573,71049,2330,34336,-15416,1156,-1604,22704,-65448,708,21254,-1628,-198016,3412,-20529,356,-294650,16580,-79075,6092,356,7804,-7660,-38057,-14320,-540,-3754,7392,-12054,-27658,33625,73077,7109,-45366,0,-12176,0,-1492,-3268,-212737,9432,0,2040,348440
