date,FA596330005.Q,FA595013005.Q,FA594090005.Q,FA593020005.Q,FA593030005.Q,FA593034005.Q,FA592051005.Q,FA594022005.Q,FA593069105.Q,FA593061105.Q,FA593061705.Q,FA593062045.Q,FA593063005.Q,FA594023005.Q,FA343069005.Q,FA593065005.Q,FA593064105.Q,FA593064205.Q,FA593090005.Q,FA593095005.Q,FA573074005.Q,FA593073005.Q,FA593093005.Q,FA594190005.Q,FA153050015.Q,FA594190045.Q,FA594090055.Q,FA893131573.Q,FA543150015.Q
1985:Q3,38,125,165131,-1400,-4944,896,1036,40688,5088,25016,11168,-212,-372,29232,31100,-1868,26180,1528,71915,0,-692,86347,-13740,165220,279292,167104,-1884,72816,41256
1985:Q4,39,128,213402,-2740,-12180,9100,31272,124904,11224,100980,46504,-388,-33416,-19864,-30436,10572,37252,5316,40342,0,16648,-48798,72492,213492,360368,168816,44676,72816,74060
1986:Q1,42,151,207904,-2044,8752,1988,3188,81160,4904,50272,-6732,-760,33476,34456,34708,-252,-3080,7628,75856,16032,0,67836,-8012,208012,307176,169456,38556,81748,17416
1986:Q2,42,139,174298,-1960,4144,-416,4060,-32244,5580,-61360,-5144,1032,27648,82452,86744,-4292,21328,-768,97702,11616,0,83078,3008,174396,308900,167036,7360,81748,52756
1986:Q3,44,138,196984,-104,580,3144,4876,144264,7060,77676,4536,-644,55636,-38088,-37224,-864,-13860,-1112,97284,9736,20,76168,11360,197080,354984,167344,29736,81748,76156
1986:Q4,44,139,240019,1516,14056,4088,7700,14800,10532,-6604,-24452,-1304,36628,26084,30756,-4672,41316,456,130003,18324,120,50583,60976,240116,406596,167024,73092,81748,84732
1987:Q1,45,150,216165,2048,-22880,944,3016,60240,9884,30608,16456,-624,3916,29928,35432,-5504,79236,14528,49105,34752,1200,-30487,43640,216272,306148,174452,41820,73208,16668
1987:Q2,46,153,200867,2048,-6068,3768,6240,28084,14800,3900,34164,212,-24992,26636,30208,-3572,21156,9976,109027,32728,1800,71591,2908,200976,294000,176780,24196,73208,19816
1987:Q3,52,163,263551,1424,-13644,1524,2808,44328,10968,35460,13700,164,-15964,31124,32736,-1612,3056,8888,184043,35548,2600,75767,70128,263664,366460,179936,83728,73208,29588
1987:Q4,53,170,221186,464,-19376,2292,-1748,61112,5384,24376,7428,644,23280,25272,27660,-2388,25320,-5304,133154,31144,432,195706,-94128,221304,360312,183748,37556,73208,65800
1988:Q1,52,165,242341,832,3748,2860,-80,-9236,-10164,-18968,23668,-564,-3208,42820,36716,6104,74460,-4116,131053,-264,-2000,124769,8548,242456,381088,191500,50956,55252,83380
1988:Q2,54,169,230307,3372,25500,6124,5384,37712,-1568,1848,-448,300,37580,41544,34168,7376,9192,-2540,104019,8168,-2800,71635,27016,230424,348084,195976,34448,55252,62408
1988:Q3,57,173,246362,2964,2024,2732,-2536,83268,-12112,62256,9800,-480,23804,41792,31140,10652,14952,-6544,107710,-11772,-5000,78246,46236,246480,359708,200248,46232,55252,57976
1988:Q4,57,174,258273,2740,19684,1192,1432,26796,-6472,948,-6172,-356,38848,46448,35648,10800,20124,1620,138237,11324,4848,87297,34768,258392,397496,204996,53396,55252,83852
1989:Q1,58,178,234903,-600,34328,4252,4500,53196,1072,-31464,53508,-264,30344,43748,41776,1972,-30420,2796,123103,16800,6736,93839,5728,235024,341916,201764,33260,56940,49952
1989:Q2,59,181,236616,-568,29512,5732,1916,90256,-2008,23736,38524,-256,30260,44516,38004,6512,-11340,4764,71828,9616,7436,79804,-25028,236738,375902,204218,32520,56940,82224
1989:Q3,63,191,244291,-2680,30092,1436,4964,73916,988,28504,29264,-268,15428,40520,32584,7936,-7216,5176,98084,12744,7596,116800,-39056,244419,351199,204255,40164,56940,49840
1989:Q4,64,194,255573,-2732,23700,6216,-4376,84328,-8656,25520,37504,-272,30232,42585,33709,8876,-30360,5464,130748,10056,7304,95316,18072,255703,388183,206827,48876,56940,75540
1990:Q1,63,181,255342,576,4060,4860,1224,82092,1224,-3688,62104,844,21608,42412,42820,-408,-2300,6588,115830,17024,6896,122162,-30252,255460,428020,213380,42080,96388,76172
1990:Q2,63,181,213876,512,-12996,-2688,4360,99596,4360,43796,27392,28,24020,36853,33129,3724,5116,12944,70179,908,5056,95627,-31412,213994,441146,216642,-2648,96388,130764
1990:Q3,67,182,279315,2192,-9276,-720,212,52064,212,20192,31608,-964,1016,38200,36188,2012,17704,1220,177718,11516,5496,164598,-3892,279430,418234,220646,58784,96388,42416
1990:Q4,67,176,256293,612,-3956,2584,-916,7584,-916,2608,14324,912,-9344,35810,31662,4148,72020,9804,132751,9140,6756,179875,-63020,256404,416384,224972,31432,96388,63592
1991:Q1,69,162,275878,-2772,17484,-5804,4692,71696,4692,5516,55960,-436,5964,40499,44535,-4036,56148,16728,77208,14620,10736,79020,-27168,275970,380022,227682,48288,95596,8456
1991:Q2,69,158,305893,756,-1076,2380,14576,20396,14576,4364,-1480,492,2444,31479,40483,-9004,42260,15132,179990,24940,13856,106678,34516,305982,450502,231554,74428,95596,48924
1991:Q3,69,150,301342,-6748,9060,6416,23148,44368,23148,-48284,11416,248,57840,34495,38631,-4136,29792,19524,141288,18316,12936,115700,-5664,301422,444050,235002,66420,95596,47032
1991:Q4,69,149,312917,2712,1024,-1064,-944,2064,-944,6620,-32528,280,28636,33768,39992,-6224,75968,19628,179761,25168,10760,166581,-22748,312997,452925,238529,74468,95596,44332
1992:Q1,63,151,303265,420,-21884,396,1020,67844,1020,-16704,35124,-260,48664,38277,45061,-6784,-41188,34772,223608,13444,9640,248948,-48424,303352,414360,239808,63544,82904,28104
1992:Q2,63,152,316460,1868,-18396,360,6056,29284,6056,20960,-32836,-80,35184,38235,39339,-1104,97392,37696,123965,7872,9504,92597,13992,316551,463807,242791,73760,82904,64352
1992:Q3,67,155,318335,7876,-14312,3484,12220,122496,12220,89072,3152,-624,18676,38501,44149,-5648,-11780,7016,152835,-24244,9880,176287,-9088,318425,479041,245541,72884,82904,77712
1992:Q4,68,161,207350,484,-21396,1000,4700,51524,4700,25180,-35652,268,57028,38343,41259,-2916,19596,34056,79044,-75464,10648,153032,-9172,207443,465619,248503,-41060,82904,175272
1993:Q1,66,171,371995,-2580,6968,10452,5904,51944,5904,-32372,30812,60,47540,36084,38884,-2800,202236,31112,29875,-10468,10616,29711,16,372099,549387,247503,124596,86692,90596
1993:Q2,67,171,331919,1272,2872,9600,6252,52448,6252,21152,-7864,628,32280,30013,35865,-5852,21280,45380,162802,4728,11416,164806,-18148,332023,490535,247987,84036,86692,71820
1993:Q3,67,171,263356,-2608,-17584,1020,-28684,159700,-28684,93192,1780,2420,90992,49861,45689,4172,-11624,30664,82611,-25956,12416,122131,-25980,263459,469735,249419,14040,86692,119584
1993:Q4,68,181,278628,4876,-8520,9632,3264,1688,3264,-42724,15696,596,24856,29038,38502,-9464,65220,54100,119331,4260,14812,106755,-6496,278742,415070,251726,27016,86692,49636
1994:Q1,69,153,401936,-4056,5440,11708,-4924,20828,-4924,26632,40640,-2620,-38900,38441,39757,-1316,-12328,66180,280648,58312,13336,222176,-13176,402022,499662,253850,148172,85552,12088
1994:Q2,69,159,400452,1984,308,7724,4496,79880,4496,18804,69520,516,-13456,38896,37616,1280,104860,39660,122644,35384,12368,58788,16104,400542,476430,254502,146040,85552,-9664
1994:Q3,73,164,276316,6088,-16216,1404,1308,73720,1308,10952,29764,1036,30660,48854,48530,324,53124,43252,64782,-39548,11544,82182,10604,276407,437115,258223,18184,85552,75156
1994:Q4,73,167,244212,188,21332,4736,3896,41316,3896,3300,39068,32,-4980,19122,37486,-18364,-56152,157340,52434,68084,9508,-13186,-11972,244305,306413,260793,-16488,85552,-23444
1995:Q1,75,175,251335,-5544,11168,4356,7064,112452,7064,40644,25600,-236,39380,49733,48157,1576,-80984,77696,75394,-71848,5428,137242,4572,251436,482356,262704,-11268,122152,108768
1995:Q2,76,179,295204,-952,4492,11904,7236,20984,7236,-30632,13972,312,30096,40365,38933,1432,-50896,67976,194095,5184,5436,176051,7424,295307,488183,265175,30132,122152,70724
1995:Q3,76,184,350471,2692,16020,5484,-7204,7528,-7204,-29268,30412,972,12616,48851,47315,1536,-68356,88356,257100,7088,5428,237564,7020,350578,516250,268006,82572,122152,43520
1995:Q4,77,186,329895,-2856,8652,8632,8656,45264,8656,-11788,30960,1824,15612,-36834,-38390,1556,-83156,80220,301316,11256,5436,278744,5880,330003,480831,268859,61144,122152,28676
1996:Q1,79,172,331683,3152,10476,13460,-16104,88764,-16104,25864,23836,1764,53404,100338,98806,1532,-115096,53472,193221,4036,5428,164933,18824,331778,488430,267690,64088,132752,23900
1996:Q2,79,175,314999,5328,8212,8040,11088,74660,11088,29356,4100,-3896,34012,53611,52039,1572,-119684,54024,219720,9568,5428,186184,18540,315096,463364,268304,46792,132752,15516
1996:Q3,81,182,319375,6108,3156,12860,1664,-93636,1664,-47396,-41980,-3204,-2720,37396,35796,1600,20928,51096,279804,19484,5432,238156,16732,319475,462739,268187,51288,132752,10512
1996:Q4,82,191,318203,1112,4184,19516,9888,2980,9888,-10236,-11796,260,14864,44128,42784,1344,-61108,68084,229420,-14076,5424,210056,28016,318311,554755,268967,49344,132752,103692
1997:Q1,83,193,322068,-6292,19748,23772,-4460,122888,-4456,-2804,47544,5960,76644,45215,43315,1900,-151396,93952,178641,-21392,9700,189725,608,322180,485864,276936,45244,151768,11916
1997:Q2,83,193,357808,14988,1164,12420,21208,100304,21208,14712,4476,32,59876,40379,38423,1956,-152692,65576,254462,33180,5796,202346,13140,357920,561072,277684,80236,151768,51384
1997:Q3,89,201,349002,-5956,992,35220,-500,105192,-492,37108,19168,1632,47776,46545,44437,2108,-118064,67016,218557,19136,5796,186633,6992,349114,527762,281550,67564,151768,26880
1997:Q4,89,205,405007,-5868,22500,-3584,-9852,80660,-9844,-15924,27448,-3856,82836,42601,41885,716,-133664,115948,296266,25352,12256,239210,19448,405125,496181,284069,121056,151768,-60712
1998:Q1,92,225,451159,4100,27216,4112,34832,54760,34860,-39356,10024,2308,46924,40787,36399,4388,-73128,68616,289864,20460,17428,243800,8176,451293,689357,286629,164664,191460,46604
1998:Q2,93,236,423639,2412,33340,3992,-2848,39828,-2788,-5000,11720,588,35308,47428,39216,8212,-72336,91528,280295,-22652,18000,276895,8052,423783,707299,290883,132900,191460,92056
1998:Q3,97,239,423269,-828,28688,6180,10972,49432,11096,-37856,16616,-304,59880,51086,47246,3840,-110188,153092,234836,-21200,18188,231808,6040,423413,679645,290557,132856,191460,64772
1998:Q4,99,243,425961,9496,27808,7052,-2680,49544,-2468,2820,-33632,4404,78420,52671,50727,1944,38680,33072,210317,29996,-2092,182693,-280,426107,594483,293419,132688,191460,-23084
1999:Q1,102,231,309810,-10568,-35192,20480,18688,141856,17336,3180,63776,5136,52428,42448,39104,3344,-324880,124720,332258,9056,-12456,315382,20276,309941,497177,298485,11456,219664,-32428
1999:Q2,105,232,345111,9112,-35764,14112,152,128896,2412,38448,44992,-5180,48224,43975,37459,6516,-172800,64628,292800,2684,-15864,282884,23096,345237,552405,298273,46964,219664,-12496
1999:Q3,109,235,390466,1000,-44368,25440,-4956,123188,-4160,-7468,16052,-476,119240,51121,49761,1360,-189364,154836,273569,29028,-20148,244305,20384,390592,557300,303144,87448,219664,-52956
1999:Q4,111,239,383575,2956,-42532,4068,5264,172164,6336,-21704,113624,-312,74220,58019,48879,9140,-26432,-10616,220684,-42852,-25012,268264,20284,383702,641258,306198,77504,219664,37892
2000:Q1,114,232,390374,8884,-8524,-680,16320,22516,17676,-17212,-5060,-576,27688,32860,37556,-4696,141744,50004,127249,-6260,-8056,147941,-6376,390492,631848,303884,86608,228608,12748
2000:Q2,116,243,337641,9092,-32772,216,-5948,-111148,5544,-13628,21996,-256,-124804,33962,31842,2120,20452,179604,244183,-30716,-27116,301395,620,337768,644428,302100,35668,228608,78052
2000:Q3,121,253,331394,3644,-21436,13888,-18736,-108440,-7064,-44744,27040,-2256,-81416,41255,52919,-11664,195736,176872,48610,-34352,-21164,105510,-1384,331527,646799,307551,23976,228608,86664
2000:Q4,122,257,397884,-5544,-28744,3852,-14200,-128700,-2504,-40680,29092,-2260,-112348,-29942,-30858,916,-32912,227136,406937,-42508,-20032,466877,2600,398018,704150,313330,84688,228608,77524
2001:Q1,124,240,268580,-11288,-48628,-9280,-35012,-11436,-23424,18308,57520,944,-64784,118568,126364,-7796,157724,95184,12748,-83816,-8920,231368,-125884,268698,620170,326746,-58048,169864,181608
2001:Q2,127,244,410827,20476,-26460,2216,5616,-32620,16940,292,60216,-656,-109412,44406,50494,-6088,229288,-23280,191186,34292,-25672,201014,-18448,410944,572504,327832,83112,169864,-8304
2001:Q3,127,243,393167,864,-34008,2564,-14504,-182204,-3576,-66532,-104324,-4256,-3516,45495,44263,1232,359892,185424,29645,-128984,-28544,197445,-10272,393284,798016,331684,61600,169864,234868
2001:Q4,128,225,461234,-7236,-35996,-3664,-15072,-116932,-4648,-75132,5564,3744,-46460,46123,46759,-636,129540,39948,424522,95016,-35196,380402,-15700,461330,501874,341482,119848,169864,-129320
2002:Q1,121,154,600604,2736,-2348,4728,-2284,72396,6700,51236,-7352,-3860,25672,51789,49641,2148,54968,149160,269460,82844,19828,166756,32,600637,635137,342933,257704,174808,-140308
2002:Q2,122,150,251854,-7452,-6428,15100,1808,-28600,-3488,-68136,-10552,476,53100,40377,41041,-664,-45052,95672,186429,-85472,-9488,273329,8060,251882,532662,333698,-81816,174808,105972
2002:Q3,127,145,284702,3532,-7588,1992,632,-247720,-4836,-45368,-34064,-148,-163304,43276,40320,2956,521548,187312,-218282,-126196,17416,-105502,-4000,284719,592259,339191,-54472,174808,132732
2002:Q4,129,143,349004,9972,2248,31584,1984,-220548,15224,-38216,-41120,80,-156516,1295,-129,1424,-322728,39236,805962,53152,-21656,765858,8608,349018,611462,334506,14512,174808,87636
2003:Q1,121,145,658746,7844,-17136,12652,2736,65020,9880,51096,80824,52,-76832,4491,11303,-6812,697284,95600,-209745,-6488,14148,-235429,18024,658772,887828,346772,312000,160368,68688
2003:Q2,123,149,495871,-6984,9220,-76676,-2960,88860,-46240,63676,106020,-32,-34564,65069,55485,9584,-663108,-24772,1107221,120848,-14212,978925,21660,495898,629122,354062,141836,160368,-27144
2003:Q3,125,153,439272,-636,-8548,-42800,-1420,131260,-20872,-56084,108608,7452,92156,34707,26135,8572,-169108,71476,424342,56228,-5280,384306,-10912,439301,610637,358853,80448,160368,10968
2003:Q4,127,156,509832,17244,24380,28668,3232,301620,21820,14120,167372,7260,91048,-5511,22989,-28500,-459480,17972,581707,126948,4668,433855,16236,509861,682337,366481,143380,160368,12108
2004:Q1,126,366,463716,20076,-6700,40420,3424,161640,19268,-10592,138208,7208,7548,31542,43886,-12344,-168864,101540,280638,-18008,-9108,309598,-1844,463958,779698,356070,107888,175904,139836
2004:Q2,127,376,499544,-11332,-34120,-87556,-2988,177856,-41056,-5544,146832,8496,69128,72097,59829,12268,165572,224868,-4853,25048,13600,-101165,57664,499793,786621,358985,140808,175904,110924
2004:Q3,135,394,575134,4504,7388,18424,2164,-174012,11312,13540,-85580,-7796,-105488,48065,59701,-11636,44952,-2164,625813,-33160,-11932,709477,-38572,575394,924250,362338,213056,175904,172952
2004:Q4,136,405,564810,-12332,14908,-17844,-2848,263532,-7620,40664,-61452,-6844,298784,23504,26364,-2860,330404,63136,-97650,97516,-5024,-225186,35044,565079,805415,361919,203160,175904,64432
2005:Q1,142,342,489276,-1992,-7116,5968,3896,68372,6436,68532,-16836,-6460,16700,56919,66667,-9748,80952,86852,195425,2392,-4604,204053,-6416,489476,795564,370220,119256,206420,99668
2005:Q2,143,352,501262,2708,14248,15284,888,-169844,9128,5516,-141860,-6800,-35828,72070,73094,-1024,-46892,67748,545053,8176,-6364,533945,9296,501471,811671,375795,125676,206420,103780
2005:Q3,149,361,513647,-7276,14656,-15048,-980,88288,-7100,-35200,40180,304,90104,47646,56054,-8408,-277796,-3076,667233,27064,9280,642817,-11928,513859,708787,377115,136744,206420,-11492
2005:Q4,150,378,509411,10000,3240,30276,2464,219336,17372,22392,164636,300,14636,1877,-4771,6648,-84172,70124,256266,27344,-5852,229978,4796,509638,800898,380890,128748,206420,84840
2006:Q1,155,266,597233,-1360,1244,-508,-3868,65896,2036,-20276,46796,344,36996,87896,62636,25260,264124,95148,88661,4200,1980,-102655,185136,597343,878439,373827,223516,247448,33648
2006:Q2,157,280,518194,-592,1300,3752,-3736,156484,3084,3120,86440,364,63476,99577,72853,26724,-112436,53760,320084,-14148,1984,325952,6296,518319,861099,374679,143640,247448,95332
2006:Q3,163,292,488325,772,496,17468,-2824,43576,11416,11360,-40892,-564,62256,99811,68959,30852,-200684,38768,490942,1280,1980,453522,34160,488455,782443,374519,113936,247448,46540
2006:Q4,165,298,478745,1692,628,19572,-2628,152096,13364,24136,25672,-396,89320,-9972,-28068,18096,-302828,24548,595637,9056,1984,538285,46312,478880,723160,374140,104740,247448,-3168
2007:Q1,169,415,490727,-3868,3152,7996,316,-56484,6764,-42032,-135872,-372,115028,94711,86839,7872,-49356,28624,465636,28440,4536,406132,26528,490975,765495,383003,107972,293348,-18828
2007:Q2,170,437,541871,6052,4424,35112,2060,363176,23164,77464,90064,-288,172772,10963,2043,8920,88028,59040,-26984,59864,4544,-141144,49752,542140,906000,386540,155600,331448,32412
2007:Q3,176,462,494909,-9368,1768,-27952,-2392,-36804,-18816,-15836,-25772,-256,23876,87943,78551,9392,-81044,-572,563330,29032,4540,472262,57496,495196,841132,390180,105016,339712,6224
2007:Q4,177,480,497871,1796,3288,5704,172,103180,5320,-63592,-89064,140,250376,43763,10319,33444,75380,-5308,269896,11016,4544,231096,23240,498176,941352,393408,104768,356364,86812
2008:Q1,197,506,424420,2480,-4080,31504,728,-65496,11868,-27060,-16904,-124,-33276,74775,88863,-14088,318416,26588,39505,-75388,14736,115997,-15840,424731,1044199,390683,34048,452404,167064
2008:Q2,199,515,536615,-5616,-5196,100,-1164,35372,-6476,-288,-524,-212,42872,76808,118752,-41944,309472,17456,109383,-4384,14736,101995,-2964,536931,840195,394139,142792,263608,39656
2008:Q3,201,518,416148,-6528,-6128,-22080,-2824,-147948,-23224,-10260,-45880,24,-68608,85202,99662,-14460,189448,83588,243418,-91012,14736,352686,-32992,416464,1064044,396176,20288,362188,285392
2008:Q4,202,506,388838,10528,-4284,36688,816,-295908,13416,-32024,-69056,-212,-208032,25883,43175,-17292,294224,74932,245959,-127440,14744,420723,-62068,389142,1102262,397138,-7996,502476,210644
2009:Q1,247,457,509117,8648,3012,-112,840,-64604,11256,45824,-104216,-436,-17032,33619,37927,-4308,204868,57664,265182,47332,-8608,233826,-7368,509329,711617,399333,109996,235952,-33664
2009:Q2,246,426,645908,-1520,1860,-37496,-1432,30504,-12256,58316,-91992,-352,76788,118693,124149,-5456,-619360,1460,1153200,154868,-8604,978076,28860,646089,439293,397305,248784,-128876,-77920
2009:Q3,240,410,622881,7048,3040,-7020,748,39884,10432,24072,-68836,372,73844,68730,71082,-2352,-122700,53688,579463,151084,-8604,406315,30668,623051,309283,398815,224236,-198764,-115004
2009:Q4,239,400,599062,-5516,2420,-28132,-872,100088,-6784,48636,-48576,788,106024,44139,49443,-5304,-55364,121696,420603,102800,-8604,259139,67268,599223,780379,403011,196212,193212,-12056
2010:Q1,299,517,587195,3672,-788,-18704,-600,146132,-3624,76496,42736,680,29844,30178,26162,4016,-69336,57976,438665,22616,15380,375561,25108,587413,742129,392405,195008,100716,54000
2010:Q2,295,525,472214,5832,-656,-13724,-276,26728,-180,18040,5292,624,2952,220943,217355,3588,335264,67368,-169264,-63012,15384,-142712,21076,472443,839751,391087,81356,206196,161112
2010:Q3,295,534,603842,-9052,-1044,-15652,-404,68272,-1540,17980,-17056,316,68572,102800,98856,3944,-173084,3852,628153,54768,15388,534465,23532,604081,673781,387677,216404,30504,39196
2010:Q4,299,544,608625,6384,-508,7024,1368,188540,18348,84952,25152,940,59148,-33165,-33289,124,-183596,68036,554542,42604,15380,448714,47844,608871,832819,385963,222908,196616,27332
2011:Q1,389,603,487455,14888,1824,40972,2260,113576,29648,56460,-1172,584,28056,51918,57770,-5852,-245420,47480,459957,47324,2960,332465,77208,487667,733679,386223,101444,247656,-1644
2011:Q2,393,626,441403,6468,1528,29024,1252,78120,18656,60192,17028,228,-17984,-153204,-149156,-4048,-73172,30536,520850,19024,2960,440310,58556,441637,702273,385205,56432,213824,46812
2011:Q3,399,658,398429,532,2412,-5008,-1816,-239172,-19068,-61524,-129132,-1620,-27828,487180,482900,4280,513840,-197984,-161555,-7072,2960,-209367,51924,398688,1022600,381664,17024,462304,161608
2011:Q4,402,679,467084,24,2396,-8768,-1900,28100,-20028,1080,-98516,-1396,146960,-17154,-9374,-7780,-281124,-46164,791674,31868,2960,710162,46684,467361,541009,383573,83788,76280,-2632
2012:Q1,566,1109,489226,6364,-2776,-15040,-36,408692,-1360,223704,73800,-1376,113924,32528,37476,-4948,-20148,-147832,227474,12532,-12320,224442,2820,489770,574270,362526,127244,-5048,89548
2012:Q2,570,1138,457370,3520,-2852,-19180,-488,141376,-6676,69972,-42136,-1384,121600,228241,229449,-1208,120240,-51668,38180,-13104,-12324,9100,54508,457936,606684,354628,103308,154260,-5512
2012:Q3,578,1135,464007,4084,-1700,-9564,280,65284,2224,17612,-56384,1656,100176,110865,110577,288,-253636,68104,480290,6456,-12320,441122,45032,464565,630329,346481,118084,146448,19316
2012:Q4,583,1154,443950,1812,-1824,-13040,-12,184768,-1164,72124,-21844,1436,134216,-165774,-167370,1596,-7372,56752,388640,684,-12320,377512,22764,444521,724081,339129,105392,212832,66728
2013:Q1,657,388,474525,2712,6592,14284,640,122448,7924,52732,9440,1452,50900,151634,156490,-4856,-517524,162376,531362,-2412,-2476,502290,33960,474256,772992,318504,155752,314976,-16240
2013:Q2,666,380,464460,-6804,6084,1032,-524,133684,-5492,2556,-19568,1760,154428,-149596,-147268,-2328,-266716,176500,570800,-14808,-2468,559012,29064,464172,886852,306072,158100,373116,49564
2013:Q3,673,389,452720,3856,5184,23792,980,84148,11832,-13256,-4924,164,90332,-39490,-32802,-6688,-429412,137840,665823,-9948,-2472,647403,30840,452434,670990,292090,160344,171720,46836
2013:Q4,680,396,489000,15064,6420,34868,2248,198892,26532,31632,-6424,108,147044,436756,441668,-4912,-484512,120696,158568,5564,-2472,129768,25708,488714,728774,280878,207836,199012,41048
2014:Q1,623,429,314723,100,1524,-4228,-152,112364,-1948,16168,17496,-248,80896,89642,84210,5432,-360972,69320,407125,-18904,-2864,394873,34020,314527,543479,301679,12848,224956,3996
2014:Q2,630,439,302476,-1760,1304,-7036,-376,243220,-4452,58996,45256,-132,143552,228564,218424,10140,-284064,39872,82752,-12068,-2868,66556,31132,302286,532806,304190,-1904,236668,-6148
2014:Q3,638,447,329066,6264,172,-6888,-376,145748,-4480,18268,10228,-280,122012,83220,88828,-5608,-82204,45864,137266,-5164,-2864,134174,11120,328874,589610,304050,24824,247496,13240
2014:Q4,646,451,330045,18456,1604,11660,1116,92028,12784,5008,6964,-52,67324,-32770,-36390,3620,-358808,83360,513399,-11560,-2864,488799,39024,329849,587145,305145,24704,231520,25776
2015:Q1,642,607,328373,2648,-5248,-11920,-996,-86172,-11416,-111456,-54764,-24,91488,-65411,-65635,224,36432,32256,426784,-7620,15160,424040,-4796,328336,255224,290788,37548,-65364,-7748
2015:Q2,650,609,315937,19744,-3296,14664,1036,99828,12060,35576,23992,172,28028,-43412,-43204,-208,-2440,13432,216381,-5776,15164,231809,-24816,315895,401335,286451,29444,7000,78440
2015:Q3,656,615,297988,-8472,-4268,-16132,-1108,-93708,-12724,-82900,-32788,176,34528,-88353,-87237,-1116,221948,16968,271113,-9464,15160,281049,-15632,297948,1191092,280824,17124,770944,122200
2015:Q4,667,628,357824,608,-3684,2192,-220,61824,-2388,24204,16768,176,23064,548332,555964,-7632,-282432,6188,25016,-4188,15164,16876,-2836,357785,1115665,275865,81920,648020,109860
2016:Q1,723,841,335670,-9908,-1400,-6612,-640,33920,-6988,-10192,-40,168,50972,97698,95814,1884,-71636,-48872,343120,19436,8824,294696,20164,335787,829991,282743,53044,479548,14656
2016:Q2,732,855,319960,11248,-24,22556,1428,2940,16864,59956,45456,-8,-119328,230644,227336,3308,-249640,52420,248388,6084,8820,148024,85460,320082,476666,282234,37848,192532,-35948
2016:Q3,741,874,330648,-11288,-176,11848,596,66788,7292,105776,1676,272,-48228,115602,79338,36264,-280812,-39408,467498,5036,8828,377062,76572,330781,141393,282833,47948,-208344,18956
2016:Q4,754,892,348050,6576,840,34376,2364,116716,27724,119960,-3320,560,-28208,-12308,2012,-14320,-248364,-92752,540602,104040,8824,354926,72812,348186,571966,282826,65360,309380,-85600
2017:Q1,822,992,487246,-17564,3304,-10560,-392,196332,-4708,129944,15184,48,55864,-26264,-14104,-12160,-191188,58124,475453,-13972,19168,330489,139768,487417,835621,272177,215240,357916,-9712
2017:Q2,833,1013,484222,-13396,3544,-4908,36,165656,164,128200,19120,-56,18228,-77493,-73417,-4076,-40044,45872,404955,-484,19164,255955,130320,484400,776192,267664,216736,300012,-8220
2017:Q3,846,1028,461801,7504,3372,8932,944,194148,10640,64772,35984,1264,81488,475793,487841,-12048,-80644,15428,-163676,14788,19164,-303788,106160,461981,619645,264097,197884,209620,-51956
2017:Q4,855,1053,496115,1140,2836,-3156,44,237560,288,145892,65840,1368,24172,-112256,-127652,15396,-122204,49884,442267,30616,19168,296359,96124,496314,1385918,260478,235836,904264,-14660
2018:Q1,770,254,297419,-3556,-5372,5004,-40,256700,-48,89572,37488,1652,128036,205710,206402,-692,-65720,29488,-124795,-12320,-34552,-102363,24440,296902,376446,266842,30060,34804,44740
2018:Q2,783,262,339530,-6448,-5644,-1308,-472,10876,-5120,56228,30708,1344,-72284,253341,248253,5088,-182616,27372,244429,5108,-34556,244809,29068,339010,585158,267494,71516,231648,14500
2018:Q3,796,266,336360,-6664,-5152,-4120,-720,84664,-7928,18800,6616,-2764,69940,146138,136518,9620,-264988,-103692,490894,31396,-34556,524166,-30112,335829,811293,267221,68608,516008,-40544
2018:Q4,809,270,182033,-10780,-5468,-10740,-1376,198032,-15512,145816,26548,2548,38632,41866,45566,-3700,-222256,8064,184690,-43388,-34556,316366,-53732,181495,726675,267959,-86464,381416,163764
2019:Q1,637,316,454413,12456,-15028,31628,14152,15784,7400,61152,16864,-3996,-65636,9039,8359,680,-84388,-59036,529806,20256,-4576,405838,108288,454091,627991,263719,190372,248656,-74756
2019:Q2,651,321,408734,27680,-8220,792,11876,-135772,-12812,127608,17088,0,-267656,-93730,-90270,-3460,-558916,-143272,1308296,-5868,-4572,521124,797612,408405,746001,264477,143928,306872,30724
2019:Q3,664,330,395041,28684,-15208,23020,46556,-165920,-23312,-147344,132804,-12,-128056,506512,506540,-28,88536,340664,-457803,-19464,-4580,-79883,-353876,394708,956072,262536,132172,477408,83956
2019:Q4,670,333,382878,-22688,-5944,39228,-6104,-74252,476,38608,-24276,8,-89068,13275,18427,-5152,-321432,-8300,769095,-3700,-4576,318735,458636,382540,668612,260328,122212,344948,-58876
2020:Q1,574,383,346613,-5680,1372,62132,1908,91904,21620,-125860,21808,-32,174368,197926,194978,2948,-130408,-19028,146487,6836,-2740,191783,-49392,346421,1517057,258197,88224,960668,209968
2020:Q2,580,367,449588,-10156,-3676,17944,-7148,65112,-18836,-151488,65720,8,169708,193179,195967,-2788,-297464,-14364,506161,21172,-2740,170525,317204,449376,701856,255916,193460,386092,-133612
2020:Q3,588,372,365801,1368,996,28184,-2448,225272,5464,125060,67148,-28,27628,113715,111411,2304,133616,-15768,-119133,28240,-2740,250279,-394912,365585,823849,256457,109128,434800,23464
