1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1987:Q4,-972,-3945,0,-224,0,-21489,-21489,0,0,0,0,0,17768,0,-2973,-11937,-10176,-16612,6436,0,0,0,0,-1761,-22904,21143,8964,0,8964,0,0
1988:Q1,-631,63321,0,-88,0,30369,30369,0,0,0,0,0,33040,0,63952,82376,46500,44460,2040,0,0,0,0,35876,9004,26872,-18424,0,-18424,0,0
1988:Q2,-703,105891,0,-52,0,82783,82783,0,0,0,0,0,23160,0,106594,122126,49604,52840,-3236,0,0,0,0,72522,21436,51086,-15532,0,-15532,0,0
1988:Q3,-926,46600,0,-80,0,26804,26804,0,0,0,0,0,19876,0,47526,63802,22904,20620,2284,0,0,0,0,40898,-25760,66658,-16276,0,-16276,0,0
1988:Q4,-696,61108,0,-112,0,59080,59080,0,0,0,0,0,2140,0,61804,85504,29856,35200,-5344,0,0,0,0,55648,27464,28184,-23700,0,-23700,0,0
1989:Q1,-1111,69095,0,80,0,44115,44115,0,0,0,0,0,24900,0,70206,78346,7586,6814,772,0,0,0,-2,70762,-11244,82006,-8140,0,-8140,0,0
1989:Q2,-1046,7905,0,108,0,9905,9905,0,0,0,0,0,-2108,0,8951,4447,-8611,-9487,876,0,0,0,-1,13059,23736,-10677,4504,0,4504,0,0
1989:Q3,-998,-23717,0,80,0,-16593,-16593,0,0,0,0,0,-7204,0,-22719,-20939,-36747,-42195,5448,0,0,0,-1,15809,-8808,24617,-1780,0,-1780,0,0
1989:Q4,-761,-47339,0,212,0,-41795,-41795,0,0,0,0,0,-5756,0,-46578,-11858,23036,35436,-12400,0,0,0,-0,-34894,60668,-95562,-34720,0,-34720,0,0
1990:Q1,-1049,17278,0,-148,0,22706,22706,0,0,0,0,0,-5280,0,18327,-1565,-51402,-59478,8076,0,0,0,-2,49839,24076,25763,19892,0,19892,0,0
1990:Q2,-958,39294,0,-112,0,36834,36834,0,0,0,0,0,2572,0,40252,27112,-836,-13252,12416,0,0,0,0,27948,31736,-3788,13140,0,13140,0,0
1990:Q3,-909,-20516,0,-172,0,-35224,-35224,0,0,0,0,0,14880,0,-19607,23789,78768,86480,-7712,0,0,0,0,-54979,55484,-110463,-43396,0,-43396,0,0
1990:Q4,-924,-30600,0,-212,0,-32612,-32612,0,0,0,0,0,2224,0,-29676,12892,57411,58735,-1324,0,0,0,1,-44520,17272,-61792,-42568,0,-42568,0,0
1991:Q1,-888,-39244,0,1281,0,-42285,-42285,0,0,0,0,0,1760,0,-38356,-23328,-18842,-23914,5072,0,0,0,-2,-4484,2472,-6956,-15028,0,-15028,0,0
1991:Q2,-1022,-62505,0,8656,0,-62326,-62326,0,0,0,0,0,-8836,0,-61483,-71171,-1562,-13430,11868,0,0,0,-2,-69607,29892,-99499,9688,0,9688,0,0
1991:Q3,-1091,-41336,0,9778,0,-72571,-72571,0,0,0,0,0,21456,0,-40245,-71157,22808,18000,4808,0,0,0,0,-93965,42104,-136069,30912,0,30912,0,0
1991:Q4,-1218,47290,0,9837,0,10985,10985,0,0,0,0,0,26468,0,48508,17284,-32131,-38179,6048,0,0,0,-1,49416,51668,-2252,31224,0,31224,0,0
1992:Q1,-1363,56538,0,8002,0,25896,25896,0,0,0,0,0,22640,0,57901,76373,13570,-1266,14836,0,0,0,-2,62805,60220,2585,-18472,0,-18472,0,0
1992:Q2,-1467,63445,0,4724,0,30893,30893,0,0,0,0,0,27828,0,64912,64012,37226,32478,4748,0,0,0,-2,26788,-34640,61428,900,0,900,0,0
1992:Q3,-1448,7505,0,1546,0,-19801,-19801,0,0,0,0,0,25760,0,8953,-8827,-1676,-16208,14532,0,0,0,-0,-7151,139744,-146895,17780,0,17780,0,0
1992:Q4,-1298,26721,0,-1508,0,12269,12269,0,0,0,0,0,15960,0,28019,747,21276,8628,12648,0,0,0,-0,-20529,37064,-57593,27272,0,27272,0,0
1993:Q1,-1561,-80782,0,7141,0,-76331,-80331,0,4000,0,0,0,-11592,0,-79221,-73273,28539,-4185,32724,0,0,0,1,-101813,24600,-126413,-5948,0,-5948,0,0
1993:Q2,-1419,42973,0,8103,0,26094,22094,0,4000,0,0,0,8776,0,44392,54968,29811,20895,8916,0,0,0,1,25156,15228,9928,-10576,0,-10576,0,0
1993:Q3,-1216,89985,0,5462,0,47523,43523,0,4000,0,0,0,37000,0,91201,49313,27051,14491,12560,0,0,0,1,22261,57708,-35447,41888,0,41888,0,0
1993:Q4,-989,25292,0,7042,0,9974,5974,0,4000,0,0,0,8276,0,26281,34453,37643,37443,200,0,0,0,1,-3191,76748,-79939,-8172,0,-8172,0,0
1994:Q1,-1663,618,0,-17816,0,-17867,-21867,0,4000,0,0,0,36300,0,2281,11477,45017,-5747,50764,0,0,0,-1,-33539,39008,-72547,-9196,0,-9196,0,0
1994:Q2,-1437,-18281,0,-12927,0,-17439,-45439,0,28000,0,0,0,12084,0,-16844,-19716,13684,-3524,17208,0,0,0,-0,-33400,61552,-94952,2872,0,2872,0,0
1994:Q3,-1183,-12877,0,-11876,0,-137,-2137,0,2000,0,0,0,-864,0,-11694,1538,14930,-11006,25936,0,0,0,-2,-13390,45988,-59378,-13232,0,-13232,0,0
1994:Q4,-927,-2636,0,-10486,0,-7002,-13002,0,6000,0,0,0,14852,0,-1709,8591,19913,33737,-13824,0,0,0,-1,-11321,-48296,36975,-10300,0,-10300,0,0
1995:Q1,-2041,67333,0,7814,0,1320,1320,0,0,0,0,0,58200,0,69374,73386,57918,5226,52692,0,0,0,2,15466,47368,-31902,-4012,0,-4012,0,0
1995:Q2,-2163,17548,0,21990,0,-23690,-31690,0,8000,0,0,0,19248,0,19711,33707,32746,10634,22112,0,0,0,-2,963,-75292,76255,-13996,0,-13996,0,0
1995:Q3,-1715,51145,0,9734,0,15810,-190,0,16000,0,0,0,25600,0,52860,67988,44015,27583,16432,0,0,0,1,23972,-11048,35020,-15128,0,-15128,0,0
1995:Q4,-713,-36403,0,14826,0,-47096,-62096,0,15000,0,872,0,-5004,0,-35690,-27986,2689,-3663,6352,0,0,0,-1,-30674,16996,-47670,-7704,0,-7704,0,0
1996:Q1,-2698,158353,0,13717,0,87907,73783,0,14124,0,1464,0,55264,0,161051,103519,-6689,-77833,71144,0,0,0,1,110207,105592,4615,57532,0,57532,0,0
1996:Q2,-3060,60353,0,23484,0,-9827,-24703,0,14876,0,1464,0,45232,0,63413,116193,104897,91301,13596,0,0,0,-1,11297,27552,-16255,-52780,0,-52780,0,0
1996:Q3,-1165,124788,0,7920,0,60883,43631,0,17252,0,1472,0,54512,0,125953,107153,43492,30548,12944,0,0,0,-0,63661,63152,509,18800,0,18800,0,0
1996:Q4,777,32407,0,19015,0,-89312,-94252,0,4940,0,-3248,0,105952,0,31630,43414,130415,111215,19200,0,0,0,1,-87002,43256,-130258,-11784,0,-11784,0,0
1997:Q1,-3241,253570,0,7179,0,129091,137047,0,-7956,0,1064,0,116236,0,256811,265091,118962,73274,45688,0,0,0,-2,146131,61168,84963,-8280,0,-8280,0,0
1997:Q2,-29,18988,0,26817,0,4511,447,0,4064,0,1064,0,-13404,0,19017,99753,71436,74348,-2912,0,0,0,0,28317,183588,-155271,-80736,0,-80736,0,0
1997:Q3,1568,228983,0,19781,0,128331,130055,0,-1724,0,1060,0,79812,0,227415,286727,162387,110899,51488,0,0,0,1,124339,-11988,136327,-59312,0,-59312,0,0
1997:Q4,629,-2385,0,20340,0,-38561,-30493,0,-8068,0,1060,0,14776,0,-3014,-64930,-36576,-64568,27992,0,0,0,0,-28354,-3928,-24426,61916,0,61916,0,0
1998:Q1,-1663,254197,0,14561,0,112527,126635,0,-14108,0,716,0,126392,0,255860,264452,141654,69946,71708,0,0,0,1,122797,83316,39481,-8592,0,-8592,0,0
1998:Q2,-2754,72035,0,22066,0,64490,36770,0,27720,0,1172,0,-15692,0,74789,130369,64815,40135,24680,0,0,0,0,65554,113792,-48238,-55580,0,-55580,0,0
1998:Q3,-2179,149365,0,7337,0,71608,61775,0,9833,0,736,0,69684,0,151544,131620,60184,31144,29040,0,0,0,-2,71438,140280,-68842,19924,0,19924,0,0
1998:Q4,-2354,-198087,0,9408,0,-216839,-211264,0,-5575,0,764,0,8580,0,-195733,-326521,-106770,-117302,10532,0,0,0,1,-219752,-57464,-162288,130788,0,130788,0,0
1999:Q1,-18833,264312,0,19184,0,94380,125757,0,-31378,0,1184,0,149564,0,283145,203577,167747,23587,144160,0,0,0,1,35829,-173224,209053,79568,0,79568,0,0
1999:Q2,-15759,197640,0,42687,0,132794,102959,0,29835,0,3792,0,18368,0,213399,187279,33661,-10651,44312,0,0,0,2,153616,61584,92032,26120,0,26120,0,0
1999:Q3,-13157,108122,0,5802,0,35407,64854,0,-29447,0,2944,0,63968,0,121279,86491,76384,81900,-5516,0,0,0,-2,10109,87560,-77451,34788,0,34788,0,0
1999:Q4,-10317,315350,0,55215,0,216311,200613,0,15697,0,2100,0,41724,0,325667,262003,88584,42016,46568,0,0,0,-1,173420,89200,84220,63664,0,63664,0,0
2000:Q1,-18645,122764,376,28217,252,12171,52021,104,-39953,0,5324,0,76284,140,141409,85505,2373,19941,-17568,204,0,204,0,82928,31228,51700,55904,0,55904,0,0
2000:Q2,-20183,375689,0,15503,0,323902,294518,0,29384,0,10028,0,26256,0,395872,394972,118444,94656,23788,0,0,0,0,276528,103008,173520,900,0,900,0,0
2000:Q3,-17822,-88902,0,21929,0,-112035,-83195,0,-28840,0,-5340,0,6544,0,-71080,-71996,-3014,6618,-9632,0,0,0,0,-68982,15128,-84110,916,0,916,0,0
2000:Q4,-16886,-12453,1324,10540,384,-115832,-128092,8260,4000,0,13008,0,77704,420,4433,1953,-124155,-135335,11180,8864,0,8864,0,117244,140932,-23688,2480,0,2480,0,0
2001:Q1,-2030,217068,0,80458,0,66255,-15481,3012,78724,0,1624,0,68732,0,219098,215402,-2534,-48166,45632,3012,0,3012,0,214924,-86328,301252,3696,0,3696,0,0
2001:Q2,-1175,-171599,0,51830,0,-166093,-186769,1988,18688,0,-4392,0,-52944,0,-170424,-170984,-78540,-104820,26280,1988,0,1988,0,-94432,227304,-321736,560,0,560,0,0
2001:Q3,498,-358119,0,20903,0,-249491,-289859,-3184,43552,0,-21568,0,-107964,0,-358617,-359017,-129273,-124285,-4988,-3184,0,-3184,0,-226561,47172,-273733,400,0,400,0,0
2001:Q4,-2157,383898,-4052,46953,144,281249,227937,10880,42432,0,21880,0,37964,-240,386055,386231,77166,55290,21876,10628,0,10628,0,298437,58624,239813,-176,0,-176,0,0
2002:Q1,1663,-91453,0,-16459,0,-157211,-204019,600,46208,0,37052,0,45164,0,-93116,-93564,-56654,-146314,89660,600,0,600,0,-37510,50156,-87666,448,0,448,0,0
2002:Q2,254,-176635,0,-18113,0,-209182,-163470,3564,-49276,0,-11384,0,62044,0,-176889,-176549,-56446,-50830,-5616,3564,0,3564,0,-123667,59816,-183483,-340,0,-340,0,0
2002:Q3,-3664,83995,0,-28754,0,170370,181434,-136,-10928,0,-15096,0,-42524,0,87659,87483,-17946,-18022,76,-136,0,-136,0,105566,964,104602,176,0,176,0,0
2002:Q4,-7495,-77615,592,-2338,3328,-182813,-144633,5236,-43416,0,13156,0,90308,152,-70120,-68436,88235,50483,37752,11104,0,11104,0,-167775,-72720,-95055,-1684,0,-1684,0,0
2003:Q1,-6308,180510,0,-49987,0,199273,134233,-56,65096,0,-1832,0,33056,0,186818,186242,23080,13452,9628,-52,0,-52,0,163214,-16668,179882,576,0,576,0,0
2003:Q2,-576,157928,0,73370,0,75142,28982,616,45544,0,30536,0,-21120,0,158504,158604,-144956,-174296,29340,616,0,616,0,302944,245356,57588,-100,0,-100,0,0
2003:Q3,-940,46912,0,-846,0,113255,56823,236,56196,0,-40252,0,-25244,0,47852,47836,-8003,-11055,3052,236,0,236,0,55604,136752,-81148,16,0,16,0,0
2003:Q4,-4916,107070,-128,-48852,-740,73746,23750,-2896,52892,0,-3056,0,85920,180,111986,111578,117276,97780,19496,-4564,0,-4564,0,-1134,25360,-26494,408,0,408,0,0
2004:Q1,-7261,57603,0,-90450,0,29297,58921,-88,-29536,0,-9780,0,128536,0,64864,64232,-6924,-28184,21260,-92,0,-92,0,71248,243744,-172496,632,0,632,0,0
2004:Q2,-8814,-30480,0,56268,0,26860,72704,-3128,-42716,0,6716,0,-120324,0,-21666,-21626,-134265,-124601,-9664,-3124,0,-3124,0,115763,120,115643,-40,0,-40,0,0
2004:Q3,-6966,96537,0,-71307,0,142820,123680,-1732,20872,0,-10648,0,35672,0,103503,103507,15815,30063,-14248,-1732,0,-1732,0,89424,47336,42088,-4,0,-4,0,0
2004:Q4,9879,516644,212,6069,124,380623,388731,-1488,-6621,0,7408,0,122044,164,506765,506249,113593,62045,51548,-1264,0,-1264,0,393919,97248,296671,516,0,516,0,0
2005:Q1,8331,139684,-808,-1306,0,107118,57663,1140,48315,0,-2692,0,37196,176,131353,130657,62520,47608,14912,1204,0,1204,0,66933,-2484,69417,696,0,696,0,0
2005:Q2,-12687,35458,-36,44121,0,-173315,-122554,-436,-50326,0,43372,0,121460,-144,48145,47957,126526,94550,31976,-472,0,-472,0,-78097,443056,-521153,188,0,188,0,0
2005:Q3,7960,271450,1032,65503,0,207704,260443,364,-53103,0,-18852,0,15956,108,263490,263474,121329,123229,-1900,388,0,388,0,141758,329512,-187754,16,0,16,0,0
2005:Q4,-10130,202789,428,60738,468,80274,134888,7772,-62385,0,-5160,0,66188,-148,212919,211479,108606,43222,65384,8668,0,8668,0,94205,-188176,282381,1440,0,1440,0,0
2006:Q1,-1658,268726,5032,4439,0,134438,104355,-28,30111,0,6936,0,117668,212,270384,269280,5592,-2744,8336,-52,0,-52,0,263739,243300,20439,1104,0,1104,0,0
2006:Q2,4456,-289997,-384,17470,0,-315839,-276193,-192,-39454,0,-27812,0,36872,-304,-294453,-295049,-66299,-93915,27616,-188,0,-188,0,-228562,453372,-681934,596,0,596,0,0
2006:Q3,778,347281,-1468,-4408,0,360393,335047,212,25134,0,7340,0,-14740,164,346503,346479,141160,132524,8636,196,0,196,0,205122,421624,-216502,24,0,24,0,0
2006:Q4,18550,178216,-2568,-12542,440,177586,211559,10204,-44177,0,32252,0,-16840,-112,159666,158954,21230,-20634,41864,11308,0,11308,0,126416,230740,-104324,712,0,712,0,0
2007:Q1,-2275,222067,2072,27446,0,31900,-6561,1620,36841,0,10308,0,150272,68,224342,224342,197343,209863,-12520,1552,0,1552,0,25447,537432,-511985,0,0,0,0,0
2007:Q2,-7716,68194,-548,25330,0,18372,59228,192,-41048,0,-18088,0,43172,-44,75910,75910,-20429,-20625,196,64,0,64,0,96275,191208,-94933,0,0,0,0,0
2007:Q3,-25641,38728,-2140,152576,0,-146132,-473755,-1124,328747,0,6428,0,28132,-136,64369,64369,214937,118397,96540,-1248,0,-1248,0,-149319,-77016,-72303,0,0,0,0,0
2007:Q4,-32828,-267920,5992,39903,9180,-574611,-524543,19880,-69948,0,54424,0,196960,232,-235092,-235092,66025,-55875,121900,39428,0,39428,0,-340545,-693944,353399,0,0,0,0,0
2008:Q1,-30532,15488,1064,76394,0,-30354,-84998,3108,51536,0,-184,0,-31884,452,46020,46019,-39418,-10830,-28588,3092,0,3092,0,82345,394884,-312539,1,1,0,0,0
2008:Q2,-21085,-128130,-1188,-26512,0,-89199,-198183,-2556,111540,0,6384,0,-17332,-284,-107045,-107045,-64754,-78142,13388,112756,115312,-2556,0,-155047,-73188,-81859,-0,-0,0,0,0
2008:Q3,-18690,-210703,-188,41040,0,-208863,-390859,26140,155856,0,110712,0,-153704,300,-192013,-192012,-185747,-245803,60056,271028,244972,26056,0,-277293,-825196,547903,-2,-2,0,0,0
2008:Q4,-45581,1020818,11644,24638,15780,637547,558891,91252,-12596,0,-19932,0,351624,-484,1066399,906398,364395,415123,-50728,1548008,1419424,128584,0,-1006005,-977088,-28917,160001,160001,0,0,0
2009:Q1,-6704,-337677,3640,57290,400,-392911,-351379,-31552,-9980,0,22972,0,-29196,128,-330973,-330971,-159665,-159665,0,-354056,-325060,-28996,0,182749,-302852,485601,-2,-2,0,0,0
2009:Q2,-14741,-634033,2960,31125,21200,-536158,-528034,-4908,-3216,0,26404,0,-179508,-56,-619292,-623893,-163064,-163064,0,-539764,-559640,19876,0,78935,181892,-102957,4601,4601,0,0,0
2009:Q3,-2622,-282944,1716,-55754,-7756,-88366,-66342,-6856,-15168,0,-34700,0,-98152,68,-280322,-288546,-177998,-177998,0,-344772,-330272,-14500,0,234224,144012,90212,8224,8224,0,0,0
2009:Q4,1445,-170547,4860,-46342,-21756,-148641,-33129,-44964,-70548,0,-71888,100424,12668,128,-171992,-290540,479,479,0,-239096,-183536,-55560,0,-51922,-136744,84822,118548,108980,0,9568,0
2010:Q1,-2487,10047,2764,-22359,4,67318,46846,-5888,26360,0,16584,1240,-55612,108,12534,-10870,-226159,-226159,0,-14396,-20380,5984,0,229684,21848,207836,23404,10036,0,13368,0
2010:Q2,-6951,-74083,11112,-7430,4,77943,100619,-3008,-19668,0,-1816,1268,-155124,-40,-67132,-78584,-89787,-89787,0,1044,-20924,21968,0,10159,-356136,366295,11453,1269,0,10184,0
2010:Q3,-4780,193514,-1288,23166,4,50028,77716,-3048,-24640,0,13668,1296,106656,-16,198294,192008,58834,58834,0,-36664,-34700,-1964,0,169838,36040,133798,6287,1295,0,4992,0
2010:Q4,-8721,-38166,-3664,887,-1128,4667,34519,-8532,-21320,0,-18452,1312,-21952,164,-29445,-33854,67424,67424,0,-24048,-11780,-12268,0,-77230,-143368,66138,4409,1313,0,3096,0
2011:Q1,-11012,-169258,-492,-12527,4,-110938,-4990,-2860,-103088,0,-9292,-105540,69472,56,-158246,-97551,-70904,-70904,0,-97776,-93768,-4008,0,71129,-91820,162949,-60695,-60351,0,-344,0
2011:Q2,-13652,61852,5328,9424,4,101068,116220,3672,-18824,0,8160,0,-62100,-32,75504,73391,-57342,-57342,0,-17840,-29612,11772,0,148573,65528,83045,2113,1,0,2112,0
2011:Q3,-17881,-167141,-37556,-45201,52384,-7384,22528,13744,-43656,0,3736,0,-133144,24,-149260,-142053,-71174,-71174,0,-17256,-45908,28652,0,-53623,-30100,-23523,-7206,-9222,0,2016,0
2011:Q4,-13859,-291497,2088,-45608,5872,-216330,-120774,-30424,-65132,0,-28508,0,-9164,152,-277638,-273974,-91441,-91441,0,-58584,-38220,-20364,0,-123950,-292492,168542,-3664,-3888,0,224,0
2012:Q1,-14617,76255,720,19709,-9828,39406,91246,-6384,-45456,0,-39408,0,65700,-44,90872,128281,-22322,-22322,0,-55968,-38284,-17684,0,206571,-19504,226075,-37409,-34545,0,-2864,0
2012:Q2,-19225,-144241,128,-17428,11256,4350,37910,-5320,-28240,0,-39588,0,-103008,48,-125016,-124618,-42982,-42982,0,-43932,-47624,3692,0,-37704,161876,-199580,-398,2,0,-400,0
2012:Q3,-10856,-130826,-2716,-14953,-4584,-79117,-38333,3952,-44736,0,12844,0,-42304,4,-119970,-106338,-131675,-131675,0,-11964,0,-11964,0,37301,-166360,203661,-13632,-0,0,-13632,0
2012:Q4,-24600,-81632,1288,23968,4544,-155747,-95935,-6032,-53780,0,11500,0,32320,496,-57032,-46655,-13585,-13585,0,-16740,0,-16740,0,-16331,-308856,292525,-10377,-1,0,-10376,0
2013:Q1,6518,85634,0,-378,1184,56608,33564,13308,9736,0,-39436,0,67656,0,79116,91268,12804,12804,0,12760,0,12760,0,65705,215492,-149787,-12152,-0,0,-12152,0
2013:Q2,-11400,-94184,1972,20929,0,-85576,-130500,17456,27468,0,-27868,0,-3372,-268,-82784,-80862,27399,27399,0,17012,0,17012,0,-125273,220152,-345425,-1921,-1,0,-1920,0
2013:Q3,-2798,-82215,-2268,12400,0,-4871,-8175,7668,-4364,0,6096,0,-93612,40,-79417,-79418,-66295,-66295,0,7532,0,7532,0,-20656,-36928,16272,1,1,0,0,0
2013:Q4,-16871,3253,3192,-61795,2872,24,-13440,24948,-11484,0,40152,0,19248,-440,20124,20123,90097,90097,0,32860,0,32860,-0,-102834,-107000,4166,1,1,0,0,0
2014:Q1,-45208,89603,0,31358,6056,90984,41368,1216,48400,0,-40280,0,1484,0,134811,134810,-9761,-9761,0,7272,0,7272,0,137298,438296,-300998,1,1,0,0,0
2014:Q2,-37678,62521,16232,20562,-18488,65355,90827,-6276,-19196,0,-8936,0,-12204,0,100199,100199,3172,3172,0,-8532,0,-8532,0,105559,-172032,277591,1,1,0,0,0
2014:Q3,-37892,110080,300,-174,1200,65777,21077,49180,-4480,0,14864,0,28112,0,147972,147971,92495,92495,0,50684,0,50684,0,4792,-112256,117048,0,0,0,0,0
2014:Q4,-43583,-239992,6356,13837,-11640,-155381,-191689,42200,-5892,0,5332,0,-98532,36,-196409,-196411,-71538,-71538,0,45832,0,45832,0,-170704,-84304,-86400,2,2,0,0,0
2015:Q1,-53279,-29067,-4,-5477,-7552,23097,-11711,20900,13908,0,-11228,0,-27904,0,24212,24211,-68975,-68975,0,15320,0,15320,0,77866,122792,-44926,0,0,0,0,0
2015:Q2,-42540,42033,38456,-15703,-37548,42084,72036,-9028,-20924,0,-36812,0,51556,0,84573,84573,117061,117061,0,-5720,0,-5720,0,-26768,-234388,207620,1,1,0,0,0
2015:Q3,-58068,146455,-5496,-57488,14580,138930,97082,24080,17768,0,59004,0,-3072,-4,204523,204525,119393,119393,0,40272,0,40272,0,44860,159728,-114868,-2,-2,0,0,0
2015:Q4,-51147,65648,16184,11276,-2720,25108,97200,-55828,-16264,0,26352,0,-11904,1352,116795,116793,-56843,-56843,0,-60268,0,-60268,0,233904,-107104,341008,1,1,0,0,0
2016:Q1,-66053,584867,50436,170355,-24120,292956,247952,13472,31532,0,8344,0,86892,4,650920,650918,76339,76339,0,21044,0,21044,0,553535,328028,225507,2,2,0,0,0
2016:Q2,-53584,148355,11812,103101,-600,48330,70014,4964,-26648,0,34204,0,-48832,340,201939,201939,-11545,-11545,0,15120,0,15120,0,198364,-240772,439136,-0,-0,0,0,0
2016:Q3,-52427,116081,-3228,70378,-1660,97371,130519,-22484,-10664,0,-10640,0,-35996,-144,168508,168508,-47341,-47341,0,-26800,0,-26800,0,242649,-110980,353629,-0,-0,0,0,0
2016:Q4,-42162,151453,21080,78038,-1440,51743,59799,2380,-10436,0,27056,0,-24504,-520,193615,193617,-9245,-9245,0,22992,0,22992,0,179870,-82544,262414,-1,-1,0,0,0
2017:Q1,-35370,174680,124756,-3901,600,-5567,69849,-94836,19420,0,17148,0,41428,216,210050,210049,7007,7007,0,28332,0,28332,0,174709,172848,1861,1,1,0,0,0
2017:Q2,-34010,-112922,30144,6213,-100,-119196,-124508,2308,3004,0,53992,0,-84000,24,-78912,-78912,-54929,-54929,0,29540,0,29540,0,-53523,51076,-104599,-0,-0,0,0,0
2017:Q3,-35027,55030,-2480,-42215,500,151678,157382,-736,-4968,0,-21848,0,-30556,-48,90057,90057,-19997,-19997,0,-6508,0,-6508,0,116562,-23884,140446,0,0,0,0,0
2017:Q4,-40219,-104044,-27912,-63385,6000,-40347,-73003,35568,-2912,0,28288,0,-7148,460,-63825,-63824,91842,91842,0,15904,0,15904,0,-171570,-33480,-138090,-1,-1,0,0,0
2018:Q1,-20353,347626,18324,13016,-6520,154670,162534,-7596,-268,0,-10888,0,178420,604,367979,367978,-4704,-4704,0,2644,0,2644,0,370038,-13976,384014,1,1,0,0,0
2018:Q2,-12026,34024,-27976,25459,-500,-29555,-46291,19292,-2556,0,18980,0,48120,-504,46050,46050,22671,22671,0,-15180,0,-15180,0,38559,10356,28203,-0,-0,0,0,0
2018:Q3,-2201,76075,-2184,51819,100,82556,64340,14984,3232,0,-11120,0,-44996,-100,78276,78277,-11189,-11189,0,7304,0,7304,0,82162,48700,33462,-2,-2,0,0,0
2018:Q4,1025,-95497,19068,51834,7660,-93367,-41551,-11272,-40544,0,-72612,0,-8056,-24,-96522,-96522,30602,30602,0,9436,0,9436,0,-136560,-178204,41644,1,1,0,0,0
2019:Q1,-66505,5730,-41928,24985,1016,-85811,-89611,-10440,14240,0,45672,0,61692,104,72235,72234,8797,8797,0,-43484,0,-43484,0,106921,142416,-35495,2,2,0,0,0
2019:Q2,-56773,-170805,-304,52174,2388,-184294,-197578,6888,6396,0,23804,0,-64556,-16,-114032,-114032,163,163,0,2768,0,2768,0,-116963,63928,-180891,1,1,0,0,0
2019:Q3,-26628,-170065,46032,28545,1644,-230654,-228806,-208,-1640,0,-1068,0,-14472,-92,-143437,-143438,-30251,-30251,0,47092,0,47092,0,-160279,-16400,-143879,0,0,0,0,0
2019:Q4,-49549,45436,-17128,-1864,-3144,29523,16367,20784,-7628,0,34416,0,3164,468,94985,94983,-1676,-1676,0,3256,0,3256,0,93404,-76268,169672,1,1,0,0,0
2020:Q1,-69516,695846,401820,389127,1296,-70726,-73714,26616,-23628,0,-37260,0,11360,228,765362,765360,-71255,-71255,0,425040,0,425040,0,411575,-236260,647835,2,2,0,0,0
2020:Q2,-83124,581092,-95456,278365,6760,-80353,-164061,48628,30280,4800,483692,31896,-43684,-128,664216,214218,-31335,-31335,0,-56452,60560,-117012,0,302005,230244,71761,449998,-2,0,0,450000
2020:Q3,-75412,136039,23924,-93593,1620,209787,238119,-28004,-2132,1804,33504,2576,-41736,-44,211451,211449,-20287,-20287,0,40620,19272,21348,0,191117,-124936,316053,1,1,0,0,0
2020:Q4,-62991,188060,46156,-36351,-840,170063,166179,-31744,17100,18528,44600,632,-36264,64,251051,251052,12685,12685,0,87788,82796,4992,0,150579,125560,25019,-1,-1,0,0,0
2021:Q1,-57899,407725,138716,247383,-8936,-6943,-30235,31548,-7356,-900,-130716,-1076,169172,124,465624,714511,167497,167497,0,179104,-7016,186120,0,367911,-63204,431115,-248888,0,0,0,-248888
2021:Q2,-57660,115372,50008,166179,3412,77305,77209,-38988,44232,-5148,-81876,-29780,-69804,-72,173032,213031,-95233,-95233,0,17768,-8192,25960,0,290496,289088,1408,-39999,1,0,0,-40000
2021:Q3,-61081,116690,44368,24879,-508,113107,135839,-1908,-19232,-1592,-96692,-4248,35964,-180,177771,231447,73943,73943,0,-17388,-60400,43012,0,174891,172168,2723,-53676,-0,0,0,-53676
2021:Q4,-70614,71852,54596,250712,-1192,-145843,-129627,2008,-17256,-968,-17828,0,-69024,432,142466,164872,-72710,-72710,0,50132,-2964,53096,0,187450,-172588,360038,-22406,-2,0,0,-22404
2022:Q1,-34062,32463,78648,-249037,936,50940,33160,-10332,33008,-4896,56208,0,94660,108,66525,66528,93077,93077,0,46156,-8932,55088,0,-72705,330076,-402781,-2,2,0,0,-4
2022:Q2,-69172,-127775,-76816,-194383,2932,375972,397492,-19352,-2168,0,-128772,0,-106572,-136,-58603,-45335,-85816,-85816,0,-96844,-4524,-92320,0,137325,-21664,158989,-13267,1,0,0,-13268
2022:Q3,-78964,-168381,-65796,-206131,-876,62758,76830,13732,-27804,0,-2488,0,44140,12,-89417,-89417,441,441,0,-54912,-4020,-50892,0,-34946,-278036,243090,0,0,0,0,0
2022:Q4,-102350,-188646,-24160,-116698,-1884,-27233,-24157,5316,-8392,0,9752,0,-28716,292,-86296,-76138,-20437,-20437,0,-35808,-5496,-30312,0,-19893,-83936,64043,-10158,2,0,0,-10160
2023:Q1,-102350,89276,-15332,245670,4284,-199382,-231810,21592,10836,0,23292,0,30856,-112,191626,191626,26898,26898,0,6340,-3568,9908,0,158389,108372,50017,-0,-0,0,0,0
2023:Q2,-102350,-91766,-100136,37586,-2708,-47484,-89632,43584,-1436,0,32856,0,-11796,-84,10584,18585,-58827,-58827,0,-57836,-4252,-53584,0,135247,-14356,149603,-8000,-0,0,0,-8000
