date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU763025000.Q,FU763013005.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061805.Q,FU763061503.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069005.Q,FU763065005.Q,FU763066000.Q,FU763092305.Q,FU763064103.Q,FU763092100.Q,FU763094905.Q,FU763064203.Q,FU763040005.Q,FU763090005.Q,FU764194005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068715.Q,FU764112005.Q,FU764116005.Q,FU763127005.Q,FU763123005.Q,FU763128000.Q,FU763129205.Q,FU763122605.Q,FU763130005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763178000.Q,FU763190005.Q,FU763194705.Q,FU763193005.Q,FU763181105.Q,FU763164105.Q,FU763194603.Q,FU767005005.Q,FU763066303.Q,FU763139105.Q
1965:Q1,959,280,3166,308,-767,717,-2159,-475,-3345,255,1,0,0,0,254,1348,58,0,0,0,0,58,5848,1012,-48,3669,1215,0,39,6,32,0,0,-858,3473,3473,-977,-1492,-47,396,166,-6840,1840,72,-8680,-72,9480,779,71,-49,120,-578,-166,1704,0,1704,0,0,0,986,0,ND
1965:Q2,979,274,15383,138,952,-508,-738,194,-2505,-70,36,0,0,0,-106,1628,15,0,0,0,0,15,14325,6682,24,5122,2497,0,49,6,18,0,0,1141,14418,14418,1151,235,537,271,108,4937,3446,-206,1782,-85,7318,-394,622,25,597,839,-91,36,0,36,0,0,0,-260,0,ND
1965:Q3,975,265,6443,392,-432,706,464,72,-995,198,31,0,0,0,167,1342,-153,0,0,0,0,-153,5810,-726,-33,5444,1125,1,47,6,13,0,0,-564,6562,6562,-178,56,-523,95,194,-2457,-4426,-180,1949,200,6695,931,-6,-33,27,216,106,1255,0,1255,0,0,0,830,0,ND
1965:Q4,973,246,18735,-519,650,-183,4060,-342,3614,251,-43,0,0,0,294,732,-195,0,0,0,0,-195,14151,8824,63,4466,798,-1,32,7,14,0,0,524,18031,18031,-9,843,-27,-552,-273,9841,-1845,1039,10522,125,8609,-770,136,63,73,195,22,7,0,7,0,0,0,23,0,ND
1966:Q1,891,291,1169,619,-506,-3,-2253,40,-3569,342,78,0,0,0,264,947,-13,0,0,0,0,-13,3421,-1461,-4,3721,1165,0,17,7,35,0,0,-168,1308,1308,101,-860,483,62,416,-7857,-405,448,-7785,-115,6694,-38,40,-3,43,-310,256,2422,0,2422,0,0,0,739,0,ND
1966:Q2,856,276,14416,-236,623,-1,-1586,-328,-2771,526,23,0,0,0,503,976,11,0,0,0,0,11,14757,9427,26,3871,1433,0,-1,6,38,0,0,816,13768,13768,1299,569,-292,910,112,6471,5877,239,508,-153,5733,-48,86,25,61,1096,-438,-431,0,-431,0,0,0,-68,0,ND
1966:Q3,884,268,948,596,-494,241,444,63,184,-760,88,0,0,0,-848,812,145,0,0,0,0,145,215,-2997,-40,2913,339,1,1,6,25,0,0,-87,1015,1015,2538,-310,692,1021,1135,-6617,-4997,-965,-883,228,2181,248,-40,-40,0,392,-11,2324,0,2324,0,0,0,683,0,ND
1966:Q4,837,273,11673,-380,1724,161,2720,141,2588,287,13,0,0,0,274,-455,159,0,0,0,0,159,8115,5902,186,1884,143,0,24,7,13,0,0,-711,10785,10785,284,863,-806,-629,856,9624,-1008,1081,9325,226,4849,224,188,188,0,-240,118,-4262,0,-4262,0,0,0,-324,0,ND
1967:Q1,735,208,5361,520,-1175,739,6602,657,1966,746,149,0,0,0,597,2393,840,0,0,0,0,840,-1871,-2924,81,1136,-164,1,41,18,26,0,0,460,5146,5146,-3086,-1250,-144,-1115,-577,-6776,528,-420,-6783,-101,13148,776,285,82,203,-1760,166,2393,0,2393,0,0,0,312,0,ND
1967:Q2,802,241,13625,-1116,886,674,1901,192,-3917,1158,67,0,0,0,1091,3473,995,0,0,0,0,995,10367,4830,342,3519,1676,0,58,19,12,0,0,824,13099,13099,900,85,24,844,-53,2573,-368,580,2445,-84,10959,811,368,345,23,-873,-339,-1300,0,-1300,0,0,0,34,0,ND
1967:Q3,796,288,16938,1398,534,26,9538,264,7070,242,8,0,0,0,234,1167,795,0,0,0,0,795,4885,-1306,12,4910,1269,1,63,20,6,0,0,467,16789,16789,2132,-110,118,1246,878,4283,1870,-924,3103,234,7939,289,47,12,35,-180,81,2198,0,2198,0,0,0,359,0,ND
1967:Q4,829,357,28479,-321,1053,19,5439,-166,2406,1083,12,0,0,0,1071,1937,179,0,0,0,0,179,21332,15845,137,4458,892,1,57,22,10,0,0,867,18977,18977,1430,1248,-30,-111,323,11924,-1788,1281,12169,262,7427,279,146,138,8,264,8,-2501,0,-2501,0,0,0,-9029,0,ND
1968:Q1,952,300,-4902,319,140,398,2609,285,-299,805,233,0,0,0,572,1336,482,0,0,0,0,482,-7857,-11361,15,3286,203,1,58,22,36,0,0,-628,2576,2576,-240,-1139,1249,-1155,805,-10140,86,152,-10296,-82,8506,721,15,15,0,-117,13,3818,0,3818,0,0,0,8129,0,ND
1968:Q2,1045,348,12649,-1060,230,368,-1627,-315,-2878,-57,123,0,0,0,-180,1279,344,0,0,0,0,344,13797,6624,-40,4808,2405,1,57,24,14,0,0,845,11760,11760,2638,594,-1098,1931,1211,4359,-350,568,4219,-78,3994,830,136,-40,176,620,-98,-719,0,-719,0,0,0,-192,0,ND
1968:Q3,1170,381,20096,1470,951,962,7677,405,3574,536,72,0,0,0,464,2808,354,0,0,0,0,354,7726,162,33,5204,2327,1,68,26,-23,0,0,1238,20043,20043,2110,-168,1273,234,771,5001,4070,-1805,2538,198,9401,470,116,33,83,137,102,2706,0,2706,0,0,0,737,0,ND
1968:Q4,1132,390,23674,535,-554,985,5305,-419,1667,334,2,0,0,0,332,3194,529,0,0,0,0,529,18269,10882,80,5317,1990,0,68,28,13,0,0,-975,22574,22574,-357,1712,-1377,331,-1023,12960,-4030,2397,14357,236,10084,467,81,82,-1,233,-44,-850,0,-850,0,0,0,-358,0,ND
1969:Q1,1228,467,-3030,-705,207,378,-4012,313,-5068,198,167,0,0,0,31,192,353,0,0,0,0,353,3124,-1832,29,4146,781,1,60,29,50,0,0,-2162,-2048,-2948,2337,-1448,809,-605,3581,-14666,500,-195,-14960,-11,1891,1833,-95,29,-124,72,154,5526,100,5426,900,0,900,1743,0,ND
1969:Q2,1325,441,13524,-242,-1258,298,-3621,150,-5452,346,71,0,0,0,275,1324,11,0,0,0,0,11,16246,8029,333,5326,2558,1,58,31,27,0,0,1984,12877,11977,5919,-562,52,2848,3581,6929,129,249,6562,-11,-547,1844,248,336,-88,1082,-156,-3342,100,-3442,900,0,900,237,0,ND
1969:Q3,1431,421,2206,692,1700,1375,-2298,76,-1400,-520,-41,0,0,0,-479,-353,-101,0,0,0,0,-101,3096,-3209,282,5015,1008,2,58,32,0,0,0,-2451,3555,2655,1083,841,477,-1328,1093,-3088,1971,-425,-4820,186,-5906,1856,290,284,6,1527,120,6773,100,6673,900,0,900,2359,0,ND
1969:Q4,1473,399,14979,370,-423,1424,579,-124,245,797,-106,0,0,0,903,-529,190,0,0,0,0,190,12464,8553,175,3024,712,0,62,35,37,0,0,431,14364,13464,2296,1127,-1343,-450,2962,15488,-2556,1053,16786,205,1263,1690,200,178,22,1349,-34,-8788,100,-8888,900,0,900,459,0,ND
1970:Q1,1440,365,-7689,-380,483,786,-1281,-56,-4488,897,71,0,0,0,826,987,1379,0,0,0,0,1379,-7320,-7728,-79,1372,-885,2,75,37,92,0,0,-183,-6403,-7303,-800,-1203,1371,4,-972,-16677,1086,-1113,-16670,20,3422,510,-57,-80,23,456,439,5404,100,5304,900,0,900,2361,0,ND
1970:Q2,1307,376,16182,150,-577,519,4324,256,-740,571,124,0,0,0,447,2730,1507,0,0,0,0,1507,10916,5999,496,2921,1500,1,82,39,32,0,0,696,15677,14777,-1,325,-1224,1423,-525,7433,1936,616,4868,13,11512,466,534,501,33,491,-286,-5372,100,-5472,900,0,900,426,0,ND
1970:Q3,1302,420,20924,170,1947,2595,9970,541,5105,1580,211,0,0,0,1369,2780,-36,0,0,0,0,-36,7685,1694,-100,4663,1428,2,87,41,19,0,0,-1592,22657,20857,-772,-249,523,386,-1432,-756,394,-924,-488,262,19990,434,-84,-101,17,289,187,1569,200,1369,1800,0,1800,2616,0,ND
1970:Q4,1294,472,30512,-213,212,2461,13815,302,5872,3020,277,0,0,0,2743,3984,637,0,0,0,0,637,12508,6356,968,4965,219,1,89,44,19,0,0,1576,30746,28946,-2187,1948,-518,-746,-2871,15154,-532,1626,13831,229,17670,515,1003,978,25,90,18,-3317,200,-3517,1800,0,1800,1056,0,ND
1971:Q1,1262,488,18981,183,1782,675,10369,453,911,1520,274,0,0,0,1246,4498,2987,0,0,0,0,2987,1915,-3787,92,5272,338,1,96,48,37,0,0,3875,19738,18838,-2242,-1711,56,2237,-2824,-14557,-3418,-1066,-9769,-304,28770,1885,508,93,415,-925,253,5146,100,5046,900,0,900,1531,0,ND
1971:Q2,1348,547,25457,404,-1382,-466,6472,-271,-1156,3404,242,0,0,0,3162,3268,1227,0,0,0,0,1227,20217,7193,378,9594,3052,2,108,49,-15,0,0,68,24933,24033,-158,-1,55,1061,-1273,10735,3892,579,6591,-327,16707,1906,469,381,88,-2449,-455,-2722,100,-2822,900,0,900,278,0,ND
1971:Q3,1575,560,19222,466,874,2120,1970,113,-2672,1077,350,0,0,0,727,2132,1320,0,0,0,0,1320,14513,109,402,11097,2905,3,104,51,3,0,0,-882,20223,18423,-2022,-22,-64,-1717,-219,-2192,508,-1271,-1506,77,14388,1894,543,406,137,396,133,5283,200,5083,1800,0,1800,2016,0,ND
1971:Q4,1504,542,35255,-559,2364,2130,11328,146,5754,1759,62,0,0,0,1697,3105,564,0,0,0,0,564,18725,6512,-207,9781,2639,0,167,58,26,0,0,1016,33443,32543,-2880,1816,-343,-2783,-1570,19054,1249,1660,16087,58,18701,1914,6,-209,215,299,87,-4638,100,-4738,900,0,900,-850,0,ND
1972:Q1,1547,529,19723,509,683,1150,4653,-632,-1984,2103,248,0,0,0,1855,2621,2545,0,0,0,0,2545,11669,484,77,9831,1277,2,182,59,110,0,0,706,20007,19107,-6208,-1670,991,-5179,-350,-5991,-1429,-523,-4386,347,23924,3291,574,78,496,-1944,-26,5487,100,5387,900,0,900,1302,0,ND
1972:Q2,1641,505,29188,-1251,-989,-154,1708,-175,-2860,1475,242,0,0,0,1233,1803,1465,0,0,0,0,1465,27412,9740,-733,13903,4502,3,202,62,23,0,0,2172,29358,28458,1083,626,-900,913,444,5105,343,545,3840,377,19976,3196,-603,-740,137,83,-305,-77,100,-177,900,0,900,1306,0,ND
1972:Q3,1622,515,26532,2041,-790,3067,2987,-255,-104,1017,187,0,0,0,830,2186,143,0,0,0,0,143,20795,2605,-373,14992,3571,2,164,67,14,0,0,-1815,27123,25323,-3289,443,712,-3566,-878,3963,387,-639,3879,336,20385,1514,-241,-378,137,661,145,2185,200,1985,1800,0,1800,1699,0,ND
1972:Q4,1722,592,50114,-174,-1045,2469,11087,967,6555,2710,411,0,0,0,2299,1002,-147,0,0,0,0,-147,34217,15860,236,14325,3796,-6,55,79,42,0,0,3390,50713,48913,1074,232,1139,655,-952,21186,1405,1540,17909,332,21077,1887,607,240,367,1243,12,1827,200,1627,1800,0,1800,1729,0,ND
1973:Q1,1832,616,25746,241,1226,2137,-5166,-1300,-5926,976,3006,0,0,0,-2030,816,268,0,0,0,0,268,26743,10644,-31,12237,3893,3,149,75,201,0,0,137,24003,23503,-3038,-1853,47,-518,-714,-14247,512,-1530,-12970,-259,30364,5385,-100,-32,-68,441,336,4362,0,4362,500,500,0,-527,0,ND
1973:Q2,1926,733,33965,-1223,-2055,-41,-259,-346,-4056,3451,627,0,0,0,2824,1116,-424,0,0,0,0,-424,34464,12568,303,16251,5342,3,162,80,78,0,0,2756,32656,31296,-1199,-73,-258,-962,94,5291,-959,1108,4536,606,18465,3115,205,305,-100,2725,-324,3018,100,2918,1360,460,900,-116,0,ND
1973:Q3,1910,834,27445,2005,6144,1145,-1303,743,-3791,2730,-47,0,0,0,2777,752,-1737,0,0,0,0,-1737,24275,5277,746,14208,4044,4,-73,83,90,0,0,-4925,25494,25238,4856,988,2752,1418,-302,-4358,-2220,-1529,-840,231,14353,3223,736,755,-19,3153,106,3169,-50,3219,256,706,-450,-875,0,ND
1973:Q4,1989,930,34440,1017,-3902,2229,8096,163,3293,2458,-172,0,0,0,2630,2994,-812,0,0,0,0,-812,21321,8368,578,9661,2714,-2,137,95,48,0,0,5401,32632,32182,-6567,63,-3264,-2507,-859,25974,1659,2026,20641,1648,11252,2836,778,583,195,849,3,-2943,100,-3043,450,-450,900,-749,0,ND
1974:Q1,1914,910,17941,-979,1350,5608,3194,157,-912,1627,723,0,0,0,904,2046,276,0,0,0,0,276,11796,2953,1019,8030,-206,4,167,95,212,0,0,-3506,19027,17427,2312,-877,775,913,1501,-20233,-1255,-1637,-17799,458,24788,4789,1094,1029,65,-152,291,4538,150,4388,1600,250,1350,2090,0,ND
1974:Q2,1990,1007,34050,-1354,1676,2360,-1860,302,-5581,1385,251,0,0,0,1134,2550,-516,0,0,0,0,-516,33838,16009,2406,12375,3048,4,-9,101,113,0,0,-819,32779,30729,2547,75,1177,4995,-3700,1360,-243,2353,-1203,453,20659,5427,2541,2431,110,2647,-314,-4138,200,-4338,2050,250,1800,-288,0,ND
1974:Q3,2170,1096,17177,2152,3170,2306,-2559,139,-2362,568,173,0,0,0,395,-876,-28,0,0,0,0,-28,17314,4323,2289,8613,2089,5,9,106,138,0,0,-5464,18306,16706,-1063,1424,1982,-2766,-1703,-2369,-987,-2532,1069,81,10635,1373,2301,2311,-10,3130,190,2509,150,2359,1600,250,1350,2204,0,ND
1974:Q4,1939,1137,18957,1133,-7413,2899,8053,174,3854,1180,384,0,0,0,796,1734,1111,0,0,0,0,1111,12966,7482,1959,4476,-951,4,29,114,92,0,0,1080,17408,16258,-10942,-1720,-4893,-4167,-162,20047,-2573,1764,19777,1079,17688,1365,1969,1979,-10,1032,18,-14919,100,-15019,1150,250,900,-747,0,ND
1975:Q1,2259,1101,5494,-1078,4594,1795,11149,1388,5383,1921,1169,0,0,0,752,-121,2578,0,0,0,0,2578,-12532,-13179,197,3011,-2561,5,61,120,58,0,0,1322,6184,4584,-2065,162,514,1565,-4306,-19890,-859,-1336,-16175,-1520,25301,785,244,199,45,-3640,219,3630,150,3480,1600,250,1350,1848,0,ND
1975:Q2,2092,1135,24688,-478,-4461,1429,19135,-520,9653,2779,1506,0,0,0,1273,1962,5261,0,0,0,0,5261,10757,1129,-792,9298,1122,5,82,128,-17,0,0,-1892,25127,23077,-6892,-372,-252,-1603,-4665,12594,-835,942,11709,778,19518,660,-773,-800,27,-1361,-498,-171,200,-371,2050,250,1800,1396,0,ND
1975:Q3,2011,1195,17679,1084,3387,-10662,9354,839,9024,1558,909,0,0,0,649,427,-2494,0,0,0,0,-2494,6334,-6523,-760,10658,2959,6,6,136,31,0,0,8003,20559,18509,5010,615,841,1819,1735,-4250,65,-1565,-2532,-218,15465,-7857,-650,-768,118,679,38,10074,200,9874,2050,250,1800,3696,0,ND
1975:Q4,2335,1242,36312,1084,-3311,4109,13080,2083,9836,1488,898,0,0,0,590,989,-1316,0,0,0,0,-1316,18787,4391,1550,10337,2509,6,12,143,41,0,0,2361,32615,31015,-6124,1282,-1173,-4125,-2108,18916,-63,2074,16404,501,19774,-580,1614,1565,49,363,35,-2983,150,-3133,1600,250,1350,-2604,0,ND
1976:Q1,2612,1343,17731,-995,2098,-1316,12370,-697,6681,2065,2086,0,0,0,-21,-1950,6271,0,0,0,0,6271,3008,-8509,139,11538,-160,6,5,153,138,0,0,2264,20254,18954,-597,-1578,-175,3054,-1898,-17189,-734,-2755,-13243,-457,28601,4241,312,141,171,-2088,66,5608,100,5508,1300,400,900,3792,0,ND
1976:Q2,2673,1339,33405,724,-690,-968,5924,235,2962,806,1069,0,0,0,-263,3332,-1411,0,0,0,0,-1411,29872,7692,705,16916,4559,6,21,163,26,0,0,-1673,33329,32119,-4093,1467,260,-1502,-4318,10626,2248,1365,6842,171,20350,2504,979,713,266,-483,23,2213,90,2123,1210,400,810,1258,0,ND
1976:Q3,2602,1333,30437,306,2256,1926,6898,934,2724,2935,1526,0,0,0,1409,390,-85,0,0,0,0,-85,20137,-2166,-147,17752,4698,6,-33,146,31,0,0,-1236,29957,28567,2084,-766,12,2651,187,-4346,1052,-816,-5320,738,19073,4685,25,-149,174,788,59,6199,110,6089,1390,400,990,790,0,ND
1976:Q4,2467,1303,51131,-166,-4558,9411,13178,3089,9479,-888,-716,0,0,0,-172,1420,78,0,0,0,0,78,33892,11882,2339,16049,3622,-37,70,227,43,0,0,-929,46320,44534,-8679,-210,-301,-4959,-3209,22555,-2655,1195,22788,1227,33350,6419,2523,2362,161,-200,60,-11494,154,-11648,1786,400,1386,-3647,0,ND
1977:Q1,2576,1376,29977,3,1725,355,7119,-2754,3578,2667,2444,0,0,0,223,1363,2265,0,0,0,0,2265,17274,718,137,14516,1903,8,70,194,293,0,0,2936,32258,30959,1173,312,124,2120,-1383,-13732,403,-1415,-12022,-698,35595,3738,188,139,49,-1400,86,5311,136,5175,1299,75,1224,3482,0,ND
1977:Q2,2647,1392,44877,601,-2321,-2166,2460,273,-2315,1868,555,0,0,0,1313,4327,-1693,0,0,0,0,-1693,42098,8515,597,24890,8096,8,125,206,33,0,0,3833,43022,42047,613,691,111,1084,-1273,7229,-606,1525,6044,266,21811,3068,1289,602,687,1255,106,6676,100,6576,975,75,900,-600,0,ND
1977:Q3,2691,1459,39623,-1399,-609,958,2342,55,-2390,1414,1333,0,0,0,81,3323,-60,0,0,0,0,-60,38755,6022,-98,25751,7080,9,122,219,44,0,0,-818,39054,37929,-79,-1648,1032,-6493,7030,-411,2474,-1025,-1650,-210,27374,4579,158,-99,257,1337,110,4861,100,4761,1125,225,900,662,0,ND
1977:Q4,2773,1605,58430,2596,2917,7917,3917,2775,450,2063,447,0,0,0,1616,586,-1957,0,0,0,0,-1957,42102,10329,1869,23791,6113,1,53,240,82,0,0,-1395,54346,51406,-7828,1854,-1027,-1871,-6784,29004,2021,2148,22517,2318,28483,3657,2605,1889,716,3119,97,-7731,305,-8036,2940,197,2743,-2916,0,ND
1978:Q1,2851,1632,23190,-2300,830,-3348,869,-2985,-1167,2404,1536,0,0,0,868,318,2299,0,0,0,0,2299,23220,3558,-1178,17779,3061,9,103,228,462,0,0,3117,25248,24271,-1647,-1078,67,2537,-3173,-24314,-3755,-2248,-17307,-1004,33820,6850,-1136,-1191,55,1105,89,9504,75,9429,977,300,677,3277,0,ND
1978:Q2,3103,1893,58067,266,-269,-1185,3540,-56,-1669,2668,1123,0,0,0,1545,3263,-666,0,0,0,0,-666,52042,14736,86,26025,11195,10,-9,240,88,0,0,3344,56535,54123,1771,586,1096,-3340,3429,15747,4400,1510,9511,326,21919,963,612,88,524,3996,85,9030,229,8801,2412,351,2061,-322,0,ND
1978:Q3,3247,2067,46660,253,-1075,-2488,5712,665,-3128,4267,1270,0,0,0,2997,3313,595,0,0,0,0,595,35417,2857,-1869,25925,8504,10,-64,254,113,0,0,8528,44599,43488,5450,401,-63,-647,5759,-445,-19,-1089,1332,-669,26836,2454,-1720,-1888,168,3884,80,6949,96,6853,1111,243,868,-882,0,ND
1978:Q4,3274,2230,61174,3329,4289,6661,3474,612,-2850,3116,984,0,0,0,2132,3051,-455,0,0,0,0,-455,43158,13125,2546,22707,4780,-6,38,285,211,0,0,-265,54400,52559,-11160,2797,-193,-6919,-6845,20357,-6023,1857,23224,1299,24728,314,2648,2552,96,3512,74,12086,177,11909,1841,249,1592,-5730,0,ND
1979:Q1,3055,2122,28702,-3125,452,2438,5251,-700,764,2244,1438,0,0,0,806,1889,1054,0,0,0,0,1054,20954,2874,216,14959,2905,12,30,284,385,0,0,2021,30817,30035,15774,-2179,-209,2291,15871,-33638,-9912,-2438,-19151,-2137,26348,14629,412,225,187,-789,80,7219,60,7159,782,249,533,3048,0,ND
1979:Q2,3185,2252,60359,927,-1490,4682,461,1019,-1927,3343,1167,0,0,0,2176,1459,-3433,0,0,0,0,-3433,50671,17029,1554,23954,8134,12,28,299,140,0,0,4629,56686,55992,3784,-413,595,-3007,6609,24443,12113,1090,9493,1747,5363,7531,2403,2134,269,3190,95,9183,42,9141,694,314,380,-2740,0,ND
1979:Q3,3151,2518,49957,337,-1411,7235,6997,297,-1953,2948,976,0,0,0,1972,3883,1822,0,0,0,0,1822,46206,11797,3009,22911,8489,13,-58,317,179,0,0,-9858,44747,42442,-5574,-1270,-402,-6528,2626,10773,3586,-855,6982,1060,28553,3356,4142,3477,665,3525,70,-2403,215,-2618,2305,371,1934,-4577,0,ND
1979:Q4,3152,2773,43331,4879,1030,223,7288,1579,1304,4062,1430,0,0,0,2632,1939,-1596,0,0,0,0,-1596,32087,8683,1238,15578,6588,-7,-59,355,392,0,0,-2857,40033,36869,-4817,4113,298,-940,-8288,24859,-5387,1922,25617,2707,20724,-3679,1738,1217,521,3242,-1,-5197,307,-5504,3164,394,2770,-2919,0,ND
1980:Q1,2128,2690,20806,-3155,2278,-2136,4997,-1055,558,2832,1311,0,0,0,1521,609,2053,0,0,0,0,2053,11852,2521,2733,8474,-1876,15,-337,353,-308,0,0,7247,16739,16032,1120,-3085,1048,-3526,6683,-25203,-6376,-2298,-15950,-579,29485,-1313,2673,2698,-25,2284,-67,7053,70,6983,707,83,624,-4629,0,ND
1980:Q2,1777,2802,21461,696,1320,8144,14854,2725,1890,4465,1488,0,0,0,2977,3533,2241,0,0,0,0,2241,-3220,-6123,2492,5596,-5185,15,-16,374,158,0,0,-864,18521,16324,-26280,485,-2287,-6000,-18478,14319,4927,1351,5128,2913,16741,14170,3483,2911,572,-1758,-143,-4208,235,-4443,2197,84,2113,-3965,0,ND
1980:Q3,1747,2993,44258,1278,-5190,4318,19178,584,8378,6319,3274,0,0,0,3045,5160,-1263,0,0,0,0,-1263,24624,8194,21,14173,2236,16,-34,395,75,0,0,-402,40629,39095,-11651,-975,767,-1520,-9923,11121,6064,-1034,9289,-3198,28109,8993,226,196,30,1797,-160,660,159,501,1534,100,1434,-4875,0,ND
1980:Q4,2072,3148,69005,2500,-897,-81,18950,-123,5919,6374,2760,0,0,0,3614,3356,3424,0,0,0,0,3424,42167,22903,592,16698,1974,-11,-149,446,144,0,0,5936,63359,63162,-11737,1275,827,-9437,-4402,11554,-7173,1450,16581,696,57577,1150,369,426,-57,4802,-127,-426,11,-437,197,100,97,-6722,0,ND
1981:Q1,1409,3145,16966,-2519,-1480,7214,5641,-277,3961,3751,1191,0,0,0,2560,-921,-873,0,0,0,0,-873,3893,-4483,3753,7977,-3354,17,-135,442,212,0,0,3681,16201,13503,-6666,-1206,-1153,-232,-4075,-13307,-1698,-2673,-7234,-1702,16794,10291,3291,3621,-330,212,-97,2985,287,2698,2698,112,2586,-2500,0,ND
1981:Q2,402,3274,46258,1261,-2775,-3579,3346,1297,-21,2978,1608,0,0,0,1370,1235,-2143,0,0,0,0,-2143,42375,24526,985,13786,3078,19,-240,466,239,0,0,5146,45702,42960,-3563,-755,354,-4159,997,11957,6787,1171,1963,2036,18501,2701,888,1126,-238,6920,-89,5645,292,5353,2742,117,2625,-3427,0,ND
1981:Q3,-226,3455,36141,636,3344,521,4299,-920,-3004,5748,1534,0,0,0,4214,2773,-298,0,0,0,0,-298,26961,11535,1673,10097,3656,20,-109,492,125,0,0,-148,36700,35080,-3058,305,1476,-6059,1220,2658,2554,-1364,1690,-222,28983,1120,1526,1899,-373,8252,-75,-4326,166,-4492,1620,125,1495,-3122,0,ND
1981:Q4,-672,3684,66334,-562,-1914,20540,9494,900,908,4687,2521,0,0,0,2166,2630,369,0,0,0,0,369,42866,34323,1835,4776,1932,12,-110,530,166,0,0,-4688,74303,69561,-14823,-1049,-885,-4564,-8325,21263,-8757,1435,31719,-3134,50775,21138,2203,1871,332,847,-63,-11779,512,-12291,4742,132,4610,3613,0,ND
1982:Q1,-1217,3328,32681,-2011,1052,-2277,16904,3570,3783,8615,7307,0,0,0,1308,-590,1526,0,0,0,0,1526,8282,9760,380,-456,-1402,10,-155,720,75,0,0,10082,21793,23340,-12203,120,1045,5710,-19078,-19168,2066,-2087,-17148,-1999,45019,2952,1091,1419,-328,968,-39,4720,-187,4907,-1547,139,-1686,-15433,0,ND
1982:Q2,-876,3492,39457,3485,-6078,-2623,3280,-1768,-2372,9742,7576,0,0,0,2166,-1156,-1166,0,0,0,0,-1166,29953,23677,3077,528,2671,-157,-93,358,249,0,0,11082,32941,36165,-16615,663,-1008,3190,-19460,1722,-1514,1276,1482,478,33191,-3688,2216,2338,-122,3236,-18,16121,-375,16496,-3224,146,-3370,-10884,0,ND
1982:Q3,-86,3715,38818,-899,-115,6007,14384,1581,2279,8856,7576,0,0,0,1280,-266,1934,0,0,0,0,1934,12139,9610,68,-1444,3905,-138,-116,434,6,0,0,7116,46595,35329,-17236,-1995,-515,-2714,-12012,16503,9486,-1265,9147,-865,35468,8306,1016,352,664,-1756,-9,-6963,1235,-8198,11266,153,11113,3977,0,ND
1982:Q4,1388,3999,79525,334,6055,15377,42831,-621,19111,11634,9680,0,0,0,1954,6312,6395,0,0,0,0,6395,11903,12154,3445,-7829,4133,-33,-111,118,193,0,0,2858,81088,74406,-5853,2185,-406,1147,-8779,28296,-3977,905,31228,140,56294,6667,6219,5400,819,-1641,-15,-15562,725,-16287,6682,160,6522,-1048,0,ND
1983:Q1,2406,3068,36710,-1246,-3234,-2752,38479,433,21717,15311,11446,0,0,0,3865,-4904,5922,0,0,0,0,5922,-3186,-2123,-4169,5753,-2647,-157,79,576,-14,0,0,8166,37415,41101,-14794,-2249,2091,-6191,-8445,-10671,-2301,-1737,-7488,855,57239,-1229,-4587,-4776,189,-5534,-9,20686,-428,21114,-3686,167,-3853,43,0,ND
1983:Q2,3504,3361,70111,2165,-4829,76,34451,-557,18027,8264,7876,0,0,0,388,1215,7502,0,0,0,0,7502,37879,10691,3516,18223,5449,-95,60,316,125,0,0,-38,75852,76129,5116,534,802,7255,-3475,22173,7597,1933,12145,498,36394,681,2132,2222,-90,-487,-4,10124,-51,10175,-277,174,-451,5885,0,ND
1983:Q3,3610,3673,65180,-3041,2996,-5631,20991,189,10399,9983,10005,0,0,0,-22,1843,-1423,0,0,0,0,-1423,46707,4669,1850,29378,10810,-42,72,324,-38,0,0,2842,65108,57155,445,-1080,-1985,-2372,5882,-1852,676,-2132,292,-688,45918,4370,1837,1793,44,-173,-12,6622,862,5760,7953,200,7753,-135,0,ND
1983:Q4,3877,4029,71869,3586,690,-724,19545,-834,8656,3262,4676,0,0,0,-1414,5465,2996,0,0,0,0,2996,50656,6288,3420,26894,14054,-124,106,608,159,0,0,-2633,85860,77980,13524,1623,-707,-16304,28911,15125,-11315,1737,23999,704,35965,7373,3517,3789,-272,1609,-4,871,849,22,7880,240,7640,13839,0,ND
1984:Q1,2950,3620,76670,-3663,818,5623,23418,-576,11569,6005,6512,0,0,0,-507,-793,7213,25,0,0,0,7188,51385,18392,-1681,25202,9472,-166,110,414,253,0,0,-1522,68314,73209,7139,-776,-22,13361,-5424,-5064,1519,2046,-8360,-269,54207,12308,-2812,-2706,-106,-1034,-220,8685,-573,9258,-4895,260,-5155,-9026,0,ND
