date,FU646006403.Q,FU644090075.Q,FU643020073.Q,FU644022075.Q,FU643061773.Q,FU643063073.Q,FU643065075.Q,FU643065173.Q,FU643065473.Q,FU643065573.Q,FU643092473.Q,FU643093075.Q,FU644194075.Q,FU644190075.Q,FU642151073.Q,FU644122075.Q,FU643169173.Q,FU643163075.Q,FU644123075.Q,FU643168073.Q,FU643169373.Q,FU643193075.Q,FU643164105.Q,FU647005005.Q,FU643065045.Q,FU643061743.Q,FU643065163.Q,FU643065443.Q,FU643065543.Q
1992:Q4,0,28,0,380,58,322,465,308,67,90,0,-817,37,28,504,85,13,72,-154,-154,0,-407,9,9,-230,-387,157,0,0
1993:Q1,0,-126,0,-439,-471,32,152,245,-43,-50,0,161,-130,-126,532,-186,-207,21,-10,-10,0,-462,-4,-4,0,-125,125,0,0
1993:Q2,0,51,0,-189,-255,66,267,359,-73,-19,0,-27,51,51,592,-382,-138,-244,-1,-1,0,-158,0,0,-1292,-1475,183,0,0
1993:Q3,0,189,0,-1139,-1071,-68,272,302,-17,-13,0,1056,190,189,564,-76,23,-99,-4,-4,0,-295,1,1,-455,-609,154,0,0
1993:Q4,0,295,0,1189,1122,67,115,183,-47,-21,0,-1009,294,295,448,26,0,26,2,2,0,-181,-1,-1,0,-93,93,0,0
1994:Q1,0,689,0,-622,-883,261,1068,621,167,280,0,243,688,689,1581,-195,-139,-56,45,45,0,-742,-1,-1,-921,-1238,317,0,0
1994:Q2,0,440,0,-903,-1151,248,1211,919,69,223,0,132,441,440,1300,-293,-135,-158,49,49,0,-616,1,1,-900,-1369,469,0,0
1994:Q3,0,660,0,-1230,-1451,221,1093,948,-4,149,0,797,662,660,1500,-108,-140,32,56,56,0,-788,2,2,-900,-1384,484,0,0
1994:Q4,0,172,0,-1190,-1416,226,158,279,-80,-41,0,1204,169,172,347,-281,-137,-144,23,23,0,83,-3,-3,-847,-989,142,0,0
1995:Q1,0,84,0,-654,-616,-38,548,705,-131,-26,0,190,839,84,193,1,-3,4,-23,-23,0,-87,755,755,-316,-676,360,0,0
1995:Q2,0,253,0,-705,-631,-74,433,463,-50,20,0,525,439,253,451,3,-6,9,-54,-54,0,-147,186,186,-736,-972,236,0,0
1995:Q3,0,144,0,-222,-242,20,529,623,-57,-37,0,-163,235,144,257,6,1,5,-31,-31,0,-88,91,91,-421,-739,318,0,0
1995:Q4,0,301,0,1028,510,518,-244,25,-133,-136,0,-483,349,301,278,30,1,29,38,38,0,-45,48,48,141,129,12,0,0
1996:Q1,0,302,0,1706,1007,699,-126,267,-212,-181,0,-1278,768,302,279,31,1,30,38,38,0,-46,466,466,142,5,-238,375,0
1996:Q2,0,422,0,1357,735,622,-269,-29,-115,-125,0,-666,766,422,390,42,1,41,53,53,0,-63,344,344,198,213,10,-25,0
1996:Q3,0,503,240,1289,738,551,-150,-1,-21,-128,0,-876,586,503,465,51,2,49,64,64,0,-77,83,83,236,314,-53,-25,0
1996:Q4,0,663,50,225,762,-537,1010,830,115,65,0,-622,-201,663,1660,152,-1,153,36,36,0,-1185,-864,-864,-847,-232,-548,-67,0
1997:Q1,0,995,94,895,294,601,885,711,6,168,0,-879,1196,995,1355,308,-1,309,47,47,0,-715,201,201,-352,-114,-215,-23,0
1997:Q2,0,1371,-12,1864,978,886,1858,1466,191,201,0,-2339,1878,1371,2348,405,-3,408,179,179,0,-1561,507,507,757,-231,903,85,0
1997:Q3,0,1454,125,2087,2240,-153,1340,1093,114,133,0,-2098,1294,1454,2729,1270,24,1246,48,48,0,-2593,-160,-160,313,141,200,-28,0
1997:Q4,0,2745,-69,5497,5164,333,3154,2577,263,314,0,-5837,2812,2745,4753,1159,4,1155,416,416,0,-3583,67,67,2992,619,2225,145,3
1998:Q1,0,2791,166,3503,2152,1351,2063,1601,48,414,0,-2941,4681,2791,5084,1751,37,1714,372,372,0,-4416,1890,1890,206,331,-307,28,154
1998:Q2,0,1978,35,-1964,-2232,268,2862,2622,43,197,0,1045,3514,1978,-1886,1610,-41,1651,232,232,0,2022,1536,1536,2412,-336,2165,271,312
1998:Q3,0,2152,-128,-3969,-3240,-729,129,-272,103,298,0,6120,1278,2152,-3248,699,177,522,507,507,0,4194,-874,-874,554,544,-519,130,399
1998:Q4,0,397,28,-6202,-4880,-1322,-3304,-3167,-160,23,0,9875,-791,397,-9722,679,1,678,9,9,0,9431,-1188,-1188,-303,-441,467,-75,-254
1999:Q1,0,1013,-41,1882,2162,-280,-1258,-1439,-69,250,0,430,991,1013,1005,1320,5,1315,-342,-342,0,-970,-22,-22,-463,-553,-148,115,123
1999:Q2,0,-667,-8,448,327,121,-392,-309,-63,-20,0,-715,-384,-667,185,-327,-2,-325,-23,-23,0,-502,283,283,-457,-381,-18,-43,-15
1999:Q3,0,510,86,-332,-146,-186,6,116,-64,-46,0,750,-13,510,-558,142,-24,166,-79,-79,0,1005,-523,-523,-219,-251,122,-62,-28
1999:Q4,0,299,89,727,-2992,3719,-1485,-1699,396,-182,0,968,299,-2501,-890,45,-186,231,-77,-77,0,-1579,2800,0,-1252,-122,-1952,-435,1257
2000:Q1,0,-4637,-114,-30,49,-79,-3811,-3396,-198,-217,0,-682,-4637,-3462,-2302,32,0,32,-879,-879,0,-313,-1175,0,233,136,381,-57,-227
2000:Q2,0,-1038,-101,-600,-901,301,-203,-388,-48,233,0,-134,-1038,-885,-312,199,0,199,-808,-808,0,36,-153,0,-529,-115,-381,-4,-29
2000:Q3,0,228,80,-11,1070,-1081,-222,-205,-71,54,0,381,228,170,567,-623,0,-623,89,89,0,137,58,0,-461,-117,-278,-8,-58
2000:Q4,0,1494,48,557,-32,589,-340,512,-219,-633,0,1229,1494,64,-467,-914,0,-914,1080,1080,0,365,1430,0,-733,-102,97,-151,-577
2001:Q1,0,-430,63,-261,965,-1226,134,229,135,-230,0,-366,-430,-383,1228,-613,0,-613,-798,-798,0,-200,-47,0,-1211,-863,-290,-6,-52
2001:Q2,0,1769,44,2231,2357,-126,-344,-274,-71,1,0,-162,1769,1570,2072,-885,0,-885,121,121,0,262,199,0,-1216,-878,-267,-8,-63
2001:Q3,0,3517,-78,1680,1924,-244,757,626,-35,166,0,1158,3517,2845,2526,84,0,84,135,135,0,100,672,0,-606,-768,228,-8,-58
2001:Q4,0,6131,93,5123,2950,2173,425,216,-117,326,0,490,6131,5535,3365,935,0,935,726,726,0,509,596,0,-271,-634,414,-6,-45
2002:Q1,0,6939,76,7242,7198,44,73,326,-82,-171,0,-452,6939,5840,6142,-521,0,-521,68,68,0,151,1099,0,-251,-329,137,-6,-53
2002:Q2,0,8627,-137,5213,3724,1489,2375,1968,36,371,0,1176,8627,7832,4497,2966,0,2966,314,314,0,55,795,0,2470,0,2032,5,433
2002:Q3,0,7075,48,2118,1198,920,3404,3242,-14,176,0,1505,7075,7068,4735,1943,0,1943,98,98,0,292,7,0,2437,0,2475,-4,-34
2002:Q4,0,1187,194,-4275,-1953,-2322,5049,4613,108,328,0,219,1187,2000,-746,2511,0,2511,565,565,0,-330,-813,0,3353,0,3118,-4,239
2003:Q1,0,-764,93,551,-4142,4693,-1353,-1443,-60,150,0,-55,-764,-452,-2950,1577,0,1577,200,200,0,721,-312,0,1779,0,1799,-2,-18
2003:Q2,0,8140,-8,424,1708,-1284,7110,6760,37,313,0,614,8140,7956,5072,4031,0,4031,-1145,-1145,0,-2,184,0,2994,0,3025,-2,-29
2003:Q3,0,7504,594,623,-2238,2861,6737,6331,10,396,0,-450,7504,6950,24,6448,0,6448,971,971,0,-493,554,0,6434,0,6462,-2,-26
2003:Q4,0,11494,-449,4431,2588,1843,7725,6846,201,678,0,-213,11494,10287,3308,6547,0,6547,-58,-58,0,490,1207,0,4367,0,4404,-3,-34
2004:Q1,0,22838,387,13829,8575,5254,7069,5335,54,1680,0,1553,22838,20728,10260,8148,0,8148,17,17,0,2303,2110,0,6685,0,5131,-1,1555
2004:Q2,0,14826,1437,4913,787,4126,10871,10061,118,692,0,-2395,14826,14094,6387,9169,0,9169,1151,1151,0,-2613,732,0,6871,0,6787,-1,85
2004:Q3,0,7578,-1002,7939,3017,4922,-1204,-1190,-72,58,0,1845,7578,5131,3765,272,0,272,-367,-367,0,1461,2447,0,16508,0,16289,-3,222
2004:Q4,0,46728,1583,6785,3947,2838,37416,36935,61,420,0,944,46728,43290,8254,30096,0,30096,4143,4143,0,797,3438,0,29558,0,29687,-16,-113
2005:Q1,0,11127,278,3348,155,3193,7934,7006,77,851,0,-433,11127,9875,1724,11397,0,11397,-1343,-1343,0,-1903,1252,0,8608,0,8035,95,478
2005:Q2,0,17460,31,4301,-460,4761,11247,10893,-67,421,0,1881,17460,16957,3117,11329,0,11329,1092,1092,0,1419,503,0,7005,0,7217,-38,-174
2005:Q3,0,16012,951,5160,-698,5858,9714,9528,68,118,0,187,16012,15246,5471,6954,0,6954,2627,2627,0,194,766,0,4344,0,3045,-2,1301
2005:Q4,0,2217,-467,1089,-2132,3221,-1382,-2626,95,1149,0,2977,2217,2736,2874,-4601,0,-4601,666,666,0,3797,-519,0,-2655,0,-2645,9,-19
2006:Q1,0,11355,749,3867,221,3646,9964,7648,443,1873,0,-3225,11355,9095,1073,11531,0,11531,-92,-92,0,-3417,2260,0,5403,0,4615,104,684
2006:Q2,0,13576,-926,12749,8043,4706,2179,2076,-105,208,0,-426,13576,12532,9054,125,0,125,2713,2713,0,640,1044,0,457,0,-84,-2,543
2006:Q3,0,9659,894,5547,6070,-523,115,-3513,366,3262,0,3103,9659,9065,4746,1006,0,1006,1311,1311,0,2002,594,0,-189,0,-1420,-15,1246
2006:Q4,0,-1675,28,17590,12849,4741,-23190,-29999,2356,4453,0,3897,-1675,-1439,-469,290,0,290,-5558,-5558,0,4298,-236,0,-2917,0,-12914,163,9834
2007:Q1,0,17183,582,9673,11016,-1343,10948,6376,692,3880,0,-4020,17183,15865,6146,6372,0,6372,5749,5749,0,-2402,1318,0,5303,0,4751,-5,557
2007:Q2,0,-5941,-39,3989,607,3382,-8414,-10922,189,2319,0,-1477,-5941,-5518,2294,-4508,0,-4508,-1316,-1316,0,-1988,-423,0,-4374,0,-6585,-2,2213
2007:Q3,0,-32073,70,-26273,928,-27201,-7694,-9118,-359,1783,0,1824,-32073,-26802,-20718,-5034,0,-5034,-4041,-4041,0,2991,-5271,0,-9740,0,-11001,-1,1262
2007:Q4,0,-6681,-43,4058,8539,-4481,-10107,-9685,-236,-186,0,-589,-6681,-3050,6090,-8712,0,-8712,-2115,-2115,0,1687,-3631,0,-9071,0,-7405,5,-1671
2008:Q1,0,-19697,1995,-8478,1768,-10246,-14843,-14432,-211,-200,0,1629,-19697,-24067,-1843,-22571,0,-22571,-695,-695,0,1042,4370,0,-19926,0,-15868,-5,-4053
2008:Q2,0,158,-1568,7589,9144,-1555,-6300,-5492,-154,-654,0,437,158,-3464,1764,-3793,0,-3793,-1165,-1165,0,-270,3622,0,-5531,0,-5680,4,145
2008:Q3,0,-9455,3045,-6853,-6378,-475,-5736,-5064,-591,-81,0,89,-9455,-8938,-2048,-9862,0,-9862,633,633,0,2339,-517,0,-7236,0,-6364,-6,-866
2008:Q4,0,-40809,-3739,-17567,-9050,-8517,-21878,-21119,-110,-649,0,2375,-40809,-34748,-10211,-22656,0,-22656,-1578,-1578,0,-303,-6061,0,-14019,0,-12710,6,-1315
2009:Q1,0,-25560,-499,4268,5076,-808,-25237,-25786,-157,706,0,-4092,-25560,-26945,-106,-24861,0,-24861,-2136,-2136,0,158,1385,0,-21463,0,-24558,-9,3104
2009:Q2,0,6176,-381,9639,9227,412,-1450,961,-206,-2205,0,-1632,6176,3379,2717,-1489,0,-1489,-243,-243,0,2394,2797,0,205,0,704,-5,-494
2009:Q3,0,3213,2248,5207,3905,1302,-5176,-258,-1358,-3560,0,934,3213,-431,7152,-3839,0,-3839,-77,-77,0,-3667,3644,0,-3300,0,-194,-4,-3102
2009:Q4,0,-1141,731,1120,1043,77,-2344,-180,-108,-2056,0,-648,-1141,-609,1353,-1162,0,-1162,-384,-384,0,-416,-532,0,-2221,0,-1648,-1,-572
2010:Q1,0,11171,-1593,5808,3607,2201,5753,2166,-65,3652,0,1203,11171,10023,-1567,8062,0,8062,-51,-51,0,3579,1148,0,2104,0,1328,12,764
2010:Q2,0,-1121,-608,4334,3344,990,-5438,-2083,-47,-3308,0,591,-1121,-3169,5475,-6442,0,-6442,-103,-103,0,-2099,2048,0,-1012,0,-8,-10,-994
2010:Q3,0,16789,650,13383,12518,865,-1199,-112,-96,-991,0,3955,16789,16029,7652,-187,0,-187,9,9,0,8555,760,0,-487,0,-225,-12,-250
2010:Q4,0,13648,-75,19137,16646,2491,-793,170,-123,-840,0,-4621,13648,11556,18345,-1482,0,-1482,139,139,0,-5446,2092,0,-1110,0,-2,-1,-1107
2011:Q1,0,66949,2998,50709,47855,2854,12300,11448,-75,927,0,942,66949,42610,40426,88,0,88,-1235,-1235,0,3331,24339,0,-3108,0,-1115,-3,-1990
2011:Q2,0,25793,-2027,25858,24071,1787,-1910,-645,-10,-1255,0,3872,25793,23820,26292,-2346,0,-2346,-332,-332,0,206,1973,0,-561,0,-134,-8,-419
2011:Q3,0,27423,4641,18581,17643,938,-1190,64,-29,-1225,0,5391,27423,24472,23753,-1278,0,-1278,40,40,0,1957,2951,0,97,0,444,-10,-337
2011:Q4,0,2970,-781,6803,8270,-1467,-389,57,-75,-371,0,-2663,2970,2201,7250,-2134,0,-2134,46,46,0,-2961,769,0,-220,0,74,-4,-290
2012:Q1,0,65561,2744,58776,55832,2944,14,1549,18,-1553,0,4027,65561,58273,43471,334,0,334,-159,-159,0,14627,7288,0,841,0,661,-12,192
2012:Q2,0,23420,-81,15450,13896,1554,2982,3069,3,-90,0,5069,23420,20096,20272,3685,0,3685,147,147,0,-4008,3324,0,2420,0,2411,-20,29
2012:Q3,0,69320,2995,57449,55069,2380,1197,160,-39,1076,4,7675,69320,58140,40001,-1616,0,-1616,31,-69,100,19724,11180,0,-411,0,-105,6,-312
2012:Q4,0,-11399,-2104,-17410,-19291,1881,2721,2068,90,563,7,5387,-11399,-11595,-1297,-3609,0,-3609,2787,2625,162,-9476,196,0,-1548,0,746,-9,-2285
2013:Q1,0,2588,6271,-4535,-9267,4732,421,220,313,-112,6,425,2588,-2651,1458,1629,0,1629,-603,-764,161,-5135,5239,0,318,0,422,37,-141
2013:Q2,0,115388,-6298,-9154,-4289,-4865,140637,2597,1435,136605,2,-9799,115388,114527,-12310,127212,0,127212,-956,-1031,75,581,861,0,134893,0,7791,2441,124661
2013:Q3,0,-35242,-1984,-20274,-20740,466,1437,283,26,1128,6,-14427,-35242,-35579,-21258,1448,0,1448,239,129,110,-16008,337,0,1282,0,1023,1,258
2013:Q4,0,-34648,-1290,-39304,-39808,504,5502,1860,509,3133,32,412,-34648,-24089,-32933,11819,0,11819,1112,731,381,-4087,-10559,0,8010,0,461,175,7374
2014:Q1,0,15007,-101,-13266,-12318,-948,21560,1586,50,19924,23,6791,15007,13560,-12128,21413,0,21413,-344,-752,408,4619,1447,0,19474,0,-473,287,19660
2014:Q2,0,10663,679,7346,8924,-1578,-393,2325,-84,-2634,96,2935,10663,7049,9421,-5215,0,-5215,2718,1082,1636,125,3614,0,-5584,0,-235,-28,-5321
2014:Q3,0,1200,334,-3920,-4047,127,4592,6292,484,-2184,71,123,1200,78,-402,1163,0,1163,1395,183,1212,-2078,1122,0,-1111,0,2880,-44,-3947
2014:Q4,0,14967,397,10048,9653,395,4267,2572,585,1110,86,169,14967,14719,13100,1209,0,1209,2071,459,1612,-1661,248,0,-371,0,1046,126,-1543
2015:Q1,0,-11160,580,-6172,-9804,3632,-6621,-990,-450,-5181,79,974,-11160,-10706,-3245,-7025,0,-7025,1066,-325,1391,-1502,-454,0,-5967,0,710,-518,-6159
2015:Q2,0,-17163,-667,-14899,-17733,2834,679,6332,-61,-5592,178,-2454,-17163,-20910,-13229,-10372,0,-10372,3176,742,2434,-485,3747,0,-12149,0,2761,-55,-14855
2015:Q3,0,-17710,1306,-9238,-9171,-67,-11839,-1177,266,-10928,550,1511,-17710,-16014,-19964,-12764,0,-12764,9124,-89,9213,7590,-1696,0,-4161,0,5831,379,-10371
2015:Q4,0,-26197,-1829,-9278,-10051,773,-11735,-1929,-109,-9697,253,-3608,-26197,-23617,-9102,-8127,0,-8127,4745,-136,4881,-11133,-2580,0,-7298,0,675,2,-7975
2016:Q1,0,11422,1300,-5754,-4439,-1315,11207,2942,-4,8269,-262,4931,11422,13502,-211,12345,0,12345,-4841,-786,-4055,6209,-2080,0,8845,0,-71,-230,9146
2016:Q2,0,-16444,-196,-16279,-16538,259,-3607,2130,-814,-4923,-89,3727,-16444,-14639,-14626,-2466,0,-2466,714,1341,-627,1739,-1805,0,-2310,0,1453,-558,-3205
2016:Q3,0,19241,-308,-782,-307,-475,18700,10935,262,7503,-78,1709,19241,-5695,2487,-2221,0,-2221,-840,853,-1693,-5121,24936,0,-4572,0,475,119,-5166
2016:Q4,0,-8770,-1686,-4055,-5564,1509,-11530,-1763,212,-9979,-46,8547,-8770,-7598,1792,-10911,0,-10911,-2128,-1356,-772,3649,-1172,0,-10703,0,902,-95,-11510
2017:Q1,0,-11619,-842,7901,7562,339,-7542,1689,252,-9483,-219,-10917,-11619,-8031,6054,-8463,0,-8463,-4844,-501,-4343,-778,-3588,0,-9678,0,-2535,388,-7531
2017:Q2,0,4304,-528,3180,3892,-712,-521,1980,392,-2893,-35,2208,4304,-105,3463,-4626,0,-4626,1263,1671,-408,-205,4409,0,-6984,0,924,251,-8159
2017:Q3,0,26959,-444,26713,26893,-180,-668,-187,774,-1255,-72,1430,26959,23053,24856,-5259,0,-5259,-3152,-1975,-1177,6608,3906,0,-4675,0,-1424,267,-3518
2017:Q4,0,17045,60,15476,15534,-58,3660,1302,12,2346,-46,-2105,17045,17754,20510,2436,0,2436,1693,2571,-878,-6885,-709,0,-2291,0,-2872,-86,667
2018:Q1,0,4386,-584,-1122,-4963,3841,300,-3310,-330,3940,-6,5798,4386,2761,285,1962,0,1962,-2041,-1669,-372,2555,1625,0,2055,0,216,-36,1875
2018:Q2,0,-2200,-221,-1531,-3183,1652,-317,199,815,-1331,-10,-121,-2200,-3043,-2490,-5481,0,-5481,-632,-554,-78,5560,843,0,-4032,0,-491,785,-4326
2018:Q3,0,37644,2955,20816,17061,3755,6084,2578,435,3071,6,7783,37644,34848,29470,2445,0,2445,-561,-503,-58,3494,2796,0,2077,0,2113,182,-218
2018:Q4,0,35509,-1489,9413,10482,-1069,19869,8303,837,10729,2,7714,35509,37364,16008,14913,0,14913,2967,2893,74,3476,-1855,0,12061,0,3346,716,7999
2019:Q1,0,44697,-305,25418,28303,-2885,10045,626,3254,6165,4,9535,44697,38714,30786,6785,0,6785,-741,-747,6,1884,5983,0,7473,0,-49,2781,4741
2019:Q2,0,19346,1924,15373,17156,-1783,9818,5909,314,3595,-53,-7716,19346,18605,30275,6489,0,6489,-2468,-1553,-915,-15691,741,0,3812,0,1392,-67,2487
2019:Q3,0,11143,474,2529,4080,-1551,8164,4387,1112,2665,1,-25,11143,9980,4205,4875,0,4875,-1068,-953,-115,1968,1163,0,4153,0,2239,787,1127
2019:Q4,0,-6165,325,3543,760,2783,-12806,-7513,2199,-7492,11,2762,-6165,22598,6521,15131,0,15131,24,-133,157,922,-28763,0,13771,0,5970,1464,6337
2020:Q1,0,-157983,8184,-149309,-135364,-13945,-23840,-22193,-5687,4040,-242,7224,-157983,-140534,-119563,-15148,0,-15148,-2507,1384,-3891,-3316,-17449,0,-20040,0,-17835,-5375,3170
2020:Q2,0,-20453,-3049,-5308,2334,-7642,-3071,-5078,-228,2235,-149,-8876,-20453,-23969,-30010,8138,0,8138,-3519,-599,-2920,1422,3516,0,5922,0,191,228,5503
2020:Q3,0,869,746,-4074,-133,-3941,7413,4542,933,1938,-87,-3129,869,-1242,-9519,5412,0,5412,-1782,-398,-1384,4647,2111,0,3562,0,1262,874,1426
2020:Q4,0,11348,-38,2957,3716,-759,4968,-497,-258,5723,-1,3462,11348,7806,4143,1130,0,1130,294,332,-38,2239,3542,0,259,0,661,-304,-98
2021:Q1,0,2151,-934,-9028,-6247,-2781,4089,2823,260,1006,0,8024,2151,1206,-3337,-812,0,-812,-343,-343,0,5698,945,0,-3281,0,-2067,53,-1267
2021:Q2,0,-2053,369,-11561,-11495,-66,16156,5991,1506,8659,1,-7018,-2053,-2860,-7605,12726,0,12726,-172,-171,-1,-7809,807,0,11003,0,2162,1328,7513
2021:Q3,0,-4529,-1159,-21367,-20791,-576,21346,12965,1292,7089,-2,-3347,-4529,-6406,-5019,3241,0,3241,103,128,-25,-4731,1877,0,2135,0,1617,531,-13
2021:Q4,0,22122,415,4058,3335,723,17806,4679,1505,11622,1,-158,22122,18781,11675,8649,0,8649,889,889,0,-2432,3341,0,6572,0,4444,582,1546
2022:Q1,0,-919,-145,-2174,-3086,912,3252,-1570,1783,3039,-1,-1851,-919,1157,-9971,5673,0,5673,-290,-290,0,5745,-2076,0,5985,0,3780,1493,712
2022:Q2,0,-5437,-654,-5869,-6576,707,7817,390,383,7044,-3,-6728,-5437,-2954,-5853,4334,0,4334,664,664,0,-2099,-2483,0,2960,0,1695,192,1073
2022:Q3,0,9810,1773,14651,13693,958,-5439,-1443,-226,-3770,-4,-1171,9810,12366,2717,-3211,0,-3211,520,570,-50,12340,-2556,0,-3526,0,571,-13,-4084
2022:Q4,0,-12549,-1663,-7897,-7297,-600,3054,880,-472,2646,-1,-6042,-12549,-13556,-5726,6182,0,6182,-686,-686,0,-13326,1007,0,-3108,0,106,-166,-3048
2023:Q1,0,23831,1525,19485,19856,-371,-1929,1323,-320,-2932,-1,4751,23831,23188,20849,-523,0,-523,1125,1125,0,1737,643,0,-303,0,2250,-115,-2438
2023:Q2,0,-10002,-1732,2505,2581,-76,-9346,-1011,-410,-7925,-1,-1428,-10002,-10126,-7555,-4698,0,-4698,-2,36,-38,2129,124,0,-4715,0,754,-425,-5044
2023:Q3,0,7861,-91,11845,10999,846,-4745,1357,-359,-5743,-4,856,7861,10210,15169,-2845,0,-2845,102,162,-60,-2216,-2349,0,-4081,0,-38,-465,-3578
2023:Q4,0,3034,-319,-10085,-10123,38,2064,2499,119,-554,0,11374,3034,1700,-10010,6472,0,6472,176,176,0,5062,1334,0,1880,0,2164,214,-498
2024:Q1,0,-2480,291,2449,1837,612,-2244,3131,-234,-5141,-1,-2975,-2480,-2444,-1615,-1541,0,-1541,-418,-393,-25,1130,-36,0,-1130,0,1783,310,-3223
