date,FA893065505.Q,FA163165505.Q,FA103165505.Q,FA113165505.Q,FA893065505.Q,FA153065505.Q,FA103065505.Q,FA113065503.Q,FA313065505.Q,FA213065503.Q,FA763065505.Q,FA753065503.Q,FA743065505.Q,FA513065505.Q,FA543065505.Q,FA573065505.Q,FA223065545.Q,FA413065505.Q,FA673065505.Q,FA613065503.Q,FA643065573.Q
2000:Q3,90138,11248,13090,65800,90138,624,-2332,-172,444,48,59704,-800,1128,-672,7651,-1068,-4832,0,25587,4612,216
2000:Q4,92050,11248,-139,80942,92050,624,492,-180,1620,-332,56312,496,428,-152,-872,-1596,512,0,32766,4464,-2532
2001:Q1,-53947,10352,-102354,38055,-53947,-280,1040,912,708,-204,54528,-68,10584,40,3198,-2188,-668,0,-121313,684,-920
2001:Q2,80950,10352,37379,33219,80950,-280,-1048,904,60,372,61356,-1488,2520,132,5082,1944,-2256,0,15404,-1756,4
2001:Q3,153474,10352,94963,48159,153474,-280,568,908,-3168,-708,79280,4600,876,176,7186,1564,552,0,61676,-420,664
2001:Q4,158851,10352,106471,42028,158851,-280,3972,912,1980,268,59440,-88,2820,672,1850,944,-192,0,91881,-6632,1304
2002:Q1,74668,9524,9123,56021,74668,56,-720,-176,676,-500,62280,1540,720,8,8056,4048,-152,0,15424,-15908,-684
2002:Q2,100475,9524,51932,39019,100475,56,700,-168,216,-528,68416,1364,-344,92,4157,1416,-4048,0,21282,6380,1484
2002:Q3,120515,9524,69556,41435,120515,56,1316,-164,1004,-744,63352,1692,1668,12,2984,1344,920,0,46895,-524,704
2002:Q4,125813,9524,113014,3276,125813,56,564,-176,2648,0,66972,-108,-1292,336,12402,1036,548,0,40407,1108,1312
2003:Q1,106758,5912,51816,49030,106758,-244,-64,28,-8032,-24,67756,44,476,24,12233,920,-2220,0,34782,480,600
2003:Q2,123050,5912,40381,76757,123050,-244,852,32,1036,416,57140,2172,1120,-228,11793,468,3488,0,42121,1632,1252
2003:Q3,157442,5912,86354,65175,157442,-244,2280,36,-764,996,63444,18584,3104,-28,9890,812,2872,0,49280,5596,1584
2003:Q4,90907,5912,4064,80930,90907,-244,2712,28,1472,2140,79392,-26748,1652,684,4264,916,-9852,0,19206,12572,2712
2004:Q1,193835,4756,161736,27343,193835,-132,748,1232,7788,1580,96044,1120,1608,240,8836,380,-4104,0,73295,-1520,6720
2004:Q2,151945,4756,59555,87635,151945,-132,1316,1228,-5216,-1096,101324,-10876,2756,304,3480,-112,4228,0,56354,-4380,2768
2004:Q3,208706,4756,121452,82498,208706,-136,1544,1228,1392,4024,102348,2172,3892,460,11862,200,-4044,0,76868,6664,232
2004:Q4,198318,4756,51317,142245,198318,-132,2836,1232,3400,-3416,106320,5040,4128,324,16775,-448,-736,0,45539,15776,1680
2005:Q1,166332,7940,79108,79285,166332,-48,-268,1440,756,288,102988,3780,-10396,196,9869,-208,-3196,0,61635,-3908,3404
2005:Q2,248599,7940,217746,22914,248599,-52,3712,1444,1592,2892,122376,2620,2832,268,5182,-28,-320,0,107106,-2708,1684
2005:Q3,237119,7940,190805,38374,237119,-52,-40,1444,4860,4964,151176,12632,6960,528,5090,-56,-2820,0,54189,-2228,472
2005:Q4,288445,7940,254868,25638,288445,-48,1836,1444,4164,544,130372,-3104,12160,312,18716,-212,2368,0,116110,-812,4596
2006:Q1,314756,17656,139826,157274,314756,-52,-3688,-416,2964,-2352,152884,2684,4748,52,13779,22244,1064,0,88752,24600,7492
2006:Q2,247242,17656,68556,161030,247242,-48,-2728,-416,6180,2272,134712,6584,3248,432,16792,22228,1568,0,54378,1208,832
2006:Q3,284905,17656,92833,174415,284905,-48,-2308,-420,3588,2804,149492,564,820,220,7406,22236,2960,0,81906,2636,13048
2006:Q4,312382,17656,122644,172082,312382,-52,-2200,-416,2196,3016,114076,6476,4072,2164,11127,22404,-1364,0,130131,2940,17812
2007:Q1,189974,12948,2703,174323,189974,-12,-1072,2012,3896,3660,15952,10976,1440,456,11387,2384,1920,0,131407,-9952,15520
2007:Q2,307602,12948,86012,208641,307602,-12,-10388,2008,2580,-2072,129272,9284,1360,2024,15895,2124,2280,0,140767,3204,9276
2007:Q3,333266,12948,143841,176477,333266,-12,-5596,2008,776,3588,97816,20916,2892,1020,7151,1940,2440,0,176534,14660,7132
2007:Q4,228579,12948,57117,158514,228579,-16,-2732,2012,324,372,149952,15096,-16628,1916,19903,2476,10620,0,40588,5440,-744
2008:Q1,174544,8732,40416,125397,174544,-116,-172,-804,2240,-592,142264,3440,624,400,26113,-9108,-2072,0,-17793,30920,-800
2008:Q2,164501,8732,-10517,166286,164501,-120,576,-800,3488,-696,135464,4776,320,632,21938,-8488,-11536,0,7119,14444,-2616
2008:Q3,99368,8732,-119121,209757,99368,-120,-720,-804,0,-1636,126660,2776,-72,-1352,12338,-9386,-2192,0,-23260,-2540,-324
2008:Q4,83146,8732,-161359,235773,83146,-120,-2864,-804,9596,-2908,91436,16080,828,1228,13680,-6687,-3156,0,-29635,-932,-2596
2009:Q1,-20199,-9792,-36463,26055,-20199,-128,13428,-324,5556,-2444,16076,3412,-180,124,-4928,-3736,-636,0,-47483,-1760,2824
2009:Q2,-46801,-9792,-37114,105,-46801,-132,-2916,-328,3708,4744,-1452,-960,572,124,-8012,-3116,-1020,0,-25825,-3368,-8820
2009:Q3,-96417,-9792,-132658,46033,-96417,-128,580,-324,3008,2296,-61040,4660,432,-992,-12049,-3456,32,0,-14720,-476,-14240
2009:Q4,-138703,-9792,-160006,31096,-138703,-132,-432,-328,6824,1060,-94268,-6812,-968,-1396,-12695,-3640,-972,0,-14668,-2052,-8224
2010:Q1,-100124,1012,-85497,-15639,-100124,24,-1312,1128,3740,1664,-84300,-900,-1356,-732,-7709,1687,424,0,-27630,540,14608
2010:Q2,-170521,1012,-158906,-12627,-170521,24,-772,1124,2424,-1772,-100436,-6320,-14516,-36,-11176,954,276,0,-19815,-7248,-13232
2010:Q3,-162813,1012,-98256,-65569,-162813,20,-544,1124,-1180,2964,-113248,-2708,-188,-152,-3451,4087,396,0,-39641,-6328,-3964
2010:Q4,-120226,1012,-63631,-57608,-120226,24,1540,1128,2256,2356,-104452,1408,240,-392,-1147,3116,-904,0,-14407,-7632,-3360
2011:Q1,-103957,5800,-155377,45620,-103957,48,-864,-1568,2228,-812,-88784,-6060,1468,-168,8218,-3492,-420,0,-17511,52,3708
2011:Q2,-111365,5800,-99782,-17383,-111365,48,15968,-1568,5584,-1700,-69988,-2000,-1460,1064,14988,-3720,192,0,-46513,-17240,-5020
2011:Q3,-122564,5800,-92028,-36336,-122564,48,-3676,-1568,5048,-1076,-74980,2888,-1056,1080,12989,-3444,3024,0,-32658,-24284,-4900
2011:Q4,-47858,5800,8395,-62053,-47858,48,-856,-1568,5800,2776,-23920,-3980,836,1340,14613,-5348,-1076,0,-32327,-2712,-1484
2012:Q1,-76447,8748,-152150,66955,-76447,188,-2576,-652,868,-1016,-29864,784,-1152,1028,18779,1332,-2088,0,-51679,-4188,-6212
2012:Q2,-66816,8748,-127448,51884,-66816,184,-1468,-652,3304,-836,-31932,-264,-1052,896,10167,1596,-820,0,-25363,-20216,-360
2012:Q3,-53046,8748,-95991,34197,-53046,184,1368,-652,2192,1964,-28392,-2056,-1664,556,3000,1708,-308,0,-28590,-6660,4304
2012:Q4,51798,8748,2831,40219,51798,184,5952,-648,444,-1740,55896,-2180,-476,512,5702,1716,136,0,8020,-23972,2252
2013:Q1,-11833,8296,-65855,45726,-11833,-344,-6288,268,5036,2416,-12596,-4016,-1968,896,1730,-124,-1416,0,13305,-8284,-448
2013:Q2,95987,8296,71912,15780,95987,-344,15044,268,2148,-744,42388,3268,36,2908,5783,-96,-552,0,-523391,2852,546420
2013:Q3,54906,8296,50302,-3692,54906,-344,-3336,272,4836,116,55460,2696,-6892,1860,15732,-116,-2036,0,-13527,-4328,4512
2013:Q4,23284,8296,23815,-8827,23284,-344,6592,268,2292,2176,68044,-1012,4028,3764,9491,-236,-1436,0,-77420,-5456,12532
2014:Q1,52087,7180,-58045,102952,52087,332,4900,-104,1016,516,38536,8788,404,1328,5436,2156,1284,0,-93365,1164,79696
2014:Q2,84541,7180,-24904,102265,84541,332,1512,-100,3472,-1304,64188,4228,-612,2160,1482,1024,2884,0,24027,-8216,-10536
2014:Q3,80505,7180,-23366,96691,80505,332,-1000,-104,1112,-2612,42748,3228,-628,2324,6134,944,-2472,0,35235,4000,-8736
2014:Q4,124523,7180,63104,54239,124523,332,8276,-100,-4248,1908,95264,5760,-896,2464,8176,2624,664,0,-7657,7516,4440
2015:Q1,113088,10412,54369,48307,113088,-280,9288,1904,764,1972,70576,-832,-7128,1988,23416,-3452,776,0,33817,1004,-20724
2015:Q2,147305,10412,97015,39878,147305,-284,10644,1908,-2512,-712,80144,10012,-2064,2120,21911,-1712,624,0,71582,-21988,-22368
2015:Q3,128235,10412,53140,64683,128235,-284,11020,1904,-5696,-1300,129468,21520,-168,2352,22281,-1712,316,0,1902,-9656,-43712
2015:Q4,156556,10412,141863,4281,156556,-280,5304,1908,-1788,2836,141796,22088,52,3480,43401,-1708,-1896,0,1111,-20960,-38788
2016:Q1,90678,13480,-41921,119119,90678,376,-13744,-540,1280,428,98848,19776,656,2920,17711,220,548,0,-67902,-2976,33076
2016:Q2,89627,13480,-48974,125121,89627,376,-4620,-536,508,480,135320,17532,-608,3092,14282,224,1036,0,-49408,-8360,-19692
2016:Q3,178032,13480,67000,97552,178032,376,-11544,-536,-552,2028,109616,18600,84,4220,16200,228,12236,0,4923,-7860,30012
2016:Q4,114392,13480,3155,97757,114392,376,-6244,-540,4472,752,120120,6628,-248,544,23838,224,-4960,0,10446,-1100,-39916
2017:Q1,75392,7040,-99937,168288,75392,-392,15860,2276,-416,1384,107848,5780,-540,-2788,32638,3684,-5632,0,-45802,-576,-37932
2017:Q2,146363,7040,-35596,174919,146363,-388,216,2272,-3504,32,95792,14384,-444,5980,29024,3692,-2884,0,14003,-240,-11572
2017:Q3,85259,7040,-89119,167338,85259,-392,1760,2276,6128,644,63432,692,780,3616,15097,3680,-5596,0,-942,-896,-5020
2017:Q4,187738,7040,91270,89428,187738,-388,33680,2272,564,2412,75720,10240,48,2668,12405,3688,3736,0,31873,-564,9384
2018:Q1,123911,-3540,50900,76551,123911,92,-8296,280,1676,-1452,53956,-4044,-708,3504,38124,-2380,732,0,27659,-992,15760
2018:Q2,223212,-3540,164055,62697,223212,92,-5264,284,3420,2112,96260,22064,-504,1040,32527,-2384,2696,0,75901,292,-5324
2018:Q3,34368,-3540,11476,26432,34368,96,1172,280,2172,1440,14876,-10336,-460,2892,36286,-2380,4240,0,-28970,776,12284
2018:Q4,114061,-3540,85005,32596,114061,92,-5968,284,3936,-1524,67228,7932,-412,3248,25622,-2384,-288,0,-25929,-692,42916
2019:Q1,151943,49692,146415,-44163,151943,432,212,464,2608,-168,61684,-524,-416,1400,28684,-516,436,0,17847,15140,24660
2019:Q2,82289,49692,73077,-40480,82289,436,6564,460,1756,-1056,80100,-740,-436,480,7776,-520,-960,0,-27143,1192,14380
2019:Q3,190697,49692,259403,-118398,190697,432,5908,464,-4572,100,85636,9224,-1256,-232,22148,-516,196,0,61317,1188,10660
2019:Q4,111654,49692,137994,-76032,111654,436,3988,464,-16,452,102828,-3888,-240,7796,14636,-520,-1540,0,17579,-352,-29968
2020:Q1,189491,33668,21690,134133,189491,-592,6884,708,4756,-1092,94196,4288,264,2944,15747,960,612,0,44080,-424,16160
2020:Q2,96674,33668,-24033,87039,96674,40,3748,712,4052,2464,84224,-4052,440,400,10583,960,-1340,0,-18713,4216,8940
2020:Q3,102678,33668,235,68775,102678,40,21740,712,-6632,320,59960,-2956,-944,-456,951,960,396,0,21131,-296,7752
2020:Q4,118225,33668,-34777,119334,118225,60,1784,708,2896,400,52668,-4304,324,2768,25107,960,-868,0,11055,1776,22892
2021:Q1,96998,21748,-39442,114691,96998,28,13016,-472,2356,400,33984,-1636,-528,288,-8226,944,500,0,53616,-1296,4024
2021:Q2,141726,21748,13320,106658,141726,56,1288,-476,0,400,80816,2528,-476,4780,4158,944,-436,0,15908,-2400,34636
2021:Q3,202776,21748,80054,100974,202776,80,2792,-472,3544,400,112276,8612,1204,3636,18073,936,-412,0,28047,-4296,28356
2021:Q4,287440,21748,159900,105792,287440,156,14616,-476,5316,400,103180,23512,-160,4916,19063,940,-36,0,68157,1368,46488
2022:Q1,275746,25408,161020,89319,275746,96,22548,1272,2120,400,128692,15900,768,7652,53623,528,-60,0,26923,3128,12156
2022:Q2,302141,25408,148938,127795,302141,148,528,1260,3644,400,181096,5240,728,3076,47822,740,536,0,29436,-688,28176
2022:Q3,207145,25408,136325,45412,207145,80,-6648,804,2180,400,188844,7368,1964,2020,22326,688,964,0,2936,-1700,-15080
2022:Q4,187860,25408,75767,86685,187860,88,-2380,840,6756,401,187700,11020,-12,-1828,22186,708,-1748,0,-42502,-3952,10584
2023:Q1,180600,32616,65973,82011,180600,60,26244,320,3224,401,108764,1760,392,308,18153,700,184,0,33394,-1576,-11728
2023:Q2,81918,32616,-3715,53018,81918,32,1908,524,1740,402,86976,4488,-180,4960,26500,884,-1220,0,-9348,-4048,-31700
2023:Q3,94069,32616,20511,40942,94069,36,596,156,8284,403,70852,-9232,532,424,11216,588,-312,0,34658,-1160,-22972
2023:Q4,52106,32616,4435,15055,52106,36,9244,52,4544,404,65840,1364,1576,4432,2443,516,-884,0,-32681,-2564,-2216
2024:Q1,116955,28364,23823,64768,116955,40,-1312,236,4188,405,45272,16648,-1448,1044,13877,820,-556,0,61245,-2940,-20564
