1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1993:Q3,13363,78,234,2794,-270,667,551,27,1819,14,10,4,3362,9310,0,0,0,-2429,19696,1732,26420,0,-8456
1993:Q4,13276,80,76,2113,-23,466,384,18,1268,-65,10,-75,2948,7997,0,0,0,127,17013,1496,17569,0,-2052
1994:Q1,17752,15,1366,1628,920,154,126,7,421,270,108,162,3405,6916,0,0,0,4152,12489,1098,-528,0,11919
1994:Q2,6250,14,667,-282,146,-93,-76,-4,-255,285,118,167,2841,6194,0,0,0,-3469,10850,954,4286,0,5610
1994:Q3,5449,14,196,1481,1126,77,64,3,211,280,118,162,2268,3743,0,0,0,-2533,7220,635,18881,0,-12296
1994:Q4,10366,14,437,244,199,10,7,1,27,305,124,181,2155,3380,0,0,0,3831,6672,587,-5777,0,11862
1995:Q1,15775,-10,-368,6484,545,1294,1067,52,3526,333,264,69,-64,3182,0,0,0,6218,8374,736,27842,0,-20204
1995:Q2,5165,-11,847,5291,-603,1284,1060,51,3499,330,272,58,-3247,8192,0,0,0,-6237,15433,1351,15487,0,-1405
1995:Q3,9286,-11,226,4557,69,978,806,39,2665,389,294,95,-2151,5897,0,0,0,379,11728,1029,12356,0,-1657
1995:Q4,17052,-12,302,1957,-3440,1177,970,48,3202,317,361,-44,-3323,8367,0,0,0,9444,15833,1390,15201,0,-758
1996:Q1,13509,68,668,3048,3273,-50,-40,-2,-133,20,97,-77,3059,10069,0,0,0,-3423,15752,1384,14841,0,-473
1996:Q2,11848,75,585,169,1451,-279,-231,-11,-761,-21,77,-98,1814,11276,0,0,0,-2050,15526,1363,14022,0,141
1996:Q3,18946,69,623,1734,104,355,293,14,968,-69,117,-186,1763,9661,0,0,0,5165,13623,1196,11280,0,1147
1996:Q4,15938,6,665,193,-1393,458,283,11,834,-79,17,-96,1739,9097,0,0,0,4317,12609,1105,15004,0,-3500
1997:Q1,34943,-172,1285,3695,1411,467,457,17,1343,236,65,171,2603,10349,0,0,0,16947,7394,650,10518,0,-3774
1997:Q2,-615,96,-191,3303,-169,747,670,28,2027,258,61,197,1092,9900,0,0,0,-15073,4585,388,10253,0,-6056
1997:Q3,10381,-79,-545,2781,813,332,382,13,1241,176,40,136,1030,12314,0,0,0,-5296,6059,524,11084,0,-5549
1997:Q4,36495,797,260,402,-819,499,370,-14,366,209,4,205,1233,10237,0,0,0,23357,29207,505,2925,0,25777
1998:Q1,25288,175,393,6052,2091,-259,1417,42,2761,875,296,579,2852,11943,0,0,0,2998,24270,3764,28458,0,-7952
1998:Q2,23522,69,1831,4734,823,-343,1456,43,2755,343,116,227,979,14653,0,0,0,913,23340,4353,28196,0,-9209
1998:Q3,15959,-112,3951,2777,-1338,-374,1544,45,2900,-559,-189,-370,2238,8529,0,0,0,-865,16384,2919,8509,0,4956
1998:Q4,26566,-558,-509,7460,4068,-573,1451,39,2475,-623,-555,-68,750,7257,0,0,0,12789,26125,2306,22383,0,1436
1999:Q1,13697,3,2372,1678,-110,-823,1151,60,1400,270,79,191,7907,8513,0,0,0,-7046,13299,3441,359,0,9499
1999:Q2,13653,67,709,1978,1482,-1043,884,49,606,-219,144,-363,6063,10264,0,0,0,-5209,13663,3678,13214,0,-3229
1999:Q3,19544,-24,4676,-463,-523,-1113,786,45,342,-159,-51,-108,5689,6264,0,0,0,3561,19886,2700,-2294,0,19480
1999:Q4,3082,64,985,3509,-333,-610,1651,85,2716,-883,-1032,149,6423,14018,0,0,0,-21034,2784,4588,31141,0,-32945
2000:Q1,17799,1,-2011,4583,1551,-55,1212,-108,1983,151,1,150,-987,21064,0,69,21,-5092,16761,4564,31752,21,-19576
2000:Q2,19920,12,-773,859,-1009,-66,1189,-112,857,205,0,205,-587,15138,0,68,20,4978,22691,3325,13285,20,6061
2000:Q3,22332,-1,138,337,-1401,-125,1139,-119,843,-99,-300,201,-600,11688,0,69,20,10780,17976,2591,14600,20,765
2000:Q4,17680,-77,2307,2505,445,-51,1299,-125,937,477,166,311,564,9530,0,69,17,2288,14872,2245,4881,17,7729
2001:Q1,11128,-843,6776,372,-2138,-913,1624,0,1799,181,-3,184,-1545,1140,0,50,-2,4999,7678,2057,1743,-2,3880
2001:Q2,7543,760,-2549,1185,-1024,-922,1609,0,1522,99,0,99,-308,12251,0,50,7,-3952,12193,16311,3316,7,-7441
2001:Q3,17075,4055,7975,1975,20,-944,1598,3,1298,209,1,208,1413,-3193,0,49,-3,4595,10890,-3465,2254,-3,12104
2001:Q4,183,5789,-1267,3336,99,-587,1783,-2,2043,101,-123,224,-567,10395,0,50,7,-17661,10127,13938,-3352,7,-466
2002:Q1,-3515,-28,115,4663,-167,1225,2777,-67,895,204,116,88,2594,10661,0,80,27,-21831,-3286,8184,6072,27,-17569
2002:Q2,14175,9,1759,2037,-2005,943,2293,-66,872,108,1,107,4483,2376,0,81,20,3302,14277,6634,-1564,20,9187
2002:Q3,4077,13,3372,10289,5082,1235,2854,-65,1183,110,1,109,-2822,-11828,0,81,16,4846,4036,-8667,-1563,16,14250
2002:Q4,1580,-81,-1952,5562,-1737,1828,3938,-59,1592,-147,-310,163,5246,4536,0,80,30,-11694,1113,10494,59,30,-9470
2003:Q1,9442,76,-436,-1371,-1309,-389,-882,81,1128,-8,-55,47,-76,1255,0,-44,-22,10068,9442,654,-16960,-22,25770
2003:Q2,17065,1003,-4428,-798,-1024,-393,-791,85,1325,-6,-51,45,53,12953,0,-43,-10,8341,16801,7519,-1181,-10,10473
2003:Q3,1802,1011,-1706,-518,-1011,-360,-716,86,1483,-20,-50,30,671,14355,0,-44,-18,-11929,1559,8421,2326,-18,-9170
2003:Q4,15059,1949,-5256,-480,-947,-385,-720,87,1485,-56,-87,31,339,18347,0,-43,-13,272,14203,10697,-1186,-13,4705
2004:Q1,25864,370,-506,-63,-1060,1170,-1925,-18,1770,261,1,260,1893,14587,0,31,31,9260,26485,2149,5649,31,18656
2004:Q2,10973,1013,1499,274,-1011,1180,-1864,-17,1986,253,0,253,1475,9400,0,31,29,-3001,11071,1398,7726,29,1918
2004:Q3,10901,1014,691,-739,-2022,1181,-1860,-16,1978,254,0,254,2013,5903,0,31,28,1706,10173,986,13029,28,-3870
2004:Q4,12144,1352,-3848,1343,-302,1182,-1809,-9,2281,264,6,258,270,14394,0,31,39,-1701,11792,2050,10009,39,-306
2005:Q1,19729,675,1611,3030,1343,-994,1361,0,1320,311,1,310,3430,7697,20,-159,60,3054,20047,-6164,10446,60,15705
2005:Q2,6434,-2034,-1347,1662,-26,-444,809,-4,1327,298,-1,299,5879,10947,20,-159,66,-8898,6994,-10740,35828,66,-18160
2005:Q3,13540,-12,1766,1641,-28,-430,818,-4,1285,297,0,297,-1348,4543,20,-159,70,6722,14047,-2401,9394,70,6984
2005:Q4,13447,-97,-2317,2468,-26,915,172,17,1390,273,-50,323,761,5610,21,-159,66,6821,14260,-4247,13331,66,5110
2006:Q1,28106,722,487,1510,563,298,464,36,149,50,6,44,51,10992,-17,937,0,13374,27608,8190,27515,426,-8523
2006:Q2,19015,718,5696,10653,555,1326,7017,185,1570,391,-5,396,347,7825,-22,937,-9,-7521,19061,6649,24814,417,-12819
2006:Q3,21309,710,1187,5093,554,539,537,-22,3485,203,0,203,17,7145,-19,937,-2,6038,20919,6230,24407,424,-10142
2006:Q4,30493,596,-1087,4367,548,-224,1693,14,2336,208,8,200,-4846,16859,-19,937,2,13476,31756,10728,29292,428,-8692
2007:Q1,30811,338,2666,5697,2027,-845,972,57,3486,23,1,22,4003,6007,0,199,-60,11938,30290,2518,13603,374,13795
2007:Q2,26215,362,1661,3995,2011,-1096,535,51,2494,-69,-22,-47,-2950,14833,1,199,-56,8239,26121,3487,19510,378,2746
2007:Q3,15366,2257,2892,5168,2036,-824,850,48,3058,5,0,5,411,7864,0,200,-58,-3373,15973,2402,13608,376,-413
2007:Q4,36718,-4215,1006,3148,2043,-1095,293,35,1872,119,-7,126,-4172,19059,0,200,-66,21639,38279,4049,23077,368,10785
2008:Q1,-8728,-154,6530,3065,-927,293,5279,675,-2255,-18,10,-28,5806,-3273,0,449,-6,-21127,-6935,1696,5840,246,-14717
2008:Q2,8196,1297,-1025,4256,-895,2065,3891,732,-1537,41,12,29,-10447,10949,1,449,3,2672,9301,-2008,-9114,255,20168
2008:Q3,2733,500,5523,4444,-886,-1688,7966,663,-1611,-7,12,-19,11754,-7680,0,450,-10,-12241,4413,3786,14710,242,-14325
2008:Q4,12283,1037,8009,-524,-873,-6310,7556,700,-1597,4364,13,4351,6464,-1447,0,448,-21,-6047,10644,3598,13646,231,-6831
2009:Q1,-12869,-707,-606,-4667,-2650,20,1045,-278,-2804,-1095,-7,-1088,-2008,329,0,-187,193,-4121,-14938,-1197,-7018,17,-6740
2009:Q2,10570,-674,-5493,-797,-74,700,568,88,-2079,-1096,-5,-1091,-996,18520,0,-186,223,1069,8412,-5251,16680,47,-3064
2009:Q3,15975,-680,-5151,-3014,-975,166,496,-99,-2602,-1109,-7,-1102,-1140,11691,1,-187,237,15327,14045,-3541,9363,61,8162
2009:Q4,-12779,-2744,-4619,-794,-357,823,615,82,-1957,-1102,-5,-1097,-323,13970,0,-187,213,-17193,-14706,-4134,11333,37,-21942
2010:Q1,23216,738,-3422,9188,755,2015,2186,147,4085,-2,-6,4,11327,5676,0,-176,-1,-112,22172,-3453,15771,-101,9955
2010:Q2,25606,763,-58,7908,781,1496,2515,-229,3345,-7,-7,0,11056,7760,-1,-177,-53,-1585,25132,-4756,14623,-153,15418
2010:Q3,8782,773,-2112,9021,792,2064,2274,2,3889,-19,-7,-12,8919,4508,1,-176,17,-12150,7859,-3419,12931,-83,-1570
2010:Q4,9445,809,-1877,7837,830,1501,2639,-331,3198,-17,-6,-11,9652,10633,0,-177,10,-17425,8270,-5288,17645,-90,-3997
2011:Q1,5453,-242,-275,-1842,442,1445,-1123,-37,-2569,-211,-12,-199,5467,-673,823,-952,-140,3498,4766,1582,4502,-143,-1175
2011:Q2,5414,-235,405,-1926,458,1352,-1047,-52,-2637,-202,-10,-192,4361,482,824,-952,-158,2815,5203,1385,3076,-161,903
2011:Q3,14878,-514,2455,-2252,489,1220,-1062,-68,-2831,-188,-10,-178,329,-2923,661,-952,-186,18448,14754,-816,-11987,-189,27746
2011:Q4,2700,63,-2345,-2461,-7,1253,-1174,-51,-2482,-201,-11,-190,12462,6580,940,-952,-152,-11234,2020,4661,25978,-155,-28464
2012:Q1,5699,-2,-1755,7416,-506,1193,-2565,135,9159,-2,0,-2,-1367,961,-342,-325,-107,1222,4781,-5014,31539,-679,-21065
2012:Q2,2752,11,-666,7981,-492,313,-2274,136,10298,7,1,6,717,2827,-668,-325,-108,-7024,2345,-1885,7354,-680,-2444
2012:Q3,11602,-4,-1540,8361,-508,1053,-2564,107,10273,-2,0,-2,-638,-2531,-496,-325,-107,8884,10628,-2063,5365,-679,8005
2012:Q4,25137,1335,-501,10461,-503,1122,-2224,133,11933,-1292,-142,-1150,-172,205,-577,-325,-108,16111,25438,-2122,5144,-680,23096
2013:Q1,528,-1163,-3658,5877,462,635,1322,340,3118,459,0,459,-329,-4816,27,-14,2,4143,1372,-826,5331,-21,-3112
2013:Q2,5174,-1170,1438,5502,449,653,1265,334,2801,471,0,471,-3010,-5496,-35,-15,2,7487,5917,-1752,919,-21,6771
2013:Q3,-11541,-1103,-274,5402,451,535,1154,358,2904,494,0,494,-5595,-8119,14,-14,2,-2348,-10683,-2801,-1083,-21,-6778
2013:Q4,-7809,-1035,-1708,6023,460,133,929,450,4051,517,0,517,-1391,-1952,20,-15,2,-8270,-7478,-66,5636,-21,-13027
2014:Q1,-12742,51,-768,767,375,429,-415,127,251,346,0,346,-9491,-12592,-290,27,-1,9209,-13541,-203,-7505,-287,-5546
2014:Q2,1395,37,-820,3007,364,302,512,105,1724,347,0,347,-11404,-6692,-282,26,-2,17178,695,-731,-7155,-288,8869
2014:Q3,-11910,47,806,1570,383,536,51,135,465,366,1,365,-1526,-11101,-315,27,-1,-1783,-12472,-348,-8274,-287,-3563
2014:Q4,-2126,40,-1354,2165,381,1558,-1684,206,1704,372,-1,373,-7102,-4086,-303,26,-2,8118,-2884,-664,-4663,-288,2731
2015:Q1,71350,-573,-1591,29670,-818,1504,960,1150,26874,13131,4876,8255,-6657,-9646,-2,1,18,46999,72847,36144,15190,18,21495
2015:Q2,-10371,-543,70,6965,-776,387,1853,78,5423,223,16,207,-4557,-7229,-1,0,18,-5317,-7339,2320,-1415,18,-8262
2015:Q3,-11008,-515,5507,7609,-733,1061,-451,276,7456,301,30,271,25374,-13015,-2,1,17,-36285,-7147,3945,-6561,17,-4548
2015:Q4,-15339,-476,-2044,6963,-497,128,3133,-1020,5219,1805,-191,1996,11623,-596,-2,0,19,-32631,-6368,-8,11137,19,-17516
2016:Q1,-18004,913,280,5246,-670,2592,1134,904,1286,190,-40,230,-8916,-14205,0,-32,-15,-1465,-15344,-485,-12983,-15,-1861
2016:Q2,-16955,994,-3221,4530,-626,2179,947,740,1290,226,-34,260,-6639,-11691,0,-31,-15,-1108,-18065,-942,-15381,-15,-1727
2016:Q3,-7200,1060,498,4397,-607,2527,725,645,1107,223,-35,258,-6915,-10994,1,-33,-15,4578,-6415,541,-6023,-15,-918
